Record,DateTime,300,Int.Vaporcm,Int.Liquidmm,CloudBasekm
   295,07/08/18 00:50:10,301,  3.328,  0.197,  3.500,
   301,07/08/18 00:50:49,301,  3.291,  0.198,  4.000,
   307,07/08/18 00:51:28,301,  3.341,  0.154,  4.750,
   313,07/08/18 00:52:07,301,  3.315,  0.183,  5.750,
   319,07/08/18 00:54:24,301,  3.279,  0.185,  8.250,
   325,07/08/18 00:55:03,301,  3.330,  0.149,  7.750,
   331,07/08/18 00:55:42,301,  3.289,  0.165,  6.750,
   337,07/08/18 00:56:22,301,  3.245,  0.187,  7.500,
   343,07/08/18 00:57:01,301,  3.260,  0.191,  8.000,
   349,07/08/18 00:59:19,301,  3.196,  0.204,  9.250,
   355,07/08/18 00:59:58,301,  3.222,  0.222,  9.250,
   361,07/08/18 01:00:37,301,  3.282,  0.147,  9.000,
   367,07/08/18 01:01:16,301,  3.275,  0.149,  9.250,
   373,07/08/18 01:01:55,301,  3.299,  0.144,  9.250,
   379,07/08/18 01:04:13,301,  3.317,  0.156,  9.000,
   385,07/08/18 01:04:52,301,  3.242,  0.178,  9.250,
   391,07/08/18 01:05:31,301,  3.293,  0.150,  9.250,
   397,07/08/18 01:06:10,301,  3.325,  0.133,  9.250,
   403,07/08/18 01:06:49,301,  3.266,  0.163,  9.250,
   409,07/08/18 01:09:06,301,  3.330,  0.114,  9.250,
   415,07/08/18 01:09:45,301,  3.332,  0.125,  9.250,
   421,07/08/18 01:10:24,301,  3.299,  0.148,  9.250,
   427,07/08/18 01:11:04,301,  3.289,  0.162,  9.250,
   433,07/08/18 01:11:43,301,  3.237,  0.187,  9.250,
   439,07/08/18 01:14:01,301,  3.315,  0.113,  9.000,
   445,07/08/18 01:14:40,301,  3.250,  0.175,  9.250,
   451,07/08/18 01:15:20,301,  3.348,  0.101,  9.000,
   457,07/08/18 01:15:58,301,  3.244,  0.177,  9.500,
   463,07/08/18 01:16:37,301,  3.290,  0.139,  9.250,
   469,07/08/18 01:18:56,301,  3.298,  0.152,  9.000,
   475,07/08/18 01:19:35,301,  3.315,  0.131,  9.000,
   481,07/08/18 01:20:14,301,  3.302,  0.145,  9.250,
   487,07/08/18 01:20:54,301,  3.292,  0.170,  9.500,
   493,07/08/18 01:21:33,301,  3.178,  0.249,  9.500,
   499,07/08/18 01:23:51,301,  3.338,  0.094,  9.000,
   505,07/08/18 01:24:30,301,  3.372,  0.107,  9.000,
   511,07/08/18 01:25:09,301,  3.261,  0.163,  9.250,
   517,07/08/18 01:25:48,301,  3.189,  0.240,  9.250,
   523,07/08/18 01:26:27,301,  3.274,  0.157,  9.250,
   529,07/08/18 01:28:45,301,  3.258,  0.170,  9.000,
   535,07/08/18 01:29:24,301,  3.271,  0.137,  9.250,
   541,07/08/18 01:30:06,301,  3.227,  0.175,  9.000,
   547,07/08/18 01:30:45,301,  3.208,  0.204,  9.250,
   553,07/08/18 01:31:24,301,  3.250,  0.157,  9.250,
   559,07/08/18 01:33:42,301,  3.287,  0.113,  9.250,
   565,07/08/18 01:34:21,301,  3.206,  0.181,  9.250,
   571,07/08/18 01:35:00,301,  3.245,  0.154,  8.750,
   577,07/08/18 01:35:39,301,  3.181,  0.199,  9.250,
   583,07/08/18 01:36:19,301,  3.222,  0.177,  9.250,
   589,07/08/18 01:38:36,301,  3.149,  0.202,  9.500,
   595,07/08/18 01:39:15,301,  3.210,  0.163,  9.250,
   601,07/08/18 01:39:54,301,  3.231,  0.155,  9.500,
   607,07/08/18 01:40:34,301,  3.153,  0.230,  8.750,
   613,07/08/18 01:41:13,301,  3.206,  0.179,  9.250,
   619,07/08/18 01:43:31,301,  3.211,  0.184,  9.250,
   625,07/08/18 01:44:10,301,  3.239,  0.166,  9.250,
   631,07/08/18 01:44:49,301,  3.255,  0.150,  9.000,
   637,07/08/18 01:45:28,301,  3.314,  0.108,  9.000,
   643,07/08/18 01:46:07,301,  3.217,  0.176,  9.000,
   649,07/08/18 01:48:25,301,  3.292,  0.120,  9.250,
   655,07/08/18 01:49:04,301,  3.232,  0.180,  8.500,
   661,07/08/18 01:49:44,301,  3.235,  0.187,  8.500,
   667,07/08/18 01:50:24,301,  3.206,  0.196,  9.250,
   673,07/08/18 01:51:04,301,  3.251,  0.158,  9.250,
   679,07/08/18 01:53:27,301,  3.210,  0.227,  6.500,
   685,07/08/18 01:54:06,301,  3.226,  0.227,  6.250,
   691,07/08/18 01:54:45,301,  3.278,  0.131,  9.000,
   697,07/08/18 01:55:25,301,  3.207,  0.203,  9.000,
   703,07/08/18 01:56:04,301,  3.296,  0.118,  7.000,
   709,07/08/18 01:58:21,301,  3.320,  0.112,  8.500,
   715,07/08/18 01:59:00,301,  3.340,  0.091,  9.000,
   721,07/08/18 01:59:40,301,  3.281,  0.150,  8.750,
   727,07/08/18 02:00:20,301,  3.244,  0.215,  3.500,
   733,07/08/18 02:00:59,301,  3.248,  0.176,  8.500,
   739,07/08/18 02:03:17,301,  3.305,  0.102,  9.000,
   745,07/08/18 02:03:56,301,  3.275,  0.154,  9.000,
   751,07/08/18 02:04:35,301,  3.304,  0.114,  9.250,
   757,07/08/18 02:05:14,301,  3.143,  0.238,  9.000,
   763,07/08/18 02:05:53,301,  3.263,  0.168,  9.000,
   769,07/08/18 02:08:10,301,  3.262,  0.173,  8.500,
   775,07/08/18 02:08:50,301,  3.213,  0.225,  8.000,
   781,07/08/18 02:09:30,301,  3.249,  0.171,  8.750,
   787,07/08/18 02:10:09,301,  3.270,  0.150,  8.250,
   793,07/08/18 02:10:49,301,  3.263,  0.169,  8.250,
   799,07/08/18 02:13:06,301,  3.170,  0.263,  8.500,
   805,07/08/18 02:13:45,301,  3.284,  0.127,  9.250,
   811,07/08/18 02:14:24,301,  3.282,  0.138,  9.000,
   817,07/08/18 02:15:03,301,  3.184,  0.235,  8.750,
   823,07/08/18 02:15:42,301,  3.219,  0.195,  8.750,
   829,07/08/18 02:17:59,301,  3.298,  0.137,  6.750,
   835,07/08/18 02:18:38,301,  3.259,  0.167,  7.500,
   841,07/08/18 02:19:17,301,  3.227,  0.184,  8.500,
   847,07/08/18 02:19:56,301,  3.240,  0.178,  9.000,
   853,07/08/18 02:20:36,301,  3.274,  0.135,  8.750,
   859,07/08/18 02:22:59,301,  3.197,  0.248,  6.000,
   865,07/08/18 02:23:37,301,  3.143,  0.237,  9.000,
   871,07/08/18 02:24:16,301,  3.275,  0.160,  8.750,
   877,07/08/18 02:24:56,301,  3.184,  0.232,  8.500,
   883,07/08/18 02:25:36,301,  3.242,  0.184,  8.750,
   889,07/08/18 02:27:54,301,  3.327,  0.109,  8.750,
   895,07/08/18 02:28:33,301,  3.238,  0.183,  8.750,
   901,07/08/18 02:29:12,301,  3.190,  0.242,  9.000,
   907,07/08/18 02:29:51,301,  3.300,  0.123,  8.750,
   913,07/08/18 02:30:31,301,  3.200,  0.221,  8.500,
   919,07/08/18 02:32:49,301,  3.331,  0.151,  3.000,
   925,07/08/18 02:33:28,301,  3.216,  0.233,  3.500,
   931,07/08/18 02:34:07,301,  3.252,  0.170,  4.500,
   937,07/08/18 02:34:46,301,  3.132,  0.254,  7.250,
   943,07/08/18 02:35:26,301,  3.215,  0.190,  6.250,
   949,07/08/18 02:37:43,301,  3.208,  0.211,  5.250,
   955,07/08/18 02:38:23,301,  3.277,  0.172,  3.250,
   961,07/08/18 02:39:02,301,  3.201,  0.253,  2.500,
   967,07/08/18 02:39:41,301,  3.222,  0.214,  2.500,
   973,07/08/18 02:40:21,301,  3.238,  0.232,  1.300,
   979,07/08/18 02:42:38,301,  3.268,  0.170,  1.900,
   985,07/08/18 02:43:17,301,  3.259,  0.163,  3.500,
   991,07/08/18 02:43:57,301,  3.136,  0.236,  4.750,
   997,07/08/18 02:44:36,301,  3.197,  0.183,  3.500,
  1003,07/08/18 02:45:15,301,  3.261,  0.120,  4.250,
  1009,07/08/18 02:47:33,301,  3.238,  0.169,  2.750,
  1015,07/08/18 02:48:12,301,  3.174,  0.229,  3.000,
  1021,07/08/18 02:48:52,301,  3.205,  0.192,  3.000,
  1027,07/08/18 02:49:31,301,  3.161,  0.228,  1.000,
  1033,07/08/18 02:50:11,301,  3.245,  0.146,  2.250,
  1039,07/08/18 02:52:29,301,  3.233,  0.175,  2.500,
  1045,07/08/18 02:53:09,301,  3.154,  0.250,  2.000,
  1051,07/08/18 02:53:47,301,  3.213,  0.214,  0.700,
  1057,07/08/18 02:54:27,301,  3.176,  0.243,  1.500,
  1063,07/08/18 02:55:07,301,  3.205,  0.241,  0.800,
  1069,07/08/18 02:57:25,301,  3.142,  0.323,  0.900,
  1075,07/08/18 02:58:04,301,  3.174,  0.261,  1.300,
  1081,07/08/18 02:58:43,301,  3.243,  0.175,  0.600,
  1087,07/08/18 02:59:22,301,  3.181,  0.284,  0.900,
  1093,07/08/18 03:00:02,301,  3.131,  0.324,  0.500,
  1099,07/08/18 03:02:19,301,  3.216,  0.221,  1.200,
  1105,07/08/18 03:02:58,301,  3.194,  0.234,  1.500,
  1111,07/08/18 03:03:38,301,  3.238,  0.184,  1.200,
  1117,07/08/18 03:04:17,301,  3.182,  0.228,  1.100,
  1123,07/08/18 03:04:56,301,  3.176,  0.218,  2.250,
  1129,07/08/18 03:07:14,301,  3.166,  0.256,  1.400,
  1135,07/08/18 03:07:53,301,  3.206,  0.197,  0.700,
  1141,07/08/18 03:08:32,301,  3.131,  0.291,  0.900,
  1147,07/08/18 03:09:12,301,  3.158,  0.265,  0.450,
  1153,07/08/18 03:09:51,301,  3.204,  0.208,  0.600,
  1159,07/08/18 03:12:09,301,  3.084,  0.322,  0.800,
  1165,07/08/18 03:12:48,301,  3.205,  0.217,  0.900,
  1171,07/08/18 03:13:27,301,  3.163,  0.231,  0.700,
  1177,07/08/18 03:14:06,301,  3.129,  0.230,  1.100,
  1183,07/08/18 03:14:46,301,  3.135,  0.239,  1.100,
  1189,07/08/18 03:17:04,301,  3.142,  0.228,  1.700,
  1195,07/08/18 03:17:43,301,  3.148,  0.212,  0.900,
  1201,07/08/18 03:18:22,301,  3.195,  0.198,  0.800,
  1207,07/08/18 03:19:02,301,  3.122,  0.224,  1.700,
  1213,07/08/18 03:19:41,301,  3.097,  0.246,  1.300,
  1219,07/08/18 03:21:58,301,  3.166,  0.185,  1.700,
  1225,07/08/18 03:22:37,301,  3.169,  0.162,  2.000,
  1231,07/08/18 03:23:16,301,  3.071,  0.266,  1.700,
  1237,07/08/18 03:23:55,301,  3.194,  0.213,  0.800,
  1243,07/08/18 03:24:35,301,  3.104,  0.219,  1.400,
  1249,07/08/18 03:26:52,301,  3.134,  0.198,  1.000,
  1255,07/08/18 03:27:31,301,  3.072,  0.290,  1.500,
  1261,07/08/18 03:28:10,301,  3.183,  0.188,  1.400,
  1267,07/08/18 03:28:49,301,  3.119,  0.249,  1.300,
  1273,07/08/18 03:29:29,301,  3.132,  0.257,  0.900,
  1279,07/08/18 03:31:46,301,  3.249,  0.210,  1.000,
  1285,07/08/18 03:32:25,301,  3.152,  0.285,  0.600,
  1291,07/08/18 03:33:04,301,  3.207,  0.200,  1.200,
  1297,07/08/18 03:33:44,301,  3.116,  0.301,  0.900,
  1303,07/08/18 03:34:23,301,  3.183,  0.260,  1.200,
  1309,07/08/18 03:36:40,301,  3.199,  0.259,  0.600,
  1315,07/08/18 03:37:19,301,  3.167,  0.271,  1.200,
  1321,07/08/18 03:37:58,301,  3.206,  0.237,  1.100,
  1327,07/08/18 03:38:37,301,  3.246,  0.198,  1.500,
  1333,07/08/18 03:39:16,301,  3.143,  0.293,  0.900,
  1339,07/08/18 03:41:35,301,  3.243,  0.205,  1.700,
  1345,07/08/18 03:42:14,301,  3.210,  0.226,  1.600,
  1351,07/08/18 03:42:53,301,  3.218,  0.206,  0.700,
  1357,07/08/18 03:43:33,301,  3.217,  0.200,  1.000,
  1363,07/08/18 03:44:12,301,  3.170,  0.222,  2.000,
  1369,07/08/18 03:46:30,301,  3.235,  0.204,  1.200,
  1375,07/08/18 03:47:09,301,  3.229,  0.187,  1.300,
  1381,07/08/18 03:47:48,301,  3.192,  0.284,  0.600,
  1387,07/08/18 03:48:27,301,  3.316,  0.140,  1.100,
  1393,07/08/18 03:49:06,301,  3.213,  0.260,  1.300,
  1399,07/08/18 03:51:24,301,  3.283,  0.239,  0.900,
  1405,07/08/18 03:52:03,301,  3.258,  0.214,  1.000,
  1411,07/08/18 03:52:43,301,  3.152,  0.339,  1.200,
  1417,07/08/18 03:53:22,301,  3.254,  0.240,  0.500,
  1423,07/08/18 03:54:00,301,  3.176,  0.301,  1.000,
  1429,07/08/18 03:56:18,301,  3.217,  0.261,  0.900,
  1435,07/08/18 03:56:57,301,  3.327,  0.167,  0.800,
  1441,07/08/18 03:57:36,301,  3.215,  0.295,  1.500,
  1447,07/08/18 03:58:15,301,  3.264,  0.230,  1.000,
  1453,07/08/18 03:58:55,301,  3.226,  0.262,  1.100,
  1459,07/08/18 04:01:13,301,  3.223,  0.240,  1.500,
  1465,07/08/18 04:01:53,301,  3.234,  0.243,  1.000,
  1471,07/08/18 04:02:32,301,  3.259,  0.223,  1.100,
  1477,07/08/18 04:03:12,301,  3.232,  0.233,  2.250,
  1483,07/08/18 04:03:51,301,  3.299,  0.193,  1.100,
  1489,07/08/18 04:06:09,301,  3.288,  0.157,  1.600,
  1495,07/08/18 04:06:48,301,  3.238,  0.231,  0.900,
  1501,07/08/18 04:07:27,301,  3.216,  0.237,  3.250,
  1507,07/08/18 04:08:06,301,  3.271,  0.166,  5.000,
  1513,07/08/18 04:08:46,301,  3.315,  0.145,  2.000,
  1519,07/08/18 04:11:04,301,  3.281,  0.156,  6.250,
  1525,07/08/18 04:11:44,301,  3.233,  0.197,  2.250,
  1531,07/08/18 04:12:24,301,  3.237,  0.179,  5.250,
  1537,07/08/18 04:13:03,301,  3.213,  0.198,  5.000,
  1543,07/08/18 04:13:42,301,  3.310,  0.136,  5.000,
  1549,07/08/18 04:15:59,301,  3.285,  0.179,  6.750,
  1555,07/08/18 04:16:39,301,  3.236,  0.199,  4.750,
  1561,07/08/18 04:17:18,301,  3.300,  0.147,  3.000,
  1567,07/08/18 04:17:58,301,  3.206,  0.244,  6.000,
  1573,07/08/18 04:18:37,301,  3.171,  0.279,  2.750,
  1579,07/08/18 04:20:54,301,  3.205,  0.273,  2.750,
  1585,07/08/18 04:21:34,301,  3.208,  0.287,  2.500,
  1591,07/08/18 04:22:13,301,  3.210,  0.262,  1.300,
  1597,07/08/18 04:22:52,301,  3.379,  0.139,  1.700,
  1603,07/08/18 04:23:31,301,  3.213,  0.327,  0.600,
  1609,07/08/18 04:25:49,301,  3.262,  0.243,  0.700,
  1615,07/08/18 04:26:28,301,  3.282,  0.209,  2.500,
  1621,07/08/18 04:27:08,301,  3.301,  0.214,  0.800,
  1627,07/08/18 04:27:47,301,  3.313,  0.176,  1.500,
  1633,07/08/18 04:28:26,301,  3.306,  0.180,  1.700,
  1639,07/08/18 04:30:44,301,  3.253,  0.243,  1.700,
  1645,07/08/18 04:31:23,301,  3.260,  0.211,  2.250,
  1651,07/08/18 04:32:02,301,  3.268,  0.187,  3.250,
  1657,07/08/18 04:32:41,301,  3.223,  0.250,  2.500,
  1663,07/08/18 04:33:20,301,  3.247,  0.208,  6.000,
  1669,07/08/18 04:35:38,301,  3.180,  0.288,  2.500,
  1675,07/08/18 04:36:17,301,  3.252,  0.208,  1.400,
  1681,07/08/18 04:36:56,301,  3.224,  0.264,  0.600,
  1687,07/08/18 04:37:36,301,  3.322,  0.179,  1.000,
  1693,07/08/18 04:38:15,301,  3.164,  0.311,  1.400,
  1699,07/08/18 04:40:33,301,  3.264,  0.308,  0.600,
  1705,07/08/18 04:41:12,301,  3.310,  0.209,  0.600,
  1711,07/08/18 04:41:51,301,  3.285,  0.218,  0.900,
  1717,07/08/18 04:42:31,301,  3.197,  0.270,  1.600,
  1723,07/08/18 04:43:10,301,  3.276,  0.216,  2.500,
  1729,07/08/18 04:45:28,301,  3.203,  0.244,  3.250,
  1735,07/08/18 04:46:07,301,  3.210,  0.240,  3.250,
  1741,07/08/18 04:46:46,301,  3.176,  0.268,  3.500,
  1747,07/08/18 04:47:25,301,  3.288,  0.155,  3.000,
  1753,07/08/18 04:48:04,301,  3.269,  0.162,  3.750,
  1759,07/08/18 04:50:22,301,  3.303,  0.178,  3.500,
  1765,07/08/18 04:51:02,301,  3.287,  0.222,  4.750,
  1771,07/08/18 04:51:42,301,  3.204,  0.250,  5.250,
  1777,07/08/18 04:52:21,301,  3.349,  0.123,  7.000,
  1783,07/08/18 04:53:00,301,  3.120,  0.290,  8.750,
  1789,07/08/18 04:55:17,301,  3.319,  0.175,  1.500,
  1795,07/08/18 04:55:56,301,  3.289,  0.215,  1.500,
  1801,07/08/18 04:56:35,301,  3.267,  0.232,  3.000,
  1807,07/08/18 04:57:14,301,  3.319,  0.160,  3.750,
  1813,07/08/18 04:57:54,301,  3.292,  0.218,  2.000,
  1819,07/08/18 05:00:12,301,  3.272,  0.206,  3.000,
  1825,07/08/18 05:00:51,301,  3.283,  0.160,  3.250,
  1831,07/08/18 05:01:30,301,  3.228,  0.225,  2.500,
  1837,07/08/18 05:02:09,301,  3.333,  0.131,  3.250,
  1843,07/08/18 05:02:48,301,  3.273,  0.214,  3.000,
  1849,07/08/18 05:05:06,301,  3.237,  0.263,  2.000,
  1855,07/08/18 05:05:45,301,  3.255,  0.209,  5.250,
  1861,07/08/18 05:06:24,301,  3.243,  0.215,  5.750,
  1867,07/08/18 05:07:04,301,  3.286,  0.201,  1.900,
  1873,07/08/18 05:07:42,301,  3.288,  0.199,  2.250,
  1879,07/08/18 05:10:01,301,  3.288,  0.205,  2.750,
  1885,07/08/18 05:10:40,301,  3.241,  0.226,  2.500,
  1891,07/08/18 05:11:19,301,  3.236,  0.228,  1.100,
  1897,07/08/18 05:11:58,301,  3.244,  0.265,  0.800,
  1903,07/08/18 05:12:37,301,  3.353,  0.151,  1.300,
  1909,07/08/18 05:14:54,301,  3.371,  0.157,  0.900,
  1915,07/08/18 05:15:34,301,  3.313,  0.253,  1.000,
  1921,07/08/18 05:16:13,301,  3.195,  0.360,  2.000,
  1927,07/08/18 05:16:52,301,  3.334,  0.226,  0.700,
  1933,07/08/18 05:17:31,301,  3.280,  0.242,  1.900,
  1939,07/08/18 05:19:49,301,  3.269,  0.290,  1.200,
  1945,07/08/18 05:20:29,301,  3.364,  0.218,  0.500,
  1951,07/08/18 05:21:08,301,  3.311,  0.265,  1.200,
  1957,07/08/18 05:21:47,301,  3.301,  0.372,  0.800,
  1963,07/08/18 05:22:26,301,  3.325,  0.330,  0.600,
  1969,07/08/18 05:24:44,301,  3.320,  0.245,  1.600,
  1975,07/08/18 05:25:23,301,  3.344,  0.192,  2.000,
  1981,07/08/18 05:26:02,301,  3.349,  0.200,  1.300,
  1987,07/08/18 05:26:41,301,  3.310,  0.230,  1.400,
  1993,07/08/18 05:27:19,301,  3.372,  0.191,  1.700,
  1999,07/08/18 05:29:37,301,  3.374,  0.219,  0.500,
  2005,07/08/18 05:30:16,301,  3.243,  0.328,  1.100,
  2011,07/08/18 05:30:56,301,  3.325,  0.227,  1.000,
  2017,07/08/18 05:31:35,301,  3.321,  0.279,  0.900,
  2023,07/08/18 05:32:14,301,  3.360,  0.261,  1.400,
  2029,07/08/18 05:34:31,301,  3.412,  0.222,  0.900,
  2035,07/08/18 05:35:10,301,  3.428,  0.189,  1.100,
  2041,07/08/18 05:35:49,301,  3.335,  0.290,  1.700,
  2047,07/08/18 05:36:28,301,  3.357,  0.313,  0.600,
  2053,07/08/18 05:37:07,301,  3.419,  0.235,  0.700,
  2059,07/08/18 05:39:25,301,  3.432,  0.176,  1.300,
  2065,07/08/18 05:40:04,301,  3.351,  0.256,  1.700,
  2071,07/08/18 05:40:43,301,  3.461,  0.153,  1.200,
  2077,07/08/18 05:41:22,301,  3.383,  0.186,  2.250,
  2083,07/08/18 05:42:01,301,  3.417,  0.172,  1.300,
  2089,07/08/18 05:44:19,301,  3.375,  0.260,  0.500,
  2095,07/08/18 05:44:58,301,  3.326,  0.287,  1.300,
  2101,07/08/18 05:45:37,301,  3.381,  0.250,  0.900,
  2107,07/08/18 05:46:16,301,  3.499,  0.167,  1.100,
  2113,07/08/18 05:46:56,301,  3.399,  0.233,  1.000,
  2119,07/08/18 05:49:14,301,  3.385,  0.203,  4.250,
  2125,07/08/18 05:49:53,301,  3.428,  0.141,  2.500,
  2131,07/08/18 05:50:33,301,  3.286,  0.277,  2.750,
  2137,07/08/18 05:51:12,301,  3.416,  0.179,  2.250,
  2143,07/08/18 05:51:51,301,  3.418,  0.173,  1.100,
  2149,07/08/18 05:54:09,301,  3.458,  0.203,  1.300,
  2155,07/08/18 05:54:48,301,  3.465,  0.211,  0.500,
  2161,07/08/18 05:55:27,301,  3.396,  0.300,  0.700,
  2167,07/08/18 05:56:06,301,  3.497,  0.186,  1.400,
  2173,07/08/18 05:56:46,301,  3.362,  0.284,  1.200,
  2179,07/08/18 05:59:03,301,  3.399,  0.288,  1.100,
  2185,07/08/18 05:59:42,301,  3.396,  0.283,  0.900,
  2191,07/08/18 06:00:21,301,  3.432,  0.277,  0.900,
  2197,07/08/18 06:01:01,301,  3.371,  0.312,  1.000,
  2203,07/08/18 06:01:40,301,  3.428,  0.256,  1.400,
  2209,07/08/18 06:03:58,301,  3.409,  0.270,  1.400,
  2215,07/08/18 06:04:37,301,  3.474,  0.203,  0.600,
  2221,07/08/18 06:05:17,301,  3.380,  0.236,  1.200,
  2227,07/08/18 06:05:57,301,  3.394,  0.226,  1.100,
  2233,07/08/18 06:06:36,301,  3.408,  0.259,  1.300,
  2239,07/08/18 06:08:54,301,  3.423,  0.218,  0.500,
  2245,07/08/18 06:09:33,301,  3.433,  0.232,  0.700,
  2251,07/08/18 06:10:12,301,  3.424,  0.313,  0.900,
  2257,07/08/18 06:10:51,301,  3.359,  0.362,  1.000,
  2263,07/08/18 06:11:31,301,  3.476,  0.239,  1.200,
  2269,07/08/18 06:13:49,301,  3.396,  0.344,  0.800,
  2275,07/08/18 06:14:28,301,  3.473,  0.265,  0.900,
  2281,07/08/18 06:15:07,301,  3.533,  0.199,  0.600,
  2287,07/08/18 06:15:46,301,  3.518,  0.214,  1.100,
  2293,07/08/18 06:16:25,301,  3.403,  0.345,  0.800,
  2299,07/08/18 06:18:43,301,  3.470,  0.240,  0.800,
  2305,07/08/18 06:19:23,301,  3.407,  0.283,  0.800,
  2311,07/08/18 06:20:02,301,  3.439,  0.244,  0.700,
  2317,07/08/18 06:20:41,301,  3.423,  0.305,  0.900,
  2323,07/08/18 06:21:20,301,  3.476,  0.228,  1.000,
  2329,07/08/18 06:23:38,301,  3.534,  0.218,  0.800,
  2335,07/08/18 06:24:17,301,  3.474,  0.267,  0.900,
  2341,07/08/18 06:24:56,301,  3.516,  0.228,  1.700,
  2347,07/08/18 06:25:35,301,  3.476,  0.251,  1.800,
  2353,07/08/18 06:26:14,301,  3.479,  0.268,  0.900,
  2359,07/08/18 06:28:32,301,  3.520,  0.281,  0.700,
  2365,07/08/18 06:29:11,301,  3.472,  0.292,  1.000,
  2371,07/08/18 06:29:50,301,  3.489,  0.348,  0.500,
  2377,07/08/18 06:30:29,301,  3.453,  0.418,  0.700,
  2383,07/08/18 06:31:09,301,  3.525,  0.356,  0.600,
  2389,07/08/18 06:33:26,301,  3.565,  0.410,  0.900,
  2395,07/08/18 06:34:05,301,  3.486,  0.433,  0.800,
  2401,07/08/18 06:34:45,301,  3.517,  0.402,  1.100,
  2407,07/08/18 06:35:25,301,  3.528,  0.428,  0.800,
  2413,07/08/18 06:36:05,301,  3.549,  0.362,  0.900,
  2419,07/08/18 06:38:22,301,  3.498,  0.326,  1.300,
  2425,07/08/18 06:39:01,301,  3.499,  0.381,  0.600,
  2431,07/08/18 06:39:40,301,  3.485,  0.361,  0.600,
  2437,07/08/18 06:40:20,301,  3.471,  0.339,  1.100,
  2443,07/08/18 06:41:00,301,  3.585,  0.287,  0.600,
  2449,07/08/18 06:43:17,301,  3.429,  0.344,  0.500,
  2455,07/08/18 06:43:56,301,  3.465,  0.338,  1.200,
  2461,07/08/18 06:44:38,301,  3.499,  0.281,  0.900,
  2467,07/08/18 06:45:17,301,  3.402,  0.355,  0.600,
  2473,07/08/18 06:45:57,301,  3.522,  0.185,  1.800,
  2479,07/08/18 06:48:15,301,  3.492,  0.253,  1.500,
  2485,07/08/18 06:48:54,301,  3.474,  0.196,  1.500,
  2491,07/08/18 06:49:33,301,  3.453,  0.209,  2.000,
  2497,07/08/18 06:50:12,301,  3.414,  0.236,  1.900,
