Record,DateTime,400,LV2Processor,0.00,0.05,0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.60,0.70,0.80,0.90,1.00,1.10,1.20,1.30,1.40,1.50,1.60,1.70,1.80,1.90,2.00,2.25,2.50,2.75,3.00,3.25,3.50,3.75,4.00,4.25,4.50,4.75,5.00,5.25,5.50,5.75,6.00,6.25,6.50,6.75,7.00,7.25,7.50,7.75,8.00,8.25,8.50,8.75,9.00,9.25,9.50,9.75,10.00
    15,07/08/18 00:05:15,401,Zenith26,296.994,295.286,294.183,293.333,292.606,292.049,291.368,290.771,290.178,289.711,289.199,288.456,288.051,287.778,287.306,286.814,286.344,285.937,285.664,285.316,285.069,284.849,284.568,284.344,284.197,283.912,283.205,282.464,281.692,280.699,279.344,277.988,276.639,275.312,274.243,273.351,272.232,270.766,269.341,268.156,267.369,266.362,265.015,263.532,262.255,261.022,259.869,258.530,256.882,255.398,253.648,251.865,250.039,248.151,246.054,244.088,242.120,239.908,
    16,07/08/18 00:05:16,402,Zenith26, 15.100, 13.833, 13.236, 13.039, 13.015, 13.030, 12.964, 12.960, 12.964, 12.959, 12.898, 12.634, 12.048, 11.305, 10.518,  9.827,  9.293,  8.758,  8.289,  7.746,  7.048,  6.432,  5.978,  5.566,  5.204,  5.145,  4.838,  4.227,  3.463,  3.036,  2.816,  2.694,  2.690,  2.900,  2.909,  2.576,  2.548,  2.486,  2.561,  2.545,  2.551,  2.370,  2.089,  1.834,  1.469,  1.146,  0.896,  0.735,  0.576,  0.476,  0.381,  0.308,  0.240,  0.180,  0.137,  0.113,  0.096,  0.071,
    17,07/08/18 00:05:17,403,Zenith26,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,
    18,07/08/18 00:05:17,404,Zenith26, 68.547, 69.456, 69.256, 70.084, 72.356, 74.297, 76.092, 78.423, 80.812, 82.973, 84.533, 86.127, 87.750, 87.778, 84.888, 84.697, 81.918, 78.255, 76.463, 73.684, 70.394, 67.457, 65.683, 62.039, 58.869, 57.770, 55.519, 48.912, 41.178, 36.859, 36.477, 39.053, 43.066, 48.030, 52.039, 51.050, 55.665, 56.903, 61.576, 63.633, 65.192, 64.055, 56.914, 54.094, 50.396, 48.480, 48.695, 47.518, 43.590, 41.354, 38.229, 34.641, 29.678, 26.362, 25.087, 22.179, 21.035, 18.300,
    21,07/08/18 00:05:54,401,Zenith26,296.728,295.011,293.943,293.177,292.533,292.070,291.463,290.943,290.432,290.049,289.596,288.970,288.650,288.449,288.054,287.644,287.265,286.910,286.655,286.296,286.035,285.744,285.378,285.097,284.878,284.525,283.633,282.692,281.658,280.474,279.005,277.583,276.192,274.797,273.657,272.723,271.532,270.006,268.559,267.333,266.563,265.546,264.218,262.748,261.445,260.186,258.994,257.630,255.963,254.450,252.671,250.852,248.991,247.081,244.995,243.058,241.125,238.922,
    22,07/08/18 00:05:55,402,Zenith26, 14.570, 13.382, 12.841, 12.675, 12.676, 12.709, 12.664, 12.665, 12.660, 12.646, 12.591, 12.380, 11.836, 11.100, 10.300,  9.586,  9.038,  8.521,  8.094,  7.592,  6.951,  6.382,  5.939,  5.575,  5.280,  5.271,  4.983,  4.345,  3.595,  3.187,  2.952,  2.823,  2.822,  2.962,  2.954,  2.614,  2.490,  2.370,  2.383,  2.315,  2.321,  2.143,  1.879,  1.634,  1.347,  1.043,  0.839,  0.692,  0.547,  0.448,  0.361,  0.301,  0.230,  0.171,  0.132,  0.110,  0.093,  0.071,
    23,07/08/18 00:05:56,403,Zenith26,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,
    24,07/08/18 00:05:57,404,Zenith26, 66.797, 67.996, 67.915, 68.769, 70.869, 72.653, 74.150, 76.074, 77.942, 79.554, 80.594, 81.519, 82.368, 81.798, 78.553, 77.750, 74.429, 70.592, 68.719, 66.030, 62.936, 60.583, 59.415, 56.939, 55.160, 55.208, 55.052, 50.585, 44.290, 40.650, 40.727, 43.957, 48.115, 52.678, 56.845, 56.120, 59.682, 60.119, 63.445, 64.621, 65.006, 64.467, 57.366, 54.472, 49.455, 47.067, 46.151, 43.689, 39.540, 37.156, 34.805, 32.470, 27.772, 24.618, 23.233, 21.141, 20.060, 17.493,
    27,07/08/18 00:06:34,401,Zenith26,296.623,295.080,294.080,293.356,292.741,292.326,291.747,291.266,290.768,290.420,289.973,289.375,289.062,288.861,288.475,288.069,287.685,287.316,287.041,286.676,286.391,286.082,285.707,285.404,285.167,284.780,283.818,282.796,281.692,280.418,278.899,277.427,275.969,274.510,273.341,272.373,271.143,269.621,268.151,266.928,266.162,265.158,263.830,262.373,261.074,259.804,258.589,257.203,255.539,254.056,252.247,250.412,248.554,246.648,244.578,242.664,240.734,238.546,
    28,07/08/18 00:06:34,402,Zenith26, 15.007, 13.889, 13.348, 13.168, 13.150, 13.170, 13.111, 13.094, 13.071, 13.042, 12.971, 12.732, 12.165, 11.353, 10.516,  9.760,  9.181,  8.656,  8.214,  7.683,  7.016,  6.410,  5.927,  5.525,  5.198,  5.154,  4.794,  4.107,  3.372,  2.998,  2.792,  2.657,  2.662,  2.799,  2.792,  2.479,  2.389,  2.300,  2.344,  2.304,  2.328,  2.163,  1.885,  1.654,  1.352,  1.055,  0.844,  0.698,  0.550,  0.450,  0.362,  0.297,  0.223,  0.163,  0.125,  0.105,  0.089,  0.067,
    29,07/08/18 00:06:35,403,Zenith26,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,
