Record,DateTime,200,TambK,Rh,Presmb,TirK,Rain
    14,07/09/18 00:05:15,201, 294.3960,  97.9200,1015.0500, 291.1300,0
    20,07/09/18 00:05:54,201, 294.3960,  97.9200,1014.9500, 291.2900,0
    26,07/09/18 00:06:33,201, 294.4940,  97.9200,1015.0500, 291.4000,0
    32,07/09/18 00:07:12,201, 294.4940,  97.9200,1014.9500, 291.3000,0
    38,07/09/18 00:07:51,201, 294.4350,  97.9200,1014.9500, 291.5000,0
    44,07/09/18 00:10:08,201, 294.4510,  97.9200,1014.9500, 291.3700,0
    50,07/09/18 00:10:48,201, 294.4240,  97.9200,1015.0500, 291.5700,0
    56,07/09/18 00:11:28,201, 294.3960,  97.9200,1014.9500, 291.4300,0
    62,07/09/18 00:12:07,201, 294.4780,  97.9200,1015.0500, 291.4300,0
    68,07/09/18 00:12:46,201, 294.4780,  97.9200,1014.9500, 291.4500,0
    74,07/09/18 00:15:04,201, 294.4670,  97.9200,1015.1500, 291.6200,0
    80,07/09/18 00:15:43,201, 294.4940,  97.9200,1015.0500, 291.3100,0
    86,07/09/18 00:16:22,201, 294.4510,  97.9200,1015.1500, 291.4100,0
    92,07/09/18 00:17:02,201, 294.4780,  97.9200,1015.1500, 291.3000,0
    98,07/09/18 00:17:41,201, 294.4940,  97.9200,1015.1500, 291.3900,0
   104,07/09/18 00:20:00,201, 294.6030,  97.9200,1015.1500, 291.3000,0
   110,07/09/18 00:20:39,201, 294.5760,  97.9200,1015.1500, 291.3800,0
   116,07/09/18 00:21:21,201, 294.4940,  97.9200,1015.1500, 291.7000,0
   122,07/09/18 00:22:00,201, 294.5210,  97.9200,1015.1500, 291.2700,0
   128,07/09/18 00:22:39,201, 294.4940,  97.9200,1015.1500, 290.9500,0
   134,07/09/18 00:24:56,201, 294.5920,  97.9200,1015.1500, 291.5800,0
   140,07/09/18 00:25:35,201, 294.5330,  97.9200,1015.1500, 290.9600,0
   146,07/09/18 00:26:15,201, 294.4940,  97.9200,1015.1500, 291.2000,0
   152,07/09/18 00:26:54,201, 294.5210,  97.9200,1015.1500, 291.5100,0
   158,07/09/18 00:27:33,201, 294.5210,  97.9200,1015.1500, 291.3200,0
   164,07/09/18 00:29:50,201, 294.4940,  97.9200,1015.0500, 291.1200,0
   170,07/09/18 00:30:29,201, 294.5210,  97.9200,1015.0500, 291.1200,0
   176,07/09/18 00:31:09,201, 294.4940,  97.9200,1015.0500, 291.5700,0
   182,07/09/18 00:31:48,201, 294.5210,  97.9200,1015.0500, 291.6400,0
   188,07/09/18 00:32:27,201, 294.4940,  97.9200,1015.0500, 291.3600,0
   194,07/09/18 00:34:44,201, 294.4940,  97.9200,1015.0500, 291.8500,0
   200,07/09/18 00:35:23,201, 294.5210,  97.9200,1015.0500, 291.4100,0
   206,07/09/18 00:36:02,201, 294.5490,  97.9200,1015.1500, 291.3100,0
   212,07/09/18 00:36:41,201, 294.5210,  97.9200,1015.1500, 291.5100,0
   218,07/09/18 00:37:20,201, 294.4940,  97.9200,1015.1500, 291.5900,0
   224,07/09/18 00:39:38,201, 294.5210,  97.9200,1015.1500, 291.4300,0
   230,07/09/18 00:40:20,201, 294.5490,  97.9200,1015.1500, 291.1300,0
   236,07/09/18 00:41:00,201, 294.6190,  97.9200,1015.2500, 291.5400,0
   242,07/09/18 00:41:39,201, 294.6350,  97.9200,1015.2500, 291.4400,0
   248,07/09/18 00:42:18,201, 294.6740,  97.9200,1015.2500, 291.2300,0
   254,07/09/18 00:44:35,201, 294.7320,  97.9200,1015.2500, 291.4500,0
   260,07/09/18 00:45:17,201, 294.7320,  97.9200,1015.2500, 291.8400,0
   266,07/09/18 00:45:57,201, 294.6620,  97.9200,1015.2500, 291.1300,0
   272,07/09/18 00:46:37,201, 294.6190,  97.9200,1015.3500, 291.5200,0
   278,07/09/18 00:47:16,201, 294.5920,  97.9200,1015.3500, 291.7200,0
   284,07/09/18 00:49:33,201, 294.6190,  97.9200,1015.2500, 290.9900,0
   290,07/09/18 00:50:13,201, 294.5920,  97.9200,1015.3500, 291.4700,0
   296,07/09/18 00:50:52,201, 294.5920,  97.9200,1015.1500, 291.5600,0
   302,07/09/18 00:51:31,201, 294.5640,  97.9200,1015.2500, 291.3900,0
