Record,Date/Time,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Az(deg),El(deg),TkBB(K), Ch  22.234, Ch  23.034, Ch  23.834, Ch  26.234, Ch  30.000, Ch  51.248, Ch  52.280, Ch  53.848, Ch  54.940, Ch  56.660, Ch  57.288, Ch  58.800, Ch 
Record,Date/Time,40,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain
Record,Date/Time,50,Az(deg),El(deg),TkBB(K), Ch  22.000, Ch  22.234, Ch  22.500, Ch  23.000, Ch  23.034, Ch  23.500, Ch  23.834, Ch  24.000, Ch  24.500, Ch  25.000, Ch  25.500, Ch  26.000, Ch  26.234, Ch  26.500, Ch  27.000, Ch  27.500, Ch  28.000, Ch  28.500, Ch  29.000, Ch  29.500, Ch  30.000, Ch  51.248, Ch  51.760, Ch  52.280, Ch  52.804, Ch  53.336, Ch  53.848, Ch  54.400, Ch  54.940, Ch  55.500, Ch  56.020, Ch  56.660, Ch  57.288, Ch  57.964, Ch  58.800, Ch 
Record,Date/Time,80,ID,SNR,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Az(deg),El(deg),TkBB(K), Ch  22.234, Ch  23.034, Ch  23.834, Ch  26.234, Ch  30.000, Ch  51.248, Ch  52.280, Ch  53.848, Ch  54.940, Ch  56.660, Ch  57.288, Ch  58.800, Ch 
     1,07/09/18 00:05:13,51,  0.00, 90.00,306.971,,106.997,103.718,, 98.833,, 86.273,,, 70.506,,, 59.018,,,, 51.680,,,, 48.985,153.974,168.069,188.306,214.645,243.580,268.059,283.110,289.381,292.929,292.946,290.905,291.413,292.565,291.584,
     2,07/09/18 00:05:15,41, 294.3960,  97.9200,1015.0500, 291.1300,0
     3,07/09/18 00:05:52,51,  0.00, 90.00,306.971,,107.094,103.617,, 99.048,, 87.698,,, 70.835,,, 59.844,,,, 53.010,,,, 49.954,155.593,169.760,189.605,215.190,243.468,268.791,283.610,289.063,290.863,291.332,291.790,291.616,292.679,291.302,
     4,07/09/18 00:05:54,41, 294.3960,  97.9200,1014.9500, 291.2900,0
     5,07/09/18 00:06:32,51,  0.00, 90.00,306.958,,106.825,103.914,, 98.916,, 86.559,,, 70.426,,, 59.465,,,, 52.337,,,, 49.398,155.270,168.666,187.899,214.285,242.848,267.280,283.523,289.315,290.988,291.115,291.193,291.883,292.090,292.070,
     6,07/09/18 00:06:33,41, 294.4940,  97.9200,1015.0500, 291.4000,0
     7,07/09/18 00:07:10,51,  0.00, 90.00,306.962,,106.407,103.894,, 98.846,, 86.603,,, 70.458,,, 59.779,,,, 53.035,,,, 50.403,156.522,170.460,190.459,215.002,244.233,268.613,283.376,287.762,290.017,291.051,291.122,292.070,291.600,292.181,
     8,07/09/18 00:07:12,41, 294.4940,  97.9200,1014.9500, 291.3000,0
     9,07/09/18 00:07:50,51,  0.00, 90.00,306.962,,107.300,103.815,, 99.013,, 86.385,,, 70.694,,, 59.814,,,, 52.731,,,, 50.152,155.341,169.464,188.895,214.291,244.329,268.240,282.977,288.234,290.588,290.905,290.711,291.430,291.367,291.675,
    10,07/09/18 00:07:51,41, 294.4350,  97.9200,1014.9500, 291.5000,0
