Record,Date/Time,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Az(deg),El(deg),TkBB(K), Ch  22.234, Ch  23.034, Ch  23.834, Ch  26.234, Ch  30.000, Ch  51.248, Ch  52.280, Ch  53.848, Ch  54.940, Ch  56.660, Ch  57.288, Ch  58.800, Ch 
Record,Date/Time,40,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain
Record,Date/Time,50,Az(deg),El(deg),TkBB(K), Ch  22.000, Ch  22.234, Ch  22.500, Ch  23.000, Ch  23.034, Ch  23.500, Ch  23.834, Ch  24.000, Ch  24.500, Ch  25.000, Ch  25.500, Ch  26.000, Ch  26.234, Ch  26.500, Ch  27.000, Ch  27.500, Ch  28.000, Ch  28.500, Ch  29.000, Ch  29.500, Ch  30.000, Ch  51.248, Ch  51.760, Ch  52.280, Ch  52.804, Ch  53.336, Ch  53.848, Ch  54.400, Ch  54.940, Ch  55.500, Ch  56.020, Ch  56.660, Ch  57.288, Ch  57.964, Ch  58.800, Ch 
Record,Date/Time,80,ID,SNR,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Az(deg),El(deg),TkBB(K), Ch  22.234, Ch  23.034, Ch  23.834, Ch  26.234, Ch  30.000, Ch  51.248, Ch  52.280, Ch  53.848, Ch  54.940, Ch  56.660, Ch  57.288, Ch  58.800, Ch 
     1,07/04/18 00:05:15,51,  0.00, 90.00,314.361,, 94.096, 91.291,, 86.509,, 73.367,,, 57.168,,, 45.435,,,, 37.461,,,, 33.755,132.905,147.079,171.020,201.977,232.846,264.288,286.833,292.987,293.300,295.329,296.890,296.027,296.581,297.783,
     2,07/04/18 00:05:16,41, 305.0450,  63.0300, 998.3500, 259.0800,0
     3,07/04/18 00:05:54,51,  0.00, 90.00,314.373,, 94.315, 91.748,, 86.669,, 73.049,,, 56.863,,, 45.303,,,, 38.080,,,, 33.415,131.884,144.738,168.570,198.643,235.438,266.532,282.292,291.109,297.194,295.229,295.912,299.822,300.127,296.714,
     4,07/04/18 00:05:56,41, 305.1030,  61.2800, 998.3500, 259.8400,0
     5,07/04/18 00:06:33,51,  0.00, 90.00,314.389,, 94.095, 90.752,, 86.362,, 72.741,,, 56.838,,, 45.691,,,, 37.061,,,, 33.759,133.326,144.742,169.651,201.569,233.317,261.412,286.595,294.002,291.031,293.902,297.929,297.921,298.363,295.643,
     6,07/04/18 00:06:35,41, 305.1580,  61.9100, 998.3500, 259.7700,0
     7,07/04/18 00:07:13,51,  0.00, 90.00,314.405,, 93.775, 90.955,, 85.926,, 72.759,,, 56.122,,, 44.884,,,, 37.298,,,, 33.300,131.945,146.519,168.682,198.415,235.361,265.678,283.219,291.041,294.936,294.213,293.218,293.736,296.371,295.989,
     8,07/04/18 00:07:15,41, 305.2830,  61.7900, 998.3500, 259.4400,0
     9,07/04/18 00:07:52,51,  0.00, 90.00,314.435,, 93.629, 91.262,, 85.691,, 72.797,,, 56.479,,, 45.284,,,, 37.631,,,, 33.516,132.116,148.253,169.158,198.885,234.355,264.005,281.665,290.124,291.739,292.172,296.050,294.797,297.938,299.157,
    10,07/04/18 00:07:54,41, 305.2830,  60.4200, 998.3500, 259.9900,0
