HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1014.00000,1014.00000,nan,26.40000,25.20000,26.30000,23.90000,29.80000,86.00000,34.20000,29.40000,18.25900,18.60000,1164.80000,383.00000,383.00000,1.20000,282.06131,1.17000,-0.25000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,1.00000,1013.00000,1013.00000,nan,26.40000,25.30000,26.40000,23.70000,29.80000,85.00000,34.30000,29.10000,18.07800,18.41000,1163.80000,382.00000,383.00000,1.00000,281.42710,0.94000,-0.19000,127.21120,34.76272,9.00000,12.00000,1.00000,4.00000,nan,12.30000,257.16900,nan,21.89600
20,2.00000,1011.60000,1011.60000,nan,26.40000,25.40000,26.30000,23.50000,29.70000,84.00000,34.20000,28.80000,17.88300,18.21000,1162.50000,380.00000,383.00000,0.90000,280.00798,0.85000,-0.15000,127.21113,34.76274,21.00000,24.00000,3.00000,6.00000,nan,12.30000,256.07900,nan,33.55900
30,3.00000,1010.50000,1010.50000,nan,26.30000,25.40000,26.30000,23.40000,29.60000,84.00000,34.00000,28.60000,17.82600,18.15000,1161.40000,379.00000,384.00000,0.90000,277.94347,0.86000,-0.12000,127.21113,34.76276,31.00000,34.00000,8.00000,11.00000,nan,9.90000,255.65900,nan,35.88300
40,4.00000,1009.70000,1009.70000,nan,26.30000,25.40000,26.20000,23.40000,29.60000,84.00000,33.90000,28.70000,17.85700,18.18000,1160.70000,379.00000,385.00000,0.90000,276.20345,0.92000,-0.10000,127.21116,34.76278,38.00000,41.00000,13.00000,16.00000,nan,6.80000,257.40200,nan,32.63100
50,5.50000,1008.85000,1008.85000,nan,26.20000,25.40000,26.20000,23.50000,29.50000,85.00000,33.85000,28.75000,17.92850,18.25500,1159.95000,380.00000,386.50000,1.05000,274.41987,1.03500,-0.08000,127.21121,34.76282,45.50000,48.50000,20.50000,23.50000,nan,5.00000,264.69050,nan,28.08250
60,8.00000,1007.46667,1007.46667,nan,26.10000,25.50000,26.10000,23.56667,29.46667,86.00000,33.63333,28.86667,18.01100,18.34000,1158.63333,380.00000,389.00000,1.16667,271.81047,1.16000,-0.03667,127.21122,34.76283,57.00000,60.00000,34.00000,37.00000,nan,4.76667,268.15733,nan,26.50433
70,10.50000,1006.25000,1006.25000,nan,26.05000,25.50000,26.05000,23.60000,29.40000,86.00000,33.55000,28.90000,18.04750,18.37500,1157.40000,380.00000,390.50000,1.20000,268.83086,1.22500,0.02500,127.21127,34.76278,68.00000,71.00000,46.50000,49.50000,nan,4.15000,252.27900,nan,22.53400
80,12.50000,1005.25000,1005.25000,nan,25.95000,25.50000,26.00000,23.60000,29.30000,86.50000,33.35000,28.90000,18.06350,18.39500,1156.60000,380.00000,391.50000,1.20000,266.27869,1.23000,0.08000,127.21136,34.76274,76.50000,79.50000,56.50000,59.50000,nan,4.20000,231.47400,nan,16.72600
90,14.50000,1004.30000,1004.30000,nan,25.90000,25.55000,25.90000,23.60000,29.30000,87.00000,33.25000,28.90000,18.08050,18.41500,1155.70000,379.50000,393.00000,1.20000,263.58121,1.20000,0.13500,127.21148,34.76274,85.50000,88.50000,66.50000,69.50000,nan,4.50000,191.95450,nan,10.64300
