HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1001.00000,1001.00000,nan,24.20000,24.10000,24.20000,22.10000,27.30000,88.00000,30.00000,26.40000,16.58300,16.86000,1159.60000,371.00000,371.00000,1.50000,254.10717,1.44000,0.41000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,1.00000,998.60000,998.60000,nan,24.20000,24.40000,24.30000,22.40000,27.40000,89.00000,30.10000,26.90000,16.92500,17.22000,1156.40000,373.00000,376.00000,1.40000,261.75368,1.38000,0.20000,127.21120,34.76273,21.00000,24.00000,4.00000,7.00000,nan,14.70000,254.90200,nan,27.80800
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,2.50000,996.85000,996.85000,nan,24.30000,24.55000,24.35000,22.35000,27.40000,88.50000,30.25000,26.80000,16.89350,17.18500,1154.10000,371.50000,377.50000,1.40000,264.49208,1.40000,0.13500,127.21125,34.76276,37.00000,40.00000,8.50000,11.50000,nan,9.75000,253.43400,nan,26.05350
50,4.00000,995.60000,995.60000,nan,24.40000,24.80000,24.50000,22.20000,27.50000,88.00000,30.40000,26.60000,16.81500,17.10000,1152.40000,370.00000,378.00000,1.40000,265.99981,1.43000,0.10000,127.21135,34.76279,48.00000,51.00000,17.00000,20.00000,nan,6.70000,255.65300,nan,16.76900
60,5.50000,994.50000,994.50000,nan,24.55000,25.05000,24.65000,22.15000,27.65000,86.50000,30.70000,26.45000,16.73200,17.01500,1150.50000,369.50000,378.00000,1.40000,267.37914,1.42000,0.06500,127.21140,34.76282,57.50000,60.50000,28.50000,31.50000,nan,6.70000,269.21650,nan,10.58800
70,7.00000,993.40000,993.40000,nan,24.70000,25.30000,24.80000,22.00000,27.80000,85.00000,30.90000,26.30000,16.61900,16.90000,1148.90000,368.00000,378.00000,1.40000,270.00000,1.38000,0.00000,127.21146,34.76284,67.00000,70.00000,38.00000,41.00000,nan,6.20000,292.47900,nan,6.26300
80,8.50000,992.45000,992.45000,nan,24.80000,25.50000,24.90000,21.85000,27.85000,83.50000,31.15000,26.00000,16.45950,16.73500,1147.40000,366.50000,378.00000,1.30000,272.86241,1.30000,-0.06500,127.21155,34.76284,75.50000,78.50000,48.00000,51.00000,nan,5.60000,212.87850,nan,4.42950
90,10.50000,991.20000,991.20000,nan,25.30000,26.05000,25.40000,21.55000,28.30000,80.00000,32.05000,25.55000,16.18300,16.45000,1144.25000,363.00000,377.00000,1.15000,278.40891,1.15000,-0.17000,127.21164,34.76282,87.00000,90.00000,61.00000,64.00000,nan,5.65000,88.08750,nan,10.03850
100,12.50000,989.95000,989.95000,nan,25.60000,26.45000,25.70000,21.25000,28.50000,77.00000,32.60000,25.10000,15.89600,16.15500,1142.05000,360.50000,376.00000,1.00000,287.16595,0.95500,-0.29500,127.21163,34.76284,97.50000,100.50000,71.00000,74.00000,nan,5.35000,73.68900,nan,10.03100
110,14.50000,988.85000,988.85000,nan,25.50000,26.50000,25.60000,21.05000,28.40000,76.00000,32.45000,24.75000,15.71500,15.96500,1141.20000,359.00000,376.00000,0.85000,301.31598,0.71500,-0.43500,127.21165,34.76285,107.50000,110.50000,80.50000,83.50000,nan,4.65000,75.32750,nan,12.25300
120,16.50000,987.75000,987.75000,nan,25.45000,26.50000,25.60000,20.90000,28.35000,76.00000,32.35000,24.55000,15.61500,15.86000,1140.20000,358.00000,376.50000,0.75000,321.88643,0.45500,-0.58000,127.21164,34.76279,117.50000,120.50000,93.00000,96.00000,nan,5.35000,106.49450,nan,11.09400
130,18.00000,986.70000,986.70000,nan,25.40000,26.50000,25.50000,20.80000,28.30000,76.00000,32.20000,24.40000,15.52600,15.77000,1139.20000,357.00000,377.00000,0.70000,340.34618,0.25000,-0.70000,127.21161,34.76278,127.00000,129.00000,106.00000,109.00000,nan,6.20000,122.30400,nan,9.13500
140,19.50000,985.65000,985.65000,nan,25.35000,26.60000,25.50000,20.70000,28.20000,75.00000,32.15000,24.25000,15.44950,15.69000,1138.25000,356.50000,378.00000,0.85000,356.11551,0.05500,-0.81000,127.21164,34.76277,136.00000,139.00000,118.00000,121.00000,nan,6.45000,119.06500,nan,11.50850
150,21.50000,984.30000,984.30000,nan,25.30000,26.65000,25.45000,20.60000,28.10000,75.00000,32.05000,24.15000,15.38650,15.62500,1136.90000,355.50000,379.00000,0.95000,11.65030,-0.20000,-0.97000,127.21165,34.76273,148.50000,151.50000,132.50000,135.50000,nan,5.80000,130.49850,nan,15.47150
160,23.50000,983.15000,983.15000,nan,25.30000,26.75000,25.40000,20.55000,28.10000,75.00000,32.00000,24.00000,15.32150,15.56000,1135.70000,355.00000,380.00000,1.20000,20.77997,-0.42500,-1.12000,127.21156,34.76273,158.50000,161.50000,143.00000,146.00000,nan,4.90000,164.58450,nan,10.00700
170,25.50000,982.05000,982.05000,nan,25.25000,26.80000,25.40000,20.40000,28.05000,75.00000,31.95000,23.85000,15.22750,15.46500,1134.65000,354.00000,380.50000,1.45000,25.92745,-0.61500,-1.26500,127.21149,34.76278,168.50000,171.50000,150.00000,153.00000,nan,4.85000,211.61600,nan,4.97900
180,27.50000,980.95000,980.95000,nan,25.20000,26.80000,25.35000,20.30000,28.00000,74.00000,31.80000,23.70000,15.16450,15.40000,1133.65000,353.00000,381.00000,1.60000,28.81079,-0.77000,-1.40000,127.21156,34.76275,178.50000,181.50000,158.50000,161.50000,nan,5.20000,158.21800,nan,7.79650
190,29.00000,980.00000,980.00000,nan,25.10000,26.90000,25.30000,20.30000,27.90000,74.00000,31.70000,23.60000,15.13100,15.36000,1132.80000,353.00000,382.00000,1.70000,29.86980,-0.85000,-1.48000,127.21158,34.76268,186.00000,189.00000,166.00000,169.00000,nan,5.40000,160.74900,nan,15.84700
200,31.00000,978.93333,978.93333,nan,25.06667,26.90000,25.23333,20.16667,27.83333,74.00000,31.60000,23.50000,15.05767,15.29000,1131.86667,352.00000,382.66667,1.83333,29.84891,-0.90667,-1.58000,127.21148,34.76263,196.33333,199.33333,179.66667,182.66667,nan,4.96667,190.78167,nan,21.64633
210,33.00000,977.80000,977.80000,nan,25.00000,26.90000,25.20000,20.10000,27.70000,74.00000,31.40000,23.40000,14.99500,15.22000,1130.90000,351.00000,384.00000,1.90000,29.11283,-0.93000,-1.67000,127.21138,34.76266,206.00000,209.00000,191.00000,194.00000,nan,5.10000,216.22100,nan,22.13100
220,35.00000,976.76667,976.76667,nan,24.83333,26.90000,25.03333,20.10000,27.63333,75.00000,31.20000,23.30000,14.99733,15.22333,1130.16667,351.00000,385.00000,1.96667,27.82649,-0.91667,-1.73667,127.21140,34.76263,216.00000,219.00000,193.33333,196.33333,nan,4.60000,209.67300,nan,23.84467
230,37.50000,975.65000,975.65000,nan,24.75000,26.90000,24.95000,20.10000,27.50000,75.00000,31.00000,23.30000,15.01850,15.24500,1129.20000,351.00000,386.50000,2.00000,25.41417,-0.86000,-1.81000,127.21140,34.76249,226.50000,229.50000,198.00000,201.00000,nan,4.20000,197.12150,nan,38.34250
240,39.50000,974.50000,974.50000,nan,24.65000,26.80000,24.85000,20.10000,27.40000,76.00000,30.75000,23.30000,15.01250,15.24500,1128.40000,351.00000,388.00000,2.00000,22.78505,-0.77500,-1.84500,127.21133,34.76243,236.50000,239.50000,208.00000,211.00000,nan,5.20000,202.49100,nan,47.24400
250,41.50000,973.35000,973.35000,nan,24.50000,26.80000,24.75000,20.00000,27.30000,76.00000,30.65000,23.30000,15.00550,15.23000,1127.45000,350.50000,389.50000,2.00000,19.75030,-0.67500,-1.88000,127.21131,34.76244,246.50000,249.50000,220.50000,223.50000,nan,5.20000,205.33200,nan,45.74000
260,43.50000,972.20000,972.20000,nan,24.40000,26.80000,24.65000,20.00000,27.20000,76.00000,30.45000,23.20000,15.00000,15.23000,1126.55000,350.00000,390.50000,2.00000,16.49423,-0.57000,-1.92500,127.21135,34.76243,256.50000,259.50000,232.50000,235.50000,nan,5.05000,199.14600,nan,46.64900
270,45.50000,971.15000,971.15000,nan,24.30000,26.80000,24.55000,20.00000,27.10000,77.00000,30.25000,23.20000,15.00200,15.23000,1125.70000,350.00000,391.50000,2.00000,12.83561,-0.45000,-1.97500,127.21135,34.76235,266.50000,269.50000,243.00000,246.00000,nan,4.80000,197.70600,nan,54.26600
280,47.50000,970.05000,970.05000,nan,24.20000,26.80000,24.50000,20.00000,27.00000,77.00000,30.05000,23.20000,15.00500,15.23000,1124.75000,350.00000,393.00000,2.10000,8.89348,-0.32000,-2.04500,127.21131,34.76233,276.50000,279.50000,255.00000,258.00000,nan,5.00000,200.21000,nan,58.02550
290,49.50000,968.90000,968.90000,nan,24.10000,26.80000,24.40000,19.95000,26.90000,77.50000,29.85000,23.15000,15.00000,15.22500,1123.85000,349.50000,394.50000,2.15000,5.24305,-0.19500,-2.12500,127.21132,34.76233,286.50000,289.50000,264.00000,267.00000,nan,5.20000,198.54200,nan,58.32600
300,51.50000,967.85000,967.85000,nan,24.10000,26.90000,24.30000,19.90000,26.80000,77.50000,29.80000,23.10000,14.96300,15.19000,1122.85000,349.00000,395.50000,2.25000,1.54122,-0.06000,-2.23000,127.21134,34.76230,296.50000,299.50000,272.50000,275.50000,nan,4.65000,196.23750,nan,60.57450
310,53.50000,966.80000,966.80000,nan,24.00000,26.90000,24.25000,19.85000,26.75000,78.00000,29.65000,23.00000,14.94150,15.17000,1121.90000,348.50000,396.50000,2.35000,358.18362,0.07500,-2.36500,127.21133,34.76228,306.00000,309.00000,282.50000,285.50000,nan,5.20000,197.01350,nan,63.06200
320,55.50000,965.50000,965.50000,nan,23.90000,26.90000,24.15000,19.80000,26.60000,78.00000,29.45000,22.95000,14.92500,15.15000,1120.80000,348.00000,398.00000,2.55000,354.99086,0.22000,-2.51000,127.21131,34.76225,318.00000,321.00000,292.50000,295.50000,nan,6.00000,197.47850,nan,66.15450
