HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1003.10000,1003.10000,nan,25.50000,25.20000,25.50000,22.10000,28.60000,82.00000,32.40000,26.40000,16.56100,16.84000,1157.00000,370.00000,370.00000,2.10000,102.91294,-2.05000,0.47000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,1.50000,1001.05000,1001.05000,nan,25.65000,25.55000,25.70000,22.10000,28.75000,80.50000,32.75000,26.45000,16.59200,16.87500,1153.95000,369.00000,371.50000,2.75000,81.86990,-2.69500,-0.38500,127.21116,34.76270,18.00000,21.00000,2.00000,5.00000,nan,10.05000,248.47700,nan,35.15400
30,3.50000,999.80000,999.80000,nan,25.75000,25.75000,25.80000,22.10000,28.85000,80.00000,32.95000,26.40000,16.58500,16.86500,1152.10000,368.00000,373.00000,3.35000,79.35938,-3.30000,-0.62000,127.21108,34.76270,29.00000,32.00000,7.50000,10.50000,nan,4.20000,250.10450,nan,44.34050
40,6.00000,998.80000,998.80000,nan,25.80000,25.90000,25.83333,22.03333,28.86667,79.66667,33.00000,26.26667,16.53567,16.81000,1150.90000,367.66667,373.66667,4.13333,79.17032,-4.06000,-0.77667,127.21097,34.76269,38.00000,41.00000,20.00000,23.00000,nan,3.96667,252.84733,nan,54.17633
50,8.50000,997.55000,997.55000,nan,25.80000,26.00000,25.80000,21.90000,28.80000,79.00000,33.00000,26.15000,16.46600,16.74500,1149.65000,367.00000,374.50000,4.95000,78.62186,-4.84500,-0.97500,127.21077,34.76263,49.00000,52.00000,35.00000,38.00000,nan,4.30000,251.99500,nan,73.61300
60,11.00000,996.56667,996.56667,nan,25.73333,26.00000,25.80000,21.83333,28.76667,79.00000,32.90000,26.00000,16.37567,16.65000,1148.66667,365.66667,375.00000,5.76667,77.96089,-5.62667,-1.20000,127.21064,34.76256,58.00000,61.00000,49.33333,52.33333,nan,3.33333,249.85067,nan,87.16467
70,14.00000,995.46667,995.46667,nan,25.66667,26.10000,25.73333,21.70000,28.66667,79.00000,32.76667,25.80000,16.28300,16.55333,1147.73333,365.00000,375.66667,6.70000,77.33776,-6.51333,-1.46333,127.21049,34.76255,67.66667,70.66667,59.33333,62.33333,nan,3.23333,251.86300,nan,100.57700
80,17.00000,994.30000,994.30000,nan,25.60000,26.13333,25.70000,21.70000,28.63333,79.00000,32.70000,25.80000,16.27900,16.55000,1146.53333,364.66667,376.66667,7.50000,76.81636,-7.30000,-1.71000,127.21025,34.76262,77.66667,80.66667,64.33333,67.33333,nan,3.53333,258.59433,nan,120.42700
90,19.50000,993.20000,993.20000,nan,25.70000,26.25000,25.70000,21.65000,28.70000,78.50000,32.70000,25.70000,16.25850,16.52500,1145.20000,364.00000,378.00000,8.10000,76.49601,-7.87000,-1.89000,127.21001,34.76259,87.50000,90.50000,73.50000,76.50000,nan,4.10000,258.93550,nan,141.90800
100,22.00000,992.13333,992.13333,nan,25.66667,26.33333,25.76667,21.60000,28.70000,78.00000,32.73333,25.63333,16.23633,16.50333,1144.00000,363.33333,378.66667,8.60000,76.34155,-8.34000,-2.02667,127.20971,34.76246,97.00000,100.00000,85.33333,88.33333,nan,3.56667,256.10733,nan,172.41267
110,25.00000,991.00000,991.00000,nan,25.66667,26.43333,25.76667,21.56667,28.66667,78.00000,32.73333,25.56667,16.19933,16.46667,1142.70000,363.00000,379.66667,9.03333,76.32758,-8.78333,-2.13667,127.20934,34.76234,107.33333,110.33333,93.66667,96.66667,nan,3.56667,254.72667,nan,208.03800
120,27.50000,989.75000,989.75000,nan,25.65000,26.50000,25.75000,21.50000,28.65000,78.00000,32.70000,25.45000,16.15150,16.42000,1141.35000,362.00000,380.50000,9.35000,76.53058,-9.06000,-2.17000,127.20908,34.76228,118.50000,121.50000,104.00000,107.00000,nan,4.95000,254.85600,nan,232.99200
130,29.50000,988.65000,988.65000,nan,25.55000,26.50000,25.65000,21.35000,28.55000,78.00000,32.55000,25.25000,16.05050,16.31000,1140.50000,361.00000,381.00000,9.45000,76.73352,-9.22500,-2.17500,127.20892,34.76226,128.50000,131.50000,114.50000,117.50000,nan,4.85000,255.02400,nan,248.50950
140,31.50000,987.55000,987.55000,nan,25.45000,26.50000,25.60000,21.30000,28.40000,78.00000,32.35000,25.10000,15.97400,16.23000,1139.65000,360.50000,382.00000,9.60000,77.02775,-9.35500,-2.15500,127.20875,34.76218,138.00000,140.50000,125.50000,128.50000,nan,4.85000,254.20550,nan,264.33450
150,33.50000,986.45000,986.45000,nan,25.40000,26.60000,25.50000,21.30000,28.35000,78.00000,32.25000,25.10000,15.97000,16.22500,1138.65000,360.00000,383.50000,9.70000,77.35569,-9.45000,-2.12000,127.20855,34.76212,147.50000,150.50000,135.50000,138.50000,nan,4.75000,253.83150,nan,284.77000
160,36.00000,985.40000,985.40000,nan,25.26667,26.53333,25.43333,21.30000,28.23333,78.33333,32.00000,25.10000,15.98900,16.24667,1137.86667,360.00000,384.66667,9.76667,77.68363,-9.52667,-2.08000,127.20827,34.76212,157.33333,160.33333,144.33333,147.33333,nan,3.56667,255.14067,nan,309.20867
170,38.50000,984.35000,984.35000,nan,25.20000,26.50000,25.30000,21.20000,28.10000,79.00000,31.80000,25.10000,15.99500,16.25500,1137.00000,360.00000,386.00000,9.80000,77.96238,-9.59000,-2.04500,127.20802,34.76211,167.00000,170.00000,156.00000,159.00000,nan,4.25000,256.01400,nan,331.39450
180,40.50000,983.20000,983.20000,nan,25.20000,26.60000,25.30000,21.20000,28.10000,79.00000,31.80000,25.00000,15.98600,16.24500,1135.65000,359.00000,387.00000,9.85000,78.05145,-9.64000,-2.04000,127.20777,34.76207,177.00000,180.00000,166.50000,169.50000,nan,5.45000,256.09950,nan,354.53300
190,42.50000,982.00000,982.00000,nan,25.10000,26.70000,25.25000,21.15000,28.05000,79.00000,31.65000,24.90000,15.94000,16.20000,1134.60000,359.00000,388.00000,9.90000,78.04874,-9.68500,-2.05000,127.20752,34.76204,187.50000,190.50000,175.50000,178.50000,nan,5.20000,256.50600,nan,378.15400
200,44.50000,980.95000,980.95000,nan,25.00000,26.70000,25.20000,21.10000,27.95000,79.00000,31.50000,24.90000,15.91550,16.17000,1133.75000,358.00000,389.50000,9.95000,77.86710,-9.74500,-2.09500,127.20731,34.76203,197.50000,200.50000,186.00000,189.00000,nan,4.60000,256.99650,nan,396.74100
210,46.50000,979.80000,979.80000,nan,24.95000,26.70000,25.10000,21.10000,27.90000,79.00000,31.35000,24.90000,15.93000,16.18500,1132.70000,358.00000,390.50000,10.05000,77.52686,-9.81000,-2.17000,127.20712,34.76201,207.50000,210.50000,199.50000,202.50000,nan,5.40000,257.23600,nan,413.96300
220,48.50000,978.50000,978.50000,nan,24.85000,26.70000,25.05000,21.10000,27.80000,79.50000,31.25000,24.80000,15.93650,16.19500,1131.55000,358.00000,392.50000,10.15000,77.10692,-9.89500,-2.26500,127.20692,34.76199,219.00000,222.00000,212.50000,215.50000,nan,5.70000,257.52100,nan,433.34550
