HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1012.00000,1012.00000,nan,27.60000,26.60000,27.50000,23.20000,30.90000,77.00000,36.80000,28.30000,17.58800,17.90000,1158.40000,376.00000,376.00000,0.70000,270.81846,0.70000,-0.01000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,1.00000,1011.30000,1011.30000,nan,27.70000,26.70000,27.70000,23.10000,31.00000,76.00000,37.00000,28.10000,17.44800,17.76000,1157.30000,375.00000,376.00000,1.50000,277.49586,1.52000,-0.20000,127.21125,34.76270,6.00000,9.00000,1.00000,4.00000,nan,10.00000,255.09300,nan,18.04600
20,2.50000,1010.20000,1010.20000,nan,27.65000,26.80000,27.65000,22.80000,30.85000,75.00000,36.90000,27.60000,17.18300,17.48000,1156.40000,373.00000,375.50000,2.25000,278.18333,2.26000,-0.32500,127.21116,34.76273,16.00000,19.00000,5.50000,8.50000,nan,6.30000,255.03000,nan,32.64700
30,4.50000,1009.15000,1009.15000,nan,27.50000,26.75000,27.50000,22.60000,30.70000,74.50000,36.60000,27.25000,16.97450,17.27000,1155.75000,371.50000,375.50000,2.55000,276.72290,2.54500,-0.30000,127.21117,34.76272,25.50000,28.50000,13.00000,16.00000,nan,4.50000,250.81100,nan,33.86000
40,7.50000,1007.80000,1007.80000,nan,27.67500,26.97500,27.62500,22.47500,30.80000,73.25000,36.90000,27.05000,16.86150,17.15250,1153.80000,370.00000,376.00000,2.70000,273.45377,2.69250,-0.16250,127.21133,34.76269,37.00000,40.00000,24.75000,27.75000,nan,3.72500,229.09350,nan,22.80175
50,10.50000,1006.60000,1006.60000,nan,27.80000,27.25000,27.80000,22.25000,30.90000,72.00000,37.20000,26.75000,16.67100,16.95500,1152.05000,368.00000,376.00000,2.85000,270.00000,2.85000,0.00000,127.21149,34.76266,47.50000,50.50000,35.50000,38.50000,nan,3.40000,188.60800,nan,17.24000
60,13.00000,1005.66667,1005.66667,nan,27.80000,27.33333,27.80000,22.13333,30.90000,71.00000,37.26667,26.50000,16.55700,16.83667,1151.00000,367.00000,376.00000,2.93333,266.86364,2.92000,0.16000,127.21157,34.76263,56.00000,59.00000,45.66667,48.66667,nan,3.56667,168.63367,nan,21.16233
70,15.50000,1004.50000,1004.50000,nan,27.80000,27.40000,27.80000,22.00000,30.90000,71.00000,37.20000,26.30000,16.44350,16.71500,1149.85000,366.00000,376.00000,3.00000,263.32961,2.95000,0.34500,127.21160,34.76266,66.00000,69.00000,57.50000,60.50000,nan,4.25000,156.60250,nan,19.57500
80,18.00000,1003.33333,1003.33333,nan,27.73333,27.46667,27.76667,21.93333,30.80000,71.00000,37.10000,26.16667,16.39267,16.66333,1148.70000,365.00000,377.33333,3.00000,259.52258,2.92000,0.54000,127.21170,34.76272,76.33333,79.33333,69.00000,72.00000,nan,4.00000,124.55867,nan,19.66767
90,21.00000,1002.16667,1002.16667,nan,27.70000,27.50000,27.70000,21.90000,30.76667,71.00000,37.00000,26.10000,16.37233,16.64667,1147.60000,365.00000,378.33333,2.93333,254.59081,2.83000,0.78000,127.21186,34.76273,87.00000,90.00000,78.33333,81.33333,nan,3.13333,106.58533,nan,32.55967
