Record,DateTime,200,TambK,Rh,Presmb,TirK,Rain
   746,07/10/18 02:04:50,201, 299.9160,  97.9200,1016.3500, 292.6600,0
   752,07/10/18 02:05:30,201, 299.8450,  97.9200,1016.2500, 288.9800,0
   758,07/10/18 02:06:09,201, 300.0020,  97.8900,1016.3500, 288.9000,0
   764,07/10/18 02:08:27,201, 299.9160,  95.4700,1016.3500, 293.0300,0
   770,07/10/18 02:09:06,201, 299.9590,  96.2500,1016.3500, 294.0000,0
   776,07/10/18 02:09:45,201, 300.0290,  96.9200,1016.3500, 293.6800,0
   782,07/10/18 02:10:25,201, 299.9160,  96.3800,1016.3500, 290.7600,0
   788,07/10/18 02:11:06,201, 300.0410,  97.0100,1016.2500, 290.1500,0
   794,07/10/18 02:13:24,201, 299.7910,  95.8900,1016.2500, 291.8900,0
   800,07/10/18 02:14:03,201, 299.8180,  96.1000,1016.3500, 292.8500,0
   806,07/10/18 02:14:42,201, 299.8450,  96.6700,1016.2500, 291.7300,0
   812,07/10/18 02:15:21,201, 299.8450,  96.3700,1016.2500, 293.6100,0
   818,07/10/18 02:16:01,201, 299.8450,  97.1500,1016.2500, 293.7000,0
   824,07/10/18 02:18:19,201, 299.7910,  96.4200,1016.2500, 292.0900,0
   830,07/10/18 02:18:58,201, 299.8770,  97.6600,1016.1500, 293.5700,0
   836,07/10/18 02:19:38,201, 300.0290,  97.9200,1016.1500, 292.2200,0
   842,07/10/18 02:20:17,201, 299.9590,  97.1900,1016.1500, 293.6100,0
   848,07/10/18 02:21:01,201, 299.9430,  97.3200,1016.0500, 290.7700,0
   854,07/10/18 02:23:20,201, 299.9310,  96.6800,1016.1500, 293.1200,0
   860,07/10/18 02:23:59,201, 299.9160,  96.5200,1016.1500, 289.3800,0
   866,07/10/18 02:24:38,201, 300.0130,  97.3800,1016.0500, 288.4100,0
   872,07/10/18 02:25:17,201, 299.9860,  96.1900,1016.0500, 286.3700,0
   878,07/10/18 02:25:57,201, 299.9430,  96.1900,1016.0500, 289.5200,0
   884,07/10/18 02:28:14,201, 299.9160,  96.7900,1016.1500, 290.5300,0
   890,07/10/18 02:28:54,201, 299.9160,  96.4900,1016.1500, 286.1100,0
   896,07/10/18 02:29:32,201, 299.9040,  96.4700,1016.1500, 290.4600,0
   902,07/10/18 02:30:12,201, 299.7910,  95.4000,1016.1500, 289.9200,0
   908,07/10/18 02:30:52,201, 299.7750,  96.1900,1016.0500, 289.3200,0
   914,07/10/18 02:33:09,201, 299.7750,  96.5400,1016.0500, 289.6400,0
   920,07/10/18 02:33:49,201, 299.8770,  97.6700,1016.0500, 287.5100,0
   926,07/10/18 02:34:28,201, 299.8180,  96.9300,1015.9500, 286.3500,0
   932,07/10/18 02:35:08,201, 299.8340,  97.4200,1016.1500, 290.7000,0
   938,07/10/18 02:35:47,201, 299.9040,  97.7700,1016.0500, 276.4800,0
   944,07/10/18 02:38:04,201, 300.0020,  96.8400,1016.1500, 285.8500,0
   950,07/10/18 02:38:43,201, 299.9860,  96.8200,1016.1500, 290.9900,0
   956,07/10/18 02:39:22,201, 299.8610,  95.1600,1016.1500, 289.1400,0
   962,07/10/18 02:40:01,201, 299.9430,  96.2400,1016.1500, 292.6800,0
   968,07/10/18 02:40:41,201, 299.9160,  95.6100,1016.1500, 289.0600,0
   974,07/10/18 02:42:59,201, 300.1540,  95.2000,1016.1500, 280.3000,0
   980,07/10/18 02:43:38,201, 300.2240,  94.8800,1016.1500, 272.5500,0
   986,07/10/18 02:44:17,201, 300.3530,  94.5300,1016.1500, 269.6500,0
   992,07/10/18 02:44:56,201, 300.4080,  93.1700,1016.1500, 288.4000,0
   998,07/10/18 02:45:36,201, 300.5600,  94.8000,1016.2500, 285.6700,0
  1004,07/10/18 02:47:54,201, 300.8140,  91.6500,1016.1500, 282.2900,0
  1010,07/10/18 02:48:33,201, 300.8260,  90.0500,1016.2500, 265.2400,0
  1016,07/10/18 02:49:14,201, 301.0680,  90.6900,1016.1500, 284.9100,0
  1022,07/10/18 02:49:59,201, 301.1770,  89.0900,1016.1500, 288.0100,0
