HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,1016.00000,1016.00000,nan,26.20000,24.80000,26.10000,23.10000,29.40000,83.00000,33.80000,28.10000,17.37000,17.68000,1168.50000,379.00000,379.00000,0.00000,270.00000,0.00000,0.00000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,1.00000,1015.00000,1015.00000,nan,26.10000,24.80000,26.00000,23.10000,29.30000,84.00000,33.60000,28.10000,17.39200,17.70000,1167.80000,379.00000,380.00000,0.60000,147.60016,-0.33000,0.52000,127.21123,34.76269,9.00000,12.00000,-1.00000,2.00000,nan,13.50000,250.06400,nan,20.16100
20,2.00000,1013.50000,1013.50000,nan,26.00000,24.90000,26.00000,23.00000,29.30000,83.00000,33.50000,27.90000,17.30400,17.61000,1166.30000,378.00000,381.00000,1.10000,145.27100,-0.61000,0.88000,127.21116,34.76273,22.00000,25.00000,2.00000,5.00000,nan,13.50000,253.99900,nan,31.24600
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,3.50000,1011.90000,1011.90000,nan,26.10000,25.10000,26.05000,22.75000,29.30000,81.50000,33.65000,27.45000,17.05800,17.35000,1164.40000,375.50000,381.00000,1.40000,141.27585,-0.87000,1.08500,127.21116,34.76279,35.50000,38.50000,8.50000,11.50000,nan,8.60000,262.46650,nan,33.71250
50,5.50000,1010.60000,1010.60000,nan,26.20000,25.25000,26.15000,22.45000,29.30000,80.00000,33.80000,27.05000,16.80950,17.10000,1162.75000,373.50000,380.50000,1.65000,135.62960,-1.12500,1.15000,127.21115,34.76285,47.50000,50.50000,19.50000,22.50000,nan,5.25000,273.69550,nan,34.12500
60,7.50000,1009.35000,1009.35000,nan,26.20000,25.45000,26.20000,22.30000,29.30000,79.00000,33.90000,26.75000,16.65400,16.93500,1161.25000,371.50000,381.00000,1.85000,130.46572,-1.39500,1.19000,127.21108,34.76289,58.00000,61.00000,31.50000,34.50000,nan,5.85000,280.28300,nan,39.93750
70,9.00000,1008.20000,1008.20000,nan,26.20000,25.50000,26.20000,22.20000,29.30000,78.00000,33.90000,26.50000,16.52100,16.80000,1160.10000,370.00000,381.00000,2.00000,126.75655,-1.62000,1.21000,127.21106,34.76293,68.00000,71.00000,42.00000,45.00000,nan,6.70000,286.26600,nan,43.23000
80,10.50000,1007.15000,1007.15000,nan,26.25000,25.65000,26.25000,21.95000,29.30000,77.50000,33.95000,26.25000,16.37450,16.64500,1158.80000,368.50000,381.00000,2.20000,123.36637,-1.84500,1.21500,127.21108,34.76295,77.50000,80.50000,52.00000,55.00000,nan,6.10000,289.98800,nan,41.77050
90,12.50000,1005.95000,1005.95000,nan,26.30000,25.80000,26.30000,21.85000,29.30000,76.50000,34.00000,26.05000,16.25450,16.52500,1157.40000,367.50000,381.50000,2.45000,118.95316,-2.16000,1.19500,127.21106,34.76295,87.50000,90.50000,64.00000,67.00000,nan,4.95000,288.04700,nan,43.11300
100,14.50000,1004.80000,1004.80000,nan,26.30000,25.85000,26.30000,21.75000,29.30000,76.00000,34.00000,25.85000,16.16100,16.42500,1156.30000,366.50000,382.00000,2.75000,115.01689,-2.47500,1.15500,127.21098,34.76299,98.00000,101.00000,78.00000,81.00000,nan,5.30000,291.04950,nan,52.22750
110,16.00000,1003.80000,1003.80000,nan,26.30000,25.90000,26.30000,21.60000,29.20000,76.00000,34.00000,25.70000,16.06300,16.33000,1155.20000,366.00000,382.00000,2.90000,112.34811,-2.70000,1.11000,127.21096,34.76304,107.00000,110.00000,90.00000,93.00000,nan,6.30000,295.54900,nan,56.42200
120,17.50000,1002.70000,1002.70000,nan,26.30000,26.05000,26.30000,21.45000,29.30000,74.50000,34.05000,25.40000,15.90750,16.16500,1153.90000,364.50000,382.00000,3.10000,110.04643,-2.90500,1.06000,127.21093,34.76305,117.00000,120.00000,103.00000,106.00000,nan,6.25000,294.99450,nan,59.47600
130,19.50000,1001.40000,1001.40000,nan,26.30000,26.20000,26.30000,21.25000,29.25000,74.00000,34.05000,25.15000,15.74750,16.00000,1152.55000,362.50000,383.00000,3.35000,107.31272,-3.16000,0.98500,127.21077,34.76302,127.50000,130.50000,118.50000,121.50000,nan,5.45000,288.41950,nan,71.01150
140,21.50000,1000.20000,1000.20000,nan,26.20000,26.20000,26.30000,21.15000,29.15000,74.00000,33.90000,24.95000,15.66450,15.91000,1151.45000,362.00000,383.50000,3.55000,105.02605,-3.39000,0.91000,127.21065,34.76304,138.50000,141.50000,129.50000,132.50000,nan,5.40000,287.29050,nan,81.85250
150,23.00000,999.20000,999.20000,nan,26.20000,26.30000,26.20000,21.10000,29.10000,73.00000,33.80000,24.80000,15.60300,15.85000,1150.50000,361.00000,384.00000,3.60000,103.69201,-3.53000,0.86000,127.21063,34.76309,147.00000,150.00000,138.00000,141.00000,nan,5.90000,290.05100,nan,86.35400
160,24.50000,998.15000,998.15000,nan,26.20000,26.30000,26.20000,21.00000,29.05000,73.00000,33.75000,24.75000,15.54900,15.79500,1149.45000,360.50000,385.00000,3.75000,102.42087,-3.65500,0.80500,127.21056,34.76309,157.00000,160.00000,151.00000,154.00000,nan,6.35000,288.82000,nan,92.02050
170,26.00000,997.10000,997.10000,nan,26.10000,26.40000,26.20000,21.00000,29.00000,73.00000,33.70000,24.60000,15.50800,15.75000,1148.50000,360.00000,386.00000,3.80000,101.57343,-3.76000,0.77000,127.21044,34.76305,166.00000,169.00000,165.00000,168.00000,nan,6.20000,284.58600,nan,101.60400
180,27.50000,996.10000,996.10000,nan,26.05000,26.40000,26.10000,20.90000,28.90000,73.00000,33.55000,24.55000,15.47050,15.71500,1147.60000,359.00000,387.00000,3.90000,100.92154,-3.83500,0.74000,127.21032,34.76306,175.00000,178.00000,176.50000,179.50000,nan,6.00000,283.49350,nan,112.62800
190,29.50000,994.80000,994.80000,nan,26.00000,26.40000,26.05000,20.85000,28.85000,73.00000,33.40000,24.45000,15.43700,15.68000,1146.40000,359.00000,388.00000,4.00000,100.37584,-3.90500,0.71500,127.21026,34.76315,186.50000,189.50000,189.00000,192.00000,nan,5.50000,287.62400,nan,120.41550
