Record,DateTime,40,TambK,Rh,Presmb,TirK,Rain
   304,07/10/18 02:33:49,41, 299.8770,  97.6700,1016.0500, 287.5100,0
   306,07/10/18 02:34:28,41, 299.8180,  96.9300,1015.9500, 286.3500,0
   308,07/10/18 02:35:08,41, 299.8340,  97.4200,1016.1500, 290.7000,0
   310,07/10/18 02:35:47,41, 299.9040,  97.7700,1016.0500, 276.4800,0
   312,07/10/18 02:38:04,41, 300.0020,  96.8400,1016.1500, 285.8500,0
   314,07/10/18 02:38:43,41, 299.9860,  96.8200,1016.1500, 290.9900,0
   316,07/10/18 02:39:22,41, 299.8610,  95.1600,1016.1500, 289.1400,0
   318,07/10/18 02:40:01,41, 299.9430,  96.2400,1016.1500, 292.6800,0
   320,07/10/18 02:40:41,41, 299.9160,  95.6100,1016.1500, 289.0600,0
   322,07/10/18 02:42:59,41, 300.1540,  95.2000,1016.1500, 280.3000,0
   324,07/10/18 02:43:38,41, 300.2240,  94.8800,1016.1500, 272.5500,0
   326,07/10/18 02:44:17,41, 300.3530,  94.5300,1016.1500, 269.6500,0
   328,07/10/18 02:44:56,41, 300.4080,  93.1700,1016.1500, 288.4000,0
   330,07/10/18 02:45:36,41, 300.5600,  94.8000,1016.2500, 285.6700,0
   332,07/10/18 02:47:54,41, 300.8140,  91.6500,1016.1500, 282.2900,0
   334,07/10/18 02:48:33,41, 300.8260,  90.0500,1016.2500, 265.2400,0
   336,07/10/18 02:49:14,41, 301.0680,  90.6900,1016.1500, 284.9100,0
   338,07/10/18 02:49:59,41, 301.1770,  89.0900,1016.1500, 288.0100,0
   340,07/10/18 02:50:39,41, 301.0520,  87.8100,1016.1500, 290.3300,0
   342,07/10/18 02:53:02,41, 300.9270,  89.6000,1016.1500, 294.3500,0
   344,07/10/18 02:53:41,41, 300.8570,  88.9700,1016.1500, 294.4800,0
   346,07/10/18 02:54:20,41, 300.8420,  90.2200,1016.1500, 294.1900,0
   348,07/10/18 02:54:59,41, 300.8140,  90.9900,1016.1500, 294.8500,0
   350,07/10/18 02:55:38,41, 300.8260,  91.8500,1016.1500, 295.2100,0
   352,07/10/18 02:57:56,41, 300.8850,  92.3400,1016.1500, 294.3800,0
   354,07/10/18 02:58:35,41, 300.8690,  91.2600,1016.0500, 294.4100,0
   356,07/10/18 02:59:14,41, 300.7280,  91.1200,1016.0500, 294.2300,0
   358,07/10/18 02:59:53,41, 300.6030,  91.3100,1016.1500, 294.5500,0
   360,07/10/18 03:00:32,41, 300.5210,  92.1500,1016.1500, 294.4400,0
   362,07/10/18 03:02:50,41, 300.4200,  94.1900,1016.1500, 294.0900,0
   364,07/10/18 03:03:29,41, 300.3220,  93.9500,1016.1500, 294.3000,0
   366,07/10/18 03:04:08,41, 300.2950,  94.6200,1016.1500, 293.9900,0
   368,07/10/18 03:04:47,41, 300.2240,  94.2800,1016.1500, 293.9000,0
   370,07/10/18 03:05:26,41, 300.0840,  93.2800,1016.1500, 292.8400,0
   372,07/10/18 03:07:44,41, 299.9740,  93.4200,1016.1500, 294.6600,0
   374,07/10/18 03:08:23,41, 300.0130,  94.1800,1016.1500, 294.1700,0
   376,07/10/18 03:09:03,41, 300.0720,  94.8300,1016.1500, 293.9700,0
   378,07/10/18 03:09:42,41, 300.0720,  94.6100,1016.1500, 291.5500,0
   380,07/10/18 03:10:22,41, 300.0990,  95.2100,1016.1500, 294.3900,0
   382,07/10/18 03:12:42,41, 300.3220,  94.4100,1016.1500, 294.1800,0
   384,07/10/18 03:13:21,41, 300.3530,  93.1800,1016.1500, 294.1900,0
   386,07/10/18 03:14:00,41, 300.4510,  93.0900,1016.0500, 294.0600,0
   388,07/10/18 03:14:39,41, 300.5060,  93.4100,1016.0500, 294.4700,0
   390,07/10/18 03:15:18,41, 300.4780,  91.9700,1016.1500, 294.3200,0
   392,07/10/18 03:17:35,41, 300.7440,  90.7200,1016.0500, 293.6800,0
   394,07/10/18 03:18:14,41, 300.8960,  91.8800,1016.0500, 290.4500,0
   396,07/10/18 03:18:54,41, 300.9270,  91.6100,1016.0500, 285.8000,0
   398,07/10/18 03:19:33,41, 300.7710,  89.2500,1016.0500, 293.9900,0
   400,07/10/18 03:20:12,41, 300.8570,  90.9900,1016.0500, 294.4100,0
   402,07/10/18 03:22:33,41, 300.8570,  89.9000,1016.1500, 292.4800,0
   404,07/10/18 03:23:13,41, 300.8260,  89.7500,1016.0500, 292.7200,0
   406,07/10/18 03:23:52,41, 300.7870,  89.7800,1016.0500, 292.6200,0
   408,07/10/18 03:24:31,41, 300.7440,  88.9700,1015.9500, 293.3100,0
   410,07/10/18 03:25:11,41, 300.8140,  89.6800,1016.0500, 291.8000,0
   412,07/10/18 03:27:29,41, 300.8850,  90.5600,1016.0500, 293.1400,0
   414,07/10/18 03:28:08,41, 300.8570,  90.0000,1016.0500, 293.0100,0
   416,07/10/18 03:28:48,41, 300.9820,  90.0900,1016.0500, 292.7100,0
   418,07/10/18 03:29:27,41, 301.1660,  89.6900,1016.0500, 285.0500,0
   420,07/10/18 03:30:07,41, 301.1660,  88.7400,1015.9500, 291.7500,0
   422,07/10/18 03:32:38,41, 301.5020,  87.9700,1015.9500, 292.5300,0
   424,07/10/18 03:33:17,41, 301.3610,  86.7800,1015.9500, 293.7600,0
   426,07/10/18 03:33:56,41, 301.3880,  87.4100,1015.9500, 292.9200,0
   428,07/10/18 03:34:35,41, 301.5410,  87.4700,1016.0500, 292.2300,0
   430,07/10/18 03:35:14,41, 301.5130,  86.7300,1016.0500, 293.3300,0
   432,07/10/18 03:37:31,41, 301.6540,  86.6000,1015.9500, 292.0900,0
   434,07/10/18 03:38:10,41, 301.7520,  86.4000,1015.9500, 289.7000,0
   436,07/10/18 03:38:49,41, 301.7130,  84.5600,1016.0500, 291.7300,0
   438,07/10/18 03:39:30,41, 301.6420,  83.4200,1015.9500, 291.0400,0
   440,07/10/18 03:40:10,41, 301.7400,  85.0900,1015.9500, 292.7600,0
   442,07/10/18 03:42:28,41, 301.9200,  83.6000,1015.9500, 287.1900,0
   444,07/10/18 03:43:07,41, 302.0490,  83.8400,1015.9500, 279.6400,0
   446,07/10/18 03:43:46,41, 302.0490,  83.3400,1015.9500, 292.6600,0
   448,07/10/18 03:44:25,41, 302.0760,  83.2900,1015.9500, 292.0500,0
   450,07/10/18 03:45:04,41, 302.0600,  83.2400,1015.9500, 288.6300,0
   452,07/10/18 03:47:22,41, 302.3570,  80.1900,1015.9500, 267.1600,0
   454,07/10/18 03:48:01,41, 302.2280,  79.6600,1015.9500, 292.3300,0
   456,07/10/18 03:48:40,41, 302.3260,  79.6800,1015.9500, 289.8600,0
   458,07/10/18 03:49:19,41, 302.4940,  79.1700,1015.8500, 283.6800,0
   460,07/10/18 03:49:58,41, 302.5250,  79.0800,1015.9500, 292.1200,0
   462,07/10/18 03:52:18,41, 302.3260,  77.7500,1015.8500, 292.0600,0
   464,07/10/18 03:52:57,41, 302.3570,  79.1700,1015.8500, 289.7900,0
   466,07/10/18 03:53:36,41, 302.4550,  79.5900,1015.8500, 291.6100,0
   468,07/10/18 03:54:15,41, 302.6230,  79.9600,1015.8500, 284.1800,0
   470,07/10/18 03:54:54,41, 302.4940,  77.5800,1015.8500, 287.6600,0
   472,07/10/18 03:57:12,41, 302.4670,  80.1800,1015.8500, 293.7400,0
   474,07/10/18 03:57:51,41, 302.3960,  79.1500,1015.8500, 293.3300,0
   476,07/10/18 03:58:30,41, 302.3690,  78.6200,1015.8500, 289.5700,0
   478,07/10/18 03:59:09,41, 302.4390,  78.9000,1015.7500, 291.1000,0
   480,07/10/18 03:59:48,41, 302.4940,  79.7500,1015.8500, 291.4800,0
   482,07/10/18 04:02:06,41, 302.6620,  78.4400,1015.6500, 289.5600,0
   484,07/10/18 04:02:46,41, 302.7320,  76.8100,1015.7500, 287.2700,0
   486,07/10/18 04:03:25,41, 302.8880,  78.9200,1015.6500, 289.4600,0
   488,07/10/18 04:04:04,41, 302.6350,  76.2700,1015.6500, 292.2700,0
   490,07/10/18 04:04:43,41, 302.5520,  76.9300,1015.6500, 292.0000,0
   492,07/10/18 04:07:01,41, 302.4550,  77.9800,1015.5500, 292.7200,0
   494,07/10/18 04:07:40,41, 302.4240,  77.6500,1015.5500, 291.2700,0
   496,07/10/18 04:08:19,41, 302.5100,  79.6300,1015.5500, 290.4400,0
   498,07/10/18 04:08:58,41, 302.4550,  78.7900,1015.6500, 287.9900,0
   500,07/10/18 04:09:38,41, 302.4820,  78.8000,1015.6500, 289.9600,0
   502,07/10/18 04:11:55,41, 302.3690,  78.8500,1015.6500, 293.0700,0
   504,07/10/18 04:12:34,41, 302.3690,  79.3400,1015.6500, 292.1400,0
   506,07/10/18 04:13:13,41, 302.2710,  77.7500,1015.6500, 292.0100,0
   508,07/10/18 04:13:52,41, 302.2280,  78.0000,1015.6500, 291.4800,0
   510,07/10/18 04:14:31,41, 302.2710,  77.7400,1015.6500, 291.9900,0
   512,07/10/18 04:16:49,41, 302.4550,  79.9300,1015.6500, 292.9600,0
   514,07/10/18 04:17:28,41, 302.4240,  78.9400,1015.5500, 293.2600,0
   516,07/10/18 04:18:07,41, 302.4240,  79.3000,1015.5500, 292.7400,0
   518,07/10/18 04:18:46,41, 302.4240,  77.7900,1015.5500, 289.5800,0
   520,07/10/18 04:19:26,41, 302.5950,  80.2500,1015.5500, 290.8100,0
   522,07/10/18 04:21:51,41, 302.3960,  78.4000,1015.5500, 292.5300,0
   524,07/10/18 04:22:30,41, 302.4550,  78.4800,1015.6500, 293.1000,0
   526,07/10/18 04:23:10,41, 302.4390,  78.4300,1015.5500, 291.2800,0
   528,07/10/18 04:23:49,41, 302.4670,  79.4200,1015.5500, 292.7100,0
   530,07/10/18 04:24:28,41, 302.4940,  78.0600,1015.5500, 293.0600,0
   532,07/10/18 04:26:46,41, 302.5520,  77.0900,1015.5500, 289.7700,0
   534,07/10/18 04:27:25,41, 302.6070,  75.6300,1015.5500, 289.8700,0
   536,07/10/18 04:28:05,41, 302.6620,  76.7700,1015.4500, 287.0600,0
   538,07/10/18 04:28:44,41, 302.7320,  77.9000,1015.4500, 292.6300,0
   540,07/10/18 04:29:23,41, 302.5250,  76.2400,1015.4500, 292.4300,0
   542,07/10/18 04:31:42,41, 302.5100,  78.3100,1015.4500, 287.6500,0
   544,07/10/18 04:32:21,41, 302.4390,  78.3000,1015.3500, 293.9000,0
   546,07/10/18 04:33:00,41, 302.3420,  77.5000,1015.4500, 293.0700,0
   548,07/10/18 04:33:40,41, 302.1580,  77.0800,1015.4500, 292.6300,0
   550,07/10/18 04:34:19,41, 302.2280,  78.2700,1015.3500, 292.2400,0
   552,07/10/18 04:36:37,41, 302.3570,  77.5300,1015.3500, 292.6500,0
   554,07/10/18 04:37:16,41, 302.4550,  79.4100,1015.3500, 293.5900,0
   556,07/10/18 04:37:55,41, 302.4240,  78.2200,1015.4500, 292.1900,0
   558,07/10/18 04:38:34,41, 302.5800,  78.7700,1015.3500, 289.6100,0
   560,07/10/18 04:39:14,41, 302.6230,  77.2300,1015.3500, 290.0300,0
   562,07/10/18 04:41:32,41, 302.6230,  76.3200,1015.3500, 292.6100,0
   564,07/10/18 04:42:11,41, 302.8020,  78.0800,1015.3500, 294.2600,0
   566,07/10/18 04:42:50,41, 302.7630,  77.2700,1015.4500, 293.7100,0
   568,07/10/18 04:43:29,41, 302.7480,  76.7800,1015.3500, 293.7600,0
   570,07/10/18 04:44:08,41, 302.7480,  77.8700,1015.3500, 292.3100,0
   572,07/10/18 04:46:26,41, 302.9860,  76.9700,1015.2500, 293.4300,0
   574,07/10/18 04:47:05,41, 302.9860,  75.1500,1015.3500, 292.2100,0
   576,07/10/18 04:47:44,41, 302.9590,  75.8200,1015.3500, 291.8200,0
   578,07/10/18 04:48:23,41, 302.9040,  75.4100,1015.4500, 291.6300,0
   580,07/10/18 04:49:02,41, 303.0130,  76.5200,1015.3500, 292.2300,0
   582,07/10/18 04:51:20,41, 302.9310,  74.8800,1015.3500, 290.9500,0
   584,07/10/18 04:52:00,41, 302.9310,  75.0700,1015.2500, 290.7100,0
   586,07/10/18 04:52:39,41, 303.0130,  77.5000,1015.3500, 287.8300,0
   588,07/10/18 04:53:18,41, 303.0020,  76.3300,1015.2500, 289.5900,0
   590,07/10/18 04:53:58,41, 302.9310,  75.0300,1015.2500, 289.3000,0
   592,07/10/18 04:56:16,41, 302.9700,  75.7700,1015.1500, 275.7800,0
   594,07/10/18 04:56:55,41, 302.8450,  74.4000,1015.1500, 289.1900,0
   596,07/10/18 04:57:34,41, 302.8610,  76.3100,1015.1500, 287.1500,0
   598,07/10/18 04:58:13,41, 302.8450,  75.7800,1015.2500, 289.5500,0
   600,07/10/18 04:58:52,41, 302.8450,  77.2300,1015.2500, 286.9000,0
   602,07/10/18 05:01:09,41, 302.5250,  76.1300,1015.2500, 292.2500,0
   604,07/10/18 05:01:48,41, 302.5100,  75.7400,1015.2500, 291.4500,0
   606,07/10/18 05:02:28,41, 302.4940,  76.6300,1015.2500, 293.4600,0
   608,07/10/18 05:03:07,41, 302.3420,  77.1600,1015.3500, 293.3800,0
   610,07/10/18 05:03:48,41, 302.4390,  80.1500,1015.2500, 290.6600,0
   612,07/10/18 05:06:05,41, 302.3960,  79.2900,1015.2500, 293.4300,0
   614,07/10/18 05:06:44,41, 302.4550,  80.7800,1015.2500, 294.3600,0
   616,07/10/18 05:07:24,41, 302.3850,  78.9700,1015.3500, 294.0900,0
   618,07/10/18 05:08:03,41, 302.4240,  78.8800,1015.3500, 293.3800,0
   620,07/10/18 05:08:42,41, 302.2870,  77.2200,1015.2500, 293.8700,0
   622,07/10/18 05:11:09,41, 302.6070,  77.6900,1015.2500, 293.9400,0
   624,07/10/18 05:11:48,41, 302.6350,  77.3900,1015.3500, 293.0700,0
   626,07/10/18 05:12:27,41, 302.6230,  76.1700,1015.1500, 294.2700,0
   628,07/10/18 05:13:06,41, 302.5950,  76.0200,1015.2500, 293.4000,0
   630,07/10/18 05:13:45,41, 302.5800,  77.0000,1015.2500, 294.5400,0
   632,07/10/18 05:16:04,41, 302.3260,  76.8200,1015.2500, 293.9200,0
   634,07/10/18 05:16:44,41, 302.2170,  77.5400,1015.2500, 292.9500,0
   636,07/10/18 05:17:23,41, 302.2010,  78.3300,1015.2500, 294.6900,0
   638,07/10/18 05:18:02,41, 302.0880,  78.2500,1015.2500, 294.0300,0
   640,07/10/18 05:18:41,41, 302.0880,  79.2000,1015.2500, 293.4700,0
   642,07/10/18 05:21:02,41, 302.1580,  78.7900,1015.3500, 293.5000,0
   644,07/10/18 05:21:41,41, 302.1890,  78.9300,1015.2500, 293.3800,0
   646,07/10/18 05:22:20,41, 302.2010,  78.9400,1015.2500, 293.9700,0
   648,07/10/18 05:22:59,41, 302.3140,  81.2100,1015.2500, 293.6700,0
