Record,DateTime,40,TambK,Rh,Presmb,TirK,Rain
    56,07/15/18 00:31:07,41, 303.8140,  82.1200,1012.9500, 252.2400,0
    58,07/15/18 00:31:47,41, 303.7710,  79.8600,1012.8500, 251.6700,0
    60,07/15/18 00:32:26,41, 303.8140,  80.7000,1012.8500, 251.9500,0
    62,07/15/18 00:34:52,41, 303.8530,  80.5900,1012.7500, 251.7300,0
    64,07/15/18 00:35:32,41, 303.7440,  80.2400,1012.8500, 252.3800,0
    66,07/15/18 00:36:11,41, 303.6030,  79.9700,1012.7500, 252.5000,0
    68,07/15/18 00:36:51,41, 303.6150,  80.9900,1012.8500, 251.7700,0
    70,07/15/18 00:37:30,41, 303.7280,  81.6200,1012.8500, 250.7400,0
    72,07/15/18 00:40:04,41, 303.7170,  80.5100,1012.8500, 251.6000,0
    74,07/15/18 00:40:45,41, 303.7990,  82.6100,1012.7500, 251.3600,0
    76,07/15/18 00:41:26,41, 303.8140,  81.9700,1012.6500, 251.0000,0
    78,07/15/18 00:42:05,41, 303.9670,  82.7100,1012.7500, 252.1200,0
    80,07/15/18 00:42:44,41, 303.9940,  80.3400,1012.8500, 250.5500,0
    82,07/15/18 00:45:02,41, 303.9390,  80.0400,1012.7500, 251.3800,0
    84,07/15/18 00:45:41,41, 303.9670,  80.6500,1012.8500, 251.9900,0
    86,07/15/18 00:46:20,41, 303.9670,  79.5900,1012.8500, 251.9800,0
    88,07/15/18 00:46:59,41, 303.9940,  79.9700,1012.8500, 252.2100,0
    90,07/15/18 00:47:39,41, 303.9390,  79.8800,1012.8500, 251.5400,0
    92,07/15/18 00:49:56,41, 303.8260,  78.8400,1012.8500, 251.0400,0
    94,07/15/18 00:50:36,41, 304.0520,  79.6500,1012.8500, 252.5900,0
    96,07/15/18 00:51:15,41, 304.0370,  78.1700,1012.8500, 251.4200,0
    98,07/15/18 00:51:54,41, 304.1230,  78.1500,1012.8500, 252.5200,0
   100,07/15/18 00:52:34,41, 303.9940,  78.4700,1012.8500, 252.3000,0
   102,07/15/18 00:54:51,41, 304.0950,  81.2200,1012.8500, 251.9400,0
   104,07/15/18 00:55:30,41, 304.2750,  80.9100,1012.8500, 251.4600,0
   106,07/15/18 00:56:09,41, 303.9940,  77.2300,1012.8500, 251.6000,0
   108,07/15/18 00:56:48,41, 304.0640,  77.3700,1012.8500, 251.9300,0
   110,07/15/18 00:57:28,41, 304.1230,  77.8300,1012.7500, 252.4300,0
   112,07/15/18 00:59:45,41, 304.0640,  77.7000,1012.7500, 252.1400,0
   114,07/15/18 01:00:25,41, 304.1230,  78.1300,1012.8500, 252.2400,0
   116,07/15/18 01:01:04,41, 304.1350,  76.7900,1012.8500, 252.3400,0
   118,07/15/18 01:01:43,41, 304.0950,  76.3400,1012.7500, 251.3600,0
   120,07/15/18 01:02:22,41, 304.0950,  77.5200,1012.8500, 251.9100,0
   122,07/15/18 01:04:40,41, 304.0520,  77.6400,1012.7500, 252.0400,0
   124,07/15/18 01:05:19,41, 304.2480,  79.4500,1012.7500, 250.7300,0
   126,07/15/18 01:05:58,41, 304.0950,  77.5700,1012.7500, 252.0100,0
   128,07/15/18 01:06:37,41, 304.1620,  79.4800,1012.8500, 251.4500,0
   130,07/15/18 01:07:17,41, 304.1930,  78.1100,1012.8500, 251.4600,0
   132,07/15/18 01:09:34,41, 304.2750,  78.4300,1012.8500, 251.5200,0
   134,07/15/18 01:10:13,41, 304.3610,  77.0000,1012.8500, 251.8100,0
   136,07/15/18 01:10:53,41, 304.4860,  77.3200,1012.7500, 252.1000,0
   138,07/15/18 01:11:32,41, 304.4860,  77.1200,1012.8500, 251.7800,0
   140,07/15/18 01:12:11,41, 304.3730,  75.4000,1012.8500, 251.4700,0
   142,07/15/18 01:14:29,41, 304.5290,  75.8600,1012.8500, 251.5100,0
   144,07/15/18 01:15:08,41, 304.4590,  76.3200,1012.8500, 251.9400,0
   146,07/15/18 01:15:47,41, 304.4000,  77.2800,1012.7500, 251.7600,0
   148,07/15/18 01:16:27,41, 304.4700,  76.5200,1012.7500, 252.5800,0
   150,07/15/18 01:17:06,41, 304.5290,  76.5200,1012.7500, 251.7100,0
   152,07/15/18 01:19:23,41, 304.3880,  75.2800,1012.8500, 251.5400,0
   154,07/15/18 01:20:02,41, 304.4700,  75.6300,1012.7500, 251.5300,0
   156,07/15/18 01:20:42,41, 304.3180,  74.9200,1012.7500, 252.0900,0
   158,07/15/18 01:21:21,41, 304.2750,  74.6600,1012.8500, 251.5700,0
   160,07/15/18 01:22:00,41, 304.4310,  76.4100,1012.8500, 251.7000,0
   162,07/15/18 01:24:18,41, 304.3730,  75.4200,1012.8500, 252.7900,0
   164,07/15/18 01:24:57,41, 304.2600,  74.0500,1012.8500, 252.4000,0
   166,07/15/18 01:25:36,41, 304.2750,  75.6300,1012.8500, 252.4700,0
   168,07/15/18 01:26:15,41, 304.3450,  76.1900,1012.9500, 252.3900,0
   170,07/15/18 01:26:54,41, 304.2910,  74.7900,1012.8500, 252.5900,0
   172,07/15/18 01:29:12,41, 304.1070,  77.6600,1012.8500, 253.3200,0
   174,07/15/18 01:29:52,41, 303.9820,  79.4700,1012.8500, 253.0200,0
   176,07/15/18 01:30:31,41, 303.8850,  79.3800,1012.9500, 252.8800,0
   178,07/15/18 01:31:11,41, 303.9390,  80.6800,1012.8500, 252.4400,0
   180,07/15/18 01:31:50,41, 303.8420,  78.7900,1012.8500, 252.6500,0
   182,07/15/18 01:34:08,41, 303.8530,  80.3700,1012.8500, 252.9500,0
   184,07/15/18 01:34:47,41, 303.8960,  78.8900,1012.9500, 253.0300,0
   186,07/15/18 01:35:26,41, 303.9120,  78.0000,1012.8500, 253.2700,0
   188,07/15/18 01:36:05,41, 304.0950,  79.7400,1012.8500, 253.9200,0
   190,07/15/18 01:36:44,41, 304.1930,  79.4100,1012.8500, 253.7000,0
   192,07/15/18 01:39:02,41, 304.1500,  76.3100,1012.8500, 253.1800,0
   194,07/15/18 01:39:41,41, 304.1930,  76.2500,1012.8500, 254.0900,0
   196,07/15/18 01:40:20,41, 304.2480,  75.5300,1012.9500, 253.6100,0
   198,07/15/18 01:41:01,41, 304.3730,  75.9900,1012.8500, 253.9800,0
   200,07/15/18 01:41:40,41, 304.4430,  74.2000,1012.9500, 254.1000,0
   202,07/15/18 01:43:59,41, 304.6970,  73.2200,1012.9500, 255.3300,0
   204,07/15/18 01:44:38,41, 304.7240,  73.9300,1012.9500, 255.5000,0
   206,07/15/18 01:45:17,41, 304.6810,  73.2200,1012.9500, 255.2500,0
   208,07/15/18 01:45:56,41, 304.8060,  73.8400,1012.9500, 254.7800,0
   210,07/15/18 01:46:35,41, 304.8920,  73.5900,1012.8500, 255.4200,0
   212,07/15/18 01:48:53,41, 304.9630,  71.5900,1012.8500, 254.6600,0
   214,07/15/18 01:49:32,41, 304.9630,  72.4300,1012.8500, 254.7100,0
   216,07/15/18 01:50:11,41, 304.9350,  72.1600,1012.8500, 255.2700,0
   218,07/15/18 01:50:51,41, 304.8060,  72.8100,1012.8500, 255.0100,0
   220,07/15/18 01:51:30,41, 304.8490,  72.9900,1012.9500, 255.0400,0
   222,07/15/18 01:53:49,41, 305.0880,  72.9000,1012.9500, 255.3500,0
   224,07/15/18 01:54:28,41, 304.9350,  71.6600,1012.8500, 255.1400,0
   226,07/15/18 01:55:07,41, 305.0060,  72.2700,1012.9500, 255.2100,0
   228,07/15/18 01:55:46,41, 304.9630,  71.2100,1012.9500, 254.5400,0
   230,07/15/18 01:56:25,41, 305.0880,  74.1800,1012.8500, 254.9300,0
   232,07/15/18 01:58:43,41, 305.1150,  72.2600,1012.9500, 255.1300,0
   234,07/15/18 01:59:22,41, 305.0880,  71.2700,1012.8500, 254.7900,0
   236,07/15/18 02:00:02,41, 305.1460,  71.2700,1012.8500, 254.9900,0
   238,07/15/18 02:00:42,41, 305.0330,  71.6300,1012.9500, 254.8900,0
   240,07/15/18 02:01:21,41, 305.0330,  71.2700,1012.8500, 254.8500,0
   242,07/15/18 02:03:39,41, 305.2830,  71.3400,1012.7500, 254.7900,0
   244,07/15/18 02:04:18,41, 305.2710,  72.6100,1012.8500, 254.6300,0
   246,07/15/18 02:04:57,41, 305.3260,  73.7900,1012.8500, 254.5000,0
   248,07/15/18 02:05:37,41, 305.2830,  72.8800,1012.9500, 254.9700,0
   250,07/15/18 02:06:16,41, 305.3140,  71.2600,1012.7500, 254.3000,0
   252,07/15/18 02:08:33,41, 305.3530,  70.3100,1012.7500, 255.5100,0
   254,07/15/18 02:09:13,41, 305.2560,  70.7200,1012.7500, 255.2600,0
   256,07/15/18 02:09:52,41, 305.2170,  71.2900,1012.8500, 255.1000,0
   258,07/15/18 02:10:31,41, 305.4120,  74.7000,1012.7500, 255.1300,0
   260,07/15/18 02:11:11,41, 305.3420,  73.7200,1012.7500, 255.2000,0
   262,07/15/18 02:13:28,41, 305.3960,  71.1800,1012.6500, 255.0500,0
   264,07/15/18 02:14:08,41, 305.4510,  73.4200,1012.6500, 255.5400,0
   266,07/15/18 02:14:47,41, 305.5210,  72.1800,1012.7500, 255.0500,0
   268,07/15/18 02:15:27,41, 305.3960,  69.0400,1012.7500, 254.9400,0
   270,07/15/18 02:16:06,41, 305.6230,  70.8400,1012.6500, 255.0100,0
   272,07/15/18 02:18:23,41, 305.4390,  69.5600,1012.7500, 254.8300,0
   274,07/15/18 02:19:03,41, 305.5640,  69.6000,1012.6500, 254.1900,0
   276,07/15/18 02:19:42,41, 305.5640,  70.4700,1012.6500, 254.7100,0
   278,07/15/18 02:20:21,41, 305.3530,  71.0800,1012.6500, 255.6500,0
   280,07/15/18 02:21:01,41, 305.4390,  72.5400,1012.6500, 255.0100,0
   282,07/15/18 02:23:19,41, 305.2710,  70.7100,1012.7500, 254.9900,0
   284,07/15/18 02:23:59,41, 305.2010,  69.9600,1012.6500, 255.2300,0
   286,07/15/18 02:24:38,41, 305.3530,  70.3100,1012.7500, 255.6400,0
   288,07/15/18 02:25:17,41, 305.3140,  69.3600,1012.6500, 255.6700,0
   290,07/15/18 02:25:56,41, 305.4940,  69.9400,1012.6500, 255.6500,0
   292,07/15/18 02:28:14,41, 305.7480,  68.8500,1012.6500, 254.2500,0
   294,07/15/18 02:28:53,41, 305.7600,  68.7200,1012.6500, 254.9600,0
   296,07/15/18 02:29:32,41, 305.8180,  67.5600,1012.5500, 254.5400,0
   298,07/15/18 02:30:12,41, 305.7480,  67.3900,1012.5500, 254.1400,0
   300,07/15/18 02:30:51,41, 305.6620,  68.2000,1012.5500, 254.8200,0
   302,07/15/18 02:33:09,41, 305.8730,  68.8900,1012.6500, 254.8700,0
   304,07/15/18 02:33:48,41, 305.7600,  69.0600,1012.5500, 254.9700,0
   306,07/15/18 02:34:28,41, 305.9590,  71.1700,1012.6500, 254.5800,0
   308,07/15/18 02:35:07,41, 305.7480,  70.2000,1012.6500, 255.1800,0
   310,07/15/18 02:35:46,41, 305.7480,  72.1800,1012.6500, 254.6600,0
   312,07/15/18 02:38:04,41, 305.5640,  69.0200,1012.5500, 254.9600,0
   314,07/15/18 02:38:43,41, 305.7600,  71.2400,1012.5500, 255.2400,0
   316,07/15/18 02:39:23,41, 305.8730,  72.8600,1012.5500, 255.2300,0
   318,07/15/18 02:40:02,41, 305.6890,  69.2600,1012.5500, 255.3700,0
   320,07/15/18 02:40:42,41, 305.9000,  70.4500,1012.5500, 255.9000,0
   322,07/15/18 02:43:01,41, 305.9000,  69.1300,1012.5500, 255.4200,0
   324,07/15/18 02:43:40,41, 306.0680,  68.0200,1012.5500, 254.5900,0
   326,07/15/18 02:44:19,41, 306.1810,  67.6100,1012.5500, 254.9200,0
   328,07/15/18 02:44:58,41, 306.2240,  66.9300,1012.4500, 254.9900,0
   330,07/15/18 02:45:37,41, 306.1540,  66.3600,1012.5500, 254.4700,0
   332,07/15/18 02:47:55,41, 306.2520,  66.4800,1012.5500, 254.6500,0
   334,07/15/18 02:48:34,41, 306.3060,  66.5400,1012.4500, 254.1500,0
   336,07/15/18 02:49:13,41, 306.2950,  66.7000,1012.5500, 255.2000,0
   338,07/15/18 02:49:53,41, 306.2360,  65.1600,1012.5500, 255.0900,0
   340,07/15/18 02:50:32,41, 306.2670,  66.3200,1012.5500, 255.0200,0
   342,07/15/18 02:52:50,41, 306.3490,  66.7800,1012.5500, 255.5100,0
   344,07/15/18 02:53:29,41, 306.3380,  65.2300,1012.5500, 255.8200,0
   346,07/15/18 02:54:09,41, 306.3060,  64.7700,1012.5500, 255.6900,0
   348,07/15/18 02:54:48,41, 306.4080,  67.2700,1012.5500, 255.7600,0
   350,07/15/18 02:55:27,41, 306.3490,  66.5900,1012.5500, 254.5800,0
   352,07/15/18 02:57:45,41, 306.3920,  66.4300,1012.5500, 255.5400,0
   354,07/15/18 02:58:24,41, 306.3770,  67.0100,1012.5500, 255.4000,0
   356,07/15/18 02:59:03,41, 306.2520,  64.5400,1012.4500, 255.5200,0
   358,07/15/18 02:59:43,41, 306.2790,  65.6100,1012.4500, 255.0700,0
   360,07/15/18 03:00:25,41, 306.1660,  64.1500,1012.5500, 254.9900,0
   362,07/15/18 03:02:43,41, 306.2240,  65.5400,1012.5500, 255.3200,0
   364,07/15/18 03:03:22,41, 306.2520,  64.7300,1012.5500, 255.3900,0
   366,07/15/18 03:04:01,41, 306.2790,  65.0900,1012.4500, 254.8400,0
   368,07/15/18 03:04:40,41, 306.2790,  64.6500,1012.4500, 255.6600,0
   370,07/15/18 03:05:20,41, 306.2790,  64.5300,1012.3500, 255.9200,0
   372,07/15/18 03:07:37,41, 306.2360,  65.9700,1012.3500, 255.7400,0
   374,07/15/18 03:08:16,41, 306.1660,  64.6500,1012.3500, 255.4800,0
   376,07/15/18 03:08:55,41, 306.2090,  65.5400,1012.2500, 255.9500,0
   378,07/15/18 03:09:34,41, 306.3060,  65.9900,1012.3500, 255.6900,0
   380,07/15/18 03:10:13,41, 306.2790,  63.6200,1012.3500, 255.4800,0
   382,07/15/18 03:12:34,41, 306.4350,  66.2500,1012.3500, 256.5200,0
   384,07/15/18 03:13:13,41, 306.4630,  64.7400,1012.2500, 256.4800,0
   386,07/15/18 03:13:52,41, 306.4200,  64.6100,1012.3500, 256.3900,0
   388,07/15/18 03:14:31,41, 306.3770,  64.2500,1012.2500, 255.2200,0
   390,07/15/18 03:15:11,41, 306.3490,  64.0800,1012.2500, 256.0800,0
   392,07/15/18 03:17:28,41, 306.5170,  64.9300,1012.2500, 255.8900,0
   394,07/15/18 03:18:07,41, 306.4350,  62.7100,1012.2500, 256.8000,0
   396,07/15/18 03:18:47,41, 306.5060,  64.2700,1012.3500, 257.4600,0
   398,07/15/18 03:19:26,41, 306.5600,  63.8300,1012.2500, 256.5400,0
   400,07/15/18 03:20:06,41, 306.5600,  64.1800,1012.2500, 256.1700,0
   402,07/15/18 03:22:23,41, 306.7440,  65.8200,1012.2500, 257.4100,0
   404,07/15/18 03:23:03,41, 306.6150,  63.0900,1012.2500, 257.3000,0
   406,07/15/18 03:23:42,41, 306.6420,  64.4000,1012.1500, 255.8000,0
   408,07/15/18 03:24:21,41, 306.5600,  62.4600,1012.1500, 256.7800,0
   410,07/15/18 03:25:00,41, 306.6150,  64.5600,1012.2500, 256.0200,0
   412,07/15/18 03:27:19,41, 306.6420,  65.9400,1012.1500, 256.1600,0
   414,07/15/18 03:27:58,41, 306.7440,  67.3800,1012.1500, 256.1400,0
   416,07/15/18 03:28:38,41, 306.8690,  66.2700,1012.2500, 255.9100,0
   418,07/15/18 03:29:17,41, 306.8690,  64.3200,1012.1500, 255.6100,0
   420,07/15/18 03:29:56,41, 306.8960,  66.2500,1012.1500, 255.3100,0
   422,07/15/18 03:32:14,41, 306.6310,  63.2500,1012.0500, 254.0800,0
   424,07/15/18 03:32:53,41, 306.6850,  65.0900,1012.1500, 254.2700,0
   426,07/15/18 03:33:32,41, 306.7440,  65.2000,1012.1500, 254.4200,0
   428,07/15/18 03:34:11,41, 306.8100,  65.8900,1012.1500, 254.7500,0
   430,07/15/18 03:34:51,41, 306.7710,  65.3500,1012.1500, 254.3100,0
   432,07/15/18 03:37:08,41, 306.6030,  65.8600,1012.0500, 254.5900,0
   434,07/15/18 03:37:47,41, 306.5600,  65.8200,1012.1500, 254.7600,0
   436,07/15/18 03:38:27,41, 306.5880,  65.3300,1012.1500, 255.3300,0
   438,07/15/18 03:39:14,41, 306.5170,  63.6300,1012.1500, 255.4200,0
   440,07/15/18 03:39:53,41, 306.5330,  65.8200,1012.1500, 255.5900,0
   442,07/15/18 03:42:11,41, 306.4900,  64.3100,1012.1500, 255.4700,0
   444,07/15/18 03:42:50,41, 306.5600,  65.6700,1012.1500, 254.6300,0
   446,07/15/18 03:43:29,41, 306.5880,  66.3300,1012.1500, 254.8600,0
   448,07/15/18 03:44:08,41, 306.6420,  65.0700,1012.0500, 254.7100,0
   450,07/15/18 03:44:47,41, 306.7130,  67.1000,1012.1500, 254.8800,0
   452,07/15/18 03:47:05,41, 306.7830,  64.8100,1012.0500, 255.3800,0
   454,07/15/18 03:47:44,41, 306.8960,  66.9400,1012.1500, 255.5400,0
   456,07/15/18 03:48:24,41, 306.7560,  63.3600,1012.0500, 256.2400,0
   458,07/15/18 03:49:03,41, 306.8960,  66.2700,1012.1500, 255.9100,0
   460,07/15/18 03:49:42,41, 306.7560,  64.7800,1012.1500, 255.9000,0
   462,07/15/18 03:52:00,41, 306.8100,  63.4000,1012.0500, 256.1500,0
   464,07/15/18 03:52:39,41, 306.8100,  64.1200,1012.0500, 255.7700,0
   466,07/15/18 03:53:18,41, 306.8420,  65.0700,1011.9500, 255.4200,0
   468,07/15/18 03:53:57,41, 306.8530,  63.7700,1011.9500, 255.4300,0
   470,07/15/18 03:54:37,41, 306.8100,  63.7700,1011.9500, 255.2200,0
   472,07/15/18 03:56:54,41, 306.9940,  64.9500,1011.8500, 255.4300,0
   474,07/15/18 03:57:34,41, 306.9390,  63.9900,1011.8500, 255.2100,0
   476,07/15/18 03:58:13,41, 307.0210,  66.1900,1011.9500, 254.4100,0
   478,07/15/18 03:58:52,41, 306.8960,  63.3800,1011.8500, 254.9500,0
   480,07/15/18 03:59:31,41, 307.0520,  66.4400,1011.9500, 255.6400,0
   482,07/15/18 04:01:49,41, 307.0520,  63.8800,1011.8500, 255.1800,0
   484,07/15/18 04:02:31,41, 306.9940,  62.6300,1011.9500, 255.1100,0
   486,07/15/18 04:03:11,41, 307.0370,  63.7900,1011.8500, 255.5900,0
   488,07/15/18 04:03:50,41, 306.9820,  65.0800,1011.9500, 256.0100,0
   490,07/15/18 04:04:29,41, 306.9940,  65.3200,1011.8500, 256.1600,0
   492,07/15/18 04:06:47,41, 306.9120,  63.0800,1011.8500, 255.4000,0
   494,07/15/18 04:07:26,41, 306.8690,  63.1600,1011.7500, 255.9700,0
   496,07/15/18 04:08:04,41, 306.8690,  62.7900,1011.8500, 255.2900,0
   498,07/15/18 04:08:45,41, 306.9940,  64.4400,1011.8500, 255.7000,0
   500,07/15/18 04:09:24,41, 307.0920,  64.8700,1011.7500, 255.4700,0
   502,07/15/18 04:11:42,41, 306.9940,  62.2400,1011.8500, 255.6500,0
   504,07/15/18 04:12:22,41, 307.0520,  63.0000,1011.8500, 256.1000,0
   506,07/15/18 04:13:01,41, 307.0520,  64.0200,1011.7500, 255.0800,0
   508,07/15/18 04:13:40,41, 306.9940,  62.8600,1011.7500, 254.8500,0
   510,07/15/18 04:14:20,41, 306.9940,  64.7000,1011.7500, 255.1200,0
   512,07/15/18 04:16:37,41, 306.8960,  61.4500,1011.7500, 255.7900,0
   514,07/15/18 04:17:16,41, 306.8960,  63.4200,1011.7500, 255.0800,0
   516,07/15/18 04:17:56,41, 306.9390,  64.2300,1011.7500, 255.1400,0
   518,07/15/18 04:18:35,41, 306.9510,  64.8200,1011.7500, 255.6000,0
   520,07/15/18 04:19:14,41, 307.0800,  66.5300,1011.7500, 255.5800,0
   522,07/15/18 04:21:32,41, 307.2200,  65.8500,1011.7500, 255.8700,0
   524,07/15/18 04:22:11,41, 307.1890,  63.5900,1011.6500, 255.6000,0
   526,07/15/18 04:22:50,41, 307.1770,  63.2300,1011.6500, 255.5100,0
   528,07/15/18 04:23:30,41, 307.1500,  63.3700,1011.6500, 256.0300,0
   530,07/15/18 04:24:09,41, 307.2200,  65.0400,1011.6500, 255.8700,0
   532,07/15/18 04:26:27,41, 307.2480,  62.8400,1011.5500, 255.6200,0
   534,07/15/18 04:27:06,41, 307.2480,  64.1300,1011.6500, 255.6300,0
   536,07/15/18 04:27:45,41, 307.1230,  63.6900,1011.5500, 255.1100,0
   538,07/15/18 04:28:24,41, 307.1770,  64.1300,1011.6500, 254.9100,0
   540,07/15/18 04:29:03,41, 307.0920,  62.8100,1011.6500, 255.6400,0
   542,07/15/18 04:31:21,41, 307.2320,  65.6900,1011.6500, 255.6600,0
   544,07/15/18 04:32:00,41, 307.2750,  66.7900,1011.5500, 255.7000,0
   546,07/15/18 04:32:39,41, 307.4270,  66.6700,1011.5500, 255.6100,0
   548,07/15/18 04:33:18,41, 307.2320,  63.3700,1011.5500, 255.7300,0
   550,07/15/18 04:33:57,41, 307.2050,  63.4500,1011.5500, 255.5500,0
   552,07/15/18 04:36:15,41, 307.1500,  64.7700,1011.5500, 255.7400,0
   554,07/15/18 04:36:54,41, 307.2050,  65.5800,1011.5500, 255.7800,0
   556,07/15/18 04:37:34,41, 307.2320,  66.1500,1011.5500, 256.0600,0
   558,07/15/18 04:38:13,41, 307.2200,  66.0000,1011.5500, 256.0900,0
   560,07/15/18 04:38:52,41, 307.0370,  64.9000,1011.5500, 256.5000,0
   562,07/15/18 04:41:11,41, 306.9670,  65.2300,1011.5500, 256.0700,0
   564,07/15/18 04:41:50,41, 306.9120,  65.7500,1011.5500, 255.8300,0
   566,07/15/18 04:42:30,41, 306.9670,  66.6800,1011.5500, 256.4800,0
   568,07/15/18 04:43:09,41, 306.8810,  65.2400,1011.5500, 255.7400,0
   570,07/15/18 04:43:48,41, 306.9390,  65.9800,1011.4500, 255.5900,0
   572,07/15/18 04:46:05,41, 306.9670,  65.4900,1011.4500, 255.5800,0
   574,07/15/18 04:46:45,41, 306.9670,  66.9200,1011.6500, 255.9100,0
   576,07/15/18 04:47:24,41, 306.9120,  65.2000,1011.4500, 256.2700,0
   578,07/15/18 04:48:03,41, 306.9510,  66.4800,1011.4500, 255.8400,0
   580,07/15/18 04:48:43,41, 306.8810,  65.2900,1011.5500, 256.2100,0
   582,07/15/18 04:51:00,41, 306.8530,  64.8600,1011.4500, 256.4800,0
   584,07/15/18 04:51:40,41, 307.0210,  67.4300,1011.4500, 255.9900,0
   586,07/15/18 04:52:19,41, 307.1070,  67.6800,1011.3500, 255.7000,0
   588,07/15/18 04:52:58,41, 307.0520,  66.4800,1011.4500, 255.5000,0
   590,07/15/18 04:53:37,41, 307.1230,  67.6000,1011.4500, 256.1700,0
   592,07/15/18 04:55:54,41, 307.1500,  64.8200,1011.4500, 255.9400,0
   594,07/15/18 04:56:34,41, 307.2050,  64.5300,1011.4500, 255.9100,0
   596,07/15/18 04:57:13,41, 307.2480,  64.0300,1011.4500, 256.5000,0
   598,07/15/18 04:57:52,41, 307.1500,  64.4100,1011.4500, 256.2400,0
   600,07/15/18 04:58:31,41, 307.1620,  65.3900,1011.4500, 256.2300,0
   602,07/15/18 05:00:49,41, 307.1770,  63.7500,1011.3500, 256.5800,0
   604,07/15/18 05:01:29,41, 307.3020,  66.5600,1011.4500, 256.2800,0
   606,07/15/18 05:02:09,41, 307.3180,  64.4300,1011.3500, 256.3900,0
   608,07/15/18 05:02:48,41, 307.2050,  63.6100,1011.3500, 256.0800,0
   610,07/15/18 05:03:27,41, 307.1770,  63.9600,1011.3500, 257.0700,0
   612,07/15/18 05:05:46,41, 307.1770,  63.7300,1011.4500, 256.4300,0
   614,07/15/18 05:06:25,41, 307.1620,  65.6000,1011.4500, 256.3800,0
   616,07/15/18 05:07:04,41, 307.1620,  62.8700,1011.3500, 256.2000,0
   618,07/15/18 05:07:43,41, 307.2050,  64.9100,1011.3500, 256.5900,0
   620,07/15/18 05:08:22,41, 307.2750,  64.6300,1011.3500, 256.5400,0
   622,07/15/18 05:10:40,41, 307.1350,  63.0000,1011.3500, 256.0500,0
   624,07/15/18 05:11:20,41, 307.2750,  65.3600,1011.3500, 255.6500,0
   626,07/15/18 05:11:59,41, 307.3300,  66.5200,1011.3500, 255.9700,0
   628,07/15/18 05:12:38,41, 307.2750,  64.0600,1011.2500, 255.7300,0
   630,07/15/18 05:13:17,41, 307.2870,  65.6500,1011.3500, 256.2000,0
   632,07/15/18 05:15:34,41, 307.2750,  66.1900,1011.2500, 256.3000,0
   634,07/15/18 05:16:14,41, 307.1770,  63.5900,1011.3500, 256.1800,0
   636,07/15/18 05:16:53,41, 307.1230,  63.2100,1011.3500, 255.7100,0
   638,07/15/18 05:17:32,41, 307.0640,  63.2700,1011.3500, 256.7100,0
   640,07/15/18 05:18:11,41, 307.1500,  64.3700,1011.3500, 255.9700,0
   642,07/15/18 05:20:29,41, 306.9940,  63.1200,1011.2500, 256.7000,0
   644,07/15/18 05:21:10,41, 306.9390,  63.7300,1011.2500, 256.3700,0
   646,07/15/18 05:21:49,41, 306.9940,  63.8700,1011.2500, 255.8500,0
   648,07/15/18 05:22:28,41, 306.9940,  65.2400,1011.2500, 256.8000,0
