HGT,time,P,Pm,Pc,Temp,PotTemp,PEPT,Dewp,VirT,RH,SatVapP,VapP,SpHum,MixR,Den,RI,MRI,Speed,Dir,Ecomp,Ncomp,Lon,Lat,Alt,MSL,GPSALT,GPSMSL,Geop,AscRate,Azimuth,Elev,Range
m,sec,hPa,hPa,hPa,degC,degC,degC,degC,degC,%,hPa,hPa,g/kg,g/kg,g/m3,none,none,m/s,deg,m/s,m/s,deg,deg,m,m,m,m,gpm,m/s,deg,deg,m
0,0.00000,994.40000,994.40000,nan,25.90000,26.40000,26.00000,22.10000,29.00000,80.00000,33.20000,26.40000,16.69100,16.97000,1145.30000,367.00000,367.00000,1.50000,74.94568,-1.45000,-0.39000,127.21135,34.76267,0.00000,3.00000,0.00000,3.00000,nan,0.00000,0.00000,nan,0.00000
10,1.00000,993.40000,993.40000,nan,25.90000,26.50000,26.00000,22.10000,29.00000,79.00000,33.30000,26.40000,16.67300,16.96000,1144.00000,366.00000,368.00000,1.50000,65.80679,-1.38000,-0.62000,127.21124,34.76267,9.00000,12.00000,-1.00000,2.00000,nan,14.40000,241.71300,nan,21.35000
20,2.00000,992.20000,992.20000,nan,26.00000,26.60000,26.10000,22.10000,29.10000,79.00000,33.40000,26.30000,16.68100,16.96000,1142.50000,366.00000,369.00000,1.60000,59.46245,-1.39000,-0.82000,127.21116,34.76266,20.00000,23.00000,2.00000,5.00000,nan,10.50000,241.46000,nan,36.19900
30,3.00000,991.40000,991.40000,nan,26.00000,26.70000,26.10000,22.00000,29.00000,79.00000,33.30000,26.30000,16.66700,16.95000,1141.70000,365.00000,370.00000,1.70000,56.49269,-1.45000,-0.96000,127.21111,34.76265,27.00000,30.00000,5.00000,8.00000,nan,7.00000,241.48200,nan,43.77000
40,5.00000,990.30000,990.30000,nan,26.00000,26.83333,26.13333,21.80000,29.06667,77.66667,33.43333,26.00000,16.48367,16.76000,1140.33333,364.00000,369.66667,2.00000,54.72758,-1.64000,-1.16000,127.21104,34.76263,36.33333,39.33333,13.33333,16.33333,nan,4.83333,241.66700,nan,50.95133
50,7.50000,989.00000,989.00000,nan,26.05000,27.00000,26.20000,21.60000,29.05000,76.50000,33.50000,25.65000,16.27000,16.54000,1138.85000,362.00000,369.50000,2.35000,52.56599,-1.85500,-1.42000,127.21099,34.76260,48.50000,51.50000,26.00000,29.00000,nan,4.85000,241.14050,nan,56.02250
60,9.50000,987.90000,987.90000,nan,26.00000,27.00000,26.10000,21.50000,29.00000,76.00000,33.40000,25.50000,16.22450,16.49500,1137.85000,361.00000,370.50000,2.55000,50.33632,-1.99000,-1.65000,127.21091,34.76259,58.50000,61.50000,36.50000,39.50000,nan,4.95000,243.02650,nan,62.42750
70,11.50000,986.85000,986.85000,nan,25.95000,27.10000,26.10000,21.50000,28.95000,76.00000,33.30000,25.45000,16.20550,16.47500,1136.80000,361.00000,371.50000,2.85000,47.80145,-2.09000,-1.89500,127.21081,34.76254,67.50000,70.50000,47.50000,50.50000,nan,4.55000,243.14500,nan,73.32050
80,13.50000,985.80000,985.80000,nan,25.90000,27.10000,26.00000,21.45000,28.85000,76.50000,33.15000,25.40000,16.17500,16.44000,1135.85000,360.00000,372.50000,3.05000,45.26649,-2.16000,-2.14000,127.21072,34.76252,77.00000,80.00000,58.50000,61.50000,nan,4.95000,244.63250,nan,81.22650
90,15.50000,984.60000,984.60000,nan,25.80000,27.15000,26.00000,21.40000,28.80000,77.00000,33.05000,25.30000,16.14600,16.41500,1134.80000,360.00000,373.50000,3.25000,42.61927,-2.19000,-2.38000,127.21068,34.76252,87.50000,90.50000,68.50000,71.50000,nan,5.35000,245.15300,nan,84.84250
100,17.50000,983.55000,983.55000,nan,25.80000,27.20000,25.90000,21.40000,28.80000,77.00000,33.00000,25.25000,16.12950,16.39500,1133.65000,359.50000,374.50000,3.45000,39.82707,-2.18500,-2.62000,127.21064,34.76244,97.00000,100.00000,78.50000,81.50000,nan,4.60000,241.65150,nan,92.30400
110,19.50000,982.50000,982.50000,nan,25.70000,27.20000,25.90000,21.30000,28.70000,77.00000,32.85000,25.20000,16.11350,16.37500,1132.75000,359.00000,375.50000,3.55000,36.93395,-2.15000,-2.86000,127.21055,34.76239,106.50000,109.50000,87.50000,90.50000,nan,4.70000,240.43550,nan,102.18550
120,21.50000,981.40000,981.40000,nan,25.60000,27.20000,25.80000,21.30000,28.60000,77.00000,32.65000,25.15000,16.09150,16.35500,1131.85000,359.00000,377.00000,3.75000,34.13702,-2.09500,-3.09000,127.21057,34.76235,116.50000,119.50000,96.00000,99.00000,nan,5.05000,238.47400,nan,102.68200
130,23.50000,980.35000,980.35000,nan,25.55000,27.25000,25.70000,21.30000,28.50000,77.00000,32.55000,25.10000,16.07650,16.33500,1130.90000,358.00000,378.00000,3.90000,31.31774,-2.02000,-3.32000,127.21060,34.76227,126.00000,129.00000,106.50000,109.50000,nan,4.50000,233.47950,nan,105.98850
140,26.00000,979.23333,979.23333,nan,25.50000,27.30000,25.66667,21.20000,28.46667,77.00000,32.40000,25.06667,16.06700,16.33000,1129.86667,358.00000,379.33333,4.10000,27.92400,-1.91333,-3.61000,127.21047,34.76217,136.00000,139.00000,117.00000,120.00000,nan,4.03333,232.55533,nan,122.30167
