Record,DateTime,300,Int.Vaporcm,Int.Liquidmm,CloudBasekm
   259,07/03/18 00:44:42,301,  5.952,  0.214,  1.000,
   265,07/03/18 00:45:21,301,  5.868,  0.171,  1.800,
   271,07/03/18 00:46:00,301,  5.891,  0.237,  1.200,
   277,07/03/18 00:46:39,301,  5.906,  0.273,  1.700,
   283,07/03/18 00:47:18,301,  5.985,  0.294,  0.800,
   289,07/03/18 00:49:36,301,  5.895,  0.630,  0.500,
   295,07/03/18 00:50:15,301,  5.897,  0.760,  0.450,
   301,07/03/18 00:50:54,301,  5.840,  0.875,  0.400,
   307,07/03/18 00:51:33,301,  5.959,  0.811,  0.600,
   313,07/03/18 00:52:12,301,  5.915,  0.553,  0.900,
   319,07/03/18 00:54:31,301,  6.013,  0.556,  1.600,
   325,07/03/18 00:55:10,301,  5.902,  0.740,  0.500,
   331,07/03/18 00:55:49,301,  5.993,  0.723,  0.600,
   337,07/03/18 00:56:28,301,  5.998,  0.616,  1.000,
   343,07/03/18 00:57:07,301,  5.871,  0.829,  0.500,
   349,07/03/18 00:59:24,301,  6.140,  0.644,  0.800,
   355,07/03/18 01:00:03,301,  5.958,  0.974,  0.700,
   361,07/03/18 01:00:42,301,  6.107,  0.620,  0.700,
   367,07/03/18 01:01:21,301,  6.082,  0.476,  0.500,
   373,07/03/18 01:02:01,301,  5.993,  0.583,  0.500,
   379,07/03/18 01:04:32,301,  6.043,  0.675,  0.600,
   385,07/03/18 01:05:11,301,  6.040,  0.459,  1.000,
   391,07/03/18 01:05:51,301,  6.020,  0.540,  0.500,
   397,07/03/18 01:06:30,301,  5.987,  0.340,  0.800,
   403,07/03/18 01:07:10,301,  5.960,  0.678,  0.400,
   409,07/03/18 01:09:28,301,  6.051,  0.495,  0.700,
   415,07/03/18 01:10:07,301,  5.949,  0.498,  1.500,
   421,07/03/18 01:10:47,301,  6.027,  0.577,  1.000,
   427,07/03/18 01:11:26,301,  5.944,  0.599,  0.500,
   433,07/03/18 01:12:05,301,  5.944,  0.587,  0.600,
   439,07/03/18 01:14:23,301,  5.922,  0.458,  0.900,
   445,07/03/18 01:15:03,301,  6.005,  0.443,  0.450,
   451,07/03/18 01:15:43,301,  5.998,  0.443,  0.800,
   457,07/03/18 01:16:22,301,  5.961,  0.585,  0.700,
   463,07/03/18 01:17:01,301,  6.036,  0.684,  0.800,
   469,07/03/18 01:19:19,301,  6.160,  0.579,  0.700,
   475,07/03/18 01:19:58,301,  6.040,  0.585,  0.500,
   481,07/03/18 01:20:38,301,  6.037,  0.825,  0.900,
   487,07/03/18 01:21:19,301,  6.096,  0.700,  0.900,
   493,07/03/18 01:21:58,301,  6.096,  0.706,  1.200,
   499,07/03/18 01:24:16,301,  6.054,  0.548,  0.500,
   505,07/03/18 01:24:55,301,  6.040,  0.665,  0.600,
   511,07/03/18 01:25:35,301,  6.014,  0.726,  0.800,
   517,07/03/18 01:26:13,301,  5.995,  0.890,  0.500,
   523,07/03/18 01:26:53,301,  5.941,  0.681,  0.600,
   529,07/03/18 01:29:10,301,  6.068,  0.323,  0.800,
   535,07/03/18 01:29:50,301,  5.875,  0.502,  0.500,
   541,07/03/18 01:30:29,301,  6.005,  0.500,  0.800,
   547,07/03/18 01:31:08,301,  5.951,  0.587,  0.800,
   553,07/03/18 01:31:47,301,  5.942,  0.549,  0.700,
   559,07/03/18 01:34:05,301,  5.843,  0.324,  0.600,
   565,07/03/18 01:34:44,301,  5.889,  0.421,  0.500,
   571,07/03/18 01:35:24,301,  5.954,  0.347,  2.000,
   577,07/03/18 01:36:03,301,  5.998,  0.215,  0.500,
   583,07/03/18 01:36:42,301,  5.998,  0.381,  0.500,
   589,07/03/18 01:38:59,301,  5.919,  0.228,  0.900,
   595,07/03/18 01:39:39,301,  5.907,  0.223,  0.600,
   601,07/03/18 01:40:22,301,  5.869,  0.259,  1.200,
   607,07/03/18 01:41:01,301,  6.039,  0.153,  0.900,
   613,07/03/18 01:41:40,301,  5.901,  0.291,  0.600,
   619,07/03/18 01:43:58,301,  5.950,  0.178,  0.500,
   625,07/03/18 01:44:37,301,  5.857,  0.155,  2.000,
   631,07/03/18 01:45:16,301,  5.936,  0.213,  1.000,
   637,07/03/18 01:45:56,301,  5.833,  0.344,  0.600,
   643,07/03/18 01:46:35,301,  5.950,  0.189,  1.800,
   649,07/03/18 01:48:53,301,  5.946,  0.533,  0.900,
   655,07/03/18 01:49:32,301,  5.853,  0.376,  0.600,
   661,07/03/18 01:50:12,301,  5.952,  0.222,  0.900,
   667,07/03/18 01:50:51,301,  6.027,  0.208,  0.450,
   673,07/03/18 01:51:30,301,  5.946,  0.325,  0.500,
   679,07/03/18 01:53:49,301,  5.946,  0.160,  0.900,
   685,07/03/18 01:54:28,301,  5.974,  0.302,  0.500,
   691,07/03/18 01:55:07,301,  5.930,  0.138,  1.600,
   697,07/03/18 01:55:47,301,  5.943,  0.302,  1.000,
   703,07/03/18 01:56:27,301,  6.001,  0.348,  0.700,
   709,07/03/18 01:58:45,301,  5.915,  0.222,  0.450,
   715,07/03/18 01:59:24,301,  5.962,  0.439,  0.450,
   721,07/03/18 02:00:04,301,  5.971,  0.365,  0.500,
   727,07/03/18 02:00:43,301,  5.983,  0.221,  0.700,
   733,07/03/18 02:01:22,301,  6.036,  0.143,  0.500,
   739,07/03/18 02:03:40,301,  5.898,  0.403,  0.500,
   745,07/03/18 02:04:19,301,  6.052,  0.243,  0.500,
   751,07/03/18 02:04:58,301,  5.968,  0.563,  0.450,
   757,07/03/18 02:05:38,301,  5.936,  0.511,  0.600,
   763,07/03/18 02:06:17,301,  6.014,  0.561,  0.450,
   769,07/03/18 02:08:35,301,  6.067,  0.256,  0.450,
   775,07/03/18 02:09:14,301,  5.935,  0.399,  0.500,
   781,07/03/18 02:09:54,301,  6.042,  0.105,  1.600,
   787,07/03/18 02:10:33,301,  5.892,  0.406,  0.450,
   793,07/03/18 02:11:12,301,  6.009,  0.278,  1.000,
   799,07/03/18 02:13:30,301,  6.057,  0.465,  0.500,
   805,07/03/18 02:14:10,301,  6.082,  0.390,  0.700,
   811,07/03/18 02:14:49,301,  6.033,  0.419,  0.900,
   817,07/03/18 02:15:28,301,  6.013,  0.341,  0.800,
   823,07/03/18 02:16:07,301,  6.019,  0.414,  0.700,
   829,07/03/18 02:18:25,301,  6.180,  0.535,  0.500,
   835,07/03/18 02:19:04,301,  6.000,  0.547,  0.700,
   841,07/03/18 02:19:43,301,  6.118,  0.600,  0.500,
   847,07/03/18 02:20:23,301,  6.074,  0.533,  1.100,
   853,07/03/18 02:21:02,301,  5.985,  0.904,  0.400,
   859,07/03/18 02:23:20,301,  6.061,  0.411,  0.500,
   865,07/03/18 02:23:59,301,  6.108,  0.590,  0.600,
   871,07/03/18 02:24:38,301,  6.094,  0.618,  0.400,
   877,07/03/18 02:25:17,301,  6.112,  0.525,  0.500,
   883,07/03/18 02:25:56,301,  6.139,  0.424,  0.900,
   889,07/03/18 02:28:14,301,  5.997,  0.345,  0.500,
   895,07/03/18 02:28:53,301,  5.996,  0.288,  0.900,
   901,07/03/18 02:29:32,301,  5.947,  0.288,  0.500,
   907,07/03/18 02:30:13,301,  6.058,  0.279,  0.500,
   913,07/03/18 02:30:52,301,  6.010,  0.404,  0.600,
   919,07/03/18 02:33:10,301,  5.984,  0.303,  0.700,
   925,07/03/18 02:33:49,301,  5.945,  0.497,  0.900,
   931,07/03/18 02:34:29,301,  6.027,  0.554,  0.500,
   937,07/03/18 02:35:08,301,  6.046,  0.623,  0.800,
   943,07/03/18 02:35:47,301,  6.112,  0.723,  0.500,
   949,07/03/18 02:38:04,301,  6.001,  0.543,  0.400,
   955,07/03/18 02:38:44,301,  6.049,  0.450,  0.500,
   961,07/03/18 02:39:23,301,  5.967,  0.375,  1.800,
   967,07/03/18 02:40:02,301,  6.048,  0.275,  1.200,
   973,07/03/18 02:40:41,301,  6.040,  0.216,  2.000,
   979,07/03/18 02:42:58,301,  5.944,  0.354,  1.200,
   985,07/03/18 02:43:37,301,  5.916,  0.472,  1.500,
   991,07/03/18 02:44:16,301,  5.999,  0.384,  0.800,
   997,07/03/18 02:44:56,301,  5.884,  0.423,  1.600,
  1003,07/03/18 02:45:35,301,  5.900,  0.317,  2.250,
  1009,07/03/18 02:47:54,301,  5.960,  0.248,  1.400,
  1015,07/03/18 02:48:33,301,  5.928,  0.351,  0.450,
  1021,07/03/18 02:49:12,301,  5.919,  0.202,  2.250,
  1027,07/03/18 02:49:52,301,  5.926,  0.165,  2.500,
  1033,07/03/18 02:50:31,301,  5.893,  0.217,  2.750,
  1039,07/03/18 02:52:50,301,  5.872,  0.190,  2.250,
  1045,07/03/18 02:53:29,301,  5.879,  0.196,  2.000,
  1051,07/03/18 02:54:09,301,  6.006,  0.350,  0.450,
  1057,07/03/18 02:54:48,301,  5.946,  0.209,  1.100,
  1063,07/03/18 02:55:27,301,  5.903,  0.299,  0.600,
  1069,07/03/18 02:57:45,301,  5.874,  0.354,  2.500,
  1075,07/03/18 02:58:24,301,  5.857,  0.342,  2.750,
  1081,07/03/18 02:59:03,301,  5.944,  0.231,  3.000,
  1087,07/03/18 02:59:42,301,  5.964,  0.228,  2.750,
  1093,07/03/18 03:00:22,301,  5.857,  0.305,  2.500,
  1099,07/03/18 03:02:40,301,  5.834,  0.364,  1.500,
  1105,07/03/18 03:03:19,301,  5.754,  0.444,  0.600,
  1111,07/03/18 03:03:58,301,  5.868,  0.384,  1.000,
  1117,07/03/18 03:04:37,301,  5.878,  0.323,  2.750,
  1123,07/03/18 03:05:17,301,  5.828,  0.341,  3.000,
  1129,07/03/18 03:07:35,301,  5.836,  0.244,  2.250,
  1135,07/03/18 03:08:14,301,  5.864,  0.260,  1.600,
  1141,07/03/18 03:08:53,301,  5.904,  0.144,  3.000,
  1147,07/03/18 03:09:32,301,  5.824,  0.167,  3.000,
  1153,07/03/18 03:10:12,301,  5.804,  0.195,  2.500,
  1159,07/03/18 03:12:30,301,  5.733,  0.216,  2.500,
  1165,07/03/18 03:13:09,301,  5.700,  0.250,  2.750,
  1171,07/03/18 03:13:48,301,  5.805,  0.128,  1.700,
  1177,07/03/18 03:14:28,301,  5.746,  0.193,  2.250,
  1183,07/03/18 03:15:07,301,  5.706,  0.210,  1.900,
  1189,07/03/18 03:17:25,301,  5.683,  0.190,  0.800,
  1195,07/03/18 03:18:04,301,  5.789,  0.145,  2.000,
  1201,07/03/18 03:18:43,301,  5.793,  0.151,  1.400,
  1207,07/03/18 03:19:22,301,  5.781,  0.161,  1.200,
  1213,07/03/18 03:20:01,301,  5.754,  0.187,  2.250,
  1219,07/03/18 03:22:20,301,  5.762,  0.197,  2.750,
  1225,07/03/18 03:22:59,301,  5.789,  0.200,  0.600,
  1231,07/03/18 03:23:38,301,  5.728,  0.290,  0.500,
  1237,07/03/18 03:24:17,301,  5.737,  0.281,  1.200,
  1243,07/03/18 03:24:56,301,  5.827,  0.115,  1.700,
  1249,07/03/18 03:27:14,301,  5.761,  0.215,  2.000,
  1255,07/03/18 03:27:53,301,  5.771,  0.223,  0.500,
  1261,07/03/18 03:28:41,301,  5.811,  0.107,  3.000,
  1267,07/03/18 03:29:26,301,  5.688,  0.239,  0.800,
  1273,07/03/18 03:30:09,301,  5.762,  0.246,  2.000,
  1279,07/03/18 03:32:30,301,  5.737,  0.159,  1.900,
  1285,07/03/18 03:33:10,301,  5.758,  0.175,  0.450,
  1291,07/03/18 03:33:49,301,  5.737,  0.215,  1.000,
  1297,07/03/18 03:34:28,301,  5.678,  0.220,  3.000,
  1303,07/03/18 03:35:07,301,  5.745,  0.141,  3.000,
  1309,07/03/18 03:37:26,301,  5.738,  0.222,  0.800,
  1315,07/03/18 03:38:11,301,  5.731,  0.200,  2.500,
  1321,07/03/18 03:38:50,301,  5.743,  0.236,  2.000,
  1327,07/03/18 03:39:29,301,  5.846,  0.117,  2.500,
  1333,07/03/18 03:40:08,301,  5.855,  0.075,  3.000,
  1339,07/03/18 03:42:39,301,  5.858,  0.149,  3.000,
  1345,07/03/18 03:43:18,301,  5.887,  0.134,  1.600,
  1351,07/03/18 03:43:57,301,  5.844,  0.221,  1.800,
  1357,07/03/18 03:44:37,301,  5.883,  0.287,  1.300,
  1363,07/03/18 03:45:16,301,  5.870,  0.223,  0.600,
  1369,07/03/18 03:47:37,301,  5.889,  0.171,  3.000,
  1375,07/03/18 03:48:17,301,  5.751,  0.345,  2.250,
  1381,07/03/18 03:48:59,301,  5.947,  0.271,  1.800,
  1387,07/03/18 03:49:38,301,  5.952,  0.206,  2.750,
  1393,07/03/18 03:50:17,301,  5.894,  0.346,  1.300,
  1399,07/03/18 03:52:38,301,  5.893,  0.451,  2.500,
  1405,07/03/18 03:53:17,301,  5.924,  0.480,  1.600,
  1411,07/03/18 03:53:56,301,  5.873,  0.559,  2.500,
  1417,07/03/18 03:54:35,301,  5.864,  0.614,  2.500,
  1423,07/03/18 03:55:14,301,  5.872,  0.643,  2.250,
  1429,07/03/18 03:57:41,301,  6.024,  0.667,  0.600,
  1435,07/03/18 03:58:22,301,  5.984,  0.692,  0.450,
  1441,07/03/18 03:59:02,301,  6.087,  0.620,  1.300,
  1447,07/03/18 03:59:41,301,  5.870,  1.077,  0.900,
  1453,07/03/18 04:00:23,301,  5.993,  0.827,  1.600,
  1459,07/03/18 04:02:42,301,  6.069,  1.434,  2.500,
  1465,07/03/18 04:03:21,301,  6.181,  1.647,  2.250,
  1471,07/03/18 04:04:00,301,  6.319,  2.059,  2.000,
  1477,07/03/18 04:04:39,301,  6.438,  2.381,  0.350,
  1483,07/03/18 04:05:18,301,  6.650,  2.261,  0.500,
  1489,07/03/18 04:07:35,301,  6.918,  2.968,  1.500,
  1495,07/03/18 04:08:14,301,  6.972,  3.330,  1.900,
  1501,07/03/18 04:08:53,301,  6.969,  3.621,  1.200,
  1507,07/03/18 04:09:32,301,  6.953,  3.664,  0.900,
  1513,07/03/18 04:10:12,301,  7.078,  3.827,  0.800,
  1519,07/03/18 04:11:12,301,  7.168,  3.845,  1.500,
  1525,07/03/18 04:11:51,301,  7.225,  3.941,  1.700,
  1531,07/03/18 04:12:30,301,  7.271,  4.165,  1.200,
  1537,07/03/18 04:13:12,301,  7.459,  3.929,  1.400,
  1543,07/03/18 04:13:51,301,  7.572,  4.011,  1.700,
  1549,07/03/18 04:14:51,301,  7.872,  4.378,  1.200,
  1555,07/03/18 04:15:30,301,  8.114,  4.393,  1.200,
  1561,07/03/18 04:16:10,301,  8.354,  4.537,  1.700,
  1567,07/03/18 04:16:49,301,  8.419,  4.735,  1.300,
  1573,07/03/18 04:17:28,301,  8.490,  4.832,  1.200,
  1579,07/03/18 04:18:29,301,  8.658,  4.897,  1.300,
  1585,07/03/18 04:19:08,301,  8.637,  4.812,  1.900,
  1591,07/03/18 04:19:47,301,  8.581,  4.933,  1.900,
  1597,07/03/18 04:20:26,301,  8.447,  4.924,  2.000,
  1603,07/03/18 04:21:05,301,  8.687,  4.555,  1.200,
  1609,07/03/18 04:22:05,301,  8.512,  4.277,  1.400,
  1615,07/03/18 04:22:44,301,  8.522,  3.840,  1.700,
  1621,07/03/18 04:23:23,301,  8.568,  3.455,  1.200,
  1627,07/03/18 04:24:03,301,  8.609,  3.316,  1.200,
  1633,07/03/18 04:24:43,301,  8.508,  2.964,  1.900,
  1639,07/03/18 04:25:43,301,  8.333,  2.562,  2.250,
  1645,07/03/18 04:26:21,301,  8.228,  2.271,  2.000,
  1651,07/03/18 04:27:01,301,  8.252,  1.982,  1.800,
  1657,07/03/18 04:27:39,301,  8.103,  1.821,  2.000,
  1663,07/03/18 04:28:19,301,  7.963,  1.616,  1.600,
  1669,07/03/18 04:29:19,301,  7.833,  1.227,  1.200,
  1675,07/03/18 04:29:58,301,  7.526,  1.232,  1.700,
  1681,07/03/18 04:30:37,301,  7.422,  1.250,  1.300,
  1687,07/03/18 04:31:16,301,  7.375,  1.255,  1.000,
  1693,07/03/18 04:31:57,301,  7.336,  1.381,  0.900,
  1699,07/03/18 04:34:15,301,  7.252,  1.229,  1.300,
  1705,07/03/18 04:34:55,301,  7.212,  1.269,  1.000,
  1711,07/03/18 04:35:34,301,  7.231,  1.332,  1.200,
  1717,07/03/18 04:36:14,301,  7.332,  1.306,  1.200,
  1723,07/03/18 04:36:53,301,  7.297,  1.272,  1.200,
  1729,07/03/18 04:39:11,301,  7.290,  1.247,  2.000,
  1735,07/03/18 04:39:50,301,  7.478,  1.331,  1.600,
  1741,07/03/18 04:40:30,301,  7.342,  1.399,  1.400,
  1747,07/03/18 04:41:10,301,  7.298,  1.432,  1.800,
  1753,07/03/18 04:41:49,301,  7.278,  1.359,  1.700,
  1759,07/03/18 04:44:07,301,  7.086,  1.390,  1.000,
  1765,07/03/18 04:44:46,301,  7.018,  1.300,  1.800,
  1771,07/03/18 04:45:26,301,  6.968,  1.220,  2.250,
  1777,07/03/18 04:46:05,301,  6.919,  1.222,  1.200,
  1783,07/03/18 04:46:44,301,  6.787,  1.309,  1.200,
  1789,07/03/18 04:49:02,301,  6.775,  1.162,  1.500,
  1795,07/03/18 04:49:41,301,  6.655,  1.275,  1.200,
  1801,07/03/18 04:50:21,301,  6.599,  1.496,  0.800,
  1807,07/03/18 04:51:01,301,  6.671,  1.499,  1.100,
  1813,07/03/18 04:51:40,301,  6.483,  1.629,  1.000,
  1819,07/03/18 04:53:58,301,  6.720,  1.441,  2.250,
  1825,07/03/18 04:54:37,301,  6.716,  1.538,  1.900,
  1831,07/03/18 04:55:17,301,  6.786,  1.614,  2.250,
  1837,07/03/18 04:55:57,301,  6.859,  1.694,  1.200,
  1843,07/03/18 04:56:36,301,  6.813,  1.732,  1.000,
  1849,07/03/18 04:58:54,301,  6.666,  1.719,  2.250,
  1855,07/03/18 04:59:33,301,  6.592,  1.821,  1.600,
  1861,07/03/18 05:00:12,301,  6.580,  1.756,  2.250,
  1867,07/03/18 05:00:51,301,  6.440,  1.737,  2.000,
  1873,07/03/18 05:01:30,301,  6.361,  1.734,  0.500,
  1879,07/03/18 05:03:48,301,  6.333,  1.592,  1.600,
  1885,07/03/18 05:04:28,301,  6.226,  1.730,  1.200,
  1891,07/03/18 05:05:07,301,  6.234,  1.744,  1.900,
  1897,07/03/18 05:05:46,301,  6.180,  1.765,  2.000,
  1903,07/03/18 05:06:25,301,  6.081,  1.885,  2.000,
  1909,07/03/18 05:08:43,301,  6.325,  2.392,  1.000,
  1915,07/03/18 05:09:23,301,  6.313,  2.482,  1.800,
  1921,07/03/18 05:10:03,301,  6.440,  2.558,  2.250,
  1927,07/03/18 05:10:42,301,  6.704,  2.617,  0.400,
  1933,07/03/18 05:11:21,301,  6.896,  2.742,  2.500,
  1939,07/03/18 05:12:21,301,  7.008,  3.081,  1.100,
  1945,07/03/18 05:13:00,301,  7.060,  3.164,  1.200,
  1951,07/03/18 05:13:40,301,  7.174,  3.227,  1.200,
  1957,07/03/18 05:14:19,301,  7.180,  3.375,  1.200,
  1963,07/03/18 05:14:58,301,  7.204,  3.471,  2.250,
  1969,07/03/18 05:15:59,301,  7.353,  3.650,  1.600,
  1975,07/03/18 05:16:38,301,  7.380,  4.114,  1.200,
  1981,07/03/18 05:17:17,301,  7.471,  4.470,  1.200,
  1987,07/03/18 05:17:57,301,  7.696,  4.807,  1.000,
  1993,07/03/18 05:18:36,301,  7.848,  5.234,  1.200,
  1999,07/03/18 05:19:36,301,  7.819,  6.143,  0.900,
  2005,07/03/18 05:20:15,301,  7.851,  6.722,  1.100,
  2011,07/03/18 05:20:54,301,  7.878,  7.188,  1.000,
  2017,07/03/18 05:21:33,301,  7.927,  7.812,  1.200,
  2023,07/03/18 05:22:12,301,  7.773,  8.508,  1.200,
  2029,07/03/18 05:23:12,301,  8.066,  8.959,  1.200,
  2035,07/03/18 05:23:51,301,  7.960,  9.351,  0.350,
  2041,07/03/18 05:24:31,301,  8.157,  9.500,  1.100,
  2047,07/03/18 05:25:10,301,  8.232,  9.481,  1.000,
  2053,07/03/18 05:25:49,301,  8.155,  9.320,  1.200,
  2059,07/03/18 05:26:49,301,  8.197,  8.747,  1.200,
  2065,07/03/18 05:27:28,301,  8.217,  8.359,  1.400,
  2071,07/03/18 05:28:07,301,  8.032,  8.456,  1.200,
  2077,07/03/18 05:28:47,301,  7.956,  7.950,  1.200,
  2083,07/03/18 05:29:26,301,  8.074,  7.191,  1.200,
  2089,07/03/18 05:30:26,301,  7.830,  6.381,  1.200,
  2095,07/03/18 05:31:06,301,  7.794,  5.926,  1.200,
  2101,07/03/18 05:31:45,301,  7.735,  5.794,  1.200,
  2107,07/03/18 05:32:24,301,  7.667,  5.590,  1.200,
  2113,07/03/18 05:33:03,301,  7.620,  5.395,  1.200,
  2119,07/03/18 05:34:03,301,  7.478,  5.252,  1.200,
  2125,07/03/18 05:34:43,301,  7.689,  5.217,  1.200,
  2131,07/03/18 05:35:22,301,  7.830,  5.386,  1.200,
  2137,07/03/18 05:36:02,301,  7.862,  5.292,  1.200,
  2143,07/03/18 05:36:41,301,  8.017,  4.920,  1.100,
  2149,07/03/18 05:37:41,301,  8.040,  4.982,  0.900,
  2155,07/03/18 05:38:20,301,  8.175,  4.800,  1.100,
  2161,07/03/18 05:38:59,301,  8.000,  4.855,  1.000,
  2167,07/03/18 05:39:38,301,  8.277,  4.918,  1.200,
  2173,07/03/18 05:40:18,301,  8.353,  4.990,  1.200,
  2179,07/03/18 05:41:17,301,  8.276,  5.277,  1.200,
  2185,07/03/18 05:41:56,301,  8.374,  5.105,  1.200,
  2191,07/03/18 05:42:36,301,  8.357,  5.012,  1.100,
  2197,07/03/18 05:43:15,301,  8.367,  4.815,  1.200,
  2203,07/03/18 05:43:55,301,  8.500,  4.362,  1.200,
  2209,07/03/18 05:44:55,301,  8.422,  4.260,  1.200,
  2215,07/03/18 05:45:34,301,  8.407,  4.064,  1.200,
  2221,07/03/18 05:46:14,301,  8.443,  4.043,  1.200,
  2227,07/03/18 05:46:53,301,  8.439,  4.103,  1.200,
  2233,07/03/18 05:47:33,301,  8.463,  3.713,  1.200,
  2239,07/03/18 05:48:33,301,  8.562,  3.329,  1.200,
  2245,07/03/18 05:49:12,301,  8.403,  3.426,  1.100,
  2251,07/03/18 05:49:51,301,  8.458,  3.309,  1.200,
  2257,07/03/18 05:50:30,301,  8.415,  3.265,  1.200,
  2263,07/03/18 05:51:10,301,  8.461,  3.101,  1.600,
  2269,07/03/18 05:52:10,301,  8.222,  3.258,  1.200,
  2275,07/03/18 05:52:50,301,  8.240,  3.077,  1.300,
  2281,07/03/18 05:53:29,301,  8.204,  3.038,  1.300,
  2287,07/03/18 05:54:09,301,  8.087,  3.159,  1.300,
  2293,07/03/18 05:54:49,301,  8.106,  3.240,  1.200,
  2299,07/03/18 05:55:49,301,  8.065,  3.102,  1.100,
  2305,07/03/18 05:56:28,301,  8.057,  3.042,  1.000,
  2311,07/03/18 05:57:07,301,  7.956,  3.049,  1.000,
  2317,07/03/18 05:57:46,301,  8.125,  2.960,  1.000,
  2323,07/03/18 05:58:26,301,  8.315,  2.840,  1.100,
  2329,07/03/18 05:59:26,301,  8.197,  3.046,  1.000,
  2335,07/03/18 06:00:07,301,  8.373,  2.779,  1.200,
  2341,07/03/18 06:00:47,301,  8.372,  2.649,  1.200,
  2347,07/03/18 06:01:27,301,  8.277,  2.685,  1.200,
  2353,07/03/18 06:02:06,301,  8.310,  2.661,  1.600,
  2359,07/03/18 06:03:05,301,  8.328,  2.471,  1.000,
  2365,07/03/18 06:03:44,301,  8.290,  2.528,  1.200,
  2371,07/03/18 06:04:23,301,  8.329,  2.640,  1.200,
  2377,07/03/18 06:05:02,301,  8.364,  2.706,  1.600,
  2383,07/03/18 06:05:41,301,  8.387,  2.746,  1.400,
  2389,07/03/18 06:06:41,301,  8.522,  3.158,  1.400,
  2395,07/03/18 06:07:20,301,  8.574,  3.243,  1.700,
  2401,07/03/18 06:08:00,301,  8.569,  3.502,  1.200,
  2407,07/03/18 06:08:39,301,  8.630,  3.888,  1.800,
  2413,07/03/18 06:09:19,301,  8.737,  4.396,  1.800,
  2419,07/03/18 06:10:19,301,  8.626,  5.710,  1.200,
  2425,07/03/18 06:10:58,301,  8.596,  6.437,  1.900,
  2431,07/03/18 06:11:37,301,  8.652,  6.385,  1.700,
  2437,07/03/18 06:12:16,301,  8.541,  6.775,  1.200,
  2443,07/03/18 06:12:55,301,  8.487,  6.729,  1.200,
  2449,07/03/18 06:13:55,301,  8.308,  6.507,  1.200,
  2455,07/03/18 06:14:34,301,  8.555,  6.220,  1.200,
  2461,07/03/18 06:15:13,301,  8.821,  6.259,  1.400,
  2467,07/03/18 06:15:53,301,  8.640,  6.462,  1.200,
  2473,07/03/18 06:16:32,301,  8.539,  6.940,  1.100,
  2479,07/03/18 06:17:32,301,  8.636,  6.726,  1.100,
  2485,07/03/18 06:18:11,301,  8.815,  6.701,  1.200,
  2491,07/03/18 06:18:50,301,  8.797,  6.629,  1.200,
  2497,07/03/18 06:19:30,301,  8.772,  6.710,  1.100,
