Record,DateTime,300,Int.Vaporcm,Int.Liquidmm,CloudBasekm
   193,07/06/18 00:32:29,301,  5.803,  0.433,  0.450,
   199,07/06/18 00:34:47,301,  5.865,  0.522,  0.800,
   205,07/06/18 00:35:26,301,  5.883,  0.497,  0.600,
   211,07/06/18 00:36:06,301,  5.906,  0.480,  0.900,
   217,07/06/18 00:36:46,301,  5.841,  0.530,  0.800,
   223,07/06/18 00:37:25,301,  5.923,  0.478,  0.900,
   229,07/06/18 00:39:42,301,  5.840,  0.591,  0.600,
   235,07/06/18 00:40:22,301,  5.881,  0.590,  1.100,
   241,07/06/18 00:41:02,301,  5.892,  0.606,  0.500,
   247,07/06/18 00:41:40,301,  5.814,  0.719,  0.600,
   253,07/06/18 00:42:20,301,  5.819,  0.665,  0.800,
   259,07/06/18 00:44:41,301,  5.841,  0.530,  1.000,
   265,07/06/18 00:45:20,301,  5.833,  0.514,  0.600,
   271,07/06/18 00:45:59,301,  5.871,  0.465,  0.800,
   277,07/06/18 00:46:38,301,  5.754,  0.579,  0.500,
   283,07/06/18 00:47:18,301,  5.822,  0.575,  0.700,
   289,07/06/18 00:49:36,301,  5.804,  0.654,  0.700,
   295,07/06/18 00:50:15,301,  5.843,  0.615,  0.600,
   301,07/06/18 00:50:54,301,  5.811,  0.625,  0.500,
   307,07/06/18 00:51:33,301,  5.837,  0.697,  0.500,
   313,07/06/18 00:52:12,301,  5.818,  0.733,  0.600,
   319,07/06/18 00:54:30,301,  5.820,  0.791,  0.450,
   325,07/06/18 00:55:09,301,  5.865,  0.704,  0.900,
   331,07/06/18 00:55:48,301,  5.830,  0.704,  0.500,
   337,07/06/18 00:56:27,301,  5.840,  0.759,  0.500,
   343,07/06/18 00:57:07,301,  5.875,  0.752,  0.600,
   349,07/06/18 00:59:25,301,  5.849,  0.679,  0.800,
   355,07/06/18 01:00:03,301,  5.850,  0.681,  0.450,
   361,07/06/18 01:00:43,301,  5.912,  0.633,  0.900,
   367,07/06/18 01:01:23,301,  5.819,  0.742,  0.450,
   373,07/06/18 01:02:02,301,  5.800,  0.855,  0.700,
   379,07/06/18 01:04:20,301,  5.912,  0.742,  1.000,
   385,07/06/18 01:04:59,301,  5.883,  0.751,  0.500,
   391,07/06/18 01:05:39,301,  5.907,  0.742,  0.500,
   397,07/06/18 01:06:18,301,  5.823,  0.835,  1.000,
   403,07/06/18 01:06:57,301,  5.882,  0.797,  1.000,
   409,07/06/18 01:09:15,301,  5.940,  0.808,  0.900,
   415,07/06/18 01:09:54,301,  5.882,  0.934,  0.900,
   421,07/06/18 01:10:33,301,  5.887,  1.040,  0.700,
   427,07/06/18 01:11:13,301,  5.861,  1.099,  0.500,
   433,07/06/18 01:11:53,301,  5.977,  0.933,  0.800,
   439,07/06/18 01:14:10,301,  6.024,  0.997,  1.200,
   445,07/06/18 01:14:50,301,  5.910,  1.145,  0.600,
   451,07/06/18 01:15:29,301,  6.015,  1.066,  0.600,
   457,07/06/18 01:16:09,301,  6.054,  0.959,  0.900,
   463,07/06/18 01:16:48,301,  5.933,  1.118,  0.700,
   469,07/06/18 01:19:05,301,  6.039,  1.033,  1.000,
   475,07/06/18 01:19:45,301,  6.024,  0.998,  0.500,
   481,07/06/18 01:20:24,301,  6.026,  1.042,  0.600,
   487,07/06/18 01:21:04,301,  5.990,  1.108,  1.100,
   493,07/06/18 01:21:43,301,  6.086,  1.071,  0.800,
   499,07/06/18 01:24:00,301,  6.080,  0.939,  0.600,
   505,07/06/18 01:24:40,301,  5.899,  1.002,  0.500,
   511,07/06/18 01:25:19,301,  5.890,  0.993,  0.450,
   517,07/06/18 01:25:59,301,  5.867,  0.973,  0.500,
   523,07/06/18 01:26:38,301,  5.935,  0.970,  0.450,
   529,07/06/18 01:28:55,301,  5.939,  0.981,  0.600,
   535,07/06/18 01:29:34,301,  5.965,  0.987,  0.500,
   541,07/06/18 01:30:14,301,  5.964,  0.887,  0.500,
   547,07/06/18 01:30:54,301,  5.854,  0.909,  0.600,
   553,07/06/18 01:31:33,301,  5.892,  0.931,  0.900,
   559,07/06/18 01:33:50,301,  5.984,  0.776,  0.800,
   565,07/06/18 01:34:30,301,  5.991,  0.695,  0.900,
   571,07/06/18 01:35:09,301,  5.891,  0.843,  0.450,
   577,07/06/18 01:35:49,301,  5.882,  0.891,  0.800,
   583,07/06/18 01:36:28,301,  5.823,  1.038,  0.450,
   589,07/06/18 01:38:46,301,  5.830,  1.239,  0.400,
   595,07/06/18 01:39:25,301,  5.940,  1.115,  1.200,
   601,07/06/18 01:40:04,301,  5.913,  1.072,  0.800,
   607,07/06/18 01:40:44,301,  5.923,  1.015,  0.900,
   613,07/06/18 01:41:23,301,  5.952,  0.951,  1.200,
   619,07/06/18 01:43:40,301,  5.948,  0.959,  0.800,
   625,07/06/18 01:44:19,301,  5.947,  1.000,  0.600,
   631,07/06/18 01:44:58,301,  5.889,  1.121,  0.700,
   637,07/06/18 01:45:37,301,  5.888,  1.033,  1.000,
   643,07/06/18 01:46:16,301,  5.865,  1.053,  0.500,
   649,07/06/18 01:48:34,301,  5.863,  1.107,  0.450,
   655,07/06/18 01:49:13,301,  5.936,  1.009,  0.600,
   661,07/06/18 01:49:52,301,  5.867,  1.110,  0.450,
   667,07/06/18 01:50:31,301,  5.897,  1.077,  0.500,
   673,07/06/18 01:51:10,301,  5.904,  1.080,  0.500,
   679,07/06/18 01:53:28,301,  5.887,  0.994,  0.800,
   685,07/06/18 01:54:08,301,  5.855,  0.905,  0.500,
   691,07/06/18 01:54:47,301,  5.860,  0.890,  0.500,
   697,07/06/18 01:55:26,301,  5.896,  0.783,  0.800,
   703,07/06/18 01:56:05,301,  5.886,  0.724,  0.700,
   709,07/06/18 01:58:23,301,  5.860,  0.698,  0.400,
   715,07/06/18 01:59:03,301,  5.850,  0.731,  0.600,
   721,07/06/18 01:59:42,301,  5.805,  0.844,  0.500,
   727,07/06/18 02:00:21,301,  5.833,  0.879,  0.500,
   733,07/06/18 02:01:00,301,  5.856,  0.860,  0.600,
   739,07/06/18 02:03:18,301,  5.834,  0.790,  0.500,
   745,07/06/18 02:03:57,301,  5.891,  0.744,  0.500,
   751,07/06/18 02:04:37,301,  5.985,  0.688,  0.800,
   757,07/06/18 02:05:16,301,  5.953,  0.785,  0.500,
   763,07/06/18 02:05:55,301,  5.965,  0.691,  0.600,
   769,07/06/18 02:08:12,301,  6.047,  0.640,  0.500,
   775,07/06/18 02:08:51,301,  6.028,  0.702,  0.700,
   781,07/06/18 02:09:31,301,  6.053,  0.804,  0.500,
   787,07/06/18 02:10:10,301,  6.052,  0.858,  0.400,
   793,07/06/18 02:10:50,301,  6.020,  0.764,  0.700,
   799,07/06/18 02:13:08,301,  6.078,  0.903,  0.450,
   805,07/06/18 02:13:47,301,  6.039,  0.831,  0.400,
   811,07/06/18 02:14:26,301,  5.953,  0.650,  0.500,
   817,07/06/18 02:15:05,301,  5.889,  0.636,  0.400,
   823,07/06/18 02:15:45,301,  5.883,  0.610,  0.450,
   829,07/06/18 02:18:03,301,  5.844,  0.642,  0.400,
   835,07/06/18 02:18:42,301,  5.756,  0.722,  0.450,
   841,07/06/18 02:19:21,301,  5.780,  0.708,  0.450,
   847,07/06/18 02:20:00,301,  5.841,  0.670,  0.500,
   853,07/06/18 02:20:39,301,  5.843,  0.698,  0.350,
   859,07/06/18 02:23:02,301,  5.823,  0.797,  0.500,
   865,07/06/18 02:23:42,301,  5.855,  0.831,  0.450,
   871,07/06/18 02:24:21,301,  5.871,  0.807,  0.700,
   877,07/06/18 02:25:01,301,  5.762,  0.895,  0.450,
   883,07/06/18 02:25:41,301,  5.722,  0.907,  0.450,
   889,07/06/18 02:27:58,301,  5.826,  0.548,  0.600,
   895,07/06/18 02:28:37,301,  5.815,  0.532,  1.000,
   901,07/06/18 02:29:16,301,  5.754,  0.521,  0.600,
   907,07/06/18 02:29:56,301,  5.733,  0.517,  0.900,
   913,07/06/18 02:30:35,301,  5.802,  0.493,  0.900,
   919,07/06/18 02:32:53,301,  5.785,  0.347,  1.000,
   925,07/06/18 02:33:32,301,  5.760,  0.342,  1.000,
   931,07/06/18 02:34:11,301,  5.755,  0.320,  0.800,
   937,07/06/18 02:34:51,301,  5.753,  0.329,  1.000,
   943,07/06/18 02:35:30,301,  5.830,  0.286,  0.500,
   949,07/06/18 02:37:48,301,  5.849,  0.272,  0.900,
   955,07/06/18 02:38:28,301,  5.829,  0.206,  1.600,
   961,07/06/18 02:39:07,301,  5.656,  0.336,  0.900,
   967,07/06/18 02:39:47,301,  5.764,  0.297,  1.200,
   973,07/06/18 02:40:27,301,  5.674,  0.390,  1.200,
   979,07/06/18 02:42:44,301,  5.762,  0.553,  0.600,
   985,07/06/18 02:43:23,301,  5.729,  0.576,  0.800,
   991,07/06/18 02:44:02,301,  5.665,  0.528,  0.600,
   997,07/06/18 02:44:41,301,  5.704,  0.469,  0.500,
  1003,07/06/18 02:45:20,301,  5.629,  0.523,  0.450,
  1009,07/06/18 02:47:38,301,  5.673,  0.495,  0.450,
  1015,07/06/18 02:48:18,301,  5.655,  0.486,  0.700,
  1021,07/06/18 02:48:57,301,  5.653,  0.474,  0.400,
  1027,07/06/18 02:49:36,301,  5.681,  0.429,  0.600,
  1033,07/06/18 02:50:16,301,  5.659,  0.416,  1.000,
  1039,07/06/18 02:52:33,301,  5.702,  0.401,  0.800,
  1045,07/06/18 02:53:13,301,  5.674,  0.437,  1.000,
  1051,07/06/18 02:53:52,301,  5.717,  0.493,  1.000,
  1057,07/06/18 02:54:31,301,  5.742,  0.568,  0.800,
  1063,07/06/18 02:55:10,301,  5.689,  0.606,  0.900,
  1069,07/06/18 02:57:27,301,  5.749,  0.573,  1.200,
  1075,07/06/18 02:58:07,301,  5.763,  0.641,  1.100,
  1081,07/06/18 02:58:47,301,  5.911,  0.767,  0.900,
  1087,07/06/18 02:59:26,301,  5.772,  1.116,  0.600,
  1093,07/06/18 03:00:05,301,  5.835,  0.926,  0.900,
  1099,07/06/18 03:02:24,301,  5.704,  1.048,  0.500,
  1105,07/06/18 03:03:04,301,  5.713,  1.058,  0.450,
  1111,07/06/18 03:03:43,301,  5.686,  1.113,  0.700,
  1117,07/06/18 03:04:22,301,  5.669,  1.167,  0.450,
  1123,07/06/18 03:05:01,301,  5.712,  1.225,  0.350,
  1129,07/06/18 03:07:19,301,  5.772,  1.282,  0.450,
  1135,07/06/18 03:07:58,301,  5.724,  1.391,  0.900,
  1141,07/06/18 03:08:38,301,  5.829,  1.420,  0.450,
  1147,07/06/18 03:09:17,301,  5.952,  1.443,  0.700,
  1153,07/06/18 03:09:57,301,  5.957,  1.485,  0.500,
  1159,07/06/18 03:12:15,301,  6.077,  1.547,  0.600,
  1165,07/06/18 03:12:54,301,  6.051,  1.579,  0.500,
  1171,07/06/18 03:13:33,301,  6.048,  1.513,  1.000,
  1177,07/06/18 03:14:13,301,  6.110,  1.633,  0.600,
  1183,07/06/18 03:14:52,301,  6.194,  1.795,  0.600,
  1189,07/06/18 03:17:09,301,  6.535,  2.056,  0.900,
  1195,07/06/18 03:17:49,301,  6.665,  1.828,  0.500,
  1201,07/06/18 03:18:28,301,  6.874,  1.606,  1.100,
  1207,07/06/18 03:19:08,301,  6.804,  1.533,  1.200,
  1213,07/06/18 03:19:46,301,  6.850,  1.513,  0.900,
  1219,07/06/18 03:20:47,301,  6.767,  1.525,  0.350,
  1225,07/06/18 03:21:26,301,  6.805,  1.500,  0.150,
  1231,07/06/18 03:22:06,301,  6.762,  1.463,  0.400,
  1237,07/06/18 03:22:45,301,  6.898,  1.270,  1.000,
  1243,07/06/18 03:23:24,301,  6.889,  1.152,  1.100,
  1249,07/06/18 03:24:23,301,  6.902,  1.061,  1.200,
  1255,07/06/18 03:25:02,301,  6.901,  1.052,  1.200,
  1261,07/06/18 03:25:42,301,  6.949,  1.158,  1.400,
  1267,07/06/18 03:26:22,301,  6.901,  1.231,  1.100,
  1273,07/06/18 03:27:01,301,  6.894,  1.331,  1.100,
  1279,07/06/18 03:28:01,301,  6.708,  1.550,  0.900,
  1285,07/06/18 03:28:40,301,  6.710,  1.592,  1.000,
  1291,07/06/18 03:29:19,301,  6.789,  1.489,  1.000,
  1297,07/06/18 03:29:58,301,  6.686,  1.451,  1.000,
  1303,07/06/18 03:30:37,301,  6.603,  1.380,  0.600,
  1309,07/06/18 03:31:37,301,  6.453,  1.247,  0.500,
  1315,07/06/18 03:32:16,301,  6.416,  1.016,  1.000,
  1321,07/06/18 03:32:55,301,  6.285,  0.833,  1.400,
  1327,07/06/18 03:33:34,301,  6.218,  0.620,  1.600,
  1333,07/06/18 03:34:13,301,  6.129,  0.540,  1.600,
  1339,07/06/18 03:36:31,301,  5.836,  0.434,  2.500,
  1345,07/06/18 03:37:10,301,  5.726,  0.440,  2.750,
  1351,07/06/18 03:37:50,301,  5.746,  0.386,  2.750,
  1357,07/06/18 03:38:29,301,  5.792,  0.500,  2.000,
  1363,07/06/18 03:39:08,301,  5.728,  0.631,  2.500,
  1369,07/06/18 03:41:25,301,  5.881,  0.679,  0.800,
  1375,07/06/18 03:42:05,301,  5.930,  0.749,  0.800,
  1381,07/06/18 03:42:45,301,  5.999,  0.769,  0.800,
  1387,07/06/18 03:43:24,301,  6.043,  0.925,  0.800,
  1393,07/06/18 03:44:03,301,  6.012,  1.097,  0.500,
  1399,07/06/18 03:46:21,301,  5.955,  1.374,  0.900,
  1405,07/06/18 03:47:01,301,  5.892,  1.436,  0.600,
  1411,07/06/18 03:47:40,301,  5.761,  1.682,  0.600,
  1417,07/06/18 03:48:19,301,  5.761,  1.834,  0.400,
  1423,07/06/18 03:48:58,301,  5.800,  1.999,  0.800,
  1429,07/06/18 03:51:17,301,  5.938,  2.425,  0.500,
  1435,07/06/18 03:51:56,301,  5.886,  2.492,  0.500,
  1441,07/06/18 03:52:36,301,  5.932,  2.568,  0.800,
  1447,07/06/18 03:53:15,301,  5.908,  2.613,  0.800,
  1453,07/06/18 03:53:55,301,  6.017,  2.638,  1.100,
  1459,07/06/18 03:56:13,301,  5.918,  3.682,  1.300,
  1465,07/06/18 03:56:52,301,  5.892,  3.961,  1.000,
  1471,07/06/18 03:57:32,301,  5.988,  3.945,  1.100,
  1477,07/06/18 03:58:11,301,  5.912,  4.045,  1.200,
  1483,07/06/18 03:58:51,301,  5.864,  4.226,  1.100,
  1489,07/06/18 04:01:08,301,  6.057,  3.861,  2.000,
  1495,07/06/18 04:01:47,301,  5.907,  3.869,  1.200,
  1501,07/06/18 04:02:26,301,  6.036,  3.843,  1.200,
  1507,07/06/18 04:03:05,301,  6.148,  3.827,  1.900,
  1513,07/06/18 04:03:44,301,  6.179,  3.747,  1.500,
  1519,07/06/18 04:06:02,301,  6.667,  2.370,  1.800,
  1525,07/06/18 04:06:41,301,  6.538,  2.316,  0.350,
  1531,07/06/18 04:07:21,301,  6.545,  2.243,  1.000,
  1537,07/06/18 04:08:00,301,  6.583,  2.402,  1.000,
  1543,07/06/18 04:08:39,301,  6.557,  2.412,  1.100,
  1549,07/06/18 04:10:56,301,  6.757,  1.654,  1.700,
  1555,07/06/18 04:11:35,301,  6.617,  1.807,  1.600,
  1561,07/06/18 04:12:14,301,  6.492,  1.910,  1.800,
  1567,07/06/18 04:12:53,301,  6.536,  1.673,  1.400,
  1573,07/06/18 04:13:33,301,  6.551,  1.282,  1.500,
  1579,07/06/18 04:15:51,301,  6.248,  0.816,  1.200,
  1585,07/06/18 04:16:30,301,  6.100,  0.774,  1.100,
  1591,07/06/18 04:17:09,301,  6.110,  0.703,  1.200,
  1597,07/06/18 04:17:48,301,  6.143,  0.706,  1.400,
  1603,07/06/18 04:18:27,301,  6.115,  0.699,  1.600,
  1609,07/06/18 04:20:45,301,  6.135,  0.827,  1.300,
  1615,07/06/18 04:21:24,301,  6.172,  0.886,  1.100,
  1621,07/06/18 04:22:03,301,  6.164,  0.843,  1.300,
  1627,07/06/18 04:22:42,301,  6.111,  0.801,  0.450,
  1633,07/06/18 04:23:21,301,  6.076,  0.982,  0.500,
  1639,07/06/18 04:25:39,301,  6.056,  0.879,  0.500,
  1645,07/06/18 04:26:18,301,  5.909,  0.957,  0.500,
  1651,07/06/18 04:26:57,301,  5.941,  0.862,  0.400,
  1657,07/06/18 04:27:36,301,  5.826,  0.950,  0.450,
  1663,07/06/18 04:28:15,301,  6.031,  0.978,  0.100,
  1669,07/06/18 04:30:33,301,  6.723,  1.171,  1.100,
  1675,07/06/18 04:31:12,301,  6.719,  1.155,  1.500,
  1681,07/06/18 04:31:51,301,  6.601,  1.313,  1.400,
  1687,07/06/18 04:32:31,301,  6.880,  1.456,  1.900,
  1693,07/06/18 04:33:13,301,  7.418,  1.617,  2.000,
  1699,07/06/18 04:34:16,301,  8.006,  1.960,  2.250,
  1705,07/06/18 04:34:55,301,  8.414,  2.338,  2.500,
  1711,07/06/18 04:35:35,301,  8.998,  3.047,  2.250,
  1717,07/06/18 04:36:13,301,  9.849,  3.238,  2.500,
  1723,07/06/18 04:36:52,301,  9.834,  3.653,  1.900,
  1729,07/06/18 04:37:52,301, 10.048,  3.700,  2.000,
  1735,07/06/18 04:38:31,301,  9.897,  3.457,  2.500,
  1741,07/06/18 04:39:11,301,  9.783,  3.084,  2.500,
  1747,07/06/18 04:39:50,301,  9.728,  2.818,  2.250,
  1753,07/06/18 04:40:29,301,  9.591,  2.700,  2.250,
  1759,07/06/18 04:41:30,301,  9.318,  2.422,  2.250,
  1765,07/06/18 04:42:09,301,  9.081,  2.202,  2.000,
  1771,07/06/18 04:42:48,301,  8.919,  1.902,  2.000,
  1777,07/06/18 04:43:27,301,  8.584,  1.855,  2.000,
  1783,07/06/18 04:44:06,301,  8.285,  1.831,  2.000,
  1789,07/06/18 04:45:06,301,  7.967,  1.617,  1.700,
  1795,07/06/18 04:45:45,301,  7.776,  1.427,  1.300,
  1801,07/06/18 04:46:24,301,  7.514,  1.495,  1.300,
  1807,07/06/18 04:47:03,301,  7.398,  1.443,  1.200,
  1813,07/06/18 04:47:42,301,  7.169,  1.460,  1.200,
  1819,07/06/18 04:50:00,301,  6.859,  1.354,  1.200,
  1825,07/06/18 04:50:39,301,  6.735,  1.328,  1.200,
  1831,07/06/18 04:51:18,301,  6.508,  1.401,  1.000,
  1837,07/06/18 04:51:57,301,  6.388,  1.327,  1.100,
  1843,07/06/18 04:52:36,301,  6.314,  1.231,  0.900,
  1849,07/06/18 04:54:53,301,  6.230,  0.913,  1.100,
  1855,07/06/18 04:55:32,301,  6.142,  0.854,  1.200,
  1861,07/06/18 04:56:11,301,  6.111,  0.685,  1.000,
  1867,07/06/18 04:56:50,301,  5.998,  0.686,  1.200,
  1873,07/06/18 04:57:30,301,  5.996,  0.606,  1.200,
  1879,07/06/18 04:59:48,301,  5.986,  0.486,  1.600,
  1885,07/06/18 05:00:28,301,  5.912,  0.477,  1.200,
  1891,07/06/18 05:01:07,301,  5.853,  0.459,  1.600,
  1897,07/06/18 05:01:46,301,  5.814,  0.446,  1.500,
  1903,07/06/18 05:02:25,301,  5.727,  0.505,  1.600,
  1909,07/06/18 05:04:43,301,  5.630,  0.751,  1.700,
  1915,07/06/18 05:05:22,301,  5.756,  0.624,  1.900,
  1921,07/06/18 05:06:01,301,  5.667,  0.664,  1.900,
  1927,07/06/18 05:06:41,301,  5.766,  0.641,  2.250,
  1933,07/06/18 05:07:19,301,  5.719,  0.762,  2.000,
  1939,07/06/18 05:09:37,301,  5.773,  1.068,  2.000,
  1945,07/06/18 05:10:16,301,  5.636,  1.196,  1.400,
  1951,07/06/18 05:10:56,301,  5.765,  1.138,  1.800,
  1957,07/06/18 05:11:35,301,  5.713,  1.365,  2.000,
  1963,07/06/18 05:12:14,301,  5.547,  1.686,  1.600,
  1969,07/06/18 05:14:32,301,  5.715,  1.186,  1.700,
  1975,07/06/18 05:15:11,301,  5.623,  1.190,  1.700,
  1981,07/06/18 05:15:50,301,  5.705,  1.144,  1.900,
  1987,07/06/18 05:16:29,301,  5.621,  1.347,  2.000,
  1993,07/06/18 05:17:08,301,  5.548,  1.596,  2.250,
  1999,07/06/18 05:19:26,301,  5.722,  1.206,  1.500,
  2005,07/06/18 05:20:06,301,  5.745,  1.433,  1.100,
  2011,07/06/18 05:20:45,301,  5.730,  1.323,  0.900,
  2017,07/06/18 05:21:25,301,  5.608,  1.311,  0.500,
  2023,07/06/18 05:22:05,301,  5.574,  1.298,  0.900,
  2029,07/06/18 05:24:22,301,  5.650,  1.335,  0.350,
  2035,07/06/18 05:25:01,301,  6.008,  1.510,  0.600,
  2041,07/06/18 05:25:40,301,  6.247,  1.597,  0.500,
  2047,07/06/18 05:26:19,301,  6.303,  1.644,  1.100,
  2053,07/06/18 05:26:58,301,  6.427,  1.598,  1.000,
  2059,07/06/18 05:29:16,301,  6.717,  1.494,  0.500,
  2065,07/06/18 05:29:55,301,  6.924,  1.411,  1.000,
  2071,07/06/18 05:30:35,301,  6.835,  1.429,  1.000,
  2077,07/06/18 05:31:14,301,  6.779,  1.156,  1.100,
  2083,07/06/18 05:31:54,301,  6.550,  1.077,  1.000,
  2089,07/06/18 05:34:11,301,  6.121,  0.722,  0.900,
  2095,07/06/18 05:34:50,301,  5.935,  0.683,  1.000,
  2101,07/06/18 05:35:29,301,  5.909,  0.666,  0.800,
  2107,07/06/18 05:36:08,301,  5.987,  0.786,  0.300,
  2113,07/06/18 05:36:47,301,  5.991,  0.810,  0.500,
  2119,07/06/18 05:39:05,301,  5.678,  0.368,  1.200,
  2125,07/06/18 05:39:44,301,  5.566,  0.458,  1.500,
  2131,07/06/18 05:40:23,301,  5.634,  0.409,  0.900,
  2137,07/06/18 05:41:02,301,  5.541,  0.491,  0.500,
  2143,07/06/18 05:41:42,301,  5.489,  0.444,  0.800,
  2149,07/06/18 05:43:59,301,  5.480,  0.391,  1.300,
  2155,07/06/18 05:44:38,301,  5.457,  0.326,  1.800,
  2161,07/06/18 05:45:28,301,  5.419,  0.320,  1.200,
  2167,07/06/18 05:46:08,301,  5.483,  0.434,  1.300,
  2173,07/06/18 05:46:47,301,  5.438,  0.380,  0.800,
  2179,07/06/18 05:49:05,301,  5.440,  0.447,  1.200,
  2185,07/06/18 05:49:44,301,  5.482,  0.221,  0.700,
  2191,07/06/18 05:50:23,301,  5.387,  0.321,  0.900,
  2197,07/06/18 05:51:02,301,  5.379,  0.400,  0.900,
  2203,07/06/18 05:51:41,301,  5.490,  0.363,  0.600,
  2209,07/06/18 05:53:59,301,  5.595,  0.343,  1.000,
  2215,07/06/18 05:54:40,301,  5.524,  0.300,  0.800,
  2221,07/06/18 05:55:18,301,  5.395,  0.406,  0.800,
  2227,07/06/18 05:55:58,301,  5.498,  0.335,  0.600,
  2233,07/06/18 05:56:37,301,  5.455,  0.368,  1.000,
  2239,07/06/18 05:58:55,301,  5.515,  0.441,  0.450,
  2245,07/06/18 05:59:34,301,  5.453,  0.457,  0.500,
  2251,07/06/18 06:00:13,301,  5.414,  0.448,  0.800,
  2257,07/06/18 06:00:53,301,  5.468,  0.376,  0.600,
  2263,07/06/18 06:01:32,301,  5.504,  0.366,  0.600,
  2269,07/06/18 06:03:49,301,  5.527,  0.365,  1.000,
  2275,07/06/18 06:04:29,301,  5.525,  0.386,  1.700,
  2281,07/06/18 06:05:09,301,  5.467,  0.485,  0.500,
  2287,07/06/18 06:05:48,301,  5.583,  0.390,  1.100,
  2293,07/06/18 06:06:27,301,  5.675,  0.409,  1.400,
  2299,07/06/18 06:08:45,301,  5.546,  0.569,  0.500,
  2305,07/06/18 06:09:24,301,  5.545,  0.562,  1.000,
  2311,07/06/18 06:10:03,301,  5.622,  0.487,  1.200,
  2317,07/06/18 06:10:42,301,  5.563,  0.524,  1.200,
  2323,07/06/18 06:11:21,301,  5.563,  0.547,  1.000,
  2329,07/06/18 06:13:39,301,  5.399,  0.614,  1.000,
  2335,07/06/18 06:14:18,301,  5.388,  0.566,  0.600,
  2341,07/06/18 06:14:58,301,  5.317,  0.514,  1.200,
  2347,07/06/18 06:15:37,301,  5.331,  0.447,  1.400,
  2353,07/06/18 06:16:17,301,  5.292,  0.442,  0.800,
  2359,07/06/18 06:18:34,301,  5.322,  0.292,  0.800,
  2365,07/06/18 06:19:14,301,  5.313,  0.363,  0.500,
  2371,07/06/18 06:19:53,301,  5.323,  0.309,  1.000,
  2377,07/06/18 06:20:33,301,  5.228,  0.325,  1.200,
  2383,07/06/18 06:21:13,301,  5.332,  0.300,  0.700,
  2389,07/06/18 06:23:30,301,  5.261,  0.365,  0.700,
  2395,07/06/18 06:24:09,301,  5.254,  0.361,  0.800,
  2401,07/06/18 06:24:48,301,  5.342,  0.229,  1.300,
  2407,07/06/18 06:25:27,301,  5.252,  0.285,  1.500,
  2413,07/06/18 06:26:06,301,  5.294,  0.301,  1.100,
  2419,07/06/18 06:28:24,301,  5.310,  0.323,  0.800,
  2425,07/06/18 06:29:03,301,  5.279,  0.369,  0.800,
  2431,07/06/18 06:29:42,301,  5.339,  0.278,  1.200,
  2437,07/06/18 06:30:22,301,  5.367,  0.341,  0.700,
  2443,07/06/18 06:31:01,301,  5.343,  0.358,  1.000,
  2449,07/06/18 06:33:19,301,  5.336,  0.526,  1.000,
  2455,07/06/18 06:33:58,301,  5.398,  0.542,  1.000,
  2461,07/06/18 06:34:38,301,  5.388,  0.761,  0.900,
  2467,07/06/18 06:35:17,301,  5.348,  0.833,  0.600,
  2473,07/06/18 06:35:56,301,  5.324,  0.631,  1.000,
  2479,07/06/18 06:38:14,301,  5.308,  0.501,  0.900,
  2485,07/06/18 06:38:53,301,  5.316,  0.474,  1.000,
  2491,07/06/18 06:39:32,301,  5.274,  0.560,  0.800,
  2497,07/06/18 06:40:11,301,  5.248,  0.620,  0.800,
