Record,DateTime,400,LV2Processor,0.00,0.05,0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.60,0.70,0.80,0.90,1.00,1.10,1.20,1.30,1.40,1.50,1.60,1.70,1.80,1.90,2.00,2.25,2.50,2.75,3.00,3.25,3.50,3.75,4.00,4.25,4.50,4.75,5.00,5.25,5.50,5.75,6.00,6.25,6.50,6.75,7.00,7.25,7.50,7.75,8.00,8.25,8.50,8.75,9.00,9.25,9.50,9.75,10.00
    15,07/13/18 00:05:16,401,Zenith26,303.783,301.634,300.516,299.761,298.926,298.328,297.716,296.995,296.468,296.011,295.352,294.552,294.046,293.846,293.346,292.833,292.399,291.936,291.615,291.252,291.017,290.706,290.358,290.062,289.686,289.370,288.290,287.020,285.920,284.560,282.901,281.151,279.526,278.012,276.687,275.427,274.026,272.277,270.790,269.364,268.340,267.413,265.988,264.458,263.197,261.890,260.553,259.224,257.551,256.195,254.558,252.810,250.991,249.093,246.999,245.034,243.098,240.948,
    16,07/13/18 00:05:17,402,Zenith26, 22.479, 20.117, 19.198, 18.904, 18.846, 18.849, 18.722, 18.622, 18.523, 18.357, 18.144, 17.679, 16.957, 15.878, 14.955, 13.999, 13.087, 12.282, 11.890, 11.402, 10.598,  9.740,  9.085,  8.339,  7.580,  7.184,  6.065,  5.076,  4.164,  3.679,  3.455,  3.110,  2.978,  3.077,  3.123,  2.921,  2.907,  2.825,  2.783,  2.792,  2.711,  2.524,  2.192,  1.841,  1.358,  1.033,  0.782,  0.664,  0.517,  0.413,  0.337,  0.258,  0.219,  0.167,  0.126,  0.096,  0.082,  0.075,
    17,07/13/18 00:05:17,403,Zenith26,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.011,  0.001,  0.010,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,
    18,07/13/18 00:05:18,404,Zenith26, 70.188, 72.688, 73.766, 75.436, 77.864, 80.520, 82.524, 85.495, 87.675, 90.035, 92.015, 94.218, 95.066, 94.379, 92.229, 89.721, 85.947, 79.122, 74.706, 70.777, 67.553, 64.649, 62.915, 58.649, 54.256, 51.184, 46.581, 42.716, 35.048, 30.413, 32.508, 36.382, 41.711, 50.310, 57.506, 62.432, 71.698, 77.447, 90.491,100.000,100.000,100.000, 97.573, 89.846, 75.589, 68.733, 63.790, 63.692, 52.444, 45.100, 40.655, 35.995, 30.022, 25.983, 23.482, 20.930, 20.959, 19.174,
    21,07/13/18 00:05:55,401,Zenith26,304.016,302.290,301.356,300.681,299.894,299.324,298.686,298.004,297.472,297.036,296.409,295.597,295.087,294.853,294.311,293.814,293.383,292.908,292.623,292.333,292.119,291.844,291.511,291.238,290.939,290.657,289.661,288.520,287.482,286.143,284.462,282.730,281.071,279.461,278.087,276.812,275.344,273.568,271.965,270.453,269.381,268.348,266.906,265.295,263.984,262.655,261.321,259.965,258.303,256.939,255.340,253.623,251.813,249.890,247.810,245.824,243.892,241.761,
    22,07/13/18 00:05:56,402,Zenith26, 22.413, 20.612, 19.802, 19.527, 19.464, 19.467, 19.344, 19.234, 19.112, 18.929, 18.722, 18.314, 17.621, 16.511, 15.576, 14.629, 13.642, 12.675, 12.085, 11.422, 10.478,  9.524,  8.826,  8.051,  7.253,  6.791,  5.557,  4.584,  3.665,  3.266,  3.070,  2.815,  2.681,  2.868,  2.949,  2.794,  2.791,  2.736,  2.753,  2.831,  2.828,  2.672,  2.337,  1.989,  1.468,  1.119,  0.853,  0.714,  0.548,  0.444,  0.365,  0.276,  0.232,  0.169,  0.125,  0.099,  0.083,  0.072,
    23,07/13/18 00:05:56,403,Zenith26,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.014,  0.011,  0.012,  0.001,  0.001,  0.011,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,
    24,07/13/18 00:05:57,404,Zenith26, 69.176, 71.047, 71.774, 73.185, 75.496, 77.907, 79.940, 83.091, 85.375, 87.683, 89.816, 92.800, 94.202, 93.747, 92.088, 90.212, 86.312, 78.817, 73.937, 69.457, 65.678, 62.126, 60.069, 55.182, 49.932, 45.931, 40.215, 35.025, 27.562, 23.614, 24.917, 28.176, 33.175, 40.669, 47.501, 51.269, 57.535, 62.332, 75.908, 90.899,100.000, 97.709, 85.198, 79.697, 69.521, 65.127, 61.320, 61.559, 51.885, 46.389, 42.024, 36.822, 31.191, 26.914, 24.888, 21.694, 21.873, 20.593,
    27,07/13/18 00:06:34,401,Zenith26,304.176,302.251,301.263,300.633,299.927,299.454,298.953,298.339,297.908,297.504,296.928,296.176,295.714,295.458,294.937,294.426,293.985,293.472,293.032,292.564,292.172,291.653,291.060,290.604,290.058,289.635,288.171,286.530,285.066,283.501,281.685,279.783,278.130,276.487,275.095,273.801,272.348,270.614,269.109,267.725,266.751,265.854,264.540,263.104,261.821,260.538,259.219,257.879,256.186,254.805,253.164,251.358,249.497,247.530,245.480,243.570,241.698,239.629,
