Record,DateTime,300,Int.Vaporcm,Int.Liquidmm,CloudBasekm
   595,07/13/18 01:39:24,301,  4.551,  0.144,  1.800,
   601,07/13/18 01:40:04,301,  4.521,  0.118,  6.250,
   607,07/13/18 01:40:43,301,  4.512,  0.112,  7.500,
   613,07/13/18 01:41:22,301,  4.549,  0.096,  7.500,
   619,07/13/18 01:43:40,301,  4.543,  0.092,  6.750,
   625,07/13/18 01:44:19,301,  4.534,  0.109,  7.250,
   631,07/13/18 01:44:59,301,  4.509,  0.108,  7.250,
   637,07/13/18 01:45:38,301,  4.511,  0.100,  7.500,
   643,07/13/18 01:46:18,301,  4.533,  0.112,  7.500,
   649,07/13/18 01:48:35,301,  4.482,  0.115,  7.500,
   655,07/13/18 01:49:14,301,  4.462,  0.115,  7.500,
   661,07/13/18 01:49:54,301,  4.463,  0.114,  7.500,
   667,07/13/18 01:50:34,301,  4.524,  0.107,  7.500,
   673,07/13/18 01:51:13,301,  4.476,  0.115,  7.500,
   679,07/13/18 01:53:31,301,  4.496,  0.111,  7.500,
   685,07/13/18 01:54:10,301,  4.457,  0.115,  7.500,
   691,07/13/18 01:54:49,301,  4.508,  0.105,  7.250,
   697,07/13/18 01:55:28,301,  4.538,  0.108,  7.000,
   703,07/13/18 01:56:07,301,  4.563,  0.119,  6.750,
   709,07/13/18 01:58:25,301,  4.545,  0.115,  7.500,
   715,07/13/18 01:59:04,301,  4.527,  0.106,  7.500,
   721,07/13/18 01:59:44,301,  4.534,  0.110,  7.500,
   727,07/13/18 02:00:24,301,  4.546,  0.107,  7.250,
   733,07/13/18 02:01:03,301,  4.527,  0.094,  7.250,
   739,07/13/18 02:03:21,301,  4.467,  0.128,  7.500,
   745,07/13/18 02:04:00,301,  4.508,  0.098,  7.250,
   751,07/13/18 02:04:39,301,  4.546,  0.099,  7.250,
   757,07/13/18 02:05:18,301,  4.477,  0.124,  7.500,
   763,07/13/18 02:05:57,301,  4.552,  0.104,  7.000,
   769,07/13/18 02:08:15,301,  4.530,  0.105,  7.250,
   775,07/13/18 02:08:54,301,  4.556,  0.103,  6.750,
   781,07/13/18 02:09:33,301,  4.565,  0.107,  4.750,
   787,07/13/18 02:10:13,301,  4.497,  0.117,  4.750,
   793,07/13/18 02:10:52,301,  4.550,  0.121,  3.000,
   799,07/13/18 02:13:10,301,  4.547,  0.100,  7.500,
   805,07/13/18 02:13:49,301,  4.539,  0.099,  7.500,
   811,07/13/18 02:14:28,301,  4.546,  0.105,  7.250,
   817,07/13/18 02:15:07,301,  4.564,  0.116,  7.000,
   823,07/13/18 02:15:46,301,  4.540,  0.113,  7.250,
   829,07/13/18 02:18:04,301,  4.566,  0.081,  7.250,
   835,07/13/18 02:18:43,301,  4.528,  0.112,  7.250,
   841,07/13/18 02:19:22,301,  4.530,  0.108,  7.250,
   847,07/13/18 02:20:01,301,  4.558,  0.103,  7.250,
   853,07/13/18 02:20:41,301,  4.573,  0.102,  7.000,
   859,07/13/18 02:23:04,301,  4.648,  0.097,  7.250,
   865,07/13/18 02:23:43,301,  4.582,  0.114,  7.250,
   871,07/13/18 02:24:22,301,  4.587,  0.099,  7.250,
   877,07/13/18 02:25:01,301,  4.603,  0.088,  7.250,
   883,07/13/18 02:25:41,301,  4.601,  0.095,  7.250,
   889,07/13/18 02:27:59,301,  4.607,  0.103,  6.750,
   895,07/13/18 02:28:38,301,  4.629,  0.109,  2.250,
   901,07/13/18 02:29:17,301,  4.608,  0.144,  2.750,
   907,07/13/18 02:29:56,301,  4.615,  0.122,  4.750,
   913,07/13/18 02:30:35,301,  4.631,  0.106,  7.000,
   919,07/13/18 02:32:54,301,  4.629,  0.114,  7.000,
   925,07/13/18 02:33:34,301,  4.627,  0.113,  6.750,
   931,07/13/18 02:34:13,301,  4.623,  0.112,  6.750,
   937,07/13/18 02:34:52,301,  4.634,  0.108,  6.750,
   943,07/13/18 02:35:32,301,  4.649,  0.108,  6.750,
   949,07/13/18 02:37:49,301,  4.623,  0.113,  6.250,
   955,07/13/18 02:38:29,301,  4.623,  0.146,  1.800,
   961,07/13/18 02:39:08,301,  4.688,  0.160,  1.800,
   967,07/13/18 02:39:47,301,  4.687,  0.111,  2.750,
   973,07/13/18 02:40:32,301,  4.657,  0.102,  4.750,
   979,07/13/18 02:42:51,301,  4.677,  0.098,  7.000,
   985,07/13/18 02:43:30,301,  4.611,  0.115,  7.000,
   991,07/13/18 02:44:09,301,  4.599,  0.119,  7.000,
   997,07/13/18 02:44:48,301,  4.609,  0.113,  7.000,
  1003,07/13/18 02:45:28,301,  4.656,  0.099,  7.250,
  1009,07/13/18 02:47:46,301,  4.665,  0.099,  5.000,
  1015,07/13/18 02:48:25,301,  4.627,  0.110,  5.750,
  1021,07/13/18 02:49:04,301,  4.640,  0.113,  4.000,
  1027,07/13/18 02:49:43,301,  4.692,  0.101,  5.000,
  1033,07/13/18 02:50:24,301,  4.672,  0.109,  7.250,
  1039,07/13/18 02:52:42,301,  4.633,  0.103,  7.250,
  1045,07/13/18 02:53:21,301,  4.670,  0.095,  7.250,
  1051,07/13/18 02:54:01,301,  4.634,  0.112,  7.000,
  1057,07/13/18 02:54:40,301,  4.652,  0.113,  6.000,
  1063,07/13/18 02:55:19,301,  4.701,  0.093,  4.250,
  1069,07/13/18 02:57:37,301,  4.705,  0.101,  4.750,
  1075,07/13/18 02:58:16,301,  4.697,  0.100,  4.750,
  1081,07/13/18 02:58:56,301,  4.661,  0.114,  6.500,
  1087,07/13/18 02:59:35,301,  4.673,  0.101,  7.250,
  1093,07/13/18 03:00:14,301,  4.697,  0.100,  7.000,
  1099,07/13/18 03:02:33,301,  4.753,  0.097,  4.000,
  1105,07/13/18 03:03:12,301,  4.727,  0.118,  2.250,
  1111,07/13/18 03:03:51,301,  4.724,  0.108,  5.750,
  1117,07/13/18 03:04:30,301,  4.719,  0.091,  7.000,
  1123,07/13/18 03:05:10,301,  4.689,  0.098,  7.000,
  1129,07/13/18 03:07:28,301,  4.703,  0.091,  5.250,
  1135,07/13/18 03:08:07,301,  4.744,  0.091,  6.500,
  1141,07/13/18 03:08:46,301,  4.705,  0.090,  7.250,
  1147,07/13/18 03:09:25,301,  4.671,  0.105,  7.000,
  1153,07/13/18 03:10:04,301,  4.648,  0.108,  7.250,
  1159,07/13/18 03:12:23,301,  4.722,  0.089,  7.000,
  1165,07/13/18 03:13:02,301,  4.680,  0.110,  7.000,
  1171,07/13/18 03:13:42,301,  4.666,  0.132,  7.000,
  1177,07/13/18 03:14:21,301,  4.702,  0.096,  7.000,
  1183,07/13/18 03:15:00,301,  4.681,  0.102,  7.000,
  1189,07/13/18 03:17:18,301,  4.668,  0.100,  7.250,
  1195,07/13/18 03:17:57,301,  4.678,  0.116,  7.000,
  1201,07/13/18 03:18:37,301,  4.668,  0.103,  7.000,
  1207,07/13/18 03:19:16,301,  4.697,  0.103,  6.250,
  1213,07/13/18 03:19:55,301,  4.707,  0.098,  7.000,
  1219,07/13/18 03:22:14,301,  4.698,  0.092,  7.250,
  1225,07/13/18 03:22:53,301,  4.666,  0.114,  7.250,
  1231,07/13/18 03:23:32,301,  4.676,  0.096,  7.250,
  1237,07/13/18 03:24:11,301,  4.672,  0.109,  6.500,
  1243,07/13/18 03:24:50,301,  4.679,  0.109,  6.500,
  1249,07/13/18 03:27:08,301,  4.727,  0.103,  6.500,
  1255,07/13/18 03:27:47,301,  4.706,  0.112,  7.000,
  1261,07/13/18 03:28:27,301,  4.696,  0.118,  7.000,
  1267,07/13/18 03:29:06,301,  4.748,  0.111,  7.000,
  1273,07/13/18 03:29:45,301,  4.717,  0.108,  7.000,
  1279,07/13/18 03:32:03,301,  4.718,  0.122,  7.000,
  1285,07/13/18 03:32:42,301,  4.747,  0.107,  7.000,
  1291,07/13/18 03:33:21,301,  4.741,  0.090,  7.000,
  1297,07/13/18 03:34:00,301,  4.701,  0.120,  7.000,
  1303,07/13/18 03:34:39,301,  4.724,  0.121,  7.000,
  1309,07/13/18 03:36:57,301,  4.718,  0.113,  7.000,
  1315,07/13/18 03:37:36,301,  4.719,  0.109,  7.000,
  1321,07/13/18 03:38:15,301,  4.744,  0.106,  7.000,
  1327,07/13/18 03:38:55,301,  4.749,  0.116,  7.000,
  1333,07/13/18 03:39:35,301,  4.780,  0.114,  6.750,
  1339,07/13/18 03:41:53,301,  4.786,  0.108,  7.000,
  1345,07/13/18 03:42:32,301,  4.743,  0.121,  6.750,
  1351,07/13/18 03:43:11,301,  4.786,  0.092,  6.750,
  1357,07/13/18 03:43:50,301,  4.819,  0.087,  6.750,
  1363,07/13/18 03:44:29,301,  4.759,  0.119,  7.000,
  1369,07/13/18 03:46:47,301,  4.810,  0.098,  7.000,
  1375,07/13/18 03:47:26,301,  4.774,  0.109,  6.750,
  1381,07/13/18 03:48:05,301,  4.775,  0.105,  6.750,
  1387,07/13/18 03:48:44,301,  4.778,  0.101,  7.000,
  1393,07/13/18 03:49:24,301,  4.756,  0.122,  7.000,
  1399,07/13/18 03:51:47,301,  4.752,  0.100,  7.000,
  1405,07/13/18 03:52:26,301,  4.811,  0.089,  7.000,
  1411,07/13/18 03:53:06,301,  4.740,  0.121,  7.000,
  1417,07/13/18 03:53:45,301,  4.797,  0.099,  7.000,
  1423,07/13/18 03:54:25,301,  4.773,  0.099,  7.000,
  1429,07/13/18 03:56:42,301,  4.804,  0.116,  7.000,
  1435,07/13/18 03:57:21,301,  4.758,  0.133,  7.000,
  1441,07/13/18 03:58:01,301,  4.770,  0.119,  6.750,
  1447,07/13/18 03:58:40,301,  4.789,  0.122,  7.000,
  1453,07/13/18 03:59:19,301,  4.786,  0.108,  7.000,
  1459,07/13/18 04:01:38,301,  4.835,  0.108,  7.000,
  1465,07/13/18 04:02:17,301,  4.835,  0.111,  7.000,
  1471,07/13/18 04:02:56,301,  4.829,  0.116,  6.750,
  1477,07/13/18 04:03:35,301,  4.835,  0.110,  6.750,
  1483,07/13/18 04:04:16,301,  4.833,  0.110,  6.750,
  1489,07/13/18 04:06:33,301,  4.823,  0.103,  7.000,
  1495,07/13/18 04:07:13,301,  4.830,  0.106,  6.750,
  1501,07/13/18 04:07:52,301,  4.840,  0.114,  7.000,
  1507,07/13/18 04:08:33,301,  4.831,  0.108,  7.000,
  1513,07/13/18 04:09:12,301,  4.811,  0.115,  6.750,
  1519,07/13/18 04:11:31,301,  4.790,  0.121,  7.000,
  1525,07/13/18 04:12:10,301,  4.885,  0.087,  7.000,
  1531,07/13/18 04:12:49,301,  4.818,  0.127,  7.000,
  1537,07/13/18 04:13:28,301,  4.861,  0.120,  6.750,
  1543,07/13/18 04:14:08,301,  4.872,  0.127,  6.750,
  1549,07/13/18 04:16:25,301,  4.884,  0.115,  6.750,
  1555,07/13/18 04:17:05,301,  4.868,  0.121,  6.750,
  1561,07/13/18 04:17:44,301,  4.869,  0.118,  6.750,
  1567,07/13/18 04:18:23,301,  4.872,  0.113,  6.250,
  1573,07/13/18 04:19:02,301,  4.856,  0.111,  5.000,
  1579,07/13/18 04:21:20,301,  4.897,  0.102,  6.750,
  1585,07/13/18 04:21:59,301,  4.864,  0.112,  7.000,
  1591,07/13/18 04:22:39,301,  4.866,  0.106,  6.750,
  1597,07/13/18 04:23:18,301,  4.860,  0.117,  6.750,
  1603,07/13/18 04:23:57,301,  4.853,  0.115,  6.750,
  1609,07/13/18 04:26:17,301,  4.869,  0.111,  6.750,
  1615,07/13/18 04:26:56,301,  4.916,  0.099,  6.750,
  1621,07/13/18 04:27:36,301,  4.896,  0.105,  6.750,
  1627,07/13/18 04:28:15,301,  4.900,  0.108,  6.750,
  1633,07/13/18 04:28:54,301,  4.885,  0.123,  6.750,
  1639,07/13/18 04:31:12,301,  4.856,  0.114,  6.750,
  1645,07/13/18 04:31:51,301,  4.861,  0.113,  6.750,
  1651,07/13/18 04:32:31,301,  4.840,  0.107,  6.750,
  1657,07/13/18 04:33:11,301,  4.864,  0.104,  6.750,
  1663,07/13/18 04:33:50,301,  4.836,  0.113,  7.000,
  1669,07/13/18 04:36:08,301,  4.884,  0.108,  6.750,
  1675,07/13/18 04:36:47,301,  4.862,  0.104,  6.750,
  1681,07/13/18 04:37:27,301,  4.895,  0.114,  6.750,
  1687,07/13/18 04:38:06,301,  4.890,  0.114,  6.750,
  1693,07/13/18 04:38:45,301,  4.867,  0.120,  6.500,
  1699,07/13/18 04:41:02,301,  4.916,  0.114,  6.750,
  1705,07/13/18 04:41:41,301,  4.868,  0.125,  6.750,
  1711,07/13/18 04:42:21,301,  4.853,  0.132,  6.750,
  1717,07/13/18 04:43:00,301,  4.862,  0.105,  6.750,
  1723,07/13/18 04:43:39,301,  4.860,  0.121,  6.750,
  1729,07/13/18 04:45:58,301,  4.916,  0.103,  6.750,
  1735,07/13/18 04:46:37,301,  4.862,  0.127,  6.750,
  1741,07/13/18 04:47:16,301,  4.920,  0.117,  6.750,
  1747,07/13/18 04:47:55,301,  4.922,  0.117,  6.750,
  1753,07/13/18 04:48:34,301,  4.911,  0.122,  6.500,
  1759,07/13/18 04:50:52,301,  4.881,  0.149,  6.500,
  1765,07/13/18 04:51:31,301,  4.930,  0.124,  6.750,
  1771,07/13/18 04:52:11,301,  4.890,  0.119,  6.750,
  1777,07/13/18 04:52:50,301,  4.878,  0.109,  6.750,
  1783,07/13/18 04:53:29,301,  4.885,  0.107,  6.750,
  1789,07/13/18 04:55:47,301,  4.898,  0.105,  6.750,
  1795,07/13/18 04:56:26,301,  4.894,  0.119,  6.500,
  1801,07/13/18 04:57:05,301,  4.838,  0.130,  6.750,
  1807,07/13/18 04:57:44,301,  4.913,  0.107,  6.500,
  1813,07/13/18 04:58:25,301,  4.864,  0.129,  6.750,
  1819,07/13/18 05:00:43,301,  4.941,  0.123,  6.750,
  1825,07/13/18 05:01:24,301,  4.960,  0.102,  6.500,
  1831,07/13/18 05:02:03,301,  4.944,  0.130,  6.750,
  1837,07/13/18 05:02:43,301,  4.937,  0.121,  6.750,
  1843,07/13/18 05:03:22,301,  4.945,  0.109,  6.500,
  1849,07/13/18 05:05:39,301,  4.922,  0.120,  6.750,
  1855,07/13/18 05:06:19,301,  4.926,  0.125,  6.500,
  1861,07/13/18 05:06:58,301,  4.913,  0.137,  6.750,
  1867,07/13/18 05:07:37,301,  4.927,  0.127,  6.750,
  1873,07/13/18 05:08:16,301,  4.966,  0.113,  6.500,
  1879,07/13/18 05:10:35,301,  4.952,  0.114,  6.500,
  1885,07/13/18 05:11:14,301,  4.919,  0.113,  6.750,
  1891,07/13/18 05:11:53,301,  4.963,  0.106,  6.750,
  1897,07/13/18 05:12:32,301,  4.905,  0.122,  6.500,
  1903,07/13/18 05:13:12,301,  4.904,  0.129,  6.250,
  1909,07/13/18 05:15:30,301,  4.954,  0.125,  6.500,
  1915,07/13/18 05:16:10,301,  4.983,  0.131,  6.500,
  1921,07/13/18 05:16:49,301,  4.938,  0.127,  6.500,
  1927,07/13/18 05:17:28,301,  4.940,  0.139,  6.500,
  1933,07/13/18 05:18:08,301,  4.986,  0.120,  6.500,
  1939,07/13/18 05:20:27,301,  4.966,  0.136,  6.250,
  1945,07/13/18 05:21:06,301,  4.960,  0.133,  6.500,
  1951,07/13/18 05:21:46,301,  4.991,  0.120,  6.500,
  1957,07/13/18 05:22:25,301,  4.996,  0.123,  6.250,
  1963,07/13/18 05:23:04,301,  5.028,  0.125,  6.500,
  1969,07/13/18 05:25:22,301,  4.944,  0.126,  6.250,
  1975,07/13/18 05:26:01,301,  4.960,  0.103,  6.500,
  1981,07/13/18 05:26:41,301,  4.972,  0.104,  6.250,
  1987,07/13/18 05:27:21,301,  4.951,  0.123,  6.250,
  1993,07/13/18 05:28:00,301,  4.943,  0.124,  6.500,
  1999,07/13/18 05:30:19,301,  5.006,  0.115,  6.500,
  2005,07/13/18 05:30:59,301,  4.995,  0.126,  5.250,
  2011,07/13/18 05:31:38,301,  4.994,  0.135,  6.250,
  2017,07/13/18 05:32:19,301,  4.978,  0.135,  6.250,
  2023,07/13/18 05:32:58,301,  4.958,  0.131,  6.500,
  2029,07/13/18 05:35:17,301,  4.959,  0.130,  6.250,
  2035,07/13/18 05:35:58,301,  4.965,  0.122,  6.250,
  2041,07/13/18 05:36:37,301,  4.992,  0.111,  6.500,
  2047,07/13/18 05:37:18,301,  4.981,  0.132,  6.500,
  2053,07/13/18 05:37:58,301,  4.949,  0.144,  6.500,
  2059,07/13/18 05:40:16,301,  4.964,  0.143,  6.250,
  2065,07/13/18 05:40:56,301,  5.008,  0.124,  6.500,
  2071,07/13/18 05:41:38,301,  5.013,  0.118,  6.250,
  2077,07/13/18 05:42:17,301,  4.985,  0.120,  6.500,
  2083,07/13/18 05:42:57,301,  4.974,  0.125,  6.500,
  2089,07/13/18 05:45:15,301,  4.958,  0.143,  6.500,
  2095,07/13/18 05:45:55,301,  4.963,  0.137,  6.750,
  2101,07/13/18 05:46:35,301,  4.950,  0.132,  6.500,
  2107,07/13/18 05:47:15,301,  5.022,  0.112,  6.500,
  2113,07/13/18 05:47:55,301,  4.969,  0.132,  6.750,
  2119,07/13/18 05:50:15,301,  5.002,  0.113,  6.500,
  2125,07/13/18 05:50:55,301,  5.007,  0.125,  6.500,
  2131,07/13/18 05:51:34,301,  4.985,  0.137,  6.500,
  2137,07/13/18 05:52:25,301,  4.992,  0.124,  6.500,
  2143,07/13/18 05:53:04,301,  4.974,  0.132,  6.500,
  2149,07/13/18 05:55:23,301,  5.001,  0.115,  6.500,
  2155,07/13/18 05:56:02,301,  4.970,  0.127,  6.250,
  2161,07/13/18 05:56:41,301,  4.984,  0.122,  6.500,
  2167,07/13/18 05:57:20,301,  4.977,  0.115,  6.500,
  2173,07/13/18 05:57:59,301,  5.000,  0.105,  6.500,
  2179,07/13/18 06:00:16,301,  4.955,  0.112,  6.500,
  2185,07/13/18 06:00:58,301,  4.924,  0.135,  6.750,
  2191,07/13/18 06:01:39,301,  4.960,  0.113,  6.500,
  2197,07/13/18 06:02:18,301,  4.963,  0.120,  6.500,
  2203,07/13/18 06:02:58,301,  4.983,  0.107,  6.500,
  2209,07/13/18 06:05:17,301,  4.977,  0.122,  6.500,
  2215,07/13/18 06:05:57,301,  4.994,  0.110,  6.500,
  2221,07/13/18 06:06:36,301,  5.009,  0.126,  6.500,
  2227,07/13/18 06:07:16,301,  5.034,  0.131,  6.250,
  2233,07/13/18 06:07:56,301,  5.014,  0.127,  6.500,
  2239,07/13/18 06:10:14,301,  4.992,  0.126,  6.500,
  2245,07/13/18 06:10:53,301,  4.986,  0.120,  6.250,
  2251,07/13/18 06:11:36,301,  5.036,  0.126,  6.500,
  2257,07/13/18 06:12:15,301,  5.038,  0.131,  6.250,
  2263,07/13/18 06:12:54,301,  5.024,  0.133,  6.250,
  2269,07/13/18 06:15:12,301,  5.103,  0.118,  6.250,
  2275,07/13/18 06:15:51,301,  5.050,  0.130,  5.250,
  2281,07/13/18 06:16:31,301,  5.043,  0.117,  3.250,
  2287,07/13/18 06:17:10,301,  5.088,  0.133,  6.000,
  2293,07/13/18 06:17:51,301,  5.078,  0.148,  6.000,
  2299,07/13/18 06:20:09,301,  5.019,  0.146,  6.500,
  2305,07/13/18 06:20:48,301,  4.980,  0.159,  6.500,
  2311,07/13/18 06:21:27,301,  5.035,  0.142,  6.500,
  2317,07/13/18 06:22:06,301,  5.020,  0.145,  6.250,
  2323,07/13/18 06:22:46,301,  4.973,  0.158,  6.500,
  2329,07/13/18 06:25:03,301,  4.986,  0.140,  6.500,
  2335,07/13/18 06:25:43,301,  4.977,  0.158,  6.250,
  2341,07/13/18 06:26:22,301,  5.002,  0.154,  6.500,
  2347,07/13/18 06:27:01,301,  4.994,  0.155,  6.250,
  2353,07/13/18 06:27:40,301,  5.004,  0.142,  6.500,
  2359,07/13/18 06:29:58,301,  5.039,  0.144,  6.500,
  2365,07/13/18 06:30:37,301,  5.001,  0.144,  6.250,
  2371,07/13/18 06:31:17,301,  5.016,  0.149,  6.250,
  2377,07/13/18 06:31:56,301,  5.031,  0.151,  6.500,
  2383,07/13/18 06:32:36,301,  4.985,  0.154,  6.500,
  2389,07/13/18 06:34:53,301,  4.971,  0.178,  6.250,
  2395,07/13/18 06:35:32,301,  4.990,  0.162,  6.250,
  2401,07/13/18 06:36:12,301,  5.027,  0.164,  6.500,
  2407,07/13/18 06:36:52,301,  5.032,  0.162,  6.500,
  2413,07/13/18 06:37:31,301,  5.033,  0.160,  6.250,
  2419,07/13/18 06:39:48,301,  5.033,  0.163,  6.250,
  2425,07/13/18 06:40:28,301,  5.033,  0.155,  6.250,
  2431,07/13/18 06:41:08,301,  5.001,  0.154,  6.250,
  2437,07/13/18 06:41:48,301,  5.002,  0.148,  6.500,
  2443,07/13/18 06:42:28,301,  4.989,  0.157,  6.250,
  2449,07/13/18 06:44:46,301,  5.001,  0.161,  6.250,
  2455,07/13/18 06:45:25,301,  4.992,  0.156,  6.500,
  2461,07/13/18 06:46:05,301,  4.979,  0.158,  6.500,
  2467,07/13/18 06:46:44,301,  5.035,  0.138,  6.500,
  2473,07/13/18 06:47:23,301,  4.960,  0.164,  6.500,
  2479,07/13/18 06:49:41,301,  4.989,  0.159,  6.500,
  2485,07/13/18 06:50:22,301,  5.024,  0.154,  6.500,
  2491,07/13/18 06:51:01,301,  5.026,  0.149,  6.500,
  2497,07/13/18 06:51:40,301,  5.015,  0.168,  6.500,
