Record,DateTime,300,Int.Vaporcm,Int.Liquidmm,CloudBasekm
   481,07/10/18 01:20:39,301,  4.948,  0.190,  0.400,
   487,07/10/18 01:21:19,301,  4.855,  0.301,  0.400,
   493,07/10/18 01:21:58,301,  4.763,  0.586,  0.400,
   499,07/10/18 01:24:16,301,  5.000,  0.438,  1.000,
   505,07/10/18 01:24:55,301,  4.869,  0.232,  0.800,
   511,07/10/18 01:25:34,301,  4.898,  0.261,  0.600,
   517,07/10/18 01:26:13,301,  4.826,  0.294,  0.900,
   523,07/10/18 01:26:52,301,  4.742,  0.713,  0.900,
   529,07/10/18 01:29:10,301,  4.808,  0.181,  1.300,
   535,07/10/18 01:29:50,301,  4.850,  0.130,  1.400,
   541,07/10/18 01:30:30,301,  4.780,  0.200,  0.600,
   547,07/10/18 01:31:09,301,  4.796,  0.130,  1.800,
   553,07/10/18 01:31:48,301,  4.803,  0.175,  1.600,
   559,07/10/18 01:34:05,301,  4.792,  0.222,  1.000,
   565,07/10/18 01:34:45,301,  4.795,  0.188,  1.500,
   571,07/10/18 01:35:24,301,  4.706,  0.356,  1.100,
   577,07/10/18 01:36:03,301,  4.731,  0.171,  4.250,
   583,07/10/18 01:36:42,301,  4.732,  0.307,  1.500,
   589,07/10/18 01:39:00,301,  4.772,  0.114,  2.750,
   595,07/10/18 01:39:39,301,  4.716,  0.220,  2.250,
   601,07/10/18 01:40:19,301,  4.747,  0.172,  2.250,
   607,07/10/18 01:40:58,301,  4.829,  0.142,  1.500,
   613,07/10/18 01:41:38,301,  4.757,  0.150,  3.000,
   619,07/10/18 01:43:55,301,  4.769,  0.525,  1.000,
   625,07/10/18 01:44:35,301,  4.716,  0.361,  0.400,
   631,07/10/18 01:45:14,301,  4.789,  0.371,  0.600,
   637,07/10/18 01:45:53,301,  4.870,  0.193,  0.400,
   643,07/10/18 01:46:32,301,  4.732,  0.396,  0.400,
   649,07/10/18 01:48:50,301,  4.816,  0.326,  0.500,
   655,07/10/18 01:49:30,301,  4.896,  0.115,  0.900,
   661,07/10/18 01:50:09,301,  4.824,  0.178,  0.500,
   667,07/10/18 01:50:49,301,  4.706,  0.204,  2.500,
   673,07/10/18 01:51:29,301,  4.806,  0.203,  0.800,
   679,07/10/18 01:53:46,301,  4.837,  0.295,  0.450,
   685,07/10/18 01:54:25,301,  4.844,  0.200,  0.450,
   691,07/10/18 01:55:05,301,  4.791,  0.265,  0.400,
   697,07/10/18 01:55:44,301,  4.852,  0.335,  0.900,
   703,07/10/18 01:56:24,301,  4.755,  0.227,  1.000,
   709,07/10/18 01:58:41,301,  4.825,  0.301,  0.500,
   715,07/10/18 01:59:20,301,  4.798,  0.434,  0.450,
   721,07/10/18 01:59:59,301,  4.864,  0.179,  0.800,
   727,07/10/18 02:00:39,301,  4.837,  0.152,  0.900,
   733,07/10/18 02:01:18,301,  4.813,  0.191,  0.500,
   739,07/10/18 02:03:36,301,  4.829,  0.082,  1.200,
   745,07/10/18 02:04:15,301,  4.776,  0.158,  1.900,
   751,07/10/18 02:04:54,301,  4.788,  0.120,  1.200,
   757,07/10/18 02:05:34,301,  4.740,  0.182,  1.600,
   763,07/10/18 02:06:13,301,  4.801,  0.156,  1.800,
   769,07/10/18 02:08:31,301,  4.839,  0.213,  0.450,
   775,07/10/18 02:09:10,301,  4.762,  0.300,  0.500,
   781,07/10/18 02:09:49,301,  4.721,  0.414,  0.450,
   787,07/10/18 02:10:30,301,  4.807,  0.199,  1.500,
   793,07/10/18 02:11:10,301,  4.864,  0.089,  1.600,
   799,07/10/18 02:13:28,301,  4.752,  0.215,  1.100,
   805,07/10/18 02:14:07,301,  4.704,  0.262,  0.500,
   811,07/10/18 02:14:46,301,  4.813,  0.156,  1.800,
   817,07/10/18 02:15:25,301,  4.741,  0.341,  0.500,
   823,07/10/18 02:16:05,301,  4.760,  0.271,  0.600,
   829,07/10/18 02:18:23,301,  4.814,  0.112,  1.500,
   835,07/10/18 02:19:02,301,  4.784,  0.245,  0.400,
   841,07/10/18 02:19:42,301,  4.849,  0.115,  1.000,
   847,07/10/18 02:20:25,301,  4.725,  0.225,  0.500,
   853,07/10/18 02:21:05,301,  4.776,  0.149,  1.600,
   859,07/10/18 02:23:24,301,  4.777,  0.272,  0.400,
   865,07/10/18 02:24:03,301,  4.767,  0.178,  1.600,
   871,07/10/18 02:24:42,301,  4.782,  0.126,  2.000,
   877,07/10/18 02:25:21,301,  4.794,  0.084,  2.250,
   883,07/10/18 02:26:01,301,  4.808,  0.116,  1.600,
   889,07/10/18 02:28:19,301,  4.761,  0.123,  1.600,
   895,07/10/18 02:28:58,301,  4.776,  0.106,  2.250,
   901,07/10/18 02:29:37,301,  4.740,  0.145,  1.800,
   907,07/10/18 02:30:16,301,  4.718,  0.225,  1.800,
   913,07/10/18 02:30:56,301,  4.773,  0.113,  2.250,
   919,07/10/18 02:33:13,301,  4.699,  0.169,  1.600,
   925,07/10/18 02:33:53,301,  4.780,  0.097,  1.800,
   931,07/10/18 02:34:32,301,  4.818,  0.044,  2.500,
   937,07/10/18 02:35:12,301,  4.690,  0.147,  1.600,
   943,07/10/18 02:35:51,301,  4.677,  0.175,  4.000,
   949,07/10/18 02:38:08,301,  4.757,  0.102,  2.750,
   955,07/10/18 02:38:47,301,  4.751,  0.129,  1.500,
   961,07/10/18 02:39:26,301,  4.713,  0.158,  1.900,
   967,07/10/18 02:40:05,301,  4.733,  0.176,  0.800,
   973,07/10/18 02:40:45,301,  4.830,  0.111,  2.000,
   979,07/10/18 02:43:03,301,  4.847,  0.060,  3.500,
   985,07/10/18 02:43:42,301,  4.698,  0.194,  4.750,
   991,07/10/18 02:44:21,301,  4.722,  0.139,  5.250,
   997,07/10/18 02:45:00,301,  4.793,  0.132,  2.000,
  1003,07/10/18 02:45:40,301,  4.802,  0.084,  2.250,
  1009,07/10/18 02:47:58,301,  4.745,  0.168,  3.000,
  1015,07/10/18 02:48:37,301,  4.728,  0.174,  6.000,
  1021,07/10/18 02:49:24,301,  4.777,  0.148,  2.500,
  1027,07/10/18 02:50:03,301,  4.743,  0.162,  2.500,
  1033,07/10/18 02:50:43,301,  4.778,  0.175,  1.700,
  1039,07/10/18 02:53:06,301,  4.868,  0.181,  0.450,
  1045,07/10/18 02:53:45,301,  4.861,  0.181,  0.350,
  1051,07/10/18 02:54:24,301,  4.768,  0.295,  0.500,
  1057,07/10/18 02:55:03,301,  4.862,  0.223,  0.350,
  1063,07/10/18 02:55:42,301,  4.844,  0.288,  0.450,
  1069,07/10/18 02:58:00,301,  4.689,  0.338,  0.300,
  1075,07/10/18 02:58:39,301,  4.837,  0.183,  0.450,
  1081,07/10/18 02:59:18,301,  4.937,  0.072,  0.500,
  1087,07/10/18 02:59:57,301,  4.865,  0.178,  0.450,
  1093,07/10/18 03:00:36,301,  4.714,  0.360,  0.450,
  1099,07/10/18 03:02:54,301,  4.815,  0.289,  0.600,
  1105,07/10/18 03:03:33,301,  4.844,  0.291,  0.500,
  1111,07/10/18 03:04:12,301,  4.742,  0.433,  0.400,
  1117,07/10/18 03:04:51,301,  4.763,  0.338,  0.600,
  1123,07/10/18 03:05:30,301,  4.815,  0.154,  1.000,
  1129,07/10/18 03:07:48,301,  4.773,  0.474,  0.400,
  1135,07/10/18 03:08:27,301,  4.796,  0.335,  0.400,
  1141,07/10/18 03:09:07,301,  4.782,  0.283,  0.800,
  1147,07/10/18 03:09:46,301,  4.796,  0.139,  1.500,
  1153,07/10/18 03:10:28,301,  4.695,  0.278,  0.400,
  1159,07/10/18 03:12:45,301,  4.851,  0.189,  0.450,
  1165,07/10/18 03:13:25,301,  4.791,  0.354,  0.600,
  1171,07/10/18 03:14:04,301,  4.788,  0.237,  0.500,
  1177,07/10/18 03:14:43,301,  4.792,  0.246,  1.100,
  1183,07/10/18 03:15:22,301,  4.743,  0.392,  0.500,
  1189,07/10/18 03:17:39,301,  4.795,  0.181,  0.500,
  1195,07/10/18 03:18:18,301,  4.810,  0.100,  1.700,
  1201,07/10/18 03:18:58,301,  4.750,  0.180,  2.500,
  1207,07/10/18 03:19:37,301,  4.773,  0.184,  0.500,
  1213,07/10/18 03:20:16,301,  4.842,  0.187,  1.200,
  1219,07/10/18 03:22:37,301,  4.765,  0.197,  1.200,
  1225,07/10/18 03:23:17,301,  4.766,  0.224,  0.800,
  1231,07/10/18 03:23:56,301,  4.874,  0.203,  1.000,
  1237,07/10/18 03:24:35,301,  4.831,  0.245,  0.700,
  1243,07/10/18 03:25:15,301,  4.729,  0.251,  1.500,
  1249,07/10/18 03:27:33,301,  4.858,  0.167,  1.400,
  1255,07/10/18 03:28:12,301,  4.791,  0.200,  0.500,
  1261,07/10/18 03:28:52,301,  4.657,  0.321,  1.100,
  1267,07/10/18 03:29:31,301,  4.743,  0.159,  2.750,
  1273,07/10/18 03:30:12,301,  4.793,  0.141,  1.900,
  1279,07/10/18 03:32:42,301,  4.742,  0.163,  1.600,
  1285,07/10/18 03:33:21,301,  4.680,  0.309,  0.400,
  1291,07/10/18 03:34:00,301,  4.792,  0.165,  1.200,
  1297,07/10/18 03:34:39,301,  4.816,  0.200,  0.700,
  1303,07/10/18 03:35:18,301,  4.715,  0.359,  0.500,
  1309,07/10/18 03:37:35,301,  4.735,  0.198,  1.200,
  1315,07/10/18 03:38:14,301,  4.666,  0.243,  1.100,
  1321,07/10/18 03:38:53,301,  4.732,  0.193,  1.300,
  1327,07/10/18 03:39:34,301,  4.760,  0.188,  1.500,
  1333,07/10/18 03:40:14,301,  4.666,  0.283,  0.700,
  1339,07/10/18 03:42:32,301,  4.757,  0.195,  2.500,
  1345,07/10/18 03:43:11,301,  4.620,  0.319,  3.500,
  1351,07/10/18 03:43:50,301,  4.786,  0.164,  0.700,
  1357,07/10/18 03:44:29,301,  4.834,  0.145,  1.200,
  1363,07/10/18 03:45:08,301,  4.800,  0.137,  2.500,
  1369,07/10/18 03:47:26,301,  4.739,  0.178,  5.000,
  1375,07/10/18 03:48:05,301,  4.770,  0.169,  1.300,
  1381,07/10/18 03:48:44,301,  4.797,  0.174,  1.300,
  1387,07/10/18 03:49:23,301,  4.646,  0.266,  3.250,
  1393,07/10/18 03:50:02,301,  4.647,  0.328,  0.900,
  1399,07/10/18 03:52:22,301,  4.788,  0.220,  0.900,
  1405,07/10/18 03:53:01,301,  4.809,  0.119,  2.250,
  1411,07/10/18 03:53:40,301,  4.735,  0.185,  1.200,
  1417,07/10/18 03:54:19,301,  4.649,  0.320,  2.750,
  1423,07/10/18 03:54:58,301,  4.758,  0.173,  2.500,
  1429,07/10/18 03:57:16,301,  4.781,  0.239,  0.450,
  1435,07/10/18 03:57:55,301,  4.724,  0.259,  0.900,
  1441,07/10/18 03:58:34,301,  4.704,  0.250,  1.900,
  1447,07/10/18 03:59:13,301,  4.730,  0.203,  1.500,
  1453,07/10/18 03:59:52,301,  4.709,  0.221,  0.600,
  1459,07/10/18 04:02:10,301,  4.714,  0.217,  1.500,
  1465,07/10/18 04:02:50,301,  4.731,  0.203,  2.250,
  1471,07/10/18 04:03:29,301,  4.725,  0.218,  1.800,
  1477,07/10/18 04:04:08,301,  4.747,  0.209,  1.600,
  1483,07/10/18 04:04:47,301,  4.754,  0.200,  1.200,
  1489,07/10/18 04:07:05,301,  4.764,  0.228,  0.800,
  1495,07/10/18 04:07:44,301,  4.778,  0.201,  1.300,
  1501,07/10/18 04:08:23,301,  4.758,  0.187,  1.600,
  1507,07/10/18 04:09:02,301,  4.800,  0.102,  2.250,
  1513,07/10/18 04:09:42,301,  4.754,  0.164,  1.600,
  1519,07/10/18 04:11:59,301,  4.769,  0.212,  0.500,
  1525,07/10/18 04:12:38,301,  4.730,  0.213,  1.000,
  1531,07/10/18 04:13:17,301,  4.653,  0.294,  0.900,
  1537,07/10/18 04:13:56,301,  4.735,  0.198,  1.200,
  1543,07/10/18 04:14:35,301,  4.756,  0.200,  1.000,
  1549,07/10/18 04:16:53,301,  4.811,  0.200,  0.800,
  1555,07/10/18 04:17:32,301,  4.781,  0.228,  0.800,
  1561,07/10/18 04:18:11,301,  4.787,  0.212,  0.900,
  1567,07/10/18 04:18:51,301,  4.749,  0.195,  1.800,
  1573,07/10/18 04:19:30,301,  4.783,  0.176,  1.400,
  1579,07/10/18 04:21:55,301,  4.807,  0.197,  0.900,
  1585,07/10/18 04:22:34,301,  4.786,  0.226,  0.800,
  1591,07/10/18 04:23:14,301,  4.768,  0.183,  1.300,
  1597,07/10/18 04:23:53,301,  4.740,  0.205,  1.100,
  1603,07/10/18 04:24:32,301,  4.768,  0.224,  0.900,
  1609,07/10/18 04:26:50,301,  4.751,  0.203,  1.600,
  1615,07/10/18 04:27:30,301,  4.754,  0.188,  1.600,
  1621,07/10/18 04:28:09,301,  4.772,  0.184,  2.250,
  1627,07/10/18 04:28:48,301,  4.717,  0.210,  0.900,
  1633,07/10/18 04:29:27,301,  4.773,  0.210,  0.900,
  1639,07/10/18 04:31:46,301,  4.754,  0.177,  2.000,
  1645,07/10/18 04:32:25,301,  4.765,  0.226,  0.600,
  1651,07/10/18 04:33:04,301,  4.791,  0.220,  0.800,
  1657,07/10/18 04:33:44,301,  4.782,  0.211,  1.000,
  1663,07/10/18 04:34:23,301,  4.799,  0.192,  1.100,
  1669,07/10/18 04:36:41,301,  4.825,  0.216,  0.900,
  1675,07/10/18 04:37:20,301,  4.797,  0.223,  0.800,
  1681,07/10/18 04:37:59,301,  4.779,  0.200,  1.100,
  1687,07/10/18 04:38:38,301,  4.774,  0.176,  1.800,
  1693,07/10/18 04:39:17,301,  4.719,  0.195,  1.700,
  1699,07/10/18 04:41:36,301,  4.859,  0.203,  0.900,
  1705,07/10/18 04:42:15,301,  4.842,  0.260,  0.500,
  1711,07/10/18 04:42:54,301,  4.789,  0.231,  0.600,
  1717,07/10/18 04:43:33,301,  4.810,  0.223,  0.600,
  1723,07/10/18 04:44:12,301,  4.785,  0.196,  1.000,
  1729,07/10/18 04:46:30,301,  4.773,  0.217,  0.700,
  1735,07/10/18 04:47:09,301,  4.756,  0.217,  1.000,
  1741,07/10/18 04:47:48,301,  4.779,  0.196,  1.100,
  1747,07/10/18 04:48:27,301,  4.764,  0.211,  1.100,
  1753,07/10/18 04:49:06,301,  4.799,  0.193,  1.100,
  1759,07/10/18 04:51:24,301,  4.757,  0.220,  1.400,
  1765,07/10/18 04:52:04,301,  4.815,  0.191,  1.400,
  1771,07/10/18 04:52:43,301,  4.790,  0.175,  2.000,
  1777,07/10/18 04:53:22,301,  4.788,  0.180,  1.700,
  1783,07/10/18 04:54:02,301,  4.759,  0.185,  1.900,
  1789,07/10/18 04:56:20,301,  4.759,  0.167,  4.000,
  1795,07/10/18 04:56:59,301,  4.735,  0.193,  1.800,
  1801,07/10/18 04:57:38,301,  4.751,  0.181,  2.250,
  1807,07/10/18 04:58:17,301,  4.786,  0.183,  1.800,
  1813,07/10/18 04:58:56,301,  4.757,  0.192,  2.250,
  1819,07/10/18 05:01:13,301,  4.752,  0.211,  1.100,
  1825,07/10/18 05:01:52,301,  4.765,  0.212,  1.200,
  1831,07/10/18 05:02:32,301,  4.772,  0.200,  0.800,
  1837,07/10/18 05:03:12,301,  4.810,  0.215,  0.900,
  1843,07/10/18 05:03:52,301,  4.799,  0.174,  1.600,
  1849,07/10/18 05:06:09,301,  4.799,  0.201,  0.900,
  1855,07/10/18 05:06:48,301,  4.830,  0.234,  0.600,
  1861,07/10/18 05:07:28,301,  4.827,  0.220,  0.700,
  1867,07/10/18 05:08:07,301,  4.804,  0.232,  0.800,
  1873,07/10/18 05:08:46,301,  4.782,  0.254,  0.800,
  1879,07/10/18 05:11:13,301,  4.773,  0.262,  0.700,
  1885,07/10/18 05:11:52,301,  4.831,  0.205,  0.900,
  1891,07/10/18 05:12:31,301,  4.821,  0.214,  0.600,
  1897,07/10/18 05:13:10,301,  4.776,  0.238,  0.800,
  1903,07/10/18 05:13:49,301,  4.802,  0.280,  0.600,
  1909,07/10/18 05:16:08,301,  4.845,  0.247,  0.700,
  1915,07/10/18 05:16:48,301,  4.833,  0.196,  1.000,
  1921,07/10/18 05:17:27,301,  4.831,  0.218,  0.600,
  1927,07/10/18 05:18:06,301,  4.799,  0.261,  0.800,
  1933,07/10/18 05:18:45,301,  4.806,  0.211,  0.900,
  1939,07/10/18 05:21:06,301,  4.797,  0.217,  0.900,
  1945,07/10/18 05:21:45,301,  4.822,  0.190,  0.900,
  1951,07/10/18 05:22:24,301,  4.788,  0.259,  0.700,
  1957,07/10/18 05:23:03,301,  4.845,  0.247,  0.800,
  1963,07/10/18 05:23:43,301,  4.846,  0.246,  0.800,
  1969,07/10/18 05:26:00,301,  4.879,  0.226,  0.800,
  1975,07/10/18 05:26:40,301,  4.767,  0.345,  0.800,
  1981,07/10/18 05:27:20,301,  4.785,  0.427,  0.600,
  1987,07/10/18 05:27:59,301,  4.919,  0.470,  0.700,
  1993,07/10/18 05:28:38,301,  4.877,  0.375,  0.700,
  1999,07/10/18 05:30:57,301,  4.858,  0.353,  0.800,
  2005,07/10/18 05:31:36,301,  4.881,  0.316,  0.700,
  2011,07/10/18 05:32:15,301,  4.847,  0.358,  0.800,
  2017,07/10/18 05:32:54,301,  4.845,  0.347,  0.800,
  2023,07/10/18 05:33:33,301,  4.859,  0.442,  0.600,
  2029,07/10/18 05:35:51,301,  4.902,  0.361,  0.700,
  2035,07/10/18 05:36:30,301,  4.808,  0.388,  0.700,
  2041,07/10/18 05:37:09,301,  4.868,  0.330,  0.600,
  2047,07/10/18 05:37:48,301,  4.735,  0.408,  0.800,
  2053,07/10/18 05:38:27,301,  4.811,  0.376,  0.600,
  2059,07/10/18 05:40:45,301,  4.849,  0.291,  0.700,
  2065,07/10/18 05:41:24,301,  4.751,  0.406,  0.600,
  2071,07/10/18 05:42:03,301,  4.822,  0.324,  0.700,
  2077,07/10/18 05:42:42,301,  4.768,  0.429,  0.500,
  2083,07/10/18 05:43:21,301,  4.816,  0.421,  0.600,
  2089,07/10/18 05:45:39,301,  4.944,  0.453,  0.600,
  2095,07/10/18 05:46:19,301,  4.875,  0.354,  0.600,
  2101,07/10/18 05:46:58,301,  4.844,  0.406,  0.500,
  2107,07/10/18 05:47:37,301,  4.821,  0.413,  0.600,
  2113,07/10/18 05:48:16,301,  4.830,  0.328,  0.500,
  2119,07/10/18 05:50:33,301,  4.852,  0.503,  0.500,
  2125,07/10/18 05:51:12,301,  4.848,  0.460,  0.500,
  2131,07/10/18 05:51:51,301,  4.914,  0.288,  0.500,
  2137,07/10/18 05:52:30,301,  4.839,  0.232,  0.800,
  2143,07/10/18 05:53:10,301,  4.819,  0.193,  0.800,
  2149,07/10/18 05:55:27,301,  4.810,  0.326,  0.600,
  2155,07/10/18 05:56:07,301,  4.847,  0.222,  0.500,
  2161,07/10/18 05:56:46,301,  4.835,  0.225,  0.600,
  2167,07/10/18 05:57:25,301,  4.864,  0.227,  0.600,
  2173,07/10/18 05:58:04,301,  4.866,  0.226,  0.800,
  2179,07/10/18 06:00:22,301,  4.831,  0.320,  0.700,
  2185,07/10/18 06:01:01,301,  4.807,  0.403,  0.600,
  2191,07/10/18 06:01:40,301,  4.778,  0.377,  0.500,
  2197,07/10/18 06:02:19,301,  4.868,  0.300,  0.800,
  2203,07/10/18 06:02:58,301,  4.850,  0.283,  0.600,
  2209,07/10/18 06:05:15,301,  4.925,  0.636,  0.500,
  2215,07/10/18 06:05:54,301,  4.919,  0.496,  0.600,
  2221,07/10/18 06:06:34,301,  4.869,  0.444,  0.600,
  2227,07/10/18 06:07:13,301,  4.896,  0.305,  0.800,
  2233,07/10/18 06:07:52,301,  4.934,  0.447,  0.700,
  2239,07/10/18 06:10:09,301,  4.835,  0.370,  0.600,
  2245,07/10/18 06:10:52,301,  4.894,  0.348,  0.500,
  2251,07/10/18 06:11:31,301,  4.915,  0.475,  0.600,
  2257,07/10/18 06:12:11,301,  4.900,  0.297,  0.800,
  2263,07/10/18 06:12:50,301,  4.852,  0.354,  0.700,
  2269,07/10/18 06:15:08,301,  4.916,  0.319,  0.600,
  2275,07/10/18 06:15:47,301,  4.828,  0.357,  0.450,
  2281,07/10/18 06:16:27,301,  4.848,  0.446,  0.600,
  2287,07/10/18 06:17:06,301,  4.896,  0.528,  1.100,
  2293,07/10/18 06:17:45,301,  4.826,  0.404,  1.000,
  2299,07/10/18 06:20:04,301,  4.882,  0.493,  0.400,
  2305,07/10/18 06:20:43,301,  4.857,  0.443,  1.000,
  2311,07/10/18 06:21:22,301,  4.948,  0.517,  0.700,
  2317,07/10/18 06:22:01,301,  4.921,  0.391,  0.700,
  2323,07/10/18 06:22:40,301,  4.895,  0.459,  0.700,
  2329,07/10/18 06:24:58,301,  4.791,  0.589,  0.600,
  2335,07/10/18 06:25:38,301,  4.916,  0.428,  0.600,
  2341,07/10/18 06:26:18,301,  4.875,  0.330,  0.450,
  2347,07/10/18 06:26:57,301,  4.817,  0.538,  0.600,
  2353,07/10/18 06:27:36,301,  4.822,  0.508,  0.500,
  2359,07/10/18 06:29:53,301,  4.936,  0.241,  0.700,
  2365,07/10/18 06:30:36,301,  4.876,  0.453,  0.900,
  2371,07/10/18 06:31:15,301,  4.911,  0.338,  0.900,
  2377,07/10/18 06:31:54,301,  4.837,  0.457,  0.900,
  2383,07/10/18 06:32:33,301,  4.971,  0.443,  0.800,
  2389,07/10/18 06:34:51,301,  4.905,  0.189,  1.100,
  2395,07/10/18 06:35:30,301,  4.963,  0.228,  0.450,
  2401,07/10/18 06:36:10,301,  4.808,  0.561,  0.500,
  2407,07/10/18 06:36:49,301,  4.984,  0.354,  0.450,
  2413,07/10/18 06:37:29,301,  4.781,  0.526,  1.100,
  2419,07/10/18 06:39:46,301,  4.935,  0.168,  1.200,
  2425,07/10/18 06:40:34,301,  4.994,  0.102,  1.700,
  2431,07/10/18 06:41:13,301,  4.906,  0.182,  1.300,
  2437,07/10/18 06:41:52,301,  4.849,  0.197,  3.000,
  2443,07/10/18 06:42:31,301,  4.818,  0.219,  0.900,
  2449,07/10/18 06:44:49,301,  4.889,  0.159,  1.800,
  2455,07/10/18 06:45:29,301,  4.865,  0.189,  0.800,
  2461,07/10/18 06:46:08,301,  4.862,  0.441,  0.800,
  2467,07/10/18 06:46:47,301,  4.892,  0.224,  1.000,
  2473,07/10/18 06:47:26,301,  4.784,  0.189,  1.700,
  2479,07/10/18 06:49:44,301,  4.889,  0.092,  2.750,
  2485,07/10/18 06:50:27,301,  4.823,  0.149,  5.000,
  2491,07/10/18 06:51:07,301,  4.871,  0.106,  2.000,
  2497,07/10/18 06:51:46,301,  4.759,  0.210,  3.250,
