Record,DateTime,200,TambK,Rh,Presmb,TirK,Rain
   578,07/04/18 01:36:28,201, 305.9310,  60.7900, 998.5500, 277.3300,0
   584,07/04/18 01:38:45,201, 305.3260,  62.8300, 998.5500, 290.9200,0
   590,07/04/18 01:39:25,201, 305.3530,  63.2100, 998.5500, 291.9800,0
   596,07/04/18 01:40:04,201, 305.3420,  61.2900, 998.4500, 267.5300,0
   602,07/04/18 01:40:44,201, 305.3140,  61.9000, 998.4500, 260.6300,0
   608,07/04/18 01:41:23,201, 305.4390,  62.7800, 998.4500, 260.6300,0
   614,07/04/18 01:43:40,201, 305.6350,  63.4800, 998.3500, 279.7900,0
   620,07/04/18 01:44:20,201, 305.6070,  65.5400, 998.4500, 290.7700,0
   626,07/04/18 01:44:59,201, 305.4120,  64.2900, 998.4500, 294.3900,0
   632,07/04/18 01:45:38,201, 305.2010,  60.8400, 998.4500, 284.1300,0
   638,07/04/18 01:46:17,201, 305.2560,  61.8700, 998.3500, 276.1900,0
   644,07/04/18 01:48:35,201, 305.5640,  60.9900, 998.4500, 261.2300,0
   650,07/04/18 01:49:14,201, 305.5100,  62.7300, 998.3500, 264.0700,0
   656,07/04/18 01:49:53,201, 305.4820,  64.1600, 998.4500, 283.0600,0
   662,07/04/18 01:50:32,201, 305.5640,  64.1200, 998.4500, 272.9100,0
   668,07/04/18 01:51:12,201, 305.6350,  63.2800, 998.4500, 263.8000,0
   674,07/04/18 01:53:29,201, 305.5370,  61.8800, 998.4500, 288.6500,0
   680,07/04/18 01:54:09,201, 305.7480,  62.1700, 998.4500, 294.9500,0
   686,07/04/18 01:54:48,201, 306.0840,  60.3100, 998.5500, 293.4700,0
   692,07/04/18 01:55:27,201, 305.9160,  60.0500, 998.4500, 290.7400,0
   698,07/04/18 01:56:06,201, 305.6890,  60.7400, 998.4500, 293.5600,0
   704,07/04/18 01:58:23,201, 305.2280,  61.3400, 998.4500, 269.5600,0
   710,07/04/18 01:59:02,201, 305.3530,  62.8400, 998.5500, 284.4200,0
   716,07/04/18 01:59:42,201, 305.3690,  63.8400, 998.4500, 288.0300,0
   722,07/04/18 02:00:21,201, 305.2990,  65.5700, 998.4500, 268.1900,0
   728,07/04/18 02:01:00,201, 305.1580,  63.9900, 998.5500, 265.9200,0
   734,07/04/18 02:03:18,201, 305.3530,  62.8800, 998.4500, 261.3400,0
   740,07/04/18 02:03:57,201, 305.5640,  63.1100, 998.6500, 261.3900,0
   746,07/04/18 02:04:37,201, 305.8180,  63.8200, 998.5500, 274.0100,0
   752,07/04/18 02:05:17,201, 306.0410,  63.4000, 998.5500, 286.3800,0
   758,07/04/18 02:05:56,201, 306.0290,  61.2100, 998.5500, 265.0100,0
   764,07/04/18 02:08:14,201, 306.3920,  60.9100, 998.6500, 260.9200,0
   770,07/04/18 02:08:53,201, 306.1110,  60.5400, 998.6500, 261.5800,0
   776,07/04/18 02:09:32,201, 306.1810,  60.0200, 998.6500, 263.9200,0
   782,07/04/18 02:10:12,201, 306.3770,  61.7900, 998.6500, 293.4200,0
   788,07/04/18 02:10:51,201, 306.0680,  59.0100, 998.5500, 294.5200,0
   794,07/04/18 02:13:09,201, 305.7910,  61.4700, 998.5500, 262.6500,0
   800,07/04/18 02:13:48,201, 306.0290,  60.5000, 998.7500, 263.5600,0
   806,07/04/18 02:14:28,201, 306.3770,  61.0700, 998.6500, 265.2800,0
   812,07/04/18 02:15:07,201, 306.5760,  60.3800, 998.7500, 267.4700,0
   818,07/04/18 02:15:46,201, 306.6030,  58.9700, 998.6500, 267.1600,0
   824,07/04/18 02:18:04,201, 306.1810,  60.7500, 998.6500, 292.7200,0
   830,07/04/18 02:18:43,201, 306.0680,  61.9900, 998.6500, 290.5400,0
   836,07/04/18 02:19:22,201, 305.9430,  62.3300, 998.6500, 292.8300,0
   842,07/04/18 02:20:01,201, 305.7200,  61.9100, 998.7500, 285.3300,0
   848,07/04/18 02:20:41,201, 305.7200,  62.2800, 998.6500, 263.4600,0
   854,07/04/18 02:22:59,201, 306.2670,  61.6100, 998.6500, 259.9700,0
   860,07/04/18 02:23:38,201, 306.2950,  60.8400, 998.6500, 262.5800,0
   866,07/04/18 02:24:17,201, 306.5880,  61.3700, 998.6500, 276.1000,0
   872,07/04/18 02:24:57,201, 306.6850,  58.6000, 998.6500, 265.9100,0
   878,07/04/18 02:25:36,201, 306.4350,  60.7100, 998.6500, 267.2300,0
   884,07/04/18 02:27:54,201, 305.6890,  60.0000, 998.5500, 262.2200,0
   890,07/04/18 02:28:33,201, 305.4510,  59.1700, 998.5500, 261.4200,0
   896,07/04/18 02:29:12,201, 305.5800,  60.5900, 998.6500, 261.9300,0
   902,07/04/18 02:29:51,201, 306.1810,  61.7100, 998.5500, 262.8000,0
   908,07/04/18 02:30:31,201, 306.5060,  60.2000, 998.6500, 264.4600,0
   914,07/04/18 02:32:49,201, 307.1350,  58.2500, 998.5500, 287.2900,0
   920,07/04/18 02:33:28,201, 307.2200,  59.9000, 998.5500, 278.5700,0
   926,07/04/18 02:34:07,201, 307.2750,  58.5200, 998.5500, 278.9800,0
   932,07/04/18 02:34:46,201, 306.9240,  57.8900, 998.5500, 265.9100,0
   938,07/04/18 02:35:26,201, 306.5060,  58.9300, 998.6500, 261.1200,0
   944,07/04/18 02:37:44,201, 306.3770,  59.2900, 998.5500, 262.4100,0
   950,07/04/18 02:38:23,201, 306.2950,  60.2700, 998.5500, 261.6900,0
   956,07/04/18 02:39:03,201, 306.3770,  60.2900, 998.5500, 260.7000,0
   962,07/04/18 02:39:42,201, 306.5060,  60.4700, 998.5500, 260.8500,0
   968,07/04/18 02:40:22,201, 306.6030,  59.0500, 998.4500, 260.7000,0
   974,07/04/18 02:42:41,201, 306.9510,  59.3500, 998.5500, 260.8900,0
   980,07/04/18 02:43:21,201, 307.0370,  58.5200, 998.5500, 260.8100,0
   986,07/04/18 02:44:00,201, 306.9510,  55.9900, 998.4500, 261.0300,0
   992,07/04/18 02:44:39,201, 306.9940,  60.0600, 998.4500, 260.9500,0
   998,07/04/18 02:45:18,201, 306.8690,  59.0000, 998.4500, 261.4400,0
  1004,07/04/18 02:47:36,201, 306.7830,  59.3700, 998.4500, 260.8800,0
  1010,07/04/18 02:48:15,201, 306.7280,  57.9200, 998.3500, 260.3400,0
  1016,07/04/18 02:48:54,201, 306.8420,  59.8400, 998.5500, 261.0500,0
  1022,07/04/18 02:49:34,201, 307.0210,  61.5300, 998.4500, 260.3900,0
  1028,07/04/18 02:50:13,201, 307.1500,  60.7700, 998.3500, 260.9700,0
  1034,07/04/18 02:52:34,201, 306.6740,  58.8900, 998.4500, 274.7200,0
  1040,07/04/18 02:53:13,201, 306.4470,  60.6500, 998.4500, 263.2800,0
  1046,07/04/18 02:53:52,201, 306.4740,  59.4300, 998.4500, 263.3200,0
  1052,07/04/18 02:54:32,201, 306.6580,  58.5000, 998.4500, 261.9900,0
  1058,07/04/18 02:55:11,201, 306.8420,  58.7000, 998.5500, 261.6600,0
  1064,07/04/18 02:57:29,201, 307.0210,  59.0200, 998.5500, 267.9600,0
  1070,07/04/18 02:58:08,201, 306.9670,  57.6500, 998.4500, 279.1000,0
  1076,07/04/18 02:58:47,201, 307.0210,  59.2700, 998.5500, 263.3600,0
  1082,07/04/18 02:59:27,201, 307.0370,  58.9300, 998.4500, 262.1300,0
  1088,07/04/18 03:00:06,201, 307.0370,  59.2400, 998.5500, 262.0800,0
  1094,07/04/18 03:02:25,201, 307.1770,  59.0600, 998.5500, 261.5200,0
  1100,07/04/18 03:03:04,201, 306.9510,  57.1100, 998.4500, 261.9300,0
  1106,07/04/18 03:03:43,201, 306.8420,  57.4700, 998.5500, 262.2200,0
  1112,07/04/18 03:04:22,201, 306.8420,  58.4700, 998.4500, 260.8600,0
  1118,07/04/18 03:05:01,201, 306.8100,  58.4600, 998.5500, 260.9000,0
  1124,07/04/18 03:07:19,201, 307.0210,  57.0600, 998.5500, 260.8700,0
  1130,07/04/18 03:07:58,201, 307.0520,  59.1800, 998.6500, 261.0500,0
  1136,07/04/18 03:08:37,201, 307.1230,  57.7700, 998.5500, 261.0600,0
  1142,07/04/18 03:09:16,201, 307.2870,  56.7900, 998.5500, 261.4500,0
  1148,07/04/18 03:09:55,201, 307.3730,  57.8300, 998.5500, 261.1500,0
  1154,07/04/18 03:12:56,201, 307.5410,  59.5100, 998.5500, 261.0400,0
  1160,07/04/18 03:13:35,201, 307.5840,  60.5200, 998.4500, 262.1700,0
  1166,07/04/18 03:14:14,201, 307.7090,  61.8200, 998.5500, 261.5600,0
  1172,07/04/18 03:14:53,201, 307.4430,  57.7200, 998.3500, 260.7200,0
  1178,07/04/18 03:15:33,201, 307.3730,  58.3000, 998.4500, 261.1600,0
  1184,07/04/18 03:17:50,201, 306.8960,  60.6500, 998.4500, 261.8000,0
  1190,07/04/18 03:18:29,201, 306.8100,  59.6200, 998.5500, 275.7000,0
  1196,07/04/18 03:19:09,201, 306.8420,  61.0800, 998.4500, 291.3800,0
  1202,07/04/18 03:19:48,201, 306.6580,  62.2800, 998.4500, 270.0500,0
  1208,07/04/18 03:20:27,201, 306.4630,  62.9100, 998.5500, 264.6900,0
  1214,07/04/18 03:22:45,201, 306.8420,  62.2400, 998.4500, 262.2400,0
  1220,07/04/18 03:23:24,201, 307.0640,  61.5900, 998.4500, 263.1800,0
  1226,07/04/18 03:24:04,201, 307.1770,  60.5000, 998.4500, 262.3900,0
  1232,07/04/18 03:24:43,201, 306.9670,  58.3500, 998.5500, 261.7400,0
  1238,07/04/18 03:25:22,201, 306.9940,  59.4600, 998.4500, 261.7000,0
  1244,07/04/18 03:27:40,201, 307.0800,  60.2200, 998.5500, 261.0100,0
  1250,07/04/18 03:28:19,201, 307.0520,  59.5900, 998.4500, 260.9900,0
  1256,07/04/18 03:28:58,201, 306.9940,  59.2700, 998.4500, 260.9800,0
  1262,07/04/18 03:29:38,201, 306.9510,  58.7100, 998.4500, 260.9900,0
  1268,07/04/18 03:30:17,201, 306.8960,  59.1400, 998.5500, 260.8100,0
  1274,07/04/18 03:32:35,201, 306.9670,  59.6300, 998.5500, 260.7500,0
  1280,07/04/18 03:33:15,201, 306.9670,  58.7600, 998.4500, 260.7400,0
  1286,07/04/18 03:33:54,201, 306.9390,  60.5500, 998.4500, 260.4800,0
  1292,07/04/18 03:34:33,201, 306.7280,  59.5000, 998.4500, 260.2700,0
  1298,07/04/18 03:35:12,201, 306.6310,  59.6300, 998.4500, 260.8300,0
  1304,07/04/18 03:37:29,201, 306.6850,  60.3400, 998.4500, 260.4700,0
  1310,07/04/18 03:38:08,201, 306.5880,  57.6000, 998.4500, 260.8800,0
  1316,07/04/18 03:38:48,201, 306.6740,  59.1200, 998.4500, 260.8500,0
  1322,07/04/18 03:39:27,201, 306.5060,  58.6000, 998.4500, 261.0300,0
  1328,07/04/18 03:40:06,201, 306.4350,  57.5900, 998.4500, 261.1500,0
  1334,07/04/18 03:42:25,201, 306.9670,  61.3800, 998.3500, 263.2200,0
  1340,07/04/18 03:43:04,201, 306.9120,  58.5900, 998.4500, 263.9100,0
  1346,07/04/18 03:43:44,201, 306.8960,  59.6300, 998.4500, 263.5800,0
  1352,07/04/18 03:44:23,201, 306.8690,  58.0000, 998.3500, 261.6200,0
  1358,07/04/18 03:45:02,201, 306.6850,  59.2700, 998.3500, 260.3100,0
  1364,07/04/18 03:47:20,201, 306.8420,  59.4600, 998.4500, 260.9500,0
  1370,07/04/18 03:47:59,201, 306.8690,  58.4700, 998.3500, 261.3600,0
  1376,07/04/18 03:48:38,201, 306.8100,  57.4200, 998.3500, 261.2700,0
  1382,07/04/18 03:49:17,201, 306.8690,  57.4700, 998.3500, 260.8200,0
  1388,07/04/18 03:49:57,201, 306.7710,  56.0200, 998.3500, 260.8600,0
  1394,07/04/18 03:52:15,201, 307.0210,  57.5400, 998.3500, 260.2400,0
  1400,07/04/18 03:52:54,201, 306.9940,  57.9600, 998.3500, 260.3400,0
  1406,07/04/18 03:53:33,201, 306.9510,  56.3300, 998.3500, 259.7500,0
  1412,07/04/18 03:54:13,201, 306.9940,  57.3000, 998.4500, 260.5200,0
  1418,07/04/18 03:54:52,201, 306.9940,  58.8100, 998.3500, 259.7400,0
  1424,07/04/18 03:57:10,201, 307.1890,  59.0400, 998.4500, 260.8900,0
  1430,07/04/18 03:57:49,201, 307.1620,  57.9000, 998.4500, 260.5200,0
  1436,07/04/18 03:58:28,201, 307.0520,  57.3000, 998.3500, 260.0800,0
  1442,07/04/18 03:59:07,201, 307.0920,  58.3300, 998.3500, 260.9700,0
  1448,07/04/18 03:59:47,201, 307.2050,  58.9900, 998.2500, 261.1200,0
  1454,07/04/18 04:02:04,201, 307.2200,  57.3600, 998.3500, 261.3700,0
  1460,07/04/18 04:02:44,201, 307.3730,  59.0100, 998.4500, 262.1100,0
  1466,07/04/18 04:03:23,201, 307.2200,  54.4200, 998.2500, 262.8400,0
  1472,07/04/18 04:04:02,201, 307.2870,  55.6100, 998.3500, 263.3700,0
  1478,07/04/18 04:04:41,201, 307.3450,  55.5200, 998.2500, 264.3000,0
  1484,07/04/18 04:06:59,201, 307.2750,  56.8500, 998.2500, 264.7900,0
  1490,07/04/18 04:07:39,201, 307.2750,  57.7500, 998.2500, 263.5600,0
  1496,07/04/18 04:08:18,201, 307.2480,  56.2400, 998.2500, 262.4000,0
  1502,07/04/18 04:08:57,201, 307.1620,  53.4500, 998.1500, 261.8500,0
  1508,07/04/18 04:09:37,201, 307.2200,  55.5900, 998.2500, 262.3300,0
  1514,07/04/18 04:11:58,201, 307.2050,  55.7300, 998.2500, 263.3100,0
  1520,07/04/18 04:12:38,201, 307.1500,  55.8100, 998.2500, 263.3500,0
  1526,07/04/18 04:13:17,201, 307.2480,  57.2700, 998.2500, 262.0800,0
  1532,07/04/18 04:13:56,201, 307.2320,  55.8400, 998.2500, 261.3700,0
  1538,07/04/18 04:14:35,201, 307.4270,  57.5000, 998.2500, 261.3400,0
  1544,07/04/18 04:16:52,201, 307.1890,  56.1100, 998.3500, 261.6100,0
  1550,07/04/18 04:17:32,201, 307.2480,  56.1900, 998.3500, 261.8200,0
  1556,07/04/18 04:18:11,201, 307.3730,  57.2500, 998.3500, 261.3400,0
  1562,07/04/18 04:18:50,201, 307.3570,  56.6400, 998.2500, 261.7900,0
  1568,07/04/18 04:19:29,201, 307.3300,  56.4400, 998.3500, 261.4900,0
  1574,07/04/18 04:21:47,201, 307.3300,  56.7500, 998.3500, 261.3700,0
  1580,07/04/18 04:22:27,201, 307.3570,  54.4800, 998.3500, 261.1500,0
  1586,07/04/18 04:23:06,201, 307.2480,  54.4000, 998.3500, 261.2700,0
  1592,07/04/18 04:23:46,201, 307.2480,  53.2500, 998.3500, 261.2600,0
  1598,07/04/18 04:24:25,201, 307.2480,  55.7800, 998.3500, 260.6200,0
  1604,07/04/18 04:26:43,201, 307.5840,  56.1500, 998.3500, 261.8800,0
  1610,07/04/18 04:27:22,201, 307.6110,  56.7300, 998.3500, 261.7700,0
  1616,07/04/18 04:28:01,201, 307.5130,  54.5200, 998.4500, 261.9400,0
  1622,07/04/18 04:28:40,201, 307.4270,  55.3100, 998.4500, 261.6300,0
  1628,07/04/18 04:29:19,201, 307.4700,  58.0800, 998.5500, 262.8300,0
  1634,07/04/18 04:31:37,201, 307.5290,  56.7500, 998.5500, 269.2900,0
  1640,07/04/18 04:32:16,201, 307.5950,  57.2700, 998.4500, 266.3200,0
  1646,07/04/18 04:32:55,201, 307.6270,  55.2600, 998.5500, 267.7500,0
  1652,07/04/18 04:33:34,201, 307.3450,  55.9500, 998.4500, 262.2600,0
  1658,07/04/18 04:34:14,201, 307.1620,  56.3100, 998.5500, 262.6400,0
  1664,07/04/18 04:36:32,201, 306.3920,  59.8500, 998.4500, 285.7800,0
  1670,07/04/18 04:37:11,201, 306.3060,  59.8800, 998.4500, 277.9900,0
  1676,07/04/18 04:37:50,201, 306.1660,  60.7200, 998.4500, 263.2300,0
  1682,07/04/18 04:38:30,201, 306.2240,  60.3800, 998.4500, 261.2400,0
  1688,07/04/18 04:39:09,201, 306.5170,  56.8500, 998.4500, 261.1900,0
  1694,07/04/18 04:41:27,201, 307.1230,  56.3300, 998.5500, 263.6100,0
  1700,07/04/18 04:42:06,201, 307.3020,  56.4800, 998.5500, 264.6000,0
  1706,07/04/18 04:42:45,201, 307.4270,  54.1000, 998.5500, 264.2500,0
  1712,07/04/18 04:43:24,201, 307.5130,  53.6300, 998.4500, 262.9500,0
  1718,07/04/18 04:44:04,201, 307.6540,  53.6300, 998.4500, 262.0800,0
  1724,07/04/18 04:46:21,201, 307.2750,  53.9700, 998.4500, 262.1800,0
  1730,07/04/18 04:47:01,201, 307.1230,  54.5900, 998.4500, 262.9500,0
  1736,07/04/18 04:47:40,201, 307.0800,  55.3500, 998.5500, 263.3000,0
  1742,07/04/18 04:48:19,201, 307.1500,  58.9200, 998.4500, 265.2600,0
  1748,07/04/18 04:48:58,201, 307.4270,  59.7900, 998.5500, 265.8200,0
  1754,07/04/18 04:51:17,201, 307.4270,  54.5700, 998.4500, 264.7200,0
  1760,07/04/18 04:51:56,201, 307.4000,  54.8000, 998.4500, 263.7400,0
  1766,07/04/18 04:52:35,201, 307.5290,  55.5600, 998.5500, 263.1800,0
  1772,07/04/18 04:53:15,201, 307.7240,  54.0200, 998.5500, 264.0800,0
  1778,07/04/18 04:53:54,201, 307.7090,  52.7800, 998.4500, 264.2700,0
  1784,07/04/18 04:56:12,201, 307.5950,  52.9700, 998.5500, 269.2000,0
  1790,07/04/18 04:56:51,201, 307.7240,  53.1500, 998.4500, 265.9100,0
  1796,07/04/18 04:57:30,201, 307.8340,  53.5300, 998.5500, 263.8300,0
  1802,07/04/18 04:58:09,201, 307.9040,  57.0400, 998.5500, 265.9100,0
  1808,07/04/18 04:58:49,201, 307.9040,  54.8900, 998.5500, 267.8000,0
  1814,07/04/18 05:01:06,201, 307.6810,  55.6000, 998.5500, 266.0900,0
  1820,07/04/18 05:01:46,201, 307.5950,  55.3400, 998.5500, 266.2100,0
  1826,07/04/18 05:02:25,201, 307.4000,  55.7400, 998.5500, 266.1800,0
  1832,07/04/18 05:03:04,201, 307.2200,  56.5400, 998.6500, 264.6500,0
  1838,07/04/18 05:03:43,201, 307.2480,  55.7600, 998.5500, 264.0700,0
  1844,07/04/18 05:06:00,201, 307.7670,  53.1000, 998.6500, 263.4900,0
  1850,07/04/18 05:06:40,201, 307.8920,  54.8200, 998.6500, 262.6700,0
  1856,07/04/18 05:07:19,201, 307.9040,  53.8500, 998.5500, 262.6000,0
  1862,07/04/18 05:07:58,201, 307.8340,  54.4500, 998.5500, 262.9300,0
  1868,07/04/18 05:08:37,201, 307.8060,  54.0700, 998.5500, 262.4000,0
  1874,07/04/18 05:10:55,201, 307.8340,  54.8200, 998.6500, 263.0200,0
  1880,07/04/18 05:11:34,201, 307.9310,  57.5200, 998.6500, 263.1800,0
  1886,07/04/18 05:12:13,201, 307.6970,  53.5400, 998.5500, 264.4400,0
  1892,07/04/18 05:12:53,201, 307.7240,  55.4900, 998.5500, 264.5700,0
  1898,07/04/18 05:13:32,201, 307.9200,  56.7700, 998.6500, 265.2400,0
  1904,07/04/18 05:15:51,201, 307.8650,  55.6800, 998.5500, 261.7600,0
  1910,07/04/18 05:16:31,201, 307.8060,  57.3800, 998.6500, 262.6300,0
  1916,07/04/18 05:17:10,201, 307.7670,  54.7300, 998.6500, 263.1200,0
  1922,07/04/18 05:17:49,201, 307.8060,  57.1100, 998.6500, 263.8400,0
  1928,07/04/18 05:18:28,201, 307.8650,  59.6500, 998.5500, 263.9900,0
