Record,Date/Time,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Az(deg),El(deg),TkBB(K), Ch  22.234, Ch  23.034, Ch  23.834, Ch  26.234, Ch  30.000, Ch  51.248, Ch  52.280, Ch  53.848, Ch  54.940, Ch  56.660, Ch  57.288, Ch  58.800, Ch 
Record,Date/Time,40,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain
Record,Date/Time,50,Az(deg),El(deg),TkBB(K), Ch  22.000, Ch  22.234, Ch  22.500, Ch  23.000, Ch  23.034, Ch  23.500, Ch  23.834, Ch  24.000, Ch  24.500, Ch  25.000, Ch  25.500, Ch  26.000, Ch  26.234, Ch  26.500, Ch  27.000, Ch  27.500, Ch  28.000, Ch  28.500, Ch  29.000, Ch  29.500, Ch  30.000, Ch  51.248, Ch  51.760, Ch  52.280, Ch  52.804, Ch  53.336, Ch  53.848, Ch  54.400, Ch  54.940, Ch  55.500, Ch  56.020, Ch  56.660, Ch  57.288, Ch  57.964, Ch  58.800, Ch 
Record,Date/Time,80,ID,SNR,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Az(deg),El(deg),TkBB(K), Ch  22.234, Ch  23.034, Ch  23.834, Ch  26.234, Ch  30.000, Ch  51.248, Ch  52.280, Ch  53.848, Ch  54.940, Ch  56.660, Ch  57.288, Ch  58.800, Ch 
     1,07/06/18 00:05:13,51,  0.00, 90.00,308.978,,117.812,114.829,,108.597,, 95.809,,, 79.810,,, 68.896,,,, 63.109,,,, 61.956,172.915,185.916,201.941,225.435,250.769,270.620,283.241,288.021,292.243,292.837,294.333,295.619,294.675,293.396,
     2,07/06/18 00:05:15,41, 296.7630,  97.9200,1005.9500, 291.7100,0
     3,07/06/18 00:05:53,51,  0.00, 90.00,308.980,,116.987,114.551,,108.423,, 95.176,,, 78.842,,, 68.561,,,, 62.271,,,, 60.832,168.836,183.965,201.833,223.853,248.463,269.710,283.959,289.747,292.002,292.170,292.885,293.475,294.510,294.161,
     4,07/06/18 00:05:54,41, 296.8060,  97.9200,1005.9500, 291.8400,0
     5,07/06/18 00:06:32,51,  0.00, 90.00,308.982,,117.292,114.637,,108.644,, 95.581,,, 79.052,,, 68.537,,,, 63.213,,,, 61.110,171.047,183.453,200.596,223.282,248.758,270.959,284.492,289.724,292.399,292.920,293.335,293.341,294.065,294.100,
     6,07/06/18 00:06:33,41, 296.7910,  97.9200,1005.9500, 291.7100,0
     7,07/06/18 00:07:10,51,  0.00, 90.00,308.966,,117.226,114.550,,109.206,, 95.444,,, 78.346,,, 68.945,,,, 62.221,,,, 61.144,170.380,183.744,203.228,224.853,248.463,269.162,283.913,290.221,290.877,291.830,293.599,295.357,295.320,292.905,
     8,07/06/18 00:07:12,41, 296.7910,  97.9200,1005.9500, 291.5600,0
     9,07/06/18 00:07:49,51,  0.00, 90.00,308.984,,117.113,114.338,,108.986,, 95.268,,, 79.063,,, 69.218,,,, 63.585,,,, 62.148,173.232,185.655,202.338,224.156,249.382,270.533,284.003,289.776,290.384,292.297,293.074,293.773,293.498,292.797,
    10,07/06/18 00:07:51,41, 296.8180,  97.9200,1005.9500, 291.7200,0
