Record,DateTime,40,TambK,Rh,Presmb,TirK,Rain
     2,07/07/18 00:05:18,41, 296.7360,  68.5900,1009.4500, 246.4800,0
     4,07/07/18 00:05:57,41, 296.8490,  68.3300,1009.4500, 250.4400,0
     6,07/07/18 00:06:37,41, 296.9740,  68.8800,1009.4500, 248.5300,0
     8,07/07/18 00:07:16,41, 297.0720,  66.9800,1009.4500, 246.1700,0
    10,07/07/18 00:07:59,41, 297.0720,  66.9400,1009.4500, 246.5200,0
    12,07/07/18 00:10:17,41, 297.6030,  64.4800,1009.4500, 249.3900,0
    14,07/07/18 00:11:01,41, 297.7870,  65.2200,1009.4500, 248.5100,0
    16,07/07/18 00:11:41,41, 297.7710,  65.7500,1009.4500, 248.5700,0
    18,07/07/18 00:12:26,41, 297.4630,  63.4600,1009.4500, 247.2900,0
    20,07/07/18 00:13:06,41, 297.2670,  65.4500,1009.4500, 247.4500,0
    22,07/07/18 00:15:24,41, 297.3530,  66.1400,1009.4500, 247.4000,0
    24,07/07/18 00:16:07,41, 297.3530,  66.1100,1009.4500, 246.1200,0
    26,07/07/18 00:16:46,41, 297.2400,  65.8100,1009.4500, 245.3500,0
    28,07/07/18 00:17:25,41, 297.3260,  67.5700,1009.3500, 245.7500,0
    30,07/07/18 00:18:04,41, 297.2670,  67.7300,1009.3500, 245.5100,0
    32,07/07/18 00:20:23,41, 297.5490,  65.2400,1009.3500, 245.8900,0
    34,07/07/18 00:21:04,41, 297.7280,  66.5600,1009.3500, 245.8400,0
    36,07/07/18 00:21:43,41, 297.8420,  65.5200,1009.3500, 245.7300,0
    38,07/07/18 00:22:23,41, 297.8300,  63.5900,1009.3500, 245.3600,0
    40,07/07/18 00:23:02,41, 297.8570,  64.0300,1009.2500, 245.3400,0
    42,07/07/18 00:25:20,41, 297.9700,  63.3400,1009.2500, 245.4900,0
    44,07/07/18 00:25:59,41, 298.0100,  63.7800,1009.2500, 245.1800,0
    46,07/07/18 00:26:38,41, 298.0800,  63.3800,1009.2500, 246.1700,0
    48,07/07/18 00:27:17,41, 298.2050,  64.6100,1009.2500, 245.6900,0
    50,07/07/18 00:27:56,41, 298.0680,  62.6100,1009.3500, 246.2700,0
