Record,Date/Time,30,TkBB(K),Tnd(K) Ch  22.000,R Ch  22.000,Tnd(K) Ch  22.234,R Ch  22.234,Tnd(K) Ch  22.500,R Ch  22.500,Tnd(K) Ch  23.000,R Ch  23.000,Tnd(K) Ch  23.034,R Ch  23.034,Tnd(K) Ch  23.500,R Ch  23.500,Tnd(K) Ch  23.834,R Ch  23.834,Tnd(K) Ch  24.000,R Ch  24.000,Tnd(K) Ch  24.500,R Ch  24.500,Tnd(K) Ch  25.000,R Ch  25.000,Tnd(K) Ch  25.500,R Ch  25.500,Tnd(K) Ch  26.000,R Ch  26.000,Tnd(K) Ch  26.234,R Ch  26.234,Tnd(K) Ch  26.500,R Ch  26.500,Tnd(K) Ch  27.000,R Ch  27.000,Tnd(K) Ch  27.500,R Ch  27.500,Tnd(K) Ch  28.000,R Ch  28.000,Tnd(K) Ch  28.500,R Ch  28.500,Tnd(K) Ch  29.000,R Ch  29.000,Tnd(K) Ch  29.500,R Ch  29.500,Tnd(K) Ch  30.000,R Ch  30.000
Record,Date/Time,20,TkBB(K),Tnd(K) Ch  1,R Ch  1,Tnd(K) Ch  2,R Ch  2,Tnd(K) Ch  3,R Ch  3,Tnd(K) Ch  4,R Ch  4,Tnd(K) Ch  5,R Ch  5
   195,07/15/2018 14:22:41,31,312.140, 198.787, 0.998700, 199.083, 0.998573, 188.848, 0.999366, 160.941, 0.999324, 157.539, 0.999191, 136.976, 0.998829, 123.429, 0.999376, 118.908, 1.000000, 111.530, 0.998686, 110.075, 0.998474, 114.511, 0.998127, 134.343, 0.998299, 136.713, 0.998372, 135.252, 0.998213, 125.251, 0.998149, 112.454, 0.999008, 111.762, 0.998520,  95.667, 0.998878,  83.864, 0.998685, 103.583, 0.998558, 151.755, 0.998950
   196,07/15/2018 14:27:35,31,312.058, 197.720, 0.998711, 198.468, 0.998544, 188.439, 0.999498, 160.122, 0.999147, 156.802, 0.999158, 136.516, 0.998892, 123.301, 0.999284, 118.558, 1.000000, 110.748, 0.998692, 109.541, 0.997768, 114.366, 0.997742, 134.246, 0.998159, 136.166, 0.998470, 135.017, 0.998237, 124.961, 0.998426, 112.203, 0.998819, 111.231, 0.998856,  95.520, 0.999128,  83.624, 0.998894, 103.216, 0.998401, 151.497, 0.998399
   197,07/15/2018 14:32:31,31,311.981, 197.264, 0.999412, 198.196, 0.999295, 187.845, 0.999888, 159.852, 0.999718, 156.668, 0.999594, 136.101, 0.999382, 122.581, 0.999655, 117.877, 1.000000, 110.698, 0.999274, 109.577, 0.998978, 114.084, 0.998586, 133.979, 0.998956, 136.111, 0.999021, 135.153, 0.999054, 124.851, 0.999263, 112.193, 0.999407, 111.252, 0.999336,  95.341, 0.999371,  83.533, 0.999140, 103.225, 0.998940, 151.241, 0.999386
   198,07/15/2018 14:37:25,31,311.912, 197.113, 0.999458, 197.423, 0.999083, 187.338, 0.999762, 159.775, 0.999785, 156.579, 0.999342, 135.868, 0.999357, 122.451, 0.999687, 117.862, 1.000000, 110.710, 0.999345, 109.202, 0.998664, 113.758, 0.998733, 133.821, 0.998808, 135.955, 0.998963, 134.602, 0.998749, 124.823, 0.998793, 111.909, 0.999145, 111.199, 0.998963,  95.387, 0.999164,  83.597, 0.999036, 103.019, 0.998764, 151.272, 0.999459
   199,07/15/2018 14:42:20,31,311.892, 196.461, 0.998388, 196.861, 0.998283, 186.782, 0.999326, 159.354, 0.999190, 156.023, 0.998858, 135.469, 0.998560, 122.039, 0.999135, 117.491, 1.000000, 110.237, 0.998376, 109.182, 0.997360, 113.687, 0.997402, 133.310, 0.997357, 135.523, 0.997892, 134.220, 0.997683, 124.386, 0.997464, 111.676, 0.998352, 110.933, 0.998236,  95.106, 0.998378,  83.377, 0.997600, 102.987, 0.997612, 150.840, 0.998248
   200,07/15/2018 14:47:16,31,311.900, 197.313, 0.999169, 198.202, 0.998917, 187.687, 0.999711, 159.936, 0.999629, 156.938, 0.999636, 136.115, 0.999597, 122.859, 0.999507, 117.743, 1.000000, 110.623, 0.999401, 109.442, 0.998806, 113.951, 0.998179, 133.907, 0.998572, 135.779, 0.998569, 134.749, 0.998784, 124.794, 0.998311, 111.865, 0.999239, 111.338, 0.998455,  95.109, 0.999177,  83.661, 0.998965, 103.161, 0.998651, 151.214, 0.998879
   201,07/15/2018 14:52:10,31,311.928, 198.282, 0.999480, 198.837, 0.999427, 188.447, 0.999552, 160.718, 0.999808, 157.326, 0.999740, 136.493, 0.999629, 123.341, 0.999653, 118.247, 1.000000, 111.015, 0.999532, 109.681, 0.999119, 114.281, 0.998810, 133.914, 0.999088, 136.119, 0.999153, 134.981, 0.999340, 124.955, 0.998876, 112.109, 0.999332, 111.508, 0.999411,  95.512, 0.999396,  83.632, 0.999231, 103.249, 0.999288, 151.227, 0.999504
   202,07/15/2018 14:57:03,31,311.985, 197.778, 0.999399, 198.835, 0.999238, 188.489, 0.999566, 160.466, 0.999893, 157.112, 0.999730, 136.082, 0.999755, 122.921, 0.999518, 118.122, 1.000000, 110.304, 0.999470, 109.076, 0.999594, 113.269, 0.998199, 132.877, 0.998915, 135.014, 0.998956, 133.947, 0.998377, 124.024, 0.998966, 111.201, 0.998704, 110.968, 0.999423,  95.367, 0.999654,  83.576, 0.999640, 103.036, 0.999155, 151.619, 0.999453
   203,07/15/2018 15:01:58,31,312.024, 198.344, 0.999809, 198.821, 0.999616, 188.663, 0.999733, 161.015, 0.999893, 157.421, 0.999782, 136.401, 0.999913, 123.207, 0.999759, 118.107, 1.000000, 111.010, 0.999781, 109.811, 0.999786, 114.213, 0.999489, 134.200, 0.999588, 136.071, 0.999629, 135.046, 0.999589, 124.802, 0.999734, 112.116, 0.999827, 111.392, 0.999744,  95.663, 0.999803,  83.597, 0.999681, 103.332, 0.999657, 151.524, 0.999779
   204,07/15/2018 15:06:53,31,312.048, 199.081, 0.999842, 199.201, 0.999648, 189.241, 0.999768, 161.326, 0.999796, 157.961, 0.999943, 136.697, 0.999910, 123.403, 0.999768, 118.193, 1.000000, 111.100, 0.999779, 109.876, 0.999715, 114.335, 0.999387, 134.300, 0.999798, 136.487, 0.999639, 135.046, 0.999670, 124.947, 0.999721, 111.984, 0.999795, 111.479, 0.999721,  95.537, 0.999802,  83.703, 0.999806, 103.364, 0.999658, 151.243, 0.999820
   205,07/15/2018 15:11:49,31,312.082, 199.188, 0.999821, 200.004, 0.999719, 189.362, 0.999653, 161.180, 0.999766, 157.805, 0.999852, 136.958, 0.999866, 123.385, 0.999649, 118.053, 1.000000, 111.065, 0.999843, 109.800, 0.999907, 114.249, 0.999687, 134.241, 0.999905, 136.316, 0.999858, 135.068, 0.999841, 125.074, 0.999692, 112.152, 0.999842, 111.584, 0.999869,  95.644, 0.999649,  83.822, 0.999723, 103.240, 0.999865, 151.317, 0.999884
   206,07/15/2018 15:16:43,31,312.097, 199.025, 0.999352, 199.556, 0.999346, 189.150, 0.999652, 160.744, 0.999634, 157.798, 0.999672, 136.626, 0.999597, 123.303, 0.999581, 118.338, 1.000000, 110.975, 0.999565, 109.846, 0.999115, 114.187, 0.998867, 134.086, 0.999342, 136.102, 0.999111, 135.109, 0.999280, 125.157, 0.999358, 112.181, 0.999611, 111.250, 0.999135,  95.522, 0.999669,  83.545, 0.999238, 103.203, 0.998907, 151.077, 0.999431
   207,07/15/2018 15:21:39,31,312.106, 198.660, 0.999490, 199.606, 0.999325, 188.878, 0.999792, 161.242, 0.999773, 157.377, 0.999676, 136.290, 0.999473, 123.052, 0.999665, 118.121, 1.000000, 111.020, 0.999670, 109.567, 0.999204, 114.111, 0.999121, 133.866, 0.999234, 135.962, 0.999328, 134.880, 0.999459, 124.719, 0.998962, 112.035, 0.999627, 111.164, 0.999390,  95.407, 0.999323,  83.522, 0.999132, 103.147, 0.999018, 151.153, 0.999210
   208,07/15/2018 15:26:32,31,312.136, 198.875, 0.999339, 200.110, 0.999209, 189.370, 0.999747, 161.430, 0.999656, 158.039, 0.999533, 137.215, 0.999519, 123.557, 0.999562, 118.625, 1.000000, 111.087, 0.999580, 109.986, 0.999122, 114.291, 0.998624, 134.083, 0.999130, 136.156, 0.999114, 135.134, 0.999104, 124.936, 0.998950, 112.303, 0.999370, 111.292, 0.999270,  95.284, 0.999371,  83.809, 0.999029, 103.124, 0.998557, 151.381, 0.999324
   209,07/15/2018 15:31:32,31,312.133, 198.364, 0.998629, 199.392, 0.998213, 188.983, 0.999298, 160.963, 0.999376, 157.551, 0.999146, 136.569, 0.999081, 123.368, 0.999155, 118.336, 1.000000, 110.993, 0.999016, 109.549, 0.998395, 114.115, 0.997860, 133.888, 0.998564, 135.949, 0.998223, 134.868, 0.998410, 124.596, 0.998178, 111.895, 0.998918, 111.354, 0.998594,  95.319, 0.998848,  83.560, 0.998257, 103.172, 0.998370, 151.249, 0.998240
   210,07/15/2018 15:36:26,31,312.132, 198.444, 0.998971, 198.763, 0.998567, 188.720, 0.999349, 160.630, 0.999277, 157.156, 0.999291, 136.157, 0.998860, 122.981, 0.999379, 117.949, 1.000000, 110.917, 0.998885, 109.671, 0.998812, 114.425, 0.998003, 133.804, 0.998665, 136.043, 0.998884, 134.936, 0.998417, 124.840, 0.998670, 112.036, 0.998737, 111.427, 0.998870,  95.402, 0.999245,  83.575, 0.998788, 103.155, 0.998527, 151.347, 0.999036
   211,07/15/2018 15:41:21,31,312.147, 198.221, 0.998512, 199.153, 0.998397, 188.613, 0.999278, 161.418, 0.999366, 157.529, 0.999134, 136.395, 0.998665, 123.320, 0.999226, 118.147, 1.000000, 111.052, 0.998938, 109.697, 0.998284, 114.128, 0.998015, 133.914, 0.998146, 136.217, 0.998376, 135.063, 0.998325, 124.851, 0.998291, 112.064, 0.999162, 111.281, 0.999092,  95.389, 0.999134,  83.538, 0.998899, 103.269, 0.998879, 151.500, 0.998944
   212,07/15/2018 15:46:14,31,312.120, 198.926, 0.998617, 199.191, 0.998234, 188.877, 0.999302, 161.013, 0.999284, 157.720, 0.999251, 136.667, 0.998969, 123.097, 0.999366, 118.272, 1.000000, 110.972, 0.998986, 109.889, 0.998682, 114.334, 0.998090, 134.128, 0.998368, 136.009, 0.998701, 134.856, 0.998474, 125.171, 0.998689, 112.049, 0.999050, 111.427, 0.998734,  95.418, 0.998742,  83.620, 0.998917, 103.208, 0.998413, 151.330, 0.998928
   213,07/15/2018 15:51:10,31,312.157, 199.355, 0.998674, 199.617, 0.998505, 189.386, 0.999324, 161.306, 0.999563, 158.097, 0.999263, 136.871, 0.999220, 123.259, 0.999209, 118.667, 1.000000, 111.179, 0.999127, 109.941, 0.998549, 114.543, 0.998438, 134.153, 0.998720, 136.104, 0.998581, 135.043, 0.998740, 125.074, 0.998564, 112.198, 0.999205, 111.551, 0.998936,  95.517, 0.999245,  83.645, 0.998506, 103.289, 0.998180, 151.491, 0.998887
   214,07/15/2018 15:56:05,31,312.152, 198.861, 0.997655, 200.037, 0.997740, 189.277, 0.998636, 161.498, 0.998711, 157.980, 0.998503, 136.835, 0.998345, 123.514, 0.998758, 118.447, 1.000000, 111.026, 0.998317, 109.961, 0.997540, 114.390, 0.997822, 134.093, 0.997828, 136.585, 0.997825, 135.208, 0.997810, 125.081, 0.998010, 112.186, 0.998593, 111.450, 0.998320,  95.561, 0.998627,  83.750, 0.997998, 103.325, 0.997979, 151.388, 0.998452
   215,07/15/2018 16:00:59,31,312.182, 199.253, 0.997792, 199.676, 0.997379, 189.360, 0.998770, 161.261, 0.999030, 157.815, 0.998253, 137.004, 0.998287, 123.394, 0.999050, 118.458, 1.000000, 111.170, 0.998341, 109.811, 0.997677, 114.353, 0.997324, 134.096, 0.997546, 136.147, 0.997712, 135.213, 0.997886, 124.789, 0.997189, 112.223, 0.997980, 111.545, 0.997620,  95.462, 0.998128,  83.702, 0.998039, 103.199, 0.997603, 151.664, 0.997963
   216,07/15/2018 16:05:55,31,312.173, 198.359, 0.998760, 199.269, 0.998190, 188.475, 0.999290, 160.900, 0.999522, 157.528, 0.999424, 136.857, 0.999148, 123.406, 0.999253, 118.336, 1.000000, 111.062, 0.999149, 109.786, 0.998500, 114.281, 0.998225, 134.199, 0.998567, 136.158, 0.998695, 135.113, 0.998755, 124.857, 0.998348, 112.202, 0.998886, 111.598, 0.998569,  95.515, 0.998849,  83.685, 0.999090, 103.265, 0.998393, 151.440, 0.998950
   217,07/15/2018 16:10:48,31,312.175, 198.098, 0.998965, 199.298, 0.998643, 188.523, 0.999310, 160.868, 0.999355, 157.391, 0.999343, 136.613, 0.998967, 123.276, 0.999488, 118.167, 1.000000, 111.001, 0.998879, 109.709, 0.998138, 114.006, 0.998191, 134.088, 0.998309, 136.281, 0.998296, 135.123, 0.998520, 124.918, 0.998272, 112.135, 0.998985, 111.417, 0.998658,  95.535, 0.999002,  83.686, 0.998496, 103.283, 0.998245, 151.313, 0.998679
   218,07/15/2018 16:15:42,31,312.187, 197.788, 0.999039, 198.783, 0.999240, 188.740, 0.999549, 160.849, 0.999585, 157.359, 0.999486, 136.452, 0.999508, 123.269, 0.999632, 118.441, 1.000000, 110.876, 0.999241, 109.878, 0.998843, 114.215, 0.998674, 134.054, 0.998759, 136.357, 0.998918, 135.195, 0.998865, 124.919, 0.998914, 112.095, 0.999236, 111.403, 0.999104,  95.506, 0.999235,  83.520, 0.999065, 103.419, 0.998523, 151.502, 0.999128
   219,07/15/2018 16:20:38,31,312.188, 198.683, 0.998841, 199.051, 0.998850, 188.400, 0.999473, 160.835, 0.999676, 157.435, 0.999492, 136.659, 0.999198, 123.230, 0.999424, 118.342, 1.000000, 110.994, 0.999183, 109.762, 0.998608, 114.249, 0.998556, 134.224, 0.998616, 136.320, 0.998833, 135.185, 0.998831, 125.000, 0.998656, 112.202, 0.999136, 111.513, 0.998626,  95.469, 0.999096,  83.771, 0.999148, 103.404, 0.998453, 151.434, 0.998542
   220,07/15/2018 16:25:31,31,312.161, 198.070, 0.999236, 199.058, 0.999136, 188.967, 0.999626, 161.018, 0.999757, 157.665, 0.999538, 136.527, 0.999575, 123.190, 0.999624, 117.903, 1.000000, 110.942, 0.999467, 109.858, 0.999128, 114.204, 0.998526, 134.232, 0.998598, 136.267, 0.998970, 134.993, 0.998751, 125.101, 0.998959, 112.143, 0.999387, 111.171, 0.999172,  95.430, 0.999329,  83.585, 0.998903, 103.274, 0.998934, 151.426, 0.999190
   221,07/15/2018 16:30:27,31,312.133, 198.349, 0.999274, 198.961, 0.998850, 188.566, 0.999615, 160.867, 0.999662, 157.398, 0.999536, 136.922, 0.999240, 123.289, 0.999411, 118.586, 1.000000, 111.117, 0.999289, 109.837, 0.998862, 114.356, 0.998750, 134.172, 0.998600, 136.184, 0.998927, 135.067, 0.999044, 124.850, 0.998396, 112.151, 0.999377, 111.589, 0.999318,  95.418, 0.998907,  83.661, 0.998597, 103.200, 0.998809, 151.389, 0.998904
   222,07/15/2018 16:35:20,31,312.113, 198.014, 0.999296, 199.150, 0.999217, 188.792, 0.999569, 160.754, 0.999769, 157.255, 0.999652, 136.260, 0.999500, 122.952, 0.999582, 118.285, 1.000000, 110.904, 0.999527, 109.872, 0.999199, 114.156, 0.998884, 134.008, 0.999281, 136.213, 0.999197, 134.995, 0.999314, 125.041, 0.999291, 112.074, 0.999512, 111.313, 0.999291,  95.489, 0.999553,  83.650, 0.999455, 103.241, 0.998960, 151.670, 0.999575
   223,07/15/2018 16:40:16,31,312.063, 198.763, 0.999450, 199.809, 0.999576, 189.362, 0.999734, 161.445, 0.999863, 158.128, 0.999809, 137.115, 0.999729, 123.628, 0.999616, 118.631, 1.000000, 111.237, 0.999569, 109.956, 0.999633, 114.397, 0.998821, 134.190, 0.999470, 136.266, 0.999466, 135.060, 0.999276, 125.122, 0.999070, 112.143, 0.999718, 111.625, 0.999472,  95.456, 0.999776,  83.742, 0.999322, 103.349, 0.999181, 151.497, 0.999313
   224,07/15/2018 16:45:12,31,312.029, 199.107, 0.999684, 200.068, 0.999383, 189.663, 0.999888, 161.847, 0.999914, 158.470, 0.999865, 137.049, 0.999782, 123.669, 0.999835, 119.256, 1.000000, 111.402, 0.999723, 110.310, 0.999638, 114.585, 0.999176, 134.572, 0.999288, 136.774, 0.999566, 135.462, 0.999409, 125.135, 0.999436, 112.358, 0.999588, 111.803, 0.999453,  95.868, 0.999678,  83.867, 0.999465, 103.344, 0.999348, 151.581, 0.999448
   225,07/15/2018 16:50:05,31,311.980, 198.175, 0.999815, 199.965, 0.999606, 189.491, 0.999843, 161.290, 0.999892, 157.580, 0.999851, 136.511, 0.999731, 123.368, 0.999857, 118.692, 1.000000, 110.944, 0.999775, 109.745, 0.999677, 114.333, 0.999322, 134.102, 0.999420, 136.355, 0.999615, 135.239, 0.999679, 125.151, 0.999214, 112.078, 0.999762, 111.790, 0.999611,  95.577, 0.999782,  83.878, 0.999601, 103.288, 0.999456, 151.835, 0.999596
   226,07/15/2018 16:55:05,31,311.988, 198.557, 0.999195, 198.498, 0.998936, 188.264, 0.999576, 160.700, 0.999632, 157.121, 0.999489, 136.551, 0.999164, 123.126, 0.999556, 118.448, 1.000000, 110.867, 0.999448, 109.914, 0.998821, 114.120, 0.998781, 134.097, 0.998961, 136.000, 0.998926, 135.213, 0.998949, 125.002, 0.998927, 112.177, 0.999266, 111.274, 0.998835,  95.305, 0.999260,  83.688, 0.999018, 103.402, 0.999000, 151.268, 0.999135
   227,07/15/2018 16:59:58,31,311.940, 198.254, 0.999102, 198.983, 0.999095, 188.453, 0.999627, 160.681, 0.999515, 157.416, 0.999504, 136.271, 0.999383, 123.174, 0.999768, 118.379, 1.000000, 110.990, 0.999371, 109.579, 0.998978, 114.304, 0.998699, 134.344, 0.998639, 136.424, 0.999166, 135.055, 0.998976, 125.154, 0.998958, 112.263, 0.999503, 111.501, 0.998989,  95.440, 0.999414,  83.796, 0.999297, 103.383, 0.998817, 151.508, 0.999503
   228,07/15/2018 17:04:54,31,311.930, 198.161, 0.999584, 198.980, 0.999361, 190.506, 0.999570, 160.953, 0.999859, 157.521, 0.999909, 137.114, 0.999704, 123.266, 0.999889, 118.567, 1.000000, 111.074, 0.999647, 110.078, 0.999439, 114.492, 0.999331, 134.338, 0.999334, 136.417, 0.999484, 135.344, 0.999595, 125.027, 0.999332, 112.260, 0.999715, 111.522, 0.999609,  95.570, 0.999740,  83.873, 0.999608, 103.361, 0.999351, 151.672, 0.999674
   229,07/15/2018 17:09:49,31,311.889, 198.072, 0.998834, 198.171, 0.998648, 188.130, 0.999293, 160.184, 0.999282, 156.863, 0.999062, 136.014, 0.998839, 122.926, 0.999459, 118.504, 1.000000, 110.869, 0.998993, 109.740, 0.998272, 113.987, 0.998049, 133.986, 0.998195, 136.168, 0.998283, 134.877, 0.998532, 124.879, 0.998680, 112.053, 0.998949, 111.306, 0.998500,  95.401, 0.999191,  83.626, 0.998509, 103.236, 0.998471, 151.059, 0.998680
   230,07/15/2018 17:14:44,31,311.841, 198.626, 0.999215, 199.094, 0.998777, 188.629, 0.999592, 160.825, 0.999640, 157.487, 0.999519, 136.835, 0.999364, 123.315, 0.999648, 118.476, 1.000000, 111.129, 0.999316, 109.846, 0.998812, 114.357, 0.998736, 134.167, 0.998762, 136.479, 0.998803, 135.085, 0.998772, 125.243, 0.998806, 112.144, 0.999140, 111.383, 0.999001,  95.544, 0.999218,  83.774, 0.999192, 103.342, 0.998589, 151.441, 0.999248
   231,07/15/2018 17:19:38,31,311.750, 198.977, 0.999444, 199.881, 0.998904, 189.038, 0.999778, 160.931, 0.999691, 157.843, 0.999479, 137.010, 0.999233, 123.524, 0.999681, 118.723, 1.000000, 111.375, 0.999400, 110.256, 0.999152, 114.671, 0.998687, 134.330, 0.999020, 136.324, 0.998686, 135.559, 0.998925, 125.255, 0.998748, 112.298, 0.999144, 111.500, 0.999127,  95.756, 0.999406,  83.854, 0.999103, 103.303, 0.998923, 151.584, 0.998742
   232,07/15/2018 17:24:32,31,311.654, 197.328, 0.999053, 198.229, 0.998697, 187.550, 0.999458, 160.104, 0.999408, 156.924, 0.999293, 136.141, 0.998865, 122.562, 0.999443, 118.105, 1.000000, 110.771, 0.999041, 109.535, 0.998747, 114.029, 0.998021, 133.906, 0.998303, 136.027, 0.998681, 135.002, 0.998657, 124.692, 0.998686, 112.146, 0.998784, 111.166, 0.998655,  95.304, 0.999171,  83.477, 0.998270, 103.176, 0.998227, 151.218, 0.998759
   233,07/15/2018 17:29:27,31,311.530, 198.147, 0.998706, 198.733, 0.998050, 188.078, 0.999237, 160.484, 0.999372, 156.979, 0.998874, 136.518, 0.998508, 122.806, 0.999291, 118.134, 1.000000, 110.856, 0.998458, 109.544, 0.997498, 114.222, 0.997648, 133.917, 0.997617, 136.072, 0.997897, 135.088, 0.997596, 124.960, 0.997980, 112.189, 0.998605, 111.484, 0.998229,  95.363, 0.998717,  83.591, 0.998219, 103.326, 0.998146, 151.377, 0.998359
   234,07/15/2018 17:34:24,31,311.418, 198.106, 0.999213, 198.376, 0.998873, 188.035, 0.999610, 160.382, 0.999690, 156.888, 0.999627, 136.526, 0.999347, 123.021, 0.999576, 118.115, 1.000000, 110.958, 0.999479, 109.580, 0.998925, 114.184, 0.998777, 134.213, 0.998939, 136.184, 0.999098, 134.861, 0.998903, 124.806, 0.999081, 112.134, 0.999593, 111.452, 0.999165,  95.357, 0.999540,  83.644, 0.999381, 103.406, 0.998713, 151.362, 0.998938
   235,07/15/2018 17:39:18,31,311.329, 197.435, 0.999361, 198.017, 0.998961, 187.845, 0.999746, 159.699, 0.999627, 156.916, 0.999646, 136.297, 0.999518, 122.689, 0.999632, 117.660, 1.000000, 110.565, 0.999416, 109.490, 0.998826, 113.866, 0.998391, 133.938, 0.998847, 136.185, 0.998928, 134.929, 0.999041, 124.717, 0.998930, 111.958, 0.999430, 111.207, 0.999263,  95.263, 0.999445,  83.457, 0.999205, 103.077, 0.998590, 151.040, 0.999096
   236,07/15/2018 17:44:13,31,311.277, 197.727, 0.999745, 198.464, 0.999670, 188.115, 0.999834, 159.887, 0.999747, 156.858, 0.999890, 136.141, 0.999822, 122.772, 0.999655, 117.673, 1.000000, 110.586, 0.999814, 109.457, 0.999768, 114.132, 0.999490, 133.859, 0.999730, 135.943, 0.999637, 134.837, 0.999721, 124.754, 0.999828, 112.029, 0.999709, 111.265, 0.999758,  95.258, 0.999934,  83.543, 0.999789, 103.099, 0.999607, 151.473, 0.999882
   237,07/15/2018 17:49:07,31,311.236, 198.364, 0.999517, 199.066, 0.999352, 188.835, 0.999616, 160.984, 0.999762, 157.415, 0.999787, 136.784, 0.999747, 123.061, 0.999581, 117.955, 1.000000, 110.770, 0.999614, 109.700, 0.999535, 114.189, 0.999172, 134.009, 0.999508, 135.794, 0.999405, 134.963, 0.999479, 124.883, 0.999308, 112.178, 0.999471, 111.281, 0.999432,  95.370, 0.999663,  83.765, 0.999335, 103.345, 0.999238, 151.264, 0.999809
   238,07/15/2018 17:54:02,31,311.243, 198.553, 0.999687, 199.551, 0.999554, 188.885, 0.999654, 161.146, 0.999734, 157.664, 0.999726, 136.896, 0.999783, 123.155, 0.999549, 118.057, 1.000000, 111.151, 0.999632, 109.807, 0.999614, 114.345, 0.999146, 134.318, 0.999398, 136.155, 0.999348, 135.253, 0.999413, 124.985, 0.999530, 112.141, 0.999503, 111.429, 0.999445,  95.597, 0.999645,  83.842, 0.999536, 103.172, 0.999252, 151.529, 0.999423
   239,07/15/2018 17:58:57,31,311.266, 197.631, 0.999663, 198.862, 0.999532, 188.147, 0.999646, 159.977, 0.999697, 157.022, 0.999785, 136.134, 0.999768, 122.818, 0.999513, 117.565, 1.000000, 110.661, 0.999678, 109.434, 0.999650, 114.033, 0.999373, 133.849, 0.999719, 136.076, 0.999643, 134.765, 0.999628, 124.730, 0.999436, 112.139, 0.999731, 111.386, 0.999634,  95.362, 0.999845,  83.502, 0.999773, 103.069, 0.999432, 151.360, 0.999684
   240,07/15/2018 18:03:56,31,311.300, 199.297, 0.999655, 199.643, 0.999597, 189.216, 0.999759, 161.719, 0.999893, 157.997, 0.999824, 136.652, 0.999720, 123.487, 0.999695, 118.466, 1.000000, 111.537, 0.999739, 109.847, 0.999488, 114.446, 0.998824, 134.182, 0.999109, 136.508, 0.999439, 135.476, 0.999374, 124.975, 0.999409, 112.227, 0.999432, 111.516, 0.999277,  95.436, 0.999516,  83.838, 0.999418, 103.279, 0.998994, 151.433, 0.999517
   241,07/15/2018 18:08:49,31,311.327, 198.058, 0.999853, 199.744, 0.999657, 188.916, 0.999780, 161.098, 0.999765, 157.495, 0.999880, 136.351, 0.999818, 123.085, 0.999751, 117.928, 1.000000, 110.853, 0.999708, 109.692, 0.999727, 114.326, 0.999280, 134.035, 0.999585, 136.242, 0.999639, 134.999, 0.999660, 124.893, 0.999632, 112.330, 0.999679, 111.205, 0.999548,  95.392, 0.999752,  83.642, 0.999636, 103.121, 0.999359, 151.155, 0.999635
   242,07/15/2018 18:13:45,31,311.346, 198.646, 0.999836, 199.455, 0.999713, 189.193, 0.999892, 161.108, 0.999817, 157.983, 0.999931, 136.773, 0.999733, 123.436, 0.999883, 118.125, 1.000000, 111.304, 0.999690, 109.952, 0.999508, 114.628, 0.999376, 134.247, 0.999363, 136.575, 0.999383, 135.256, 0.999415, 125.153, 0.999085, 112.488, 0.999664, 111.739, 0.999503,  95.738, 0.999697,  84.053, 0.999325, 103.720, 0.998700, 152.028, 0.999368
   243,07/15/2018 18:18:39,31,311.360, 199.208, 0.999831, 200.187, 0.999732, 189.095, 0.999848, 161.221, 0.999904, 157.935, 0.999944, 137.328, 0.999851, 123.263, 0.999759, 118.709, 1.000000, 111.094, 0.999945, 109.964, 0.999831, 114.304, 0.999596, 134.343, 0.999765, 136.407, 0.999705, 135.228, 0.999797, 125.110, 0.999562, 112.424, 0.999959, 111.515, 0.999839,  95.569, 0.999928,  83.876, 0.999884, 103.412, 0.999625, 151.558, 0.999887
   244,07/15/2018 18:23:34,31,311.329, 198.707, 0.999848, 199.552, 0.999680, 189.159, 0.999943, 161.097, 0.999863, 158.092, 0.999939, 136.881, 0.999695, 123.085, 0.999860, 118.034, 1.000000, 111.209, 0.999809, 109.930, 0.999656, 114.554, 0.999456, 134.299, 0.999605, 136.514, 0.999576, 135.163, 0.999495, 124.982, 0.999668, 112.301, 0.999776, 111.580, 0.999814,  95.621, 0.999933,  83.936, 0.999874, 103.497, 0.999575, 151.848, 0.999640
   245,07/15/2018 18:28:29,31,311.262, 198.895, 0.999759, 199.578, 0.999547, 189.656, 0.999817, 160.868, 0.999845, 157.807, 0.999782, 137.049, 0.999693, 123.170, 0.999754, 118.012, 1.000000, 111.099, 0.999630, 109.898, 0.999336, 114.333, 0.998802, 134.203, 0.999351, 136.211, 0.999117, 135.130, 0.999296, 125.252, 0.999267, 112.285, 0.999586, 111.663, 0.999560,  95.447, 0.999688,  83.667, 0.999480, 103.320, 0.999003, 151.765, 0.999483
   246,07/15/2018 18:33:24,31,311.185, 198.365, 0.999775, 199.147, 0.999488, 188.186, 0.999879, 160.694, 0.999845, 156.908, 0.999845, 136.526, 0.999780, 122.970, 0.999857, 118.160, 1.000000, 110.769, 0.999612, 109.682, 0.999386, 114.082, 0.999195, 134.032, 0.999386, 135.990, 0.999391, 134.894, 0.999127, 124.811, 0.999331, 111.952, 0.999724, 111.311, 0.999551,  95.435, 0.999556,  83.762, 0.999571, 103.379, 0.999236, 151.285, 0.999655
