Record,DateTime,300,Int.Vaporcm,Int.Liquidmm,CloudBasekm
  3463,07/15/18 09:29:36,301,  4.111,  0.130,  7.750,
  3469,07/15/18 09:31:54,301,  4.108,  0.133,  7.750,
  3475,07/15/18 09:32:33,301,  4.090,  0.136,  7.750,
  3481,07/15/18 09:33:12,301,  4.103,  0.132,  7.750,
  3487,07/15/18 09:33:52,301,  4.109,  0.133,  7.750,
  3493,07/15/18 09:34:31,301,  4.140,  0.126,  7.500,
  3499,07/15/18 09:36:48,301,  4.124,  0.139,  7.500,
  3505,07/15/18 09:37:27,301,  4.149,  0.124,  7.750,
  3511,07/15/18 09:38:06,301,  4.130,  0.133,  7.750,
  3517,07/15/18 09:38:45,301,  4.129,  0.135,  7.500,
  3523,07/15/18 09:39:24,301,  4.126,  0.126,  7.500,
  3529,07/15/18 09:41:42,301,  4.109,  0.154,  7.500,
  3535,07/15/18 09:42:21,301,  4.137,  0.132,  7.500,
  3541,07/15/18 09:43:01,301,  4.128,  0.134,  7.500,
  3547,07/15/18 09:43:40,301,  4.135,  0.142,  7.500,
  3553,07/15/18 09:44:19,301,  4.151,  0.134,  7.500,
  3559,07/15/18 09:46:37,301,  4.126,  0.141,  7.500,
  3565,07/15/18 09:47:16,301,  4.098,  0.145,  7.500,
  3571,07/15/18 09:47:55,301,  4.151,  0.139,  7.500,
  3577,07/15/18 09:48:41,301,  4.163,  0.133,  7.500,
  3583,07/15/18 09:49:31,301,  4.130,  0.140,  7.500,
  3589,07/15/18 09:52:21,301,  4.157,  0.138,  7.500,
  3595,07/15/18 09:53:13,301,  4.160,  0.131,  7.500,
  3601,07/15/18 09:54:03,301,  4.157,  0.126,  7.500,
  3607,07/15/18 09:54:55,301,  4.122,  0.139,  7.500,
  3613,07/15/18 09:55:35,301,  4.166,  0.140,  7.500,
  3619,07/15/18 09:57:52,301,  4.164,  0.144,  7.500,
  3625,07/15/18 09:58:32,301,  4.151,  0.136,  7.500,
  3631,07/15/18 09:59:11,301,  4.185,  0.130,  7.500,
  3637,07/15/18 09:59:50,301,  4.147,  0.150,  7.500,
  3643,07/15/18 10:00:31,301,  4.194,  0.126,  7.250,
  3649,07/15/18 10:02:49,301,  4.200,  0.125,  7.500,
  3655,07/15/18 10:03:28,301,  4.223,  0.119,  7.500,
  3661,07/15/18 10:04:07,301,  4.181,  0.136,  7.500,
  3667,07/15/18 10:04:47,301,  4.148,  0.143,  7.500,
  3673,07/15/18 10:05:26,301,  4.169,  0.137,  7.500,
  3679,07/15/18 10:07:43,301,  4.216,  0.135,  7.500,
  3685,07/15/18 10:08:22,301,  4.183,  0.145,  7.250,
  3691,07/15/18 10:09:01,301,  4.236,  0.126,  7.500,
  3697,07/15/18 10:09:41,301,  4.240,  0.138,  7.250,
  3703,07/15/18 10:10:20,301,  4.223,  0.145,  7.500,
  3709,07/15/18 10:12:38,301,  4.236,  0.132,  7.500,
  3715,07/15/18 10:13:17,301,  4.222,  0.134,  7.250,
  3721,07/15/18 10:13:56,301,  4.228,  0.133,  7.250,
  3727,07/15/18 10:14:35,301,  4.203,  0.141,  7.250,
  3733,07/15/18 10:15:14,301,  4.210,  0.138,  7.250,
  3739,07/15/18 10:17:33,301,  4.230,  0.131,  7.250,
  3745,07/15/18 10:18:12,301,  4.222,  0.136,  7.250,
  3751,07/15/18 10:18:51,301,  4.211,  0.132,  7.250,
  3757,07/15/18 10:19:30,301,  4.233,  0.122,  7.500,
  3763,07/15/18 10:20:09,301,  4.219,  0.132,  7.250,
  3769,07/15/18 10:22:27,301,  4.251,  0.127,  7.250,
  3775,07/15/18 10:23:06,301,  4.205,  0.146,  7.250,
  3781,07/15/18 10:23:45,301,  4.233,  0.134,  7.250,
  3787,07/15/18 10:24:25,301,  4.260,  0.138,  7.250,
  3793,07/15/18 10:25:03,301,  4.244,  0.130,  7.250,
  3799,07/15/18 10:27:21,301,  4.278,  0.130,  7.250,
  3805,07/15/18 10:28:01,301,  4.276,  0.136,  7.250,
  3811,07/15/18 10:28:40,301,  4.269,  0.140,  7.250,
  3817,07/15/18 10:29:19,301,  4.286,  0.135,  7.250,
  3823,07/15/18 10:29:58,301,  4.260,  0.149,  7.250,
  3829,07/15/18 10:32:17,301,  4.278,  0.143,  7.250,
  3835,07/15/18 10:32:57,301,  4.309,  0.134,  7.250,
  3841,07/15/18 10:33:36,301,  4.255,  0.140,  7.250,
  3847,07/15/18 10:34:15,301,  4.286,  0.134,  7.250,
  3853,07/15/18 10:34:53,301,  4.248,  0.139,  7.250,
  3859,07/15/18 10:37:11,301,  4.266,  0.141,  7.250,
  3865,07/15/18 10:37:50,301,  4.260,  0.125,  7.250,
  3871,07/15/18 10:38:29,301,  4.268,  0.146,  7.250,
  3877,07/15/18 10:39:09,301,  4.242,  0.148,  7.000,
  3883,07/15/18 10:39:48,301,  4.233,  0.145,  7.500,
  3889,07/15/18 10:42:06,301,  4.290,  0.132,  7.250,
  3895,07/15/18 10:42:45,301,  4.266,  0.147,  7.250,
  3901,07/15/18 10:43:24,301,  4.289,  0.138,  7.250,
  3907,07/15/18 10:44:03,301,  4.272,  0.163,  7.250,
  3913,07/15/18 10:44:42,301,  4.364,  0.069,  7.500,
  3919,07/15/18 10:47:01,301,  4.335,  0.124,  7.000,
  3925,07/15/18 10:47:40,301,  4.266,  0.206,  7.250,
  3931,07/15/18 10:48:19,301,  4.270,  0.171,  7.000,
  3937,07/15/18 10:48:58,301,  4.305,  0.170,  7.250,
  3943,07/15/18 10:49:37,301,  4.319,  0.158,  7.250,
  3949,07/15/18 10:51:55,301,  4.417,  0.111,  7.250,
  3955,07/15/18 10:52:34,301,  4.380,  0.116,  7.000,
  3961,07/15/18 10:53:13,301,  4.492,  0.024,  7.000,
  3967,07/15/18 10:53:52,301,  4.325,  0.196,  7.250,
  3973,07/15/18 10:54:32,301,  4.392,  0.101,  7.000,
  3979,07/15/18 10:56:50,301,  4.372,  0.142,  6.750,
  3985,07/15/18 10:57:29,301,  4.402,  0.088,  6.750,
  3991,07/15/18 10:58:08,301,  4.306,  0.206,  6.500,
  3997,07/15/18 10:58:47,301,  4.271,  0.250,  6.750,
  4003,07/15/18 10:59:26,301,  4.387,  0.122,  7.250,
  4009,07/15/18 11:01:44,301,  4.419,  0.064,  7.000,
  4015,07/15/18 11:02:23,301,  4.363,  0.134,  7.000,
  4021,07/15/18 11:03:02,301,  4.302,  0.208,  7.250,
  4027,07/15/18 11:03:41,301,  4.259,  0.214,  7.250,
  4033,07/15/18 11:04:20,301,  4.334,  0.150,  7.000,
  4039,07/15/18 11:06:37,301,  4.369,  0.126,  7.000,
  4045,07/15/18 11:07:16,301,  4.305,  0.150,  7.000,
  4051,07/15/18 11:07:55,301,  4.274,  0.207,  7.250,
  4057,07/15/18 11:08:35,301,  4.300,  0.176,  7.250,
  4063,07/15/18 11:09:14,301,  4.319,  0.165,  6.750,
  4069,07/15/18 11:11:32,301,  4.444,  0.070,  6.500,
  4075,07/15/18 11:12:11,301,  4.264,  0.211,  7.000,
  4081,07/15/18 11:12:50,301,  4.320,  0.144,  7.000,
  4087,07/15/18 11:13:30,301,  4.250,  0.221,  7.250,
  4093,07/15/18 11:14:09,301,  4.316,  0.146,  7.500,
  4099,07/15/18 11:16:25,301,  4.392,  0.084,  7.000,
  4105,07/15/18 11:17:04,301,  4.288,  0.207,  7.000,
  4111,07/15/18 11:17:44,301,  4.285,  0.195,  7.250,
  4117,07/15/18 11:18:23,301,  4.344,  0.167,  6.500,
  4123,07/15/18 11:19:03,301,  4.392,  0.114,  7.000,
  4129,07/15/18 11:21:20,301,  4.411,  0.151,  6.750,
  4135,07/15/18 11:21:59,301,  4.405,  0.140,  6.750,
  4141,07/15/18 11:22:39,301,  4.385,  0.146,  6.750,
  4147,07/15/18 11:23:18,301,  4.375,  0.178,  7.000,
  4153,07/15/18 11:23:57,301,  4.375,  0.184,  6.500,
  4159,07/15/18 11:26:16,301,  4.363,  0.178,  7.000,
  4165,07/15/18 11:26:55,301,  4.299,  0.256,  6.750,
  4171,07/15/18 11:27:34,301,  4.378,  0.149,  7.000,
  4177,07/15/18 11:28:13,301,  4.435,  0.149,  7.000,
  4183,07/15/18 11:28:52,301,  4.368,  0.166,  7.000,
  4189,07/15/18 11:31:11,301,  4.375,  0.171,  6.500,
  4195,07/15/18 11:31:50,301,  4.435,  0.091,  6.750,
  4201,07/15/18 11:32:29,301,  4.387,  0.099,  7.000,
  4207,07/15/18 11:33:08,301,  4.391,  0.108,  7.250,
  4213,07/15/18 11:33:48,301,  4.285,  0.181,  7.000,
  4219,07/15/18 11:36:05,301,  4.312,  0.183,  6.750,
  4225,07/15/18 11:36:44,301,  4.368,  0.117,  7.000,
  4231,07/15/18 11:37:23,301,  4.287,  0.168,  7.000,
  4237,07/15/18 11:38:02,301,  4.423,  0.087,  7.000,
  4243,07/15/18 11:38:41,301,  4.337,  0.134,  7.000,
  4249,07/15/18 11:40:59,301,  4.317,  0.182,  7.250,
  4255,07/15/18 11:41:39,301,  4.353,  0.111,  7.500,
  4261,07/15/18 11:42:18,301,  4.323,  0.155,  7.000,
  4267,07/15/18 11:42:57,301,  4.284,  0.151,  7.250,
  4273,07/15/18 11:43:36,301,  4.314,  0.160,  7.000,
  4279,07/15/18 11:45:54,301,  4.540,  0.003,  6.750,
  4285,07/15/18 11:46:33,301,  4.367,  0.148,  7.000,
  4291,07/15/18 11:47:12,301,  4.302,  0.178,  7.000,
  4297,07/15/18 11:47:51,301,  4.433,  0.105,  7.250,
  4303,07/15/18 11:48:31,301,  4.415,  0.107,  7.000,
  4309,07/15/18 11:50:49,301,  4.452,  0.114,  7.250,
  4315,07/15/18 11:51:28,301,  4.468,  0.053,  7.000,
  4321,07/15/18 11:52:07,301,  4.393,  0.148,  7.000,
  4327,07/15/18 11:52:47,301,  4.387,  0.166,  7.000,
  4333,07/15/18 11:53:26,301,  4.447,  0.124,  7.000,
  4339,07/15/18 11:55:44,301,  4.436,  0.085,  7.250,
  4345,07/15/18 11:56:23,301,  4.418,  0.084,  7.000,
  4351,07/15/18 11:57:02,301,  4.377,  0.125,  6.750,
  4357,07/15/18 11:57:41,301,  4.423,  0.087,  6.750,
  4363,07/15/18 11:58:20,301,  4.347,  0.169,  7.000,
  4369,07/15/18 12:00:39,301,  4.468,  0.043,  7.000,
  4375,07/15/18 12:01:18,301,  4.437,  0.070,  7.000,
  4381,07/15/18 12:01:57,301,  4.408,  0.106,  6.750,
  4387,07/15/18 12:02:36,301,  4.452,  0.024,  7.000,
  4393,07/15/18 12:03:15,301,  4.404,  0.099,  6.750,
  4399,07/15/18 12:05:33,301,  4.327,  0.171,  7.250,
  4405,07/15/18 12:06:13,301,  4.350,  0.118,  7.000,
  4411,07/15/18 12:06:52,301,  4.365,  0.132,  7.000,
  4417,07/15/18 12:07:31,301,  4.420,  0.070,  7.000,
  4423,07/15/18 12:08:10,301,  4.427,  0.065,  7.250,
  4429,07/15/18 12:10:28,301,  4.408,  0.066,  7.000,
  4435,07/15/18 12:11:08,301,  4.458,  0.040,  7.000,
  4441,07/15/18 12:11:48,301,  4.385,  0.122,  7.250,
  4447,07/15/18 12:12:28,301,  4.354,  0.153,  6.750,
  4453,07/15/18 12:13:06,301,  4.432,  0.065,  6.750,
  4459,07/15/18 12:15:25,301,  4.445,  0.060,  7.000,
  4465,07/15/18 12:16:04,301,  4.383,  0.134,  7.000,
  4471,07/15/18 12:16:43,301,  4.305,  0.184,  7.000,
  4477,07/15/18 12:17:22,301,  4.372,  0.121,  7.000,
  4483,07/15/18 12:18:01,301,  4.394,  0.118,  7.000,
  4489,07/15/18 12:20:19,301,  4.369,  0.157,  7.000,
  4495,07/15/18 12:20:58,301,  4.426,  0.087,  6.750,
  4501,07/15/18 12:21:38,301,  4.454,  0.104,  7.000,
  4507,07/15/18 12:22:17,301,  4.458,  0.049,  6.750,
  4513,07/15/18 12:22:56,301,  4.444,  0.068,  7.000,
  4519,07/15/18 12:25:14,301,  4.375,  0.159,  7.000,
  4525,07/15/18 12:25:53,301,  4.343,  0.164,  7.250,
  4531,07/15/18 12:26:32,301,  4.426,  0.083,  6.750,
  4537,07/15/18 12:27:11,301,  4.460,  0.044,  7.250,
  4543,07/15/18 12:27:50,301,  4.436,  0.102,  6.500,
  4549,07/15/18 12:30:08,301,  4.341,  0.146,  7.000,
  4555,07/15/18 12:30:47,301,  4.405,  0.074,  7.000,
  4561,07/15/18 12:31:27,301,  4.377,  0.130,  6.750,
  4567,07/15/18 12:32:06,301,  4.370,  0.152,  6.750,
  4573,07/15/18 12:32:45,301,  4.387,  0.116,  7.000,
  4579,07/15/18 12:35:02,301,  4.420,  0.116,  6.750,
  4585,07/15/18 12:35:41,301,  4.292,  0.238,  7.000,
  4591,07/15/18 12:36:21,301,  4.400,  0.108,  7.250,
  4597,07/15/18 12:37:00,301,  4.411,  0.099,  7.000,
  4603,07/15/18 12:37:39,301,  4.413,  0.135,  7.000,
  4609,07/15/18 12:39:57,301,  4.510,  0.024,  6.750,
  4615,07/15/18 12:40:36,301,  4.395,  0.095,  6.750,
  4621,07/15/18 12:41:16,301,  4.537,  0.000,  6.500,
  4627,07/15/18 12:41:55,301,  4.387,  0.140,  7.000,
  4633,07/15/18 12:42:34,301,  4.436,  0.056,  7.250,
  4639,07/15/18 12:44:52,301,  4.447,  0.089,  7.000,
  4645,07/15/18 12:45:32,301,  4.417,  0.134,  6.750,
  4651,07/15/18 12:46:11,301,  4.466,  0.089,  7.000,
  4657,07/15/18 12:46:50,301,  4.503,  0.061,  7.000,
  4663,07/15/18 12:47:29,301,  4.429,  0.135,  7.250,
  4669,07/15/18 12:49:47,301,  4.451,  0.095,  7.250,
  4675,07/15/18 12:50:26,301,  4.413,  0.132,  7.000,
  4681,07/15/18 12:51:06,301,  4.435,  0.125,  7.000,
  4687,07/15/18 12:51:45,301,  4.376,  0.161,  7.000,
  4693,07/15/18 12:52:24,301,  4.504,  0.068,  6.750,
  4699,07/15/18 12:54:42,301,  4.568,  0.020,  7.000,
  4705,07/15/18 12:55:21,301,  4.546,  0.068,  7.000,
  4711,07/15/18 12:56:00,301,  4.550,  0.030,  7.000,
  4717,07/15/18 12:56:39,301,  4.516,  0.070,  7.000,
  4723,07/15/18 12:57:18,301,  4.521,  0.070,  7.000,
  4729,07/15/18 12:59:36,301,  4.467,  0.098,  6.750,
  4735,07/15/18 13:00:15,301,  4.436,  0.137,  7.000,
  4741,07/15/18 13:00:55,301,  4.498,  0.083,  7.000,
  4747,07/15/18 13:01:34,301,  4.486,  0.100,  6.750,
  4753,07/15/18 13:02:13,301,  4.421,  0.148,  7.000,
  4759,07/15/18 13:04:31,301,  4.465,  0.107,  7.250,
  4765,07/15/18 13:05:11,301,  4.447,  0.108,  6.750,
  4771,07/15/18 13:05:50,301,  4.429,  0.139,  6.750,
  4777,07/15/18 13:06:29,301,  4.488,  0.055,  7.250,
  4783,07/15/18 13:07:08,301,  4.383,  0.143,  7.000,
  4789,07/15/18 13:09:25,301,  4.427,  0.091,  7.000,
  4795,07/15/18 13:10:05,301,  4.484,  0.042,  7.250,
  4801,07/15/18 13:10:44,301,  4.415,  0.118,  7.250,
  4807,07/15/18 13:11:23,301,  4.428,  0.085,  7.250,
  4813,07/15/18 13:12:02,301,  4.397,  0.106,  7.250,
  4819,07/15/18 13:14:20,301,  4.393,  0.109,  7.250,
  4825,07/15/18 13:14:59,301,  4.379,  0.103,  7.250,
  4831,07/15/18 13:15:37,301,  4.381,  0.133,  7.000,
  4837,07/15/18 13:16:17,301,  4.433,  0.074,  7.000,
  4843,07/15/18 13:16:56,301,  4.431,  0.075,  7.000,
  4849,07/15/18 13:19:14,301,  4.378,  0.131,  7.000,
  4855,07/15/18 13:19:53,301,  4.432,  0.054,  6.750,
  4861,07/15/18 13:20:32,301,  4.438,  0.048,  7.250,
  4867,07/15/18 13:21:12,301,  4.377,  0.123,  6.750,
  4873,07/15/18 13:21:51,301,  4.463,  0.065,  7.250,
  4879,07/15/18 13:24:09,301,  4.363,  0.139,  7.500,
  4885,07/15/18 13:24:48,301,  4.442,  0.048,  7.000,
  4891,07/15/18 13:25:27,301,  4.377,  0.153,  7.000,
  4897,07/15/18 13:26:06,301,  4.484,  0.043,  7.000,
  4903,07/15/18 13:26:45,301,  4.419,  0.113,  7.000,
  4909,07/15/18 13:29:03,301,  4.392,  0.127,  6.750,
  4915,07/15/18 13:29:43,301,  4.379,  0.105,  7.000,
  4921,07/15/18 13:30:33,301,  4.424,  0.063,  7.500,
  4927,07/15/18 13:31:13,301,  4.441,  0.092,  7.000,
  4933,07/15/18 13:31:52,301,  4.448,  0.051,  7.000,
  4939,07/15/18 13:34:09,301,  4.353,  0.121,  7.000,
  4945,07/15/18 13:34:48,301,  4.509,  0.021,  7.250,
  4951,07/15/18 13:35:27,301,  4.440,  0.078,  7.000,
  4957,07/15/18 13:36:06,301,  4.339,  0.156,  7.000,
  4963,07/15/18 13:36:46,301,  4.369,  0.118,  7.250,
  4969,07/15/18 13:39:03,301,  4.348,  0.111,  7.250,
  4975,07/15/18 13:39:43,301,  4.361,  0.090,  7.500,
  4981,07/15/18 13:40:22,301,  4.374,  0.067,  7.250,
  4987,07/15/18 13:41:02,301,  4.360,  0.081,  7.250,
  4993,07/15/18 13:41:41,301,  4.375,  0.073,  7.250,
  4999,07/15/18 13:43:58,301,  4.437,  0.032,  7.250,
  5005,07/15/18 13:44:37,301,  4.349,  0.106,  7.250,
  5011,07/15/18 13:45:16,301,  4.322,  0.126,  7.500,
  5017,07/15/18 13:45:55,301,  4.391,  0.091,  7.000,
  5023,07/15/18 13:46:35,301,  4.337,  0.110,  7.000,
  5029,07/15/18 13:48:53,301,  4.270,  0.150,  7.000,
  5035,07/15/18 13:49:33,301,  4.393,  0.042,  7.250,
  5041,07/15/18 13:50:12,301,  4.411,  0.031,  7.250,
  5047,07/15/18 13:50:52,301,  4.406,  0.036,  7.000,
  5053,07/15/18 13:51:31,301,  4.237,  0.161,  7.250,
  5059,07/15/18 13:53:49,301,  4.319,  0.079,  7.250,
  5065,07/15/18 13:54:28,301,  4.295,  0.134,  7.000,
  5071,07/15/18 13:55:08,301,  4.366,  0.039,  7.500,
  5077,07/15/18 13:55:47,301,  4.234,  0.142,  7.500,
  5083,07/15/18 13:56:26,301,  4.194,  0.163,  7.500,
  5089,07/15/18 13:58:44,301,  4.232,  0.090,  7.250,
  5095,07/15/18 13:59:23,301,  4.272,  0.071,  7.250,
  5101,07/15/18 14:00:02,301,  4.123,  0.178,  7.500,
  5107,07/15/18 14:00:42,301,  4.207,  0.110,  7.250,
  5113,07/15/18 14:01:21,301,  4.249,  0.067,  7.250,
  5119,07/15/18 14:03:39,301,  4.318,  0.000,  7.250,
  5125,07/15/18 14:04:19,301,  4.261,  0.073,  7.250,
  5131,07/15/18 14:04:59,301,  4.230,  0.059,  7.250,
  5137,07/15/18 14:05:38,301,  4.126,  0.164,  7.250,
  5143,07/15/18 14:06:17,301,  4.211,  0.071,  7.500,
  5149,07/15/18 14:08:35,301,  4.114,  0.123,  7.750,
  5155,07/15/18 14:09:13,301,  4.157,  0.098,  7.500,
  5161,07/15/18 14:09:52,301,  4.145,  0.110,  7.750,
  5167,07/15/18 14:10:32,301,  4.172,  0.078,  7.250,
  5173,07/15/18 14:11:12,301,  4.158,  0.101,  7.500,
  5179,07/15/18 14:13:29,301,  4.194,  0.092,  7.500,
  5185,07/15/18 14:14:08,301,  4.214,  0.036,  7.500,
  5191,07/15/18 14:14:48,301,  4.231,  0.026,  7.250,
  5197,07/15/18 14:15:27,301,  4.164,  0.095,  7.500,
  5203,07/15/18 14:16:06,301,  4.163,  0.115,  7.750,
  5209,07/15/18 14:18:24,301,  4.224,  0.042,  7.500,
  5215,07/15/18 14:19:03,301,  4.119,  0.113,  7.750,
  5221,07/15/18 14:19:42,301,  4.083,  0.162,  7.250,
  5227,07/15/18 14:20:23,301,  4.223,  0.057,  7.500,
  5233,07/15/18 14:21:02,301,  4.174,  0.100,  7.500,
  5239,07/15/18 14:23:20,301,  4.190,  0.079,  7.250,
  5245,07/15/18 14:23:59,301,  4.165,  0.078,  7.750,
  5251,07/15/18 14:24:38,301,  4.251,  0.031,  7.500,
  5257,07/15/18 14:25:17,301,  4.097,  0.149,  7.750,
  5263,07/15/18 14:25:56,301,  4.135,  0.137,  7.500,
  5269,07/15/18 14:28:14,301,  4.096,  0.124,  7.500,
  5275,07/15/18 14:28:53,301,  4.119,  0.106,  7.750,
  5281,07/15/18 14:29:33,301,  4.097,  0.119,  7.500,
  5287,07/15/18 14:30:12,301,  4.165,  0.054,  7.750,
  5293,07/15/18 14:30:52,301,  4.076,  0.166,  7.750,
  5299,07/15/18 14:33:10,301,  4.076,  0.133,  7.750,
  5305,07/15/18 14:33:49,301,  4.147,  0.064,  7.750,
  5311,07/15/18 14:34:28,301,  4.166,  0.027,  7.500,
  5317,07/15/18 14:35:07,301,  4.162,  0.056,  7.500,
  5323,07/15/18 14:35:46,301,  4.110,  0.118,  7.750,
  5329,07/15/18 14:38:04,301,  4.016,  0.162,  7.750,
  5335,07/15/18 14:38:43,301,  4.117,  0.081,  7.750,
  5341,07/15/18 14:39:22,301,  4.177,  0.010,  7.750,
  5347,07/15/18 14:40:02,301,  4.050,  0.130,  7.750,
  5353,07/15/18 14:40:41,301,  4.090,  0.111,  7.500,
  5359,07/15/18 14:43:00,301,  4.064,  0.135,  7.750,
  5365,07/15/18 14:43:39,301,  4.070,  0.093,  7.750,
  5371,07/15/18 14:44:19,301,  4.079,  0.114,  7.500,
  5377,07/15/18 14:44:58,301,  4.069,  0.123,  7.250,
  5383,07/15/18 14:45:37,301,  4.154,  0.026,  7.750,
  5389,07/15/18 14:47:55,301,  4.089,  0.114,  7.500,
  5395,07/15/18 14:48:34,301,  4.127,  0.080,  7.750,
  5401,07/15/18 14:49:13,301,  4.032,  0.135,  7.750,
  5407,07/15/18 14:49:52,301,  4.170,  0.012,  7.500,
  5413,07/15/18 14:50:31,301,  4.123,  0.061,  7.500,
  5419,07/15/18 14:52:49,301,  4.197,  0.021,  7.750,
  5425,07/15/18 14:53:28,301,  4.090,  0.106,  7.500,
  5431,07/15/18 14:54:07,301,  4.092,  0.067,  7.750,
  5437,07/15/18 14:54:46,301,  4.123,  0.062,  7.750,
  5443,07/15/18 14:55:25,301,  4.114,  0.048,  7.750,
  5449,07/15/18 14:57:43,301,  4.040,  0.115,  7.750,
  5455,07/15/18 14:58:22,301,  4.008,  0.125,  7.500,
  5461,07/15/18 14:59:01,301,  4.170,  0.000,  7.750,
  5467,07/15/18 14:59:40,301,  4.086,  0.074,  7.750,
  5473,07/15/18 15:00:19,301,  4.168,  0.029,  7.750,
  5479,07/15/18 15:02:37,301,  4.063,  0.120,  7.750,
  5485,07/15/18 15:03:16,301,  4.092,  0.094,  7.750,
  5491,07/15/18 15:03:55,301,  4.133,  0.062,  7.500,
  5497,07/15/18 15:04:35,301,  4.112,  0.093,  7.500,
  5503,07/15/18 15:05:14,301,  4.113,  0.075,  8.000,
  5509,07/15/18 15:07:32,301,  4.152,  0.060,  7.500,
  5515,07/15/18 15:08:12,301,  4.087,  0.063,  7.750,
  5521,07/15/18 15:08:51,301,  4.137,  0.069,  7.500,
  5527,07/15/18 15:09:30,301,  4.152,  0.036,  7.750,
  5533,07/15/18 15:10:09,301,  4.085,  0.096,  7.750,
  5539,07/15/18 15:12:28,301,  4.177,  0.023,  7.750,
  5545,07/15/18 15:13:07,301,  4.078,  0.119,  7.500,
  5551,07/15/18 15:13:47,301,  4.093,  0.115,  7.750,
  5557,07/15/18 15:14:26,301,  4.143,  0.074,  7.750,
  5563,07/15/18 15:15:05,301,  4.154,  0.039,  7.500,
  5569,07/15/18 15:17:23,301,  4.091,  0.116,  7.500,
  5575,07/15/18 15:18:02,301,  4.115,  0.100,  7.750,
  5581,07/15/18 15:18:41,301,  4.106,  0.111,  7.750,
  5587,07/15/18 15:19:21,301,  4.082,  0.123,  7.750,
  5593,07/15/18 15:20:00,301,  4.033,  0.124,  8.000,
  5599,07/15/18 15:22:17,301,  4.069,  0.127,  7.250,
  5605,07/15/18 15:22:56,301,  4.136,  0.062,  7.750,
  5611,07/15/18 15:23:36,301,  4.077,  0.100,  7.750,
  5617,07/15/18 15:24:14,301,  4.115,  0.114,  7.500,
  5623,07/15/18 15:24:53,301,  4.125,  0.095,  7.500,
  5629,07/15/18 15:27:11,301,  4.114,  0.106,  7.500,
  5635,07/15/18 15:27:50,301,  4.135,  0.093,  7.500,
  5641,07/15/18 15:28:34,301,  4.093,  0.132,  7.750,
  5647,07/15/18 15:29:14,301,  4.186,  0.061,  7.500,
  5653,07/15/18 15:29:53,301,  4.114,  0.106,  7.250,
  5659,07/15/18 15:32:11,301,  4.173,  0.084,  7.750,
  5665,07/15/18 15:32:50,301,  4.082,  0.139,  7.750,
  5671,07/15/18 15:33:29,301,  4.174,  0.049,  8.000,
  5677,07/15/18 15:34:08,301,  3.992,  0.206,  8.000,
  5683,07/15/18 15:34:47,301,  4.118,  0.130,  7.500,
  5689,07/15/18 15:37:04,301,  4.111,  0.104,  7.750,
  5695,07/15/18 15:37:44,301,  4.136,  0.087,  8.000,
  5701,07/15/18 15:38:23,301,  4.106,  0.122,  7.750,
  5707,07/15/18 15:39:02,301,  4.120,  0.102,  7.750,
  5713,07/15/18 15:39:41,301,  4.091,  0.128,  7.750,
  5719,07/15/18 15:41:59,301,  4.090,  0.128,  7.500,
  5725,07/15/18 15:42:38,301,  4.177,  0.041,  7.500,
  5731,07/15/18 15:43:17,301,  4.088,  0.124,  7.750,
  5737,07/15/18 15:43:56,301,  4.143,  0.068,  7.750,
  5743,07/15/18 15:44:35,301,  4.169,  0.082,  7.500,
  5749,07/15/18 15:46:53,301,  4.092,  0.136,  7.750,
  5755,07/15/18 15:47:32,301,  4.102,  0.116,  7.750,
  5761,07/15/18 15:48:11,301,  4.093,  0.112,  7.750,
  5767,07/15/18 15:48:51,301,  4.115,  0.097,  7.750,
  5773,07/15/18 15:49:31,301,  4.055,  0.173,  7.500,
  5779,07/15/18 15:51:49,301,  4.089,  0.098,  7.500,
  5785,07/15/18 15:52:28,301,  4.127,  0.065,  7.750,
  5791,07/15/18 15:53:07,301,  4.108,  0.115,  7.750,
  5797,07/15/18 15:53:47,301,  4.112,  0.104,  7.750,
  5803,07/15/18 15:54:26,301,  4.072,  0.146,  7.750,
  5809,07/15/18 15:56:44,301,  4.200,  0.004,  7.500,
  5815,07/15/18 15:57:23,301,  4.173,  0.042,  8.000,
  5821,07/15/18 15:58:02,301,  4.074,  0.123,  8.000,
  5827,07/15/18 15:58:42,301,  4.130,  0.076,  8.000,
  5833,07/15/18 15:59:21,301,  4.147,  0.048,  8.250,
  5839,07/15/18 16:01:38,301,  4.141,  0.050,  7.750,
  5845,07/15/18 16:02:18,301,  4.055,  0.115,  8.000,
  5851,07/15/18 16:02:57,301,  4.152,  0.047,  8.000,
  5857,07/15/18 16:03:36,301,  4.189,  0.000,  8.000,
  5863,07/15/18 16:04:16,301,  4.117,  0.051,  7.750,
  5869,07/15/18 16:06:33,301,  4.108,  0.102,  7.750,
  5875,07/15/18 16:07:12,301,  4.115,  0.096,  7.750,
  5881,07/15/18 16:07:51,301,  4.138,  0.052,  7.750,
  5887,07/15/18 16:08:30,301,  4.105,  0.100,  8.000,
  5893,07/15/18 16:09:09,301,  3.999,  0.157,  7.750,
  5899,07/15/18 16:11:27,301,  4.037,  0.087,  7.750,
  5905,07/15/18 16:12:06,301,  4.045,  0.114,  8.250,
  5911,07/15/18 16:12:45,301,  4.121,  0.039,  7.750,
  5917,07/15/18 16:13:24,301,  4.072,  0.060,  7.750,
