    1,07/04/2018 00:04:12,99,# Radiometrics V5.00 configuration file for 3029A
    2,07/04/2018 00:04:12,99,# Configuration File Format: 6.00
    3,07/04/2018 00:04:12,99,# No more comments
    4,07/04/2018 00:04:12,99,
    5,07/04/2018 00:04:12,99,MP TYPE:
    6,07/04/2018 00:04:12,99,MP-3000A 3029A  :Model & Serial Number
    7,07/04/2018 00:04:12,99,4               :Windows com port (1 to 9)
    8,07/04/2018 00:04:12,99,1               :debug (1=on; 0=off)
    9,07/04/2018 00:04:12,99,1               :PC Clock Sync to GPS (1=on; 0=off)
   10,07/04/2018 00:04:12,99,
   11,07/04/2018 00:04:12,99,TIP CONFIGURATION: (For all TIP Commands)
   12,07/04/2018 00:04:12,99,0.90            :regression coeff for a good tip
   13,07/04/2018 00:04:12,99,0.0             :Default Azimuth Angle
   14,07/04/2018 00:04:12,99,5               :Number of Elevation Angles
   15,07/04/2018 00:04:12,99,30              :Tip Elevation Angle #1
   16,07/04/2018 00:04:12,99,45              :Tip Elevation Angle #2
   17,07/04/2018 00:04:12,99,90              :Tip Elevation Angle #3
   18,07/04/2018 00:04:12,99,135             :Tip Elevation Angle #4
   19,07/04/2018 00:04:12,99,150             :Tip Elevation Angle #5
   20,07/04/2018 00:04:12,99,0               :0=No tips when rain sensor on, 1=allow tips w/rain on
   21,07/04/2018 00:04:12,99,0.8             :rain sensor tip threshold (volts)
   22,07/04/2018 00:04:12,99,
   23,07/04/2018 00:04:12,99,BLOWER SETTINGS:
   24,07/04/2018 00:04:12,99,0.80            :Rain sensor blower threshold (volts)
   25,07/04/2018 00:04:12,99,70              :RH threshold (%)
   26,07/04/2018 00:04:12,99,30              :Blower speed (rain and RH both below threshold)
   27,07/04/2018 00:04:12,99,
   28,07/04/2018 00:04:12,99,SYNTHESIZER TYPE:
   29,07/04/2018 00:04:12,99,1               :1 = 11.0-15.0 GHz; 2 = 11.0-15.3 GHz; 3 = VIDA; 4 = Spinnaker
   30,07/04/2018 00:04:12,99,
   31,07/04/2018 00:04:12,99,CHANNEL CALIBRATION BLOCK:
   32,07/04/2018 00:04:12,99,2015/08/10 10:32:47  :Date of last factory LN2 calibration
   33,07/04/2018 00:04:12,99,2015/08/17 16:41:01  :Date of last user LN2 calibration              2015-08-17_15-33-47_lv0
   34,07/04/2018 00:04:12,99,10,10.0,2.5,50,200   :ln2 calibration integration parameters
   35,07/04/2018 00:04:12,99,.90                  :target tolerance for ln2 cal
   36,07/04/2018 00:04:12,99,35                   :number of frequencies
   37,07/04/2018 00:04:12,99,Frequency,Rcvr,MRT,Window Coef,ND drive,IF Atten,alpha,dtdg,k1,k2,k3,k4,Tnd
   38,07/04/2018 00:04:12,99, 22.000,0,275.0,.000140, 32860,21.0,0.99042, -0.52282118E+06,  0.55631077E+02, -0.11298425E+01,  0.55395653E-02, -0.79484273E-05, 202.5
