Record,DateTime,40,TambK,Rh,Presmb,TirK,Rain
   416,07/11/18 03:27:56,41, 303.6150,  74.7600,1016.5500, 280.6600,0
   418,07/11/18 03:28:35,41, 303.9670,  78.5900,1016.5500, 277.3100,0
   420,07/11/18 03:29:14,41, 303.9550,  74.0800,1016.4500, 276.0400,0
   422,07/11/18 03:31:32,41, 304.3880,  75.5900,1016.5500, 271.9600,0
   424,07/11/18 03:32:11,41, 304.4590,  74.6300,1016.4500, 280.6000,0
   426,07/11/18 03:32:51,41, 304.3610,  73.5100,1016.5500, 279.5900,0
   428,07/11/18 03:33:30,41, 304.5990,  77.0300,1016.4500, 272.4500,0
   430,07/11/18 03:34:10,41, 304.6380,  75.3100,1016.4500, 271.3700,0
   432,07/11/18 03:36:27,41, 304.7240,  73.4100,1016.4500, 280.4300,0
   434,07/11/18 03:37:07,41, 304.6110,  72.5100,1016.4500, 280.4600,0
   436,07/11/18 03:37:46,41, 304.5290,  73.3300,1016.4500, 282.4600,0
   438,07/11/18 03:38:25,41, 304.5020,  75.2700,1016.4500, 286.9800,0
   440,07/11/18 03:39:07,41, 304.3450,  75.1800,1016.3500, 288.2400,0
   442,07/11/18 03:41:28,41, 304.4000,  75.6600,1016.3500, 281.4000,0
   444,07/11/18 03:42:07,41, 304.4310,  76.1300,1016.4500, 280.0600,0
   446,07/11/18 03:42:46,41, 304.3730,  76.4400,1016.3500, 286.2600,0
   448,07/11/18 03:43:25,41, 304.3180,  76.8700,1016.4500, 283.6000,0
   450,07/11/18 03:44:04,41, 304.0100,  74.5700,1016.3500, 292.5600,0
   452,07/11/18 03:46:22,41, 304.0520,  75.9600,1016.3500, 291.3700,0
   454,07/11/18 03:47:01,41, 304.0640,  75.4000,1016.3500, 279.5200,0
   456,07/11/18 03:47:41,41, 304.2050,  75.4200,1016.3500, 277.8400,0
   458,07/11/18 03:48:20,41, 304.2750,  76.2900,1016.3500, 279.2400,0
   460,07/11/18 03:48:59,41, 304.2480,  77.0600,1016.3500, 278.9500,0
   462,07/11/18 03:51:17,41, 304.6380,  76.9900,1016.2500, 276.4000,0
   464,07/11/18 03:51:57,41, 304.8770,  77.5300,1016.3500, 268.1300,0
   466,07/11/18 03:52:36,41, 304.8060,  74.1600,1016.2500, 268.2600,0
   468,07/11/18 03:53:16,41, 304.9350,  73.9100,1016.2500, 269.0200,0
   470,07/11/18 03:53:55,41, 304.8770,  73.2400,1016.2500, 268.5500,0
   472,07/11/18 03:56:13,41, 304.9900,  75.6100,1016.1500, 265.3600,0
