Record,DateTime,200,TambK,Rh,Presmb,TirK,Rain
    14,07/06/18 00:05:15,201, 296.7630,  97.9200,1005.9500, 291.7100,0
    20,07/06/18 00:05:54,201, 296.8060,  97.9200,1005.9500, 291.8400,0
    26,07/06/18 00:06:33,201, 296.7910,  97.9200,1005.9500, 291.7100,0
    32,07/06/18 00:07:12,201, 296.7910,  97.9200,1005.9500, 291.5600,0
    38,07/06/18 00:07:51,201, 296.8180,  97.9200,1005.9500, 291.7200,0
    44,07/06/18 00:10:08,201, 296.7790,  97.9200,1005.9500, 291.5200,0
    50,07/06/18 00:10:48,201, 296.7910,  97.9200,1005.9500, 291.5100,0
    56,07/06/18 00:11:27,201, 296.7480,  97.9200,1005.9500, 291.2600,0
    62,07/06/18 00:12:06,201, 296.7360,  97.9200,1005.9500, 291.5400,0
    68,07/06/18 00:12:45,201, 296.7360,  97.9200,1005.9500, 291.5900,0
    74,07/06/18 00:15:04,201, 296.6770,  97.9200,1005.9500, 291.9400,0
    80,07/06/18 00:15:43,201, 296.6230,  97.9200,1005.9500, 292.2900,0
    86,07/06/18 00:16:22,201, 296.6500,  97.9200,1005.8500, 292.4400,0
    92,07/06/18 00:17:01,201, 296.6070,  97.9200,1005.9500, 292.2200,0
    98,07/06/18 00:17:40,201, 296.5680,  97.9200,1005.8500, 291.9200,0
   104,07/06/18 00:19:58,201, 296.6500,  97.9200,1005.7500, 291.7000,0
   110,07/06/18 00:20:38,201, 296.6230,  97.9200,1005.7500, 291.8900,0
   116,07/06/18 00:21:17,201, 296.6070,  97.9200,1005.8500, 291.6300,0
   122,07/06/18 00:21:56,201, 296.6230,  97.9200,1005.7500, 291.6900,0
   128,07/06/18 00:22:35,201, 296.6230,  97.9200,1005.6500, 291.5300,0
   134,07/06/18 00:24:53,201, 296.6500,  97.9200,1005.6500, 291.8000,0
   140,07/06/18 00:25:32,201, 296.6770,  97.9200,1005.6500, 291.5200,0
   146,07/06/18 00:26:11,201, 296.6660,  97.9200,1005.6500, 291.7800,0
   152,07/06/18 00:26:50,201, 296.6770,  97.9200,1005.6500, 291.6400,0
   158,07/06/18 00:27:30,201, 296.6660,  97.9200,1005.6500, 291.5800,0
   164,07/06/18 00:29:48,201, 296.8180,  97.9200,1005.6500, 290.7900,0
   170,07/06/18 00:30:27,201, 296.8180,  97.9200,1005.7500, 291.2200,0
   176,07/06/18 00:31:06,201, 296.8490,  97.9200,1005.6500, 291.8900,0
   182,07/06/18 00:31:45,201, 296.8180,  97.9200,1005.7500, 291.5000,0
   188,07/06/18 00:32:25,201, 296.8770,  97.9200,1005.8500, 291.4000,0
   194,07/06/18 00:34:43,201, 296.7910,  97.9200,1005.8500, 291.7800,0
   200,07/06/18 00:35:22,201, 296.8180,  97.9200,1005.8500, 291.5000,0
   206,07/06/18 00:36:02,201, 296.8180,  97.9200,1005.8500, 291.5700,0
   212,07/06/18 00:36:42,201, 296.7630,  97.9200,1005.8500, 291.5200,0
   218,07/06/18 00:37:21,201, 296.7630,  97.9200,1005.9500, 291.6500,0
   224,07/06/18 00:39:38,201, 296.7790,  97.9200,1005.8500, 291.7700,0
   230,07/06/18 00:40:18,201, 296.7630,  97.9200,1005.8500, 291.4900,0
   236,07/06/18 00:40:58,201, 296.7910,  97.9200,1005.9500, 291.7600,0
   242,07/06/18 00:41:37,201, 296.6930,  97.9200,1005.9500, 291.2700,0
   248,07/06/18 00:42:16,201, 296.7480,  97.9200,1005.9500, 291.7100,0
   254,07/06/18 00:44:37,201, 296.7790,  97.9200,1005.9500, 290.9900,0
   260,07/06/18 00:45:16,201, 296.7480,  97.9200,1005.8500, 291.5000,0
   266,07/06/18 00:45:55,201, 296.7910,  97.9200,1005.8500, 291.4200,0
   272,07/06/18 00:46:34,201, 296.7790,  97.9200,1005.9500, 291.6800,0
   278,07/06/18 00:47:14,201, 296.7790,  97.9200,1005.8500, 291.8200,0
   284,07/06/18 00:49:32,201, 296.7910,  97.9200,1005.9500, 291.4500,0
   290,07/06/18 00:50:11,201, 296.7910,  97.9200,1005.8500, 291.6100,0
   296,07/06/18 00:50:50,201, 296.7630,  97.9200,1005.9500, 291.8000,0
   302,07/06/18 00:51:29,201, 296.7910,  97.9200,1005.9500, 291.8400,0
   308,07/06/18 00:52:08,201, 296.8180,  97.9200,1005.8500, 291.1100,0
   314,07/06/18 00:54:26,201, 296.7910,  97.9200,1005.9500, 291.4100,0
   320,07/06/18 00:55:05,201, 296.8490,  97.9200,1005.9500, 291.4800,0
   326,07/06/18 00:55:44,201, 296.8490,  97.9200,1005.8500, 291.7300,0
   332,07/06/18 00:56:23,201, 296.8610,  97.9200,1005.8500, 291.7500,0
   338,07/06/18 00:57:03,201, 296.8490,  97.9200,1005.9500, 291.7300,0
   344,07/06/18 00:59:21,201, 296.8770,  97.9200,1005.8500, 291.3100,0
   350,07/06/18 01:00:00,201, 296.8180,  97.9200,1005.8500, 291.3500,0
   356,07/06/18 01:00:39,201, 296.8180,  97.9200,1005.8500, 291.3300,0
   362,07/06/18 01:01:19,201, 296.8180,  97.9200,1005.8500, 291.6400,0
   368,07/06/18 01:01:58,201, 296.8490,  97.9200,1005.8500, 291.6700,0
   374,07/06/18 01:04:16,201, 296.8180,  97.9200,1005.9500, 291.3400,0
   380,07/06/18 01:04:55,201, 296.8490,  97.9200,1005.9500, 291.5500,0
   386,07/06/18 01:05:35,201, 296.8180,  97.9200,1005.9500, 291.6600,0
   392,07/06/18 01:06:14,201, 296.8490,  97.9200,1005.9500, 291.1900,0
   398,07/06/18 01:06:53,201, 296.7480,  97.9200,1005.9500, 291.4600,0
   404,07/06/18 01:09:11,201, 296.7790,  97.9200,1005.9500, 291.4300,0
   410,07/06/18 01:09:50,201, 296.7790,  97.9200,1005.9500, 291.0700,0
   416,07/06/18 01:10:29,201, 296.7360,  97.9200,1005.9500, 291.1800,0
   422,07/06/18 01:11:09,201, 296.7360,  97.9200,1006.0500, 291.4800,0
   428,07/06/18 01:11:49,201, 296.7790,  97.9200,1006.0500, 291.3900,0
   434,07/06/18 01:14:06,201, 296.7360,  97.9200,1005.9500, 290.9800,0
   440,07/06/18 01:14:46,201, 296.7360,  97.9200,1006.1500, 291.1800,0
   446,07/06/18 01:15:25,201, 296.7360,  97.9200,1006.0500, 290.9200,0
