Record,DateTime,200,TambK,Rh,Presmb,TirK,Rain
    14,07/07/18 00:05:18,201, 296.7360,  68.5900,1009.4500, 246.4800,0
    20,07/07/18 00:05:57,201, 296.8490,  68.3300,1009.4500, 250.4400,0
    26,07/07/18 00:06:37,201, 296.9740,  68.8800,1009.4500, 248.5300,0
    32,07/07/18 00:07:16,201, 297.0720,  66.9800,1009.4500, 246.1700,0
    38,07/07/18 00:07:59,201, 297.0720,  66.9400,1009.4500, 246.5200,0
    44,07/07/18 00:10:17,201, 297.6030,  64.4800,1009.4500, 249.3900,0
    50,07/07/18 00:11:01,201, 297.7870,  65.2200,1009.4500, 248.5100,0
    56,07/07/18 00:11:41,201, 297.7710,  65.7500,1009.4500, 248.5700,0
    62,07/07/18 00:12:26,201, 297.4630,  63.4600,1009.4500, 247.2900,0
    68,07/07/18 00:13:06,201, 297.2670,  65.4500,1009.4500, 247.4500,0
    74,07/07/18 00:15:24,201, 297.3530,  66.1400,1009.4500, 247.4000,0
    80,07/07/18 00:16:07,201, 297.3530,  66.1100,1009.4500, 246.1200,0
    86,07/07/18 00:16:46,201, 297.2400,  65.8100,1009.4500, 245.3500,0
    92,07/07/18 00:17:25,201, 297.3260,  67.5700,1009.3500, 245.7500,0
    98,07/07/18 00:18:04,201, 297.2670,  67.7300,1009.3500, 245.5100,0
   104,07/07/18 00:20:23,201, 297.5490,  65.2400,1009.3500, 245.8900,0
   110,07/07/18 00:21:04,201, 297.7280,  66.5600,1009.3500, 245.8400,0
   116,07/07/18 00:21:43,201, 297.8420,  65.5200,1009.3500, 245.7300,0
   122,07/07/18 00:22:23,201, 297.8300,  63.5900,1009.3500, 245.3600,0
   128,07/07/18 00:23:02,201, 297.8570,  64.0300,1009.2500, 245.3400,0
   134,07/07/18 00:25:20,201, 297.9700,  63.3400,1009.2500, 245.4900,0
   140,07/07/18 00:25:59,201, 298.0100,  63.7800,1009.2500, 245.1800,0
   146,07/07/18 00:26:38,201, 298.0800,  63.3800,1009.2500, 246.1700,0
   152,07/07/18 00:27:17,201, 298.2050,  64.6100,1009.2500, 245.6900,0
   158,07/07/18 00:27:56,201, 298.0680,  62.6100,1009.3500, 246.2700,0
   164,07/07/18 00:30:14,201, 298.3610,  62.9000,1009.3500, 252.1800,0
   170,07/07/18 00:30:53,201, 298.3060,  64.5900,1009.3500, 251.4100,0
   176,07/07/18 00:31:32,201, 298.5290,  65.6800,1009.3500, 256.7300,0
   182,07/07/18 00:32:12,201, 298.5450,  62.2600,1009.3500, 258.4600,0
   188,07/07/18 00:32:51,201, 298.5560,  62.2100,1009.3500, 250.5500,0
   194,07/07/18 00:35:09,201, 298.1380,  64.4700,1009.3500, 256.6200,0
   200,07/07/18 00:35:48,201, 297.9390,  64.4700,1009.3500, 259.5100,0
   206,07/07/18 00:36:27,201, 297.9000,  64.9500,1009.4500, 265.2700,0
   212,07/07/18 00:37:06,201, 297.9270,  64.8400,1009.3500, 260.9100,0
   218,07/07/18 00:37:45,201, 297.9550,  65.7800,1009.4500, 256.3700,0
   224,07/07/18 00:40:04,201, 298.1660,  65.9200,1009.5500, 258.4600,0
   230,07/07/18 00:40:43,201, 298.3180,  64.8900,1009.4500, 251.9200,0
   236,07/07/18 00:41:22,201, 298.3060,  63.2300,1009.4500, 252.9300,0
   242,07/07/18 00:42:01,201, 298.4860,  63.2500,1009.5500, 253.1100,0
   248,07/07/18 00:42:41,201, 298.5130,  61.7900,1009.4500, 250.3100,0
   254,07/07/18 00:44:59,201, 298.3060,  64.3100,1009.4500, 249.6600,0
   260,07/07/18 00:45:38,201, 298.2910,  62.4200,1009.3500, 246.8200,0
   266,07/07/18 00:46:17,201, 298.3880,  62.8200,1009.4500, 247.7000,0
   272,07/07/18 00:46:56,201, 298.5560,  65.4200,1009.4500, 246.5300,0
   278,07/07/18 00:47:35,201, 298.4040,  63.2900,1009.3500, 246.1700,0
   284,07/07/18 00:49:53,201, 298.6150,  62.0600,1009.4500, 245.7200,0
   290,07/07/18 00:50:32,201, 298.6150,  62.2100,1009.4500, 245.8200,0
   296,07/07/18 00:51:11,201, 298.7400,  62.9900,1009.4500, 245.4000,0
   302,07/07/18 00:51:51,201, 298.7830,  62.5600,1009.4500, 245.9500,0
   308,07/07/18 00:52:30,201, 298.8100,  61.6100,1009.4500, 246.2200,0
   314,07/07/18 00:54:48,201, 298.8650,  62.1300,1009.4500, 245.3600,0
   320,07/07/18 00:55:28,201, 298.7950,  60.9000,1009.4500, 245.5300,0
   326,07/07/18 00:56:07,201, 298.8380,  62.3400,1009.3500, 245.0400,0
   332,07/07/18 00:56:46,201, 298.9780,  62.9400,1009.3500, 245.3000,0
   338,07/07/18 00:57:26,201, 298.7950,  61.4000,1009.3500, 246.0300,0
   344,07/07/18 00:59:43,201, 298.9350,  63.5000,1009.4500, 245.9400,0
   350,07/07/18 01:00:23,201, 298.9510,  63.4600,1009.4500, 245.6500,0
   356,07/07/18 01:01:02,201, 298.9510,  60.7900,1009.4500, 245.7000,0
   362,07/07/18 01:01:41,201, 299.0490,  62.9600,1009.4500, 245.7200,0
   368,07/07/18 01:02:20,201, 299.0490,  63.5000,1009.4500, 245.3900,0
   374,07/07/18 01:04:38,201, 298.7130,  62.4600,1009.4500, 245.2900,0
   380,07/07/18 01:05:18,201, 298.6540,  61.3700,1009.5500, 245.5700,0
   386,07/07/18 01:05:57,201, 298.7130,  62.5900,1009.4500, 245.7300,0
   392,07/07/18 01:06:35,201, 298.7130,  61.9200,1009.4500, 245.4400,0
   398,07/07/18 01:07:14,201, 298.9200,  63.5000,1009.4500, 245.8600,0
   404,07/07/18 01:09:32,201, 298.9350,  60.5600,1009.4500, 246.1700,0
   410,07/07/18 01:10:11,201, 298.9900,  61.6500,1009.4500, 246.4000,0
   416,07/07/18 01:10:50,201, 299.0060,  60.7200,1009.4500, 245.9200,0
   422,07/07/18 01:11:30,201, 299.0210,  60.1200,1009.5500, 245.5500,0
   428,07/07/18 01:12:09,201, 299.0600,  61.6700,1009.4500, 245.8400,0
   434,07/07/18 01:14:26,201, 299.0060,  61.4500,1009.4500, 245.4000,0
   440,07/07/18 01:15:06,201, 299.1460,  61.9700,1009.4500, 245.7600,0
   446,07/07/18 01:15:45,201, 299.0920,  60.1100,1009.4500, 245.6300,0
   452,07/07/18 01:16:24,201, 299.2990,  62.2800,1009.5500, 246.2800,0
   458,07/07/18 01:17:04,201, 299.3850,  62.6200,1009.5500, 246.4700,0
   464,07/07/18 01:19:21,201, 299.1460,  61.8800,1009.5500, 246.2100,0
