Record,DateTime,300,Int.Vaporcm,Int.Liquidmm,CloudBasekm
   289,07/04/18 00:49:33,301,  4.960,  0.222,  7.750,
   295,07/04/18 00:50:14,301,  5.008,  0.185,  7.500,
   301,07/04/18 00:50:53,301,  4.981,  0.218,  7.750,
   307,07/04/18 00:51:33,301,  5.036,  0.182,  7.250,
   313,07/04/18 00:52:12,301,  5.088,  0.142,  7.000,
   319,07/04/18 00:54:29,301,  5.089,  0.188,  7.250,
   325,07/04/18 00:55:09,301,  4.975,  0.231,  7.750,
   331,07/04/18 00:55:48,301,  5.055,  0.168,  7.500,
   337,07/04/18 00:56:27,301,  5.085,  0.181,  7.500,
   343,07/04/18 00:57:10,301,  5.048,  0.189,  7.750,
   349,07/04/18 00:59:28,301,  5.053,  0.194,  7.500,
   355,07/04/18 01:00:12,301,  5.020,  0.208,  7.500,
   361,07/04/18 01:00:51,301,  5.089,  0.151,  7.500,
   367,07/04/18 01:01:30,301,  5.056,  0.231,  7.500,
   373,07/04/18 01:02:09,301,  5.173,  0.083,  7.250,
   379,07/04/18 01:04:27,301,  5.075,  0.142,  7.750,
   385,07/04/18 01:05:06,301,  5.086,  0.138,  7.500,
   391,07/04/18 01:05:45,301,  5.092,  0.114,  7.750,
   397,07/04/18 01:06:24,301,  5.005,  0.258,  7.500,
   403,07/04/18 01:07:04,301,  5.120,  0.144,  7.500,
   409,07/04/18 01:09:21,301,  5.216,  0.065,  7.500,
   415,07/04/18 01:10:00,301,  5.236,  0.038,  7.500,
   421,07/04/18 01:10:39,301,  5.140,  0.150,  7.250,
   427,07/04/18 01:11:18,301,  5.085,  0.195,  7.500,
   433,07/04/18 01:11:57,301,  5.122,  0.184,  7.750,
   439,07/04/18 01:14:15,301,  5.165,  0.139,  7.500,
   445,07/04/18 01:14:54,301,  5.109,  0.242,  7.500,
   451,07/04/18 01:15:33,301,  5.195,  0.153,  7.000,
   457,07/04/18 01:16:12,301,  5.173,  0.180,  7.000,
   463,07/04/18 01:16:51,301,  5.080,  0.249,  6.000,
   469,07/04/18 01:19:08,301,  5.134,  0.247,  5.000,
   475,07/04/18 01:19:48,301,  5.239,  0.166,  6.750,
   481,07/04/18 01:20:27,301,  5.175,  0.193,  6.000,
   487,07/04/18 01:21:06,301,  5.227,  0.209,  4.000,
   493,07/04/18 01:21:45,301,  5.275,  0.157,  6.250,
   499,07/04/18 01:24:03,301,  5.160,  0.238,  7.000,
   505,07/04/18 01:24:42,301,  5.308,  0.118,  3.000,
   511,07/04/18 01:25:21,301,  5.288,  0.228,  0.500,
   517,07/04/18 01:26:00,301,  5.231,  0.201,  4.750,
   523,07/04/18 01:26:40,301,  5.264,  0.177,  1.800,
   529,07/04/18 01:28:58,301,  5.363,  0.209,  2.000,
   535,07/04/18 01:29:37,301,  5.230,  0.187,  7.000,
   541,07/04/18 01:30:19,301,  5.219,  0.293,  0.700,
   547,07/04/18 01:30:58,301,  5.274,  0.166,  6.250,
   553,07/04/18 01:31:37,301,  5.201,  0.190,  3.000,
   559,07/04/18 01:33:55,301,  5.241,  0.168,  3.250,
   565,07/04/18 01:34:34,301,  5.210,  0.177,  4.750,
   571,07/04/18 01:35:13,301,  5.247,  0.149,  7.000,
   577,07/04/18 01:35:52,301,  5.228,  0.168,  6.250,
   583,07/04/18 01:36:31,301,  5.259,  0.138,  3.750,
   589,07/04/18 01:38:49,301,  5.260,  0.238,  1.800,
   595,07/04/18 01:39:29,301,  5.277,  0.154,  1.200,
   601,07/04/18 01:40:09,301,  5.240,  0.174,  6.000,
   607,07/04/18 01:40:48,301,  5.226,  0.153,  7.250,
   613,07/04/18 01:41:27,301,  5.173,  0.179,  7.250,
   619,07/04/18 01:43:45,301,  5.237,  0.148,  3.500,
   625,07/04/18 01:44:24,301,  5.236,  0.154,  1.700,
   631,07/04/18 01:45:03,301,  5.260,  0.252,  0.700,
   637,07/04/18 01:45:42,301,  5.256,  0.193,  2.750,
   643,07/04/18 01:46:21,301,  5.209,  0.181,  4.250,
   649,07/04/18 01:48:39,301,  5.121,  0.205,  7.250,
   655,07/04/18 01:49:18,301,  5.208,  0.148,  6.500,
   661,07/04/18 01:49:57,301,  5.200,  0.171,  3.000,
   667,07/04/18 01:50:36,301,  5.225,  0.169,  4.750,
   673,07/04/18 01:51:16,301,  5.225,  0.163,  6.750,
   679,07/04/18 01:53:33,301,  5.225,  0.213,  1.500,
   685,07/04/18 01:54:13,301,  5.272,  0.257,  0.600,
   691,07/04/18 01:54:52,301,  5.291,  0.256,  0.900,
   697,07/04/18 01:55:31,301,  5.323,  0.167,  1.500,
   703,07/04/18 01:56:10,301,  5.308,  0.237,  0.900,
   709,07/04/18 01:58:27,301,  5.272,  0.155,  5.250,
   715,07/04/18 01:59:06,301,  5.387,  0.066,  2.750,
   721,07/04/18 01:59:46,301,  5.286,  0.218,  2.000,
   727,07/04/18 02:00:25,301,  5.267,  0.141,  6.000,
   733,07/04/18 02:01:04,301,  5.279,  0.158,  6.250,
   739,07/04/18 02:03:22,301,  5.264,  0.152,  7.250,
   745,07/04/18 02:04:02,301,  5.231,  0.149,  7.250,
   751,07/04/18 02:04:41,301,  5.296,  0.109,  4.500,
   757,07/04/18 02:05:21,301,  5.269,  0.165,  2.250,
   763,07/04/18 02:06:00,301,  5.283,  0.164,  6.500,
   769,07/04/18 02:08:18,301,  5.224,  0.177,  7.250,
   775,07/04/18 02:08:57,301,  5.219,  0.171,  7.250,
   781,07/04/18 02:09:36,301,  5.271,  0.152,  6.750,
   787,07/04/18 02:10:16,301,  5.273,  0.283,  0.800,
   793,07/04/18 02:10:55,301,  5.327,  0.318,  0.600,
   799,07/04/18 02:13:13,301,  5.269,  0.172,  7.000,
   805,07/04/18 02:13:52,301,  5.286,  0.185,  6.500,
   811,07/04/18 02:14:32,301,  5.266,  0.176,  6.250,
   817,07/04/18 02:15:11,301,  5.278,  0.154,  6.000,
   823,07/04/18 02:15:50,301,  5.182,  0.190,  6.000,
   829,07/04/18 02:18:08,301,  5.276,  0.197,  1.000,
   835,07/04/18 02:18:47,301,  5.264,  0.186,  1.500,
   841,07/04/18 02:19:26,301,  5.286,  0.231,  0.900,
   847,07/04/18 02:20:05,301,  5.294,  0.203,  2.500,
   853,07/04/18 02:20:45,301,  5.247,  0.165,  6.750,
   859,07/04/18 02:23:03,301,  5.207,  0.148,  7.500,
   865,07/04/18 02:23:42,301,  5.209,  0.151,  7.000,
   871,07/04/18 02:24:21,301,  5.177,  0.203,  4.000,
   877,07/04/18 02:25:01,301,  5.238,  0.173,  6.250,
   883,07/04/18 02:25:40,301,  5.196,  0.172,  6.250,
   889,07/04/18 02:27:58,301,  5.159,  0.176,  7.250,
   895,07/04/18 02:28:37,301,  5.184,  0.172,  7.250,
   901,07/04/18 02:29:16,301,  5.240,  0.163,  7.250,
   907,07/04/18 02:29:55,301,  5.226,  0.168,  7.000,
   913,07/04/18 02:30:35,301,  5.259,  0.179,  6.500,
   919,07/04/18 02:32:53,301,  5.253,  0.195,  2.250,
   925,07/04/18 02:33:32,301,  5.250,  0.184,  3.750,
   931,07/04/18 02:34:11,301,  5.298,  0.157,  3.500,
   937,07/04/18 02:34:50,301,  5.192,  0.194,  6.250,
   943,07/04/18 02:35:30,301,  5.208,  0.154,  7.250,
   949,07/04/18 02:37:48,301,  5.264,  0.144,  7.000,
   955,07/04/18 02:38:27,301,  5.226,  0.145,  7.250,
   961,07/04/18 02:39:07,301,  5.183,  0.159,  7.500,
   967,07/04/18 02:39:46,301,  5.146,  0.150,  7.250,
   973,07/04/18 02:40:27,301,  5.133,  0.161,  7.250,
   979,07/04/18 02:42:45,301,  5.138,  0.164,  7.250,
   985,07/04/18 02:43:25,301,  5.089,  0.170,  7.250,
   991,07/04/18 02:44:04,301,  5.116,  0.167,  7.250,
   997,07/04/18 02:44:43,301,  5.127,  0.159,  7.250,
  1003,07/04/18 02:45:22,301,  5.151,  0.153,  7.250,
  1009,07/04/18 02:47:40,301,  5.118,  0.153,  7.250,
  1015,07/04/18 02:48:19,301,  5.125,  0.159,  7.500,
  1021,07/04/18 02:48:58,301,  5.141,  0.148,  7.250,
  1027,07/04/18 02:49:38,301,  5.141,  0.144,  7.250,
  1033,07/04/18 02:50:17,301,  5.159,  0.153,  7.250,
  1039,07/04/18 02:52:38,301,  5.216,  0.177,  4.500,
  1045,07/04/18 02:53:17,301,  5.219,  0.151,  6.750,
  1051,07/04/18 02:53:56,301,  5.212,  0.163,  6.750,
  1057,07/04/18 02:54:36,301,  5.196,  0.170,  7.250,
  1063,07/04/18 02:55:15,301,  5.227,  0.156,  7.250,
  1069,07/04/18 02:57:33,301,  5.246,  0.169,  6.000,
  1075,07/04/18 02:58:12,301,  5.231,  0.176,  3.750,
  1081,07/04/18 02:58:51,301,  5.261,  0.163,  6.750,
  1087,07/04/18 02:59:31,301,  5.259,  0.158,  7.000,
  1093,07/04/18 03:00:10,301,  5.207,  0.170,  7.000,
  1099,07/04/18 03:02:29,301,  5.236,  0.168,  7.250,
  1105,07/04/18 03:03:08,301,  5.215,  0.175,  7.250,
  1111,07/04/18 03:03:47,301,  5.273,  0.162,  7.000,
  1117,07/04/18 03:04:26,301,  5.240,  0.151,  7.250,
  1123,07/04/18 03:05:05,301,  5.195,  0.155,  7.500,
  1129,07/04/18 03:07:23,301,  5.205,  0.162,  7.250,
  1135,07/04/18 03:08:02,301,  5.231,  0.162,  7.250,
  1141,07/04/18 03:08:41,301,  5.234,  0.159,  7.250,
  1147,07/04/18 03:09:20,301,  5.205,  0.172,  7.250,
  1153,07/04/18 03:09:59,301,  5.224,  0.169,  7.250,
  1159,07/04/18 03:13:00,301,  5.222,  0.140,  7.250,
  1165,07/04/18 03:13:39,301,  5.211,  0.151,  7.000,
  1171,07/04/18 03:14:18,301,  5.217,  0.157,  7.000,
  1177,07/04/18 03:14:57,301,  5.152,  0.163,  7.500,
  1183,07/04/18 03:15:37,301,  5.163,  0.161,  7.250,
  1189,07/04/18 03:17:54,301,  5.242,  0.158,  7.250,
  1195,07/04/18 03:18:33,301,  5.239,  0.158,  4.500,
  1201,07/04/18 03:19:13,301,  5.268,  0.174,  1.400,
  1207,07/04/18 03:19:52,301,  5.264,  0.186,  5.250,
  1213,07/04/18 03:20:32,301,  5.234,  0.139,  6.500,
  1219,07/04/18 03:22:49,301,  5.288,  0.156,  7.000,
  1225,07/04/18 03:23:28,301,  5.318,  0.147,  7.000,
  1231,07/04/18 03:24:08,301,  5.288,  0.176,  7.000,
  1237,07/04/18 03:24:47,301,  5.269,  0.168,  7.250,
  1243,07/04/18 03:25:26,301,  5.303,  0.155,  7.250,
  1249,07/04/18 03:27:44,301,  5.208,  0.147,  7.250,
  1255,07/04/18 03:28:23,301,  5.234,  0.145,  7.250,
  1261,07/04/18 03:29:02,301,  5.241,  0.146,  7.250,
  1267,07/04/18 03:29:42,301,  5.200,  0.171,  7.250,
  1273,07/04/18 03:30:21,301,  5.196,  0.162,  7.250,
  1279,07/04/18 03:32:39,301,  5.204,  0.136,  7.250,
  1285,07/04/18 03:33:19,301,  5.191,  0.151,  7.250,
  1291,07/04/18 03:33:58,301,  5.171,  0.146,  7.500,
  1297,07/04/18 03:34:37,301,  5.094,  0.173,  7.500,
  1303,07/04/18 03:35:16,301,  5.160,  0.155,  7.250,
  1309,07/04/18 03:37:33,301,  5.197,  0.145,  7.250,
  1315,07/04/18 03:38:12,301,  5.184,  0.157,  7.250,
  1321,07/04/18 03:38:52,301,  5.201,  0.160,  7.250,
  1327,07/04/18 03:39:31,301,  5.211,  0.164,  7.250,
  1333,07/04/18 03:40:10,301,  5.201,  0.170,  7.250,
  1339,07/04/18 03:42:29,301,  5.227,  0.153,  7.000,
  1345,07/04/18 03:43:08,301,  5.237,  0.149,  6.750,
  1351,07/04/18 03:43:48,301,  5.254,  0.158,  6.750,
  1357,07/04/18 03:44:27,301,  5.170,  0.160,  7.250,
  1363,07/04/18 03:45:06,301,  5.189,  0.153,  7.500,
  1369,07/04/18 03:47:24,301,  5.201,  0.154,  7.250,
  1375,07/04/18 03:48:03,301,  5.191,  0.153,  7.250,
  1381,07/04/18 03:48:42,301,  5.208,  0.149,  7.250,
  1387,07/04/18 03:49:21,301,  5.153,  0.152,  7.250,
  1393,07/04/18 03:50:01,301,  5.128,  0.156,  7.250,
  1399,07/04/18 03:52:19,301,  5.169,  0.142,  7.500,
  1405,07/04/18 03:52:58,301,  5.147,  0.140,  7.500,
  1411,07/04/18 03:53:38,301,  5.135,  0.153,  7.500,
  1417,07/04/18 03:54:17,301,  5.218,  0.122,  7.500,
  1423,07/04/18 03:54:56,301,  5.153,  0.150,  7.500,
  1429,07/04/18 03:57:14,301,  5.241,  0.146,  7.250,
  1435,07/04/18 03:57:53,301,  5.231,  0.151,  7.500,
  1441,07/04/18 03:58:32,301,  5.183,  0.154,  7.500,
  1447,07/04/18 03:59:11,301,  5.249,  0.149,  7.250,
  1453,07/04/18 03:59:50,301,  5.270,  0.131,  7.250,
  1459,07/04/18 04:02:09,301,  5.297,  0.143,  7.250,
  1465,07/04/18 04:02:48,301,  5.279,  0.136,  7.000,
  1471,07/04/18 04:03:27,301,  5.220,  0.173,  7.000,
  1477,07/04/18 04:04:06,301,  5.221,  0.161,  7.000,
  1483,07/04/18 04:04:45,301,  5.228,  0.161,  6.750,
  1489,07/04/18 04:07:03,301,  5.212,  0.151,  6.500,
  1495,07/04/18 04:07:43,301,  5.186,  0.161,  6.750,
  1501,07/04/18 04:08:22,301,  5.201,  0.151,  7.000,
  1507,07/04/18 04:09:01,301,  5.164,  0.160,  7.250,
  1513,07/04/18 04:09:41,301,  5.163,  0.161,  7.000,
  1519,07/04/18 04:12:02,301,  5.195,  0.138,  7.000,
  1525,07/04/18 04:12:42,301,  5.184,  0.155,  7.000,
  1531,07/04/18 04:13:21,301,  5.212,  0.140,  7.250,
  1537,07/04/18 04:14:00,301,  5.201,  0.162,  7.250,
  1543,07/04/18 04:14:39,301,  5.179,  0.150,  7.250,
  1549,07/04/18 04:16:56,301,  5.296,  0.144,  7.250,
  1555,07/04/18 04:17:36,301,  5.246,  0.166,  7.250,
  1561,07/04/18 04:18:15,301,  5.277,  0.148,  7.250,
  1567,07/04/18 04:18:54,301,  5.288,  0.156,  7.250,
  1573,07/04/18 04:19:33,301,  5.228,  0.170,  7.250,
  1579,07/04/18 04:21:51,301,  5.260,  0.149,  7.250,
  1585,07/04/18 04:22:31,301,  5.208,  0.172,  7.250,
  1591,07/04/18 04:23:10,301,  5.212,  0.175,  7.250,
  1597,07/04/18 04:23:49,301,  5.207,  0.172,  7.250,
  1603,07/04/18 04:24:29,301,  5.234,  0.152,  7.500,
  1609,07/04/18 04:26:47,301,  5.247,  0.174,  7.250,
  1615,07/04/18 04:27:26,301,  5.268,  0.163,  7.250,
  1621,07/04/18 04:28:05,301,  5.244,  0.166,  7.250,
  1627,07/04/18 04:28:44,301,  5.276,  0.163,  7.250,
  1633,07/04/18 04:29:23,301,  5.257,  0.170,  7.000,
  1639,07/04/18 04:31:41,301,  5.237,  0.182,  5.500,
  1645,07/04/18 04:32:20,301,  5.230,  0.180,  6.250,
  1651,07/04/18 04:32:59,301,  5.230,  0.158,  6.000,
  1657,07/04/18 04:33:38,301,  5.195,  0.171,  7.000,
  1663,07/04/18 04:34:18,301,  5.272,  0.162,  7.000,
  1669,07/04/18 04:36:36,301,  5.307,  0.173,  2.500,
  1675,07/04/18 04:37:15,301,  5.284,  0.197,  3.750,
  1681,07/04/18 04:37:54,301,  5.252,  0.147,  6.750,
  1687,07/04/18 04:38:34,301,  5.226,  0.138,  7.250,
  1693,07/04/18 04:39:13,301,  5.161,  0.163,  7.250,
  1699,07/04/18 04:41:31,301,  5.174,  0.166,  6.750,
  1705,07/04/18 04:42:10,301,  5.165,  0.169,  6.500,
  1711,07/04/18 04:42:49,301,  5.133,  0.167,  6.750,
  1717,07/04/18 04:43:28,301,  5.097,  0.178,  7.000,
  1723,07/04/18 04:44:08,301,  5.135,  0.177,  7.250,
  1729,07/04/18 04:46:26,301,  5.150,  0.179,  7.000,
  1735,07/04/18 04:47:05,301,  5.156,  0.167,  7.000,
  1741,07/04/18 04:47:44,301,  5.137,  0.177,  6.750,
  1747,07/04/18 04:48:23,301,  5.136,  0.161,  6.500,
  1753,07/04/18 04:49:02,301,  5.118,  0.152,  6.250,
  1759,07/04/18 04:51:21,301,  5.103,  0.177,  6.500,
  1765,07/04/18 04:52:00,301,  5.120,  0.165,  6.750,
  1771,07/04/18 04:52:39,301,  5.088,  0.179,  7.000,
  1777,07/04/18 04:53:19,301,  5.144,  0.178,  6.750,
  1783,07/04/18 04:53:58,301,  5.173,  0.177,  6.750,
  1789,07/04/18 04:56:16,301,  5.174,  0.183,  5.500,
  1795,07/04/18 04:56:55,301,  5.170,  0.185,  6.250,
  1801,07/04/18 04:57:34,301,  5.231,  0.158,  6.750,
  1807,07/04/18 04:58:13,301,  5.261,  0.166,  6.250,
  1813,07/04/18 04:58:53,301,  5.257,  0.178,  6.000,
  1819,07/04/18 05:01:10,301,  5.240,  0.159,  6.250,
  1825,07/04/18 05:01:50,301,  5.271,  0.158,  6.250,
  1831,07/04/18 05:02:29,301,  5.247,  0.180,  6.250,
  1837,07/04/18 05:03:08,301,  5.274,  0.161,  6.500,
  1843,07/04/18 05:03:47,301,  5.221,  0.181,  6.750,
  1849,07/04/18 05:06:04,301,  5.215,  0.182,  7.000,
  1855,07/04/18 05:06:44,301,  5.241,  0.165,  7.000,
  1861,07/04/18 05:07:23,301,  5.233,  0.177,  7.000,
  1867,07/04/18 05:08:02,301,  5.245,  0.169,  7.000,
  1873,07/04/18 05:08:41,301,  5.211,  0.184,  7.000,
  1879,07/04/18 05:10:59,301,  5.237,  0.177,  7.000,
  1885,07/04/18 05:11:38,301,  5.271,  0.161,  6.750,
  1891,07/04/18 05:12:17,301,  5.281,  0.171,  6.750,
  1897,07/04/18 05:12:57,301,  5.302,  0.164,  6.500,
  1903,07/04/18 05:13:37,301,  5.309,  0.177,  6.500,
  1909,07/04/18 05:15:55,301,  5.238,  0.147,  7.250,
  1915,07/04/18 05:16:35,301,  5.249,  0.142,  7.000,
  1921,07/04/18 05:17:14,301,  5.193,  0.169,  7.000,
  1927,07/04/18 05:17:53,301,  5.237,  0.161,  6.750,
  1933,07/04/18 05:18:32,301,  5.266,  0.153,  6.750,
  1939,07/04/18 05:20:50,301,  5.270,  0.160,  6.750,
  1945,07/04/18 05:21:30,301,  5.269,  0.172,  6.750,
  1951,07/04/18 05:22:09,301,  5.302,  0.154,  6.500,
  1957,07/04/18 05:22:49,301,  5.261,  0.155,  6.500,
  1963,07/04/18 05:23:28,301,  5.248,  0.167,  6.750,
  1969,07/04/18 05:25:45,301,  5.297,  0.161,  6.750,
  1975,07/04/18 05:26:25,301,  5.303,  0.165,  6.500,
  1981,07/04/18 05:27:04,301,  5.326,  0.158,  6.500,
  1987,07/04/18 05:27:43,301,  5.306,  0.169,  6.500,
  1993,07/04/18 05:28:23,301,  5.300,  0.171,  6.500,
  1999,07/04/18 05:30:41,301,  5.267,  0.168,  6.750,
  2005,07/04/18 05:31:20,301,  5.323,  0.163,  6.750,
  2011,07/04/18 05:32:00,301,  5.289,  0.176,  6.750,
  2017,07/04/18 05:32:39,301,  5.314,  0.165,  6.750,
  2023,07/04/18 05:33:19,301,  5.251,  0.165,  6.750,
  2029,07/04/18 05:35:36,301,  5.323,  0.162,  6.000,
  2035,07/04/18 05:36:15,301,  5.286,  0.169,  5.750,
  2041,07/04/18 05:36:54,301,  5.274,  0.177,  5.500,
  2047,07/04/18 05:37:34,301,  5.245,  0.165,  5.500,
  2053,07/04/18 05:38:13,301,  5.240,  0.174,  5.250,
  2059,07/04/18 05:40:31,301,  5.248,  0.174,  5.000,
  2065,07/04/18 05:41:10,301,  5.262,  0.180,  4.750,
  2071,07/04/18 05:41:49,301,  5.251,  0.181,  4.750,
  2077,07/04/18 05:42:28,301,  5.274,  0.183,  4.750,
  2083,07/04/18 05:43:08,301,  5.290,  0.171,  4.750,
  2089,07/04/18 05:45:25,301,  5.247,  0.184,  4.500,
  2095,07/04/18 05:46:05,301,  5.258,  0.171,  4.500,
  2101,07/04/18 05:46:44,301,  5.214,  0.179,  4.750,
  2107,07/04/18 05:47:23,301,  5.180,  0.180,  5.250,
  2113,07/04/18 05:48:02,301,  5.183,  0.176,  5.750,
  2119,07/04/18 05:50:23,301,  5.238,  0.174,  5.750,
  2125,07/04/18 05:51:02,301,  5.243,  0.165,  5.500,
  2131,07/04/18 05:51:42,301,  5.253,  0.151,  5.750,
  2137,07/04/18 05:52:21,301,  5.188,  0.166,  6.000,
  2143,07/04/18 05:53:01,301,  5.187,  0.168,  5.750,
  2149,07/04/18 05:55:19,301,  5.190,  0.205,  4.750,
  2155,07/04/18 05:55:58,301,  5.203,  0.188,  4.750,
  2161,07/04/18 05:56:38,301,  5.198,  0.174,  5.000,
  2167,07/04/18 05:57:17,301,  5.204,  0.188,  5.000,
  2173,07/04/18 05:57:57,301,  5.214,  0.173,  5.000,
  2179,07/04/18 06:00:15,301,  5.178,  0.182,  4.750,
  2185,07/04/18 06:00:54,301,  5.175,  0.182,  4.500,
  2191,07/04/18 06:01:33,301,  5.233,  0.172,  4.500,
  2197,07/04/18 06:02:12,301,  5.187,  0.196,  4.500,
  2203,07/04/18 06:02:51,301,  5.224,  0.193,  4.500,
  2209,07/04/18 06:05:09,301,  5.256,  0.173,  5.000,
  2215,07/04/18 06:05:48,301,  5.234,  0.176,  5.000,
  2221,07/04/18 06:06:27,301,  5.225,  0.182,  5.000,
  2227,07/04/18 06:07:06,301,  5.214,  0.184,  5.250,
  2233,07/04/18 06:07:46,301,  5.251,  0.166,  5.250,
  2239,07/04/18 06:10:04,301,  5.315,  0.170,  5.750,
  2245,07/04/18 06:10:43,301,  5.225,  0.196,  5.500,
  2251,07/04/18 06:11:22,301,  5.258,  0.171,  5.750,
  2257,07/04/18 06:12:01,301,  5.244,  0.175,  5.500,
  2263,07/04/18 06:12:40,301,  5.202,  0.185,  5.250,
  2269,07/04/18 06:14:58,301,  5.206,  0.169,  6.000,
  2275,07/04/18 06:15:37,301,  5.164,  0.184,  5.750,
  2281,07/04/18 06:16:17,301,  5.194,  0.177,  5.750,
  2287,07/04/18 06:16:56,301,  5.196,  0.182,  5.750,
  2293,07/04/18 06:17:35,301,  5.241,  0.171,  5.750,
  2299,07/04/18 06:19:53,301,  5.232,  0.180,  5.750,
  2305,07/04/18 06:20:32,301,  5.206,  0.172,  5.750,
  2311,07/04/18 06:21:11,301,  5.194,  0.163,  6.000,
  2317,07/04/18 06:21:51,301,  5.148,  0.185,  5.750,
  2323,07/04/18 06:22:30,301,  5.141,  0.181,  5.500,
  2329,07/04/18 06:24:48,301,  5.159,  0.173,  6.500,
  2335,07/04/18 06:25:27,301,  5.146,  0.159,  7.000,
  2341,07/04/18 06:26:06,301,  5.144,  0.168,  7.000,
  2347,07/04/18 06:26:45,301,  5.158,  0.156,  7.000,
  2353,07/04/18 06:27:25,301,  5.094,  0.168,  7.250,
  2359,07/04/18 06:29:42,301,  5.155,  0.169,  6.750,
  2365,07/04/18 06:30:22,301,  5.149,  0.166,  6.750,
  2371,07/04/18 06:31:01,301,  5.134,  0.159,  6.750,
  2377,07/04/18 06:31:41,301,  5.183,  0.153,  6.750,
  2383,07/04/18 06:32:20,301,  5.147,  0.164,  6.750,
  2389,07/04/18 06:34:37,301,  5.172,  0.154,  6.750,
  2395,07/04/18 06:35:16,301,  5.109,  0.164,  6.750,
  2401,07/04/18 06:35:56,301,  5.170,  0.150,  7.000,
  2407,07/04/18 06:36:35,301,  5.157,  0.156,  7.000,
  2413,07/04/18 06:37:14,301,  5.134,  0.156,  7.000,
  2419,07/04/18 06:39:32,301,  5.184,  0.149,  6.250,
  2425,07/04/18 06:40:11,301,  5.132,  0.164,  6.250,
  2431,07/04/18 06:40:50,301,  5.131,  0.149,  6.500,
  2437,07/04/18 06:41:29,301,  5.090,  0.150,  6.500,
  2443,07/04/18 06:42:09,301,  5.129,  0.158,  6.500,
  2449,07/04/18 06:44:26,301,  5.098,  0.153,  6.250,
  2455,07/04/18 06:45:05,301,  5.101,  0.161,  6.250,
  2461,07/04/18 06:45:44,301,  5.112,  0.153,  6.000,
  2467,07/04/18 06:46:23,301,  5.095,  0.161,  5.750,
  2473,07/04/18 06:47:03,301,  5.132,  0.157,  5.250,
  2479,07/04/18 06:49:21,301,  5.177,  0.140,  5.500,
  2485,07/04/18 06:50:00,301,  5.115,  0.161,  5.500,
  2491,07/04/18 06:50:40,301,  5.145,  0.143,  5.500,
  2497,07/04/18 06:51:19,301,  5.129,  0.158,  5.750,
