Record,DateTime,400,LV2Processor,0.00,0.05,0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.60,0.70,0.80,0.90,1.00,1.10,1.20,1.30,1.40,1.50,1.60,1.70,1.80,1.90,2.00,2.25,2.50,2.75,3.00,3.25,3.50,3.75,4.00,4.25,4.50,4.75,5.00,5.25,5.50,5.75,6.00,6.25,6.50,6.75,7.00,7.25,7.50,7.75,8.00,8.25,8.50,8.75,9.00,9.25,9.50,9.75,10.00
    15,07/11/18 00:05:15,401,Zenith26,301.192,299.053,298.135,297.635,296.996,296.535,296.270,295.634,295.325,295.001,294.443,293.900,293.580,293.651,293.365,293.071,292.762,292.483,292.054,291.762,291.536,291.329,290.786,290.509,290.007,289.753,288.679,287.346,286.079,284.379,282.545,280.679,279.148,277.929,276.584,275.508,273.935,271.961,270.639,269.026,267.975,266.917,265.259,263.886,262.720,261.439,259.866,258.703,256.933,255.475,254.025,252.312,250.513,248.774,246.743,244.869,243.008,240.820,
    16,07/11/18 00:05:16,402,Zenith26, 24.099, 20.299, 19.139, 18.848, 18.781, 18.704, 18.509, 18.357, 18.224, 18.046, 17.849, 17.478, 16.929, 16.197, 15.607, 14.818, 14.107, 13.128, 13.076, 13.012, 12.595, 12.116, 11.494, 10.904, 10.383, 10.136,  9.326,  8.068,  6.928,  6.030,  5.911,  5.250,  4.936,  4.908,  5.024,  4.693,  4.508,  4.005,  3.365,  2.919,  2.498,  2.070,  1.486,  1.186,  0.893,  0.706,  0.611,  0.525,  0.388,  0.317,  0.278,  0.216,  0.204,  0.161,  0.112,  0.082,  0.069,  0.078,
    17,07/11/18 00:05:17,403,Zenith26,  0.012,  0.020,  0.033,  0.036,  0.040,  0.044,  0.039,  0.037,  0.038,  0.038,  0.040,  0.043,  0.042,  0.032,  0.020,  0.025,  0.016,  0.017,  0.017,  0.015,  0.010,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,
    18,07/11/18 00:05:18,404,Zenith26, 88.761, 89.887, 90.848, 92.916, 94.721, 96.834, 98.252, 99.794,100.000,100.000,100.000,100.000, 97.037, 93.764, 89.599, 84.243, 80.329, 73.673, 70.536, 69.758, 70.172, 70.189, 69.743, 68.327, 66.892, 66.177, 65.304, 64.776, 59.268, 56.532, 63.963, 70.743, 77.252, 88.430, 98.158,100.000,100.000,100.000,100.000,100.000,100.000,100.000, 84.075, 71.825, 58.545, 49.917, 45.118, 43.427, 34.454, 29.064, 26.311, 25.244, 20.430, 16.711, 14.694, 13.562, 13.299, 12.888,
    21,07/11/18 00:05:54,401,Zenith26,301.269,299.476,298.666,298.258,297.833,297.511,297.215,296.731,296.490,296.199,295.807,295.301,295.034,294.913,294.579,294.200,293.897,293.527,293.049,292.611,292.232,291.814,291.052,290.575,289.957,289.406,287.940,286.292,284.692,282.874,280.992,279.062,277.444,276.069,274.615,273.582,272.072,270.171,268.740,267.203,266.193,265.122,263.595,262.237,261.040,259.721,258.258,256.942,255.157,253.630,252.034,250.228,248.440,246.605,244.629,242.801,241.060,238.971,
    22,07/11/18 00:05:55,402,Zenith26, 23.943, 20.730, 19.730, 19.510, 19.464, 19.415, 19.252, 19.123, 18.972, 18.819, 18.683, 18.410, 17.947, 17.099, 16.505, 15.650, 14.889, 14.025, 13.918, 13.810, 13.362, 12.842, 12.246, 11.618, 11.155, 10.993, 10.037,  8.964,  7.768,  6.974,  6.566,  5.628,  5.049,  4.683,  4.550,  4.181,  3.914,  3.433,  2.811,  2.341,  2.013,  1.682,  1.237,  1.004,  0.771,  0.598,  0.538,  0.468,  0.361,  0.293,  0.262,  0.219,  0.197,  0.161,  0.116,  0.085,  0.074,  0.082,
    23,07/11/18 00:05:56,403,Zenith26,  0.001,  0.001,  0.013,  0.014,  0.016,  0.017,  0.015,  0.013,  0.014,  0.014,  0.015,  0.018,  0.016,  0.013,  0.001,  0.012,  0.001,  0.010,  0.010,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,  0.001,
    24,07/11/18 00:05:57,404,Zenith26, 87.730, 89.315, 90.669, 92.468, 93.752, 95.500, 96.436, 96.900, 97.087, 97.421, 97.593, 96.473, 93.592, 90.389, 86.582, 81.963, 77.956, 73.456, 70.839, 70.533, 71.335, 71.853, 71.867, 72.963, 73.890, 75.128, 77.560, 81.394, 81.147, 81.515, 85.949, 87.619, 86.977, 90.179, 94.829,100.000,100.000,100.000,100.000, 94.053, 89.574, 74.081, 60.393, 54.417, 43.446, 36.564, 33.458, 31.091, 25.825, 22.215, 21.224, 21.061, 18.043, 15.377, 13.978, 13.075, 12.435, 12.165,
    27,07/11/18 00:06:33,401,Zenith26,301.291,298.649,297.466,296.824,296.106,295.552,295.116,294.386,293.950,293.543,292.938,292.308,291.966,291.976,291.718,291.501,291.286,291.023,290.618,290.335,290.076,289.813,289.226,288.920,288.427,288.100,286.972,285.580,284.312,282.706,280.814,279.005,277.560,276.371,275.128,274.090,272.605,270.723,269.341,267.761,266.776,265.750,264.123,262.708,261.512,260.167,258.688,257.463,255.685,254.268,252.780,251.069,249.292,247.508,245.490,243.632,241.811,239.644,
