Record,DateTime,300,Int.Vaporcm,Int.Liquidmm,CloudBasekm
  5941,07/11/18 16:17:24,301,  4.894,  0.178,  6.250,
  5947,07/11/18 16:18:03,301,  4.902,  0.153,  6.250,
  5953,07/11/18 16:18:42,301,  4.915,  0.128,  6.500,
  5959,07/11/18 16:21:04,301,  4.939,  0.116,  6.250,
  5965,07/11/18 16:21:43,301,  4.911,  0.135,  6.250,
  5971,07/11/18 16:22:22,301,  4.920,  0.140,  6.250,
  5977,07/11/18 16:23:01,301,  4.951,  0.118,  6.250,
  5983,07/11/18 16:23:40,301,  4.956,  0.084,  6.000,
  5989,07/11/18 16:25:58,301,  4.926,  0.097,  5.250,
  5995,07/11/18 16:26:37,301,  4.921,  0.092,  4.750,
  6001,07/11/18 16:27:16,301,  4.916,  0.134,  4.750,
  6007,07/11/18 16:27:55,301,  4.954,  0.095,  3.000,
  6013,07/11/18 16:28:34,301,  4.946,  0.104,  2.500,
  6019,07/11/18 16:30:52,301,  4.952,  0.128,  2.250,
  6025,07/11/18 16:31:31,301,  4.953,  0.107,  2.000,
  6031,07/11/18 16:32:10,301,  4.911,  0.142,  2.250,
  6037,07/11/18 16:32:49,301,  5.006,  0.058,  1.400,
  6043,07/11/18 16:33:28,301,  4.975,  0.109,  1.200,
  6049,07/11/18 16:35:46,301,  4.979,  0.074,  1.800,
  6055,07/11/18 16:36:26,301,  5.007,  0.075,  1.800,
  6061,07/11/18 16:37:05,301,  4.975,  0.109,  1.500,
  6067,07/11/18 16:37:44,301,  4.812,  0.244,  1.600,
  6073,07/11/18 16:38:23,301,  4.913,  0.167,  0.900,
  6079,07/11/18 16:40:42,301,  4.963,  0.128,  0.900,
  6085,07/11/18 16:41:21,301,  4.997,  0.106,  2.000,
  6091,07/11/18 16:42:00,301,  4.960,  0.123,  1.600,
  6097,07/11/18 16:42:39,301,  4.930,  0.147,  1.500,
  6103,07/11/18 16:43:18,301,  4.902,  0.160,  1.900,
  6109,07/11/18 16:45:37,301,  5.015,  0.058,  1.300,
  6115,07/11/18 16:46:16,301,  4.952,  0.107,  2.250,
  6121,07/11/18 16:46:55,301,  4.910,  0.161,  1.700,
  6127,07/11/18 16:47:34,301,  5.007,  0.032,  2.000,
  6133,07/11/18 16:48:13,301,  4.941,  0.112,  1.800,
  6139,07/11/18 16:50:32,301,  4.938,  0.157,  1.200,
  6145,07/11/18 16:51:11,301,  4.892,  0.090,  4.500,
  6151,07/11/18 16:51:50,301,  4.909,  0.162,  1.200,
  6157,07/11/18 16:52:29,301,  4.977,  0.120,  1.100,
  6163,07/11/18 16:53:08,301,  4.909,  0.103,  4.750,
  6169,07/11/18 16:55:26,301,  4.977,  0.061,  2.500,
  6175,07/11/18 16:56:05,301,  4.999,  0.113,  1.500,
  6181,07/11/18 16:56:44,301,  4.974,  0.147,  1.100,
  6187,07/11/18 16:57:23,301,  4.902,  0.098,  4.000,
  6193,07/11/18 16:58:02,301,  4.906,  0.134,  2.250,
  6199,07/11/18 17:00:24,301,  4.908,  0.122,  3.500,
  6205,07/11/18 17:01:03,301,  4.925,  0.140,  0.800,
  6211,07/11/18 17:01:42,301,  4.867,  0.210,  1.300,
  6217,07/11/18 17:02:21,301,  4.852,  0.184,  3.250,
  6223,07/11/18 17:03:01,301,  4.886,  0.205,  1.000,
  6229,07/11/18 17:05:18,301,  4.946,  0.158,  1.000,
  6235,07/11/18 17:05:58,301,  4.993,  0.075,  2.750,
  6241,07/11/18 17:06:37,301,  4.906,  0.216,  0.600,
  6247,07/11/18 17:07:16,301,  4.945,  0.158,  0.800,
  6253,07/11/18 17:07:54,301,  4.988,  0.078,  1.100,
  6259,07/11/18 17:10:39,301,  4.997,  0.075,  1.100,
  6265,07/11/18 17:11:27,301,  4.865,  0.204,  0.500,
  6271,07/11/18 17:12:07,301,  4.927,  0.180,  0.900,
  6277,07/11/18 17:12:46,301,  4.957,  0.150,  0.700,
  6283,07/11/18 17:13:25,301,  4.930,  0.137,  2.250,
  6289,07/11/18 17:15:43,301,  4.993,  0.116,  0.500,
  6295,07/11/18 17:16:22,301,  4.997,  0.123,  1.000,
  6301,07/11/18 17:17:01,301,  4.989,  0.141,  1.500,
  6307,07/11/18 17:17:40,301,  4.945,  0.180,  0.300,
  6313,07/11/18 17:18:19,301,  4.951,  0.195,  1.000,
  6319,07/11/18 17:20:39,301,  4.984,  0.172,  0.450,
  6325,07/11/18 17:21:18,301,  5.000,  0.107,  0.350,
  6331,07/11/18 17:21:57,301,  5.025,  0.057,  3.500,
  6337,07/11/18 17:22:36,301,  4.916,  0.220,  0.500,
  6343,07/11/18 17:23:15,301,  5.058,  0.131,  0.600,
  6349,07/11/18 17:25:33,301,  4.979,  0.188,  0.450,
  6355,07/11/18 17:26:12,301,  4.988,  0.155,  1.100,
  6361,07/11/18 17:26:51,301,  4.905,  0.194,  0.500,
  6367,07/11/18 17:27:30,301,  4.862,  0.180,  2.500,
  6373,07/11/18 17:28:09,301,  4.952,  0.115,  1.500,
  6379,07/11/18 17:30:38,301,  4.948,  0.182,  1.000,
  6385,07/11/18 17:31:17,301,  4.990,  0.129,  1.000,
  6391,07/11/18 17:31:57,301,  5.006,  0.148,  0.600,
  6397,07/11/18 17:32:36,301,  4.960,  0.182,  0.600,
  6403,07/11/18 17:33:15,301,  4.910,  0.241,  0.400,
  6409,07/11/18 17:35:32,301,  5.049,  0.169,  0.600,
  6415,07/11/18 17:36:12,301,  4.997,  0.193,  0.500,
  6421,07/11/18 17:36:50,301,  5.106,  0.083,  1.200,
  6427,07/11/18 17:37:30,301,  5.022,  0.101,  0.800,
  6433,07/11/18 17:38:08,301,  4.954,  0.206,  0.300,
  6439,07/11/18 17:40:31,301,  4.992,  0.248,  0.350,
  6445,07/11/18 17:41:10,301,  5.003,  0.203,  0.500,
  6451,07/11/18 17:41:49,301,  5.000,  0.197,  1.100,
  6457,07/11/18 17:42:29,301,  4.989,  0.133,  0.500,
  6463,07/11/18 17:43:08,301,  4.953,  0.211,  0.700,
  6469,07/11/18 17:45:25,301,  4.977,  0.248,  0.500,
  6475,07/11/18 17:46:05,301,  4.990,  0.117,  0.700,
  6481,07/11/18 17:46:44,301,  5.007,  0.191,  0.600,
  6487,07/11/18 17:47:24,301,  4.989,  0.236,  0.300,
  6493,07/11/18 17:48:03,301,  5.015,  0.145,  0.900,
  6499,07/11/18 17:50:20,301,  4.982,  0.272,  0.150,
  6505,07/11/18 17:50:59,301,  5.022,  0.244,  1.000,
  6511,07/11/18 17:51:38,301,  4.952,  0.152,  1.300,
  6517,07/11/18 17:52:17,301,  4.873,  0.270,  0.450,
  6523,07/11/18 17:52:56,301,  4.993,  0.171,  0.350,
  6529,07/11/18 17:55:14,301,  5.090,  0.070,  0.900,
  6535,07/11/18 17:55:53,301,  4.961,  0.167,  1.000,
  6541,07/11/18 17:56:32,301,  5.062,  0.108,  0.250,
  6547,07/11/18 17:57:11,301,  4.899,  0.252,  1.000,
  6553,07/11/18 17:57:50,301,  4.996,  0.105,  2.000,
  6559,07/11/18 18:00:09,301,  5.035,  0.056,  1.400,
  6565,07/11/18 18:00:48,301,  4.904,  0.195,  1.100,
  6571,07/11/18 18:01:27,301,  5.012,  0.071,  1.100,
  6577,07/11/18 18:02:06,301,  4.938,  0.183,  0.500,
  6583,07/11/18 18:02:45,301,  4.910,  0.124,  1.100,
  6589,07/11/18 18:05:03,301,  4.946,  0.191,  0.500,
  6595,07/11/18 18:05:42,301,  5.008,  0.069,  1.900,
  6601,07/11/18 18:06:21,301,  4.875,  0.178,  0.600,
  6607,07/11/18 18:07:00,301,  4.984,  0.169,  0.500,
  6613,07/11/18 18:07:38,301,  4.832,  0.153,  5.250,
  6619,07/11/18 18:09:56,301,  4.925,  0.176,  0.500,
  6625,07/11/18 18:10:45,301,  4.910,  0.159,  1.000,
  6631,07/11/18 18:11:24,301,  4.842,  0.122,  4.250,
  6637,07/11/18 18:12:03,301,  4.862,  0.140,  3.750,
  6643,07/11/18 18:12:42,301,  4.835,  0.178,  1.500,
  6649,07/11/18 18:15:00,301,  4.843,  0.162,  2.000,
  6655,07/11/18 18:15:40,301,  4.845,  0.141,  2.000,
  6661,07/11/18 18:16:19,301,  4.882,  0.115,  1.300,
  6667,07/11/18 18:16:58,301,  4.853,  0.189,  0.700,
  6673,07/11/18 18:17:37,301,  4.834,  0.139,  3.500,
  6679,07/11/18 18:19:54,301,  4.779,  0.283,  0.700,
  6685,07/11/18 18:20:50,301,  4.919,  0.162,  1.500,
  6691,07/11/18 18:21:29,301,  4.965,  0.104,  0.500,
  6697,07/11/18 18:22:08,301,  4.847,  0.265,  0.450,
  6703,07/11/18 18:22:47,301,  4.931,  0.146,  0.800,
  6709,07/11/18 18:25:05,301,  4.876,  0.217,  0.500,
  6715,07/11/18 18:25:44,301,  4.884,  0.275,  0.500,
  6721,07/11/18 18:26:23,301,  4.938,  0.127,  1.600,
  6727,07/11/18 18:27:02,301,  4.878,  0.114,  0.900,
  6733,07/11/18 18:27:41,301,  4.898,  0.202,  0.400,
  6739,07/11/18 18:29:59,301,  4.931,  0.129,  0.900,
  6745,07/11/18 18:30:40,301,  4.853,  0.170,  1.000,
  6751,07/11/18 18:31:19,301,  4.840,  0.239,  0.600,
  6757,07/11/18 18:31:58,301,  4.782,  0.325,  0.500,
  6763,07/11/18 18:32:38,301,  4.796,  0.271,  0.350,
  6769,07/11/18 18:34:55,301,  4.983,  0.185,  0.400,
  6775,07/11/18 18:35:35,301,  4.952,  0.161,  0.350,
  6781,07/11/18 18:36:14,301,  4.929,  0.207,  0.900,
  6787,07/11/18 18:36:53,301,  4.816,  0.313,  0.150,
  6793,07/11/18 18:37:32,301,  4.995,  0.112,  0.900,
  6799,07/11/18 18:39:50,301,  4.969,  0.227,  0.800,
  6805,07/11/18 18:40:32,301,  4.926,  0.234,  0.900,
  6811,07/11/18 18:41:11,301,  4.927,  0.152,  1.300,
  6817,07/11/18 18:41:50,301,  4.980,  0.143,  0.500,
  6823,07/11/18 18:42:29,301,  4.894,  0.233,  0.800,
  6829,07/11/18 18:44:47,301,  4.862,  0.178,  0.350,
  6835,07/11/18 18:45:27,301,  4.802,  0.305,  0.350,
  6841,07/11/18 18:46:06,301,  4.914,  0.122,  0.700,
  6847,07/11/18 18:46:45,301,  4.970,  0.100,  0.700,
  6853,07/11/18 18:47:24,301,  4.922,  0.223,  0.900,
  6859,07/11/18 18:49:43,301,  4.881,  0.205,  0.350,
  6865,07/11/18 18:50:27,301,  5.014,  0.153,  0.350,
  6871,07/11/18 18:51:07,301,  4.887,  0.203,  0.350,
  6877,07/11/18 18:51:46,301,  4.961,  0.168,  0.800,
  6883,07/11/18 18:52:25,301,  4.853,  0.313,  0.500,
  6889,07/11/18 18:54:43,301,  4.961,  0.314,  0.800,
  6895,07/11/18 18:55:21,301,  4.969,  0.232,  0.450,
  6901,07/11/18 18:56:00,301,  4.958,  0.255,  1.000,
  6907,07/11/18 18:56:40,301,  4.929,  0.271,  1.100,
  6913,07/11/18 18:57:20,301,  5.024,  0.153,  0.300,
  6919,07/11/18 18:59:38,301,  5.007,  0.167,  0.900,
  6925,07/11/18 19:00:17,301,  4.873,  0.278,  0.500,
  6931,07/11/18 19:01:54,301,  4.964,  0.179,  1.000,
  6937,07/11/18 19:02:33,301,  4.977,  0.014,  2.000,
  6943,07/11/18 19:03:13,301,  4.958,  0.213,  0.600,
  6949,07/11/18 19:05:31,301,  4.903,  0.240,  1.000,
  6955,07/11/18 19:06:10,301,  4.973,  0.167,  0.600,
  6961,07/11/18 19:06:49,301,  4.930,  0.070,  3.000,
  6967,07/11/18 19:07:28,301,  4.883,  0.168,  1.300,
  6973,07/11/18 19:08:07,301,  4.849,  0.161,  1.100,
  6979,07/11/18 19:10:26,301,  4.941,  0.150,  1.000,
  6985,07/11/18 19:11:05,301,  4.974,  0.167,  0.700,
  6991,07/11/18 19:11:44,301,  4.879,  0.212,  1.300,
  6997,07/11/18 19:12:23,301,  4.940,  0.103,  1.000,
  7003,07/11/18 19:13:02,301,  4.859,  0.227,  0.500,
  7009,07/11/18 19:15:19,301,  4.949,  0.104,  0.800,
  7015,07/11/18 19:15:59,301,  4.990,  0.033,  2.750,
  7021,07/11/18 19:16:38,301,  4.920,  0.086,  2.500,
  7027,07/11/18 19:17:17,301,  4.828,  0.145,  2.250,
  7033,07/11/18 19:17:56,301,  4.843,  0.157,  0.600,
  7039,07/11/18 19:20:13,301,  5.009,  0.237,  0.300,
  7045,07/11/18 19:20:53,301,  4.928,  0.110,  1.700,
  7051,07/11/18 19:21:33,301,  4.880,  0.142,  1.000,
  7057,07/11/18 19:22:12,301,  4.878,  0.211,  1.000,
  7063,07/11/18 19:22:52,301,  4.957,  0.140,  0.300,
  7069,07/11/18 19:25:10,301,  4.959,  0.297,  0.250,
  7075,07/11/18 19:25:49,301,  4.918,  0.250,  0.450,
  7081,07/11/18 19:26:28,301,  4.956,  0.287,  0.400,
  7087,07/11/18 19:27:07,301,  4.977,  0.402,  0.700,
  7093,07/11/18 19:27:46,301,  4.943,  0.187,  1.200,
  7099,07/11/18 19:30:04,301,  4.948,  0.114,  1.500,
  7105,07/11/18 19:30:44,301,  4.983,  0.135,  1.000,
  7111,07/11/18 19:31:23,301,  4.893,  0.152,  2.250,
  7117,07/11/18 19:32:03,301,  4.840,  0.215,  1.600,
  7123,07/11/18 19:32:42,301,  4.868,  0.181,  2.000,
  7129,07/11/18 19:35:00,301,  4.837,  0.185,  3.250,
  7135,07/11/18 19:35:40,301,  4.866,  0.214,  1.400,
  7141,07/11/18 19:36:19,301,  4.903,  0.156,  2.250,
  7147,07/11/18 19:36:58,301,  4.952,  0.128,  1.400,
  7153,07/11/18 19:37:38,301,  4.923,  0.104,  2.500,
  7159,07/11/18 19:39:56,301,  4.911,  0.172,  0.900,
  7165,07/11/18 19:40:36,301,  4.830,  0.204,  1.500,
  7171,07/11/18 19:41:15,301,  4.956,  0.076,  2.000,
  7177,07/11/18 19:41:55,301,  5.034,  0.084,  0.500,
  7183,07/11/18 19:42:34,301,  4.907,  0.201,  1.000,
  7189,07/11/18 19:44:52,301,  4.941,  0.133,  1.300,
  7195,07/11/18 19:45:31,301,  4.926,  0.176,  0.200,
  7201,07/11/18 19:46:10,301,  4.917,  0.188,  0.800,
  7207,07/11/18 19:46:49,301,  5.009,  0.106,  0.500,
  7213,07/11/18 19:47:29,301,  4.954,  0.154,  0.600,
  7219,07/11/18 19:49:47,301,  4.920,  0.162,  0.500,
  7225,07/11/18 19:50:33,301,  4.832,  0.206,  1.900,
  7231,07/11/18 19:51:12,301,  4.901,  0.132,  1.900,
  7237,07/11/18 19:51:51,301,  4.924,  0.132,  2.000,
  7243,07/11/18 19:52:30,301,  4.948,  0.178,  0.350,
  7249,07/11/18 19:54:48,301,  4.965,  0.125,  1.100,
  7255,07/11/18 19:55:27,301,  4.931,  0.124,  4.500,
  7261,07/11/18 19:56:06,301,  4.841,  0.208,  1.100,
  7267,07/11/18 19:56:45,301,  4.957,  0.152,  0.500,
  7273,07/11/18 19:57:25,301,  4.974,  0.190,  0.450,
  7279,07/11/18 19:59:43,301,  4.920,  0.093,  3.500,
  7285,07/11/18 20:00:22,301,  4.841,  0.180,  4.000,
  7291,07/11/18 20:01:01,301,  4.918,  0.097,  4.750,
  7297,07/11/18 20:01:40,301,  4.874,  0.175,  2.750,
  7303,07/11/18 20:02:19,301,  4.897,  0.131,  1.600,
  7309,07/11/18 20:04:37,301,  4.949,  0.113,  2.750,
  7315,07/11/18 20:05:16,301,  4.843,  0.160,  3.250,
  7321,07/11/18 20:05:55,301,  4.903,  0.117,  1.700,
  7327,07/11/18 20:06:34,301,  4.885,  0.146,  3.000,
  7333,07/11/18 20:07:13,301,  4.924,  0.107,  2.250,
  7339,07/11/18 20:09:31,301,  4.887,  0.144,  2.000,
  7345,07/11/18 20:10:10,301,  4.889,  0.177,  1.900,
  7351,07/11/18 20:10:50,301,  4.827,  0.196,  2.750,
  7357,07/11/18 20:11:29,301,  4.894,  0.170,  2.000,
  7363,07/11/18 20:12:08,301,  4.890,  0.163,  1.600,
  7369,07/11/18 20:14:26,301,  5.053,  0.015,  1.300,
  7375,07/11/18 20:15:05,301,  4.907,  0.118,  2.750,
  7381,07/11/18 20:15:44,301,  4.833,  0.143,  2.750,
  7387,07/11/18 20:16:23,301,  4.988,  0.048,  1.600,
  7393,07/11/18 20:17:02,301,  4.904,  0.164,  0.900,
  7399,07/11/18 20:19:20,301,  5.003,  0.099,  0.500,
  7405,07/11/18 20:19:59,301,  4.937,  0.207,  0.500,
  7411,07/11/18 20:20:39,301,  4.947,  0.116,  0.600,
  7417,07/11/18 20:21:18,301,  4.907,  0.233,  1.000,
  7423,07/11/18 20:21:56,301,  4.909,  0.206,  1.000,
  7429,07/11/18 20:24:14,301,  4.967,  0.088,  2.500,
  7435,07/11/18 20:24:53,301,  4.867,  0.180,  1.000,
  7441,07/11/18 20:25:33,301,  4.962,  0.265,  0.800,
  7447,07/11/18 20:26:12,301,  4.852,  0.182,  1.900,
  7453,07/11/18 20:26:51,301,  4.863,  0.098,  3.250,
  7459,07/11/18 20:29:09,301,  4.916,  0.213,  0.450,
  7465,07/11/18 20:29:48,301,  4.973,  0.216,  0.700,
  7471,07/11/18 20:30:37,301,  4.952,  0.075,  2.250,
  7477,07/11/18 20:31:16,301,  4.873,  0.175,  1.100,
  7483,07/11/18 20:31:56,301,  4.963,  0.167,  0.350,
  7489,07/11/18 20:34:14,301,  4.853,  0.157,  3.000,
  7495,07/11/18 20:34:53,301,  4.875,  0.122,  4.750,
  7501,07/11/18 20:35:32,301,  4.867,  0.147,  5.500,
  7507,07/11/18 20:36:11,301,  4.858,  0.147,  6.750,
  7513,07/11/18 20:36:50,301,  4.941,  0.000,  7.250,
  7519,07/11/18 20:39:09,301,  4.994,  0.086,  1.100,
  7525,07/11/18 20:39:48,301,  4.931,  0.073,  5.000,
  7531,07/11/18 20:40:32,301,  4.840,  0.173,  3.250,
  7537,07/11/18 20:41:12,301,  4.965,  0.064,  4.250,
  7543,07/11/18 20:41:51,301,  4.933,  0.075,  4.250,
  7549,07/11/18 20:44:09,301,  4.909,  0.119,  4.750,
  7555,07/11/18 20:44:48,301,  4.868,  0.204,  0.900,
  7561,07/11/18 20:45:27,301,  4.873,  0.190,  1.900,
  7567,07/11/18 20:46:06,301,  4.959,  0.094,  1.600,
  7573,07/11/18 20:46:46,301,  4.901,  0.166,  0.800,
  7579,07/11/18 20:49:05,301,  4.933,  0.059,  3.250,
  7585,07/11/18 20:49:44,301,  4.828,  0.152,  6.750,
  7591,07/11/18 20:50:35,301,  4.864,  0.118,  2.500,
  7597,07/11/18 20:51:14,301,  4.849,  0.169,  1.600,
  7603,07/11/18 20:51:53,301,  4.889,  0.104,  4.250,
  7609,07/11/18 20:54:11,301,  4.956,  0.118,  0.600,
  7615,07/11/18 20:54:50,301,  4.911,  0.154,  1.300,
  7621,07/11/18 20:55:29,301,  4.814,  0.192,  1.600,
  7627,07/11/18 20:56:08,301,  4.914,  0.087,  2.250,
  7633,07/11/18 20:56:47,301,  4.856,  0.118,  4.000,
  7639,07/11/18 20:59:05,301,  4.876,  0.165,  1.000,
  7645,07/11/18 20:59:44,301,  4.907,  0.083,  2.750,
  7651,07/11/18 21:00:24,301,  4.839,  0.099,  5.750,
  7657,07/11/18 21:01:07,301,  4.783,  0.214,  2.250,
  7663,07/11/18 21:01:47,301,  4.808,  0.178,  1.100,
  7669,07/11/18 21:04:05,301,  4.917,  0.132,  1.600,
  7675,07/11/18 21:04:44,301,  4.807,  0.233,  0.400,
  7681,07/11/18 21:05:24,301,  4.962,  0.161,  1.000,
  7687,07/11/18 21:06:03,301,  4.870,  0.209,  1.000,
  7693,07/11/18 21:06:42,301,  4.911,  0.117,  1.900,
  7699,07/11/18 21:09:00,301,  4.945,  0.144,  0.900,
  7705,07/11/18 21:09:39,301,  4.912,  0.258,  0.600,
  7711,07/11/18 21:10:19,301,  4.878,  0.192,  1.200,
  7717,07/11/18 21:10:59,301,  4.866,  0.123,  1.800,
  7723,07/11/18 21:11:38,301,  4.927,  0.163,  0.500,
  7729,07/11/18 21:13:56,301,  5.014,  0.062,  0.800,
  7735,07/11/18 21:14:36,301,  4.875,  0.333,  0.700,
  7741,07/11/18 21:15:15,301,  4.931,  0.281,  0.500,
  7747,07/11/18 21:15:54,301,  4.940,  0.307,  0.500,
  7753,07/11/18 21:16:34,301,  4.939,  0.286,  0.700,
  7759,07/11/18 21:18:52,301,  4.922,  0.150,  0.800,
  7765,07/11/18 21:19:31,301,  4.907,  0.140,  0.900,
  7771,07/11/18 21:20:10,301,  4.858,  0.232,  0.300,
  7777,07/11/18 21:20:50,301,  4.823,  0.232,  1.000,
  7783,07/11/18 21:21:29,301,  4.851,  0.222,  0.500,
  7789,07/11/18 21:23:47,301,  4.876,  0.284,  0.700,
  7795,07/11/18 21:24:25,301,  4.889,  0.265,  0.600,
  7801,07/11/18 21:25:05,301,  4.958,  0.205,  0.600,
  7807,07/11/18 21:25:43,301,  4.871,  0.230,  0.500,
  7813,07/11/18 21:26:23,301,  4.824,  0.269,  0.500,
  7819,07/11/18 21:28:41,301,  4.917,  0.166,  0.450,
  7825,07/11/18 21:29:21,301,  4.905,  0.129,  1.600,
  7831,07/11/18 21:30:00,301,  4.843,  0.232,  0.900,
  7837,07/11/18 21:30:40,301,  4.930,  0.211,  1.100,
  7843,07/11/18 21:31:19,301,  4.875,  0.167,  1.700,
  7849,07/11/18 21:33:37,301,  4.895,  0.213,  0.900,
  7855,07/11/18 21:34:16,301,  4.875,  0.261,  0.700,
  7861,07/11/18 21:34:56,301,  4.874,  0.229,  0.500,
  7867,07/11/18 21:35:35,301,  4.844,  0.233,  0.600,
  7873,07/11/18 21:36:14,301,  4.882,  0.224,  0.500,
  7879,07/11/18 21:38:31,301,  4.921,  0.180,  1.000,
  7885,07/11/18 21:39:11,301,  4.879,  0.181,  1.000,
  7891,07/11/18 21:39:50,301,  4.957,  0.100,  1.100,
  7897,07/11/18 21:40:39,301,  4.852,  0.184,  0.500,
  7903,07/11/18 21:41:19,301,  4.948,  0.156,  0.900,
  7909,07/11/18 21:43:36,301,  4.919,  0.230,  0.500,
  7915,07/11/18 21:44:15,301,  4.944,  0.121,  1.000,
  7921,07/11/18 21:44:54,301,  4.913,  0.214,  0.400,
  7927,07/11/18 21:45:34,301,  4.996,  0.169,  0.800,
  7933,07/11/18 21:46:13,301,  4.895,  0.220,  0.800,
  7939,07/11/18 21:48:31,301,  4.897,  0.278,  0.700,
  7945,07/11/18 21:49:10,301,  4.831,  0.328,  0.300,
  7951,07/11/18 21:49:49,301,  4.935,  0.253,  1.100,
  7957,07/11/18 21:50:40,301,  4.904,  0.327,  0.500,
  7963,07/11/18 21:51:20,301,  4.923,  0.219,  0.500,
  7969,07/11/18 21:53:37,301,  4.880,  0.252,  0.900,
  7975,07/11/18 21:54:16,301,  4.882,  0.241,  1.000,
  7981,07/11/18 21:54:55,301,  4.919,  0.315,  0.400,
  7987,07/11/18 21:55:34,301,  4.966,  0.144,  0.700,
  7993,07/11/18 21:56:13,301,  4.883,  0.217,  0.350,
  7999,07/11/18 21:58:31,301,  4.881,  0.268,  0.450,
  8005,07/11/18 21:59:10,301,  4.955,  0.201,  0.500,
  8011,07/11/18 21:59:50,301,  4.862,  0.237,  0.800,
  8017,07/11/18 22:00:38,301,  4.898,  0.342,  0.400,
  8023,07/11/18 22:01:17,301,  4.909,  0.332,  0.400,
  8029,07/11/18 22:03:34,301,  4.934,  0.188,  0.500,
  8035,07/11/18 22:04:13,301,  4.958,  0.156,  0.450,
  8041,07/11/18 22:04:52,301,  4.970,  0.110,  1.100,
  8047,07/11/18 22:05:31,301,  4.894,  0.202,  0.600,
  8053,07/11/18 22:06:10,301,  4.958,  0.106,  1.000,
  8059,07/11/18 22:08:28,301,  4.926,  0.185,  0.800,
  8065,07/11/18 22:09:09,301,  4.921,  0.239,  0.500,
  8071,07/11/18 22:09:48,301,  4.972,  0.184,  1.000,
  8077,07/11/18 22:10:33,301,  4.913,  0.250,  0.800,
  8083,07/11/18 22:11:11,301,  4.999,  0.160,  0.450,
  8089,07/11/18 22:13:29,301,  4.962,  0.161,  0.700,
  8095,07/11/18 22:14:08,301,  4.922,  0.146,  1.100,
  8101,07/11/18 22:14:47,301,  5.001,  0.147,  0.800,
  8107,07/11/18 22:15:26,301,  4.917,  0.190,  1.300,
  8113,07/11/18 22:16:06,301,  4.986,  0.149,  0.450,
  8119,07/11/18 22:18:24,301,  5.000,  0.129,  1.200,
  8125,07/11/18 22:19:03,301,  4.933,  0.165,  1.300,
  8131,07/11/18 22:19:43,301,  4.922,  0.174,  3.250,
  8137,07/11/18 22:20:22,301,  4.910,  0.217,  0.800,
  8143,07/11/18 22:21:02,301,  4.909,  0.186,  2.250,
  8149,07/11/18 22:23:19,301,  5.011,  0.096,  1.400,
  8155,07/11/18 22:23:58,301,  4.958,  0.100,  1.400,
  8161,07/11/18 22:24:38,301,  4.867,  0.237,  1.500,
  8167,07/11/18 22:25:17,301,  4.985,  0.068,  2.500,
  8173,07/11/18 22:25:56,301,  4.914,  0.191,  1.000,
  8179,07/11/18 22:28:13,301,  4.902,  0.186,  1.800,
  8185,07/11/18 22:28:52,301,  4.927,  0.142,  1.100,
  8191,07/11/18 22:29:31,301,  4.915,  0.204,  0.500,
  8197,07/11/18 22:30:11,301,  4.938,  0.145,  0.800,
  8203,07/11/18 22:30:51,301,  5.004,  0.061,  2.000,
  8209,07/11/18 22:33:09,301,  4.966,  0.086,  4.500,
  8215,07/11/18 22:33:48,301,  4.950,  0.090,  3.250,
  8221,07/11/18 22:34:27,301,  5.005,  0.088,  1.200,
  8227,07/11/18 22:35:06,301,  4.980,  0.102,  1.800,
  8233,07/11/18 22:35:45,301,  4.998,  0.092,  1.300,
  8239,07/11/18 22:38:02,301,  4.978,  0.116,  2.000,
  8245,07/11/18 22:38:41,301,  4.969,  0.073,  1.700,
  8251,07/11/18 22:39:21,301,  4.908,  0.125,  2.500,
  8257,07/11/18 22:40:00,301,  4.984,  0.088,  2.250,
  8263,07/11/18 22:40:40,301,  5.011,  0.039,  2.250,
  8269,07/11/18 22:42:56,301,  5.020,  0.049,  2.250,
  8275,07/11/18 22:43:35,301,  4.932,  0.148,  3.250,
  8281,07/11/18 22:44:15,301,  5.066,  0.028,  1.500,
  8287,07/11/18 22:44:54,301,  4.937,  0.113,  2.750,
  8293,07/11/18 22:45:33,301,  4.995,  0.075,  1.500,
  8299,07/11/18 22:47:51,301,  4.907,  0.181,  1.100,
  8305,07/11/18 22:48:30,301,  4.963,  0.148,  1.900,
  8311,07/11/18 22:49:10,301,  4.926,  0.114,  3.500,
  8317,07/11/18 22:49:49,301,  4.910,  0.147,  2.500,
  8323,07/11/18 22:50:30,301,  4.938,  0.150,  1.200,
  8329,07/11/18 22:52:48,301,  4.928,  0.152,  3.250,
  8335,07/11/18 22:53:27,301,  4.968,  0.094,  3.750,
  8341,07/11/18 22:54:06,301,  4.954,  0.097,  2.750,
  8347,07/11/18 22:54:46,301,  4.958,  0.125,  3.250,
  8353,07/11/18 22:55:25,301,  4.962,  0.118,  2.500,
  8359,07/11/18 22:57:43,301,  5.006,  0.106,  2.500,
  8365,07/11/18 22:58:22,301,  4.934,  0.170,  0.900,
  8371,07/11/18 22:59:02,301,  4.966,  0.127,  1.600,
  8377,07/11/18 22:59:41,301,  4.961,  0.165,  0.800,
  8383,07/11/18 23:00:20,301,  5.101,  0.008,  2.250,
  8389,07/11/18 23:02:38,301,  4.897,  0.170,  3.000,
  8395,07/11/18 23:03:17,301,  5.007,  0.058,  5.000,
