Record,DateTime,40,TambK,Rh,Presmb,TirK,Rain
   226,07/14/18 01:55:34,41, 303.9120,  74.1600,1011.7500, 253.5600,0
   228,07/14/18 01:56:13,41, 303.9670,  74.3400,1011.6500, 253.4800,0
   230,07/14/18 01:56:52,41, 303.9670,  75.6100,1011.6500, 254.1500,0
   232,07/14/18 01:59:10,41, 304.1930,  75.1200,1011.5500, 253.1700,0
   234,07/14/18 01:59:49,41, 304.0250,  74.2400,1011.5500, 253.4600,0
   236,07/14/18 02:00:28,41, 304.1230,  75.5700,1011.6500, 253.3600,0
   238,07/14/18 02:01:08,41, 304.1500,  76.5300,1011.6500, 253.6900,0
   240,07/14/18 02:01:47,41, 304.0640,  74.7400,1011.5500, 253.6700,0
   242,07/14/18 02:04:05,41, 304.2200,  74.5700,1011.5500, 253.8600,0
   244,07/14/18 02:04:44,41, 304.1930,  74.7000,1011.6500, 253.6500,0
   246,07/14/18 02:05:23,41, 304.2200,  74.7500,1011.5500, 253.7300,0
   248,07/14/18 02:06:02,41, 304.2480,  75.4800,1011.5500, 253.7900,0
   250,07/14/18 02:06:41,41, 304.1930,  74.6800,1011.5500, 252.8500,0
   252,07/14/18 02:08:59,41, 304.1620,  76.1300,1011.6500, 253.7100,0
   254,07/14/18 02:09:38,41, 304.1620,  76.1900,1011.5500, 254.0400,0
   256,07/14/18 02:10:17,41, 304.1930,  75.1300,1011.6500, 253.7200,0
   258,07/14/18 02:10:57,41, 304.1070,  74.5100,1011.6500, 253.8500,0
   260,07/14/18 02:11:36,41, 304.0640,  73.7600,1011.7500, 253.5800,0
   262,07/14/18 02:13:53,41, 304.0370,  75.8600,1011.6500, 254.4000,0
   264,07/14/18 02:14:33,41, 303.9670,  74.9000,1011.5500, 254.6700,0
   266,07/14/18 02:15:12,41, 303.9120,  75.8800,1011.6500, 254.5500,0
   268,07/14/18 02:15:51,41, 303.9670,  76.6300,1011.6500, 254.0800,0
   270,07/14/18 02:16:30,41, 304.2200,  79.1100,1011.6500, 254.1900,0
   272,07/14/18 02:18:48,41, 304.1230,  75.0400,1011.4500, 252.9200,0
   274,07/14/18 02:19:28,41, 304.1500,  75.9400,1011.5500, 252.4200,0
   276,07/14/18 02:20:07,41, 304.0250,  74.3200,1011.5500, 252.9700,0
   278,07/14/18 02:20:47,41, 304.0950,  75.2500,1011.5500, 253.3100,0
   280,07/14/18 02:21:26,41, 304.0640,  75.1100,1011.5500, 253.1200,0
   282,07/14/18 02:23:44,41, 304.2480,  76.7800,1011.5500, 253.7300,0
   284,07/14/18 02:24:22,41, 304.3730,  77.2800,1011.5500, 254.0300,0
   286,07/14/18 02:25:03,41, 304.3020,  75.3100,1011.4500, 253.3600,0
   288,07/14/18 02:25:42,41, 304.3180,  74.6200,1011.5500, 253.3200,0
   290,07/14/18 02:26:22,41, 304.3730,  75.0700,1011.5500, 253.9900,0
   292,07/14/18 02:28:40,41, 304.2200,  76.3800,1011.4500, 252.1600,0
   294,07/14/18 02:29:20,41, 304.2200,  74.6500,1011.4500, 253.1900,0
   296,07/14/18 02:29:59,41, 304.1620,  75.4100,1011.4500, 253.4100,0
   298,07/14/18 02:30:39,41, 304.2480,  75.8100,1011.5500, 252.8400,0
   300,07/14/18 02:31:19,41, 304.2910,  75.3100,1011.4500, 253.1500,0
   302,07/14/18 02:33:37,41, 304.3730,  75.1500,1011.5500, 253.5400,0
   304,07/14/18 02:34:16,41, 304.4700,  74.7400,1011.4500, 254.0400,0
   306,07/14/18 02:34:55,41, 304.4700,  74.5100,1011.5500, 254.2000,0
   308,07/14/18 02:35:34,41, 304.5290,  74.6200,1011.4500, 253.1400,0
   310,07/14/18 02:36:13,41, 304.4000,  73.1600,1011.5500, 252.6900,0
   312,07/14/18 02:38:30,41, 304.3450,  74.1200,1011.5500, 253.4600,0
   314,07/14/18 02:39:09,41, 304.3020,  74.1500,1011.4500, 253.6500,0
   316,07/14/18 02:39:48,41, 304.5290,  76.9300,1011.4500, 253.3600,0
   318,07/14/18 02:40:28,41, 304.5020,  74.7900,1011.3500, 253.3300,0
   320,07/14/18 02:41:07,41, 304.5990,  76.3800,1011.3500, 254.3700,0
   322,07/14/18 02:43:25,41, 304.4430,  72.8300,1011.3500, 254.0500,0
   324,07/14/18 02:44:04,41, 304.4590,  75.2100,1011.4500, 253.5100,0
   326,07/14/18 02:44:44,41, 304.5840,  75.9800,1011.3500, 252.9900,0
   328,07/14/18 02:45:23,41, 304.5990,  75.4900,1011.3500, 252.9600,0
   330,07/14/18 02:46:02,41, 304.6110,  75.6500,1011.3500, 253.8700,0
   332,07/14/18 02:48:20,41, 304.2910,  75.3100,1011.3500, 254.2400,0
   334,07/14/18 02:48:59,41, 304.3300,  76.2500,1011.3500, 254.1300,0
   336,07/14/18 02:49:38,41, 304.3450,  76.1700,1011.2500, 253.4400,0
   338,07/14/18 02:50:17,41, 304.3020,  74.2000,1011.3500, 253.4100,0
   340,07/14/18 02:50:56,41, 304.3450,  75.6600,1011.3500, 253.8300,0
   342,07/14/18 02:53:14,41, 304.5560,  75.2400,1011.2500, 254.6800,0
   344,07/14/18 02:53:53,41, 304.6700,  75.2700,1011.3500, 253.8700,0
   346,07/14/18 02:54:32,41, 304.6540,  74.6600,1011.3500, 254.9700,0
   348,07/14/18 02:55:11,41, 304.5410,  73.9500,1011.3500, 254.4600,0
   350,07/14/18 02:55:51,41, 304.5560,  74.3400,1011.3500, 254.7900,0
   352,07/14/18 02:58:08,41, 304.7790,  74.7500,1011.3500, 255.2500,0
   354,07/14/18 02:58:47,41, 304.6270,  72.7200,1011.3500, 255.1200,0
   356,07/14/18 02:59:26,41, 304.5990,  73.0900,1011.2500, 254.8000,0
   358,07/14/18 03:00:06,41, 304.5020,  73.4200,1011.4500, 255.0900,0
   360,07/14/18 03:00:45,41, 304.5130,  74.5900,1011.2500, 254.9800,0
   362,07/14/18 03:03:02,41, 304.7790,  74.4600,1011.2500, 255.3500,0
   364,07/14/18 03:03:42,41, 304.7240,  74.7400,1011.3500, 256.6700,0
   366,07/14/18 03:04:21,41, 304.8920,  75.5700,1011.2500, 256.6800,0
   368,07/14/18 03:05:00,41, 304.7520,  74.4500,1011.3500, 256.4500,0
   370,07/14/18 03:05:39,41, 304.8060,  76.1300,1011.2500, 256.4200,0
   372,07/14/18 03:07:57,41, 304.9200,  76.0300,1011.3500, 256.7700,0
   374,07/14/18 03:08:36,41, 304.9350,  75.6700,1011.1500, 256.7500,0
   376,07/14/18 03:09:15,41, 304.9630,  76.0800,1011.2500, 256.4900,0
   378,07/14/18 03:09:54,41, 304.9900,  74.8800,1011.2500, 256.6000,0
   380,07/14/18 03:10:34,41, 305.0330,  74.9000,1011.2500, 256.5100,0
   382,07/14/18 03:12:52,41, 305.1850,  75.4400,1011.2500, 257.3300,0
   384,07/14/18 03:13:31,41, 305.2440,  75.9200,1011.2500, 257.0300,0
   386,07/14/18 03:14:11,41, 305.2990,  75.8400,1011.3500, 256.9600,0
   388,07/14/18 03:14:50,41, 305.3260,  75.5400,1011.3500, 257.1400,0
   390,07/14/18 03:15:29,41, 305.3420,  73.9300,1011.3500, 256.3500,0
   392,07/14/18 03:17:47,41, 305.2440,  73.9300,1011.3500, 256.6000,0
   394,07/14/18 03:18:26,41, 305.3260,  73.5100,1011.3500, 257.3600,0
   396,07/14/18 03:19:06,41, 305.2560,  74.1800,1011.3500, 256.8000,0
   398,07/14/18 03:19:44,41, 305.3420,  73.1500,1011.3500, 256.7100,0
   400,07/14/18 03:20:23,41, 305.3420,  72.9700,1011.3500, 256.7700,0
   402,07/14/18 03:22:42,41, 305.1850,  73.8400,1011.2500, 256.8900,0
   404,07/14/18 03:23:21,41, 305.3420,  74.3200,1011.3500, 257.2700,0
   406,07/14/18 03:24:00,41, 305.3420,  73.9900,1011.3500, 256.2000,0
   408,07/14/18 03:24:39,41, 305.2440,  73.7800,1011.3500, 257.0200,0
   410,07/14/18 03:25:19,41, 305.2710,  74.5600,1011.2500, 256.1400,0
   412,07/14/18 03:27:36,41, 305.4940,  74.1300,1011.2500, 257.5100,0
   414,07/14/18 03:28:16,41, 305.3140,  71.7500,1011.2500, 256.8800,0
   416,07/14/18 03:28:55,41, 305.3260,  73.7500,1011.2500, 257.2300,0
   418,07/14/18 03:29:34,41, 305.4940,  76.1900,1011.2500, 257.1800,0
   420,07/14/18 03:30:13,41, 305.3960,  73.5700,1011.3500, 257.2400,0
   422,07/14/18 03:32:31,41, 305.2440,  74.8100,1011.2500, 257.1700,0
   424,07/14/18 03:33:10,41, 305.2440,  74.8200,1011.1500, 256.9800,0
   426,07/14/18 03:33:49,41, 305.2990,  75.4600,1011.2500, 257.9400,0
   428,07/14/18 03:34:28,41, 305.1310,  73.7200,1011.1500, 256.8000,0
   430,07/14/18 03:35:08,41, 305.1850,  76.4100,1011.2500, 257.0700,0
   432,07/14/18 03:37:25,41, 305.4120,  77.8700,1011.1500, 256.7400,0
   434,07/14/18 03:38:04,41, 305.2280,  73.0000,1011.1500, 256.8800,0
   436,07/14/18 03:38:43,41, 305.2560,  75.8700,1011.0500, 256.4200,0
   438,07/14/18 03:39:23,41, 304.9740,  73.3800,1011.1500, 257.0700,0
   440,07/14/18 03:40:02,41, 304.9900,  75.3200,1011.1500, 256.5200,0
   442,07/14/18 03:42:20,41, 304.7790,  75.4200,1011.1500, 257.4300,0
   444,07/14/18 03:42:59,41, 304.8920,  76.7100,1011.2500, 258.2600,0
   446,07/14/18 03:43:38,41, 304.9350,  76.8600,1011.1500, 258.0500,0
   448,07/14/18 03:44:18,41, 304.9740,  76.2100,1011.2500, 257.9800,0
   450,07/14/18 03:44:59,41, 304.9740,  75.1200,1011.1500, 257.9700,0
   452,07/14/18 03:47:16,41, 304.7950,  74.0300,1011.2500, 259.0000,0
   454,07/14/18 03:47:56,41, 304.7520,  74.2200,1011.1500, 258.8300,0
   456,07/14/18 03:48:35,41, 304.7790,  75.7100,1011.1500, 258.5400,0
   458,07/14/18 03:49:14,41, 304.7520,  75.7100,1011.1500, 259.0200,0
   460,07/14/18 03:49:54,41, 304.8380,  77.5200,1011.1500, 258.8100,0
   462,07/14/18 03:52:12,41, 304.8060,  76.0600,1011.0500, 258.7700,0
   464,07/14/18 03:52:51,41, 304.8380,  76.0700,1011.1500, 259.0300,0
   466,07/14/18 03:53:30,41, 304.8490,  75.7100,1011.0500, 258.6300,0
   468,07/14/18 03:54:09,41, 304.6970,  75.0900,1011.1500, 259.0500,0
   470,07/14/18 03:54:48,41, 304.8770,  76.6800,1011.1500, 259.1600,0
   472,07/14/18 03:57:06,41, 305.0330,  75.5700,1011.1500, 258.7200,0
   474,07/14/18 03:57:45,41, 304.8380,  73.6200,1010.9500, 259.1200,0
   476,07/14/18 03:58:24,41, 304.7950,  74.2500,1011.1500, 258.6300,0
   478,07/14/18 03:59:04,41, 304.7790,  74.5800,1011.1500, 259.1600,0
   480,07/14/18 03:59:43,41, 304.7790,  75.4800,1011.1500, 258.9500,0
   482,07/14/18 04:02:02,41, 304.6540,  76.4900,1011.1500, 259.1400,0
   484,07/14/18 04:02:42,41, 304.5990,  75.9900,1011.0500, 259.3800,0
   486,07/14/18 04:03:21,41, 304.6110,  76.8400,1011.1500, 258.9300,0
   488,07/14/18 04:04:00,41, 304.7950,  76.9300,1011.1500, 259.0100,0
   490,07/14/18 04:04:39,41, 304.6810,  75.5200,1011.1500, 258.4400,0
   492,07/14/18 04:06:56,41, 304.5680,  76.1200,1011.1500, 258.8100,0
   494,07/14/18 04:07:35,41, 304.6270,  77.0900,1011.0500, 259.5000,0
   496,07/14/18 04:08:14,41, 304.4310,  75.4600,1011.0500, 259.2700,0
   498,07/14/18 04:08:53,41, 304.4700,  77.0300,1011.0500, 259.2300,0
   500,07/14/18 04:09:33,41, 304.5410,  77.3100,1011.1500, 259.5800,0
   502,07/14/18 04:11:50,41, 304.5680,  76.3400,1011.1500, 260.4000,0
   504,07/14/18 04:12:29,41, 304.8060,  78.6700,1011.1500, 259.5400,0
   506,07/14/18 04:13:09,41, 304.7090,  77.2700,1011.0500, 259.7900,0
   508,07/14/18 04:13:48,41, 304.6810,  77.0000,1011.0500, 260.3700,0
   510,07/14/18 04:14:27,41, 304.6970,  77.4000,1011.1500, 259.9500,0
   512,07/14/18 04:16:45,41, 304.9740,  76.9000,1011.1500, 259.8600,0
   514,07/14/18 04:17:24,41, 304.8380,  74.6800,1011.1500, 260.0800,0
   516,07/14/18 04:18:03,41, 304.9350,  75.2700,1011.1500, 260.1400,0
   518,07/14/18 04:18:43,41, 304.9740,  74.8100,1011.0500, 260.4700,0
   520,07/14/18 04:19:22,41, 304.9630,  75.1200,1011.1500, 260.1800,0
   522,07/14/18 04:21:40,41, 304.9630,  75.3800,1011.0500, 260.1900,0
   524,07/14/18 04:22:19,41, 305.0060,  75.3300,1011.1500, 260.1800,0
   526,07/14/18 04:22:58,41, 305.0060,  74.7800,1011.0500, 260.3100,0
   528,07/14/18 04:23:37,41, 304.9200,  73.8700,1011.0500, 260.3500,0
   530,07/14/18 04:24:16,41, 304.9630,  76.0000,1011.0500, 260.1200,0
   532,07/14/18 04:26:34,41, 305.0450,  75.1500,1011.0500, 260.4300,0
   534,07/14/18 04:27:13,41, 305.2010,  77.1500,1011.0500, 261.0800,0
   536,07/14/18 04:27:53,41, 305.1580,  76.0900,1010.9500, 260.4800,0
   538,07/14/18 04:28:32,41, 305.2170,  75.9100,1011.0500, 260.1600,0
   540,07/14/18 04:29:12,41, 305.0600,  74.0300,1011.0500, 260.7000,0
   542,07/14/18 04:31:30,41, 305.0170,  75.2500,1011.1500, 260.2700,0
   544,07/14/18 04:32:09,41, 304.9900,  74.5300,1011.1500, 260.1000,0
   546,07/14/18 04:32:49,41, 305.0880,  76.5300,1011.1500, 260.5000,0
   548,07/14/18 04:33:28,41, 304.9350,  73.9700,1011.0500, 261.1200,0
   550,07/14/18 04:34:07,41, 304.9350,  76.1100,1011.0500, 260.0400,0
   552,07/14/18 04:36:25,41, 305.2560,  75.7100,1010.9500, 261.0400,0
   554,07/14/18 04:37:04,41, 305.3960,  76.9700,1011.0500, 260.8100,0
   556,07/14/18 04:37:43,41, 305.3420,  75.5600,1011.0500, 260.9800,0
   558,07/14/18 04:38:23,41, 305.2710,  73.5400,1011.0500, 260.7000,0
   560,07/14/18 04:39:02,41, 305.2710,  74.5800,1010.9500, 261.6500,0
   562,07/14/18 04:41:20,41, 305.3260,  76.0600,1011.0500, 261.2100,0
   564,07/14/18 04:41:59,41, 305.2170,  74.4600,1011.1500, 262.1300,0
   566,07/14/18 04:42:38,41, 305.2010,  74.8300,1010.9500, 261.8600,0
   568,07/14/18 04:43:17,41, 305.1850,  74.7100,1011.0500, 260.8700,0
   570,07/14/18 04:43:56,41, 305.1310,  74.0000,1011.0500, 261.7700,0
   572,07/14/18 04:46:14,41, 305.1150,  75.2300,1010.9500, 260.6800,0
   574,07/14/18 04:46:53,41, 305.1310,  74.7400,1011.0500, 261.9500,0
   576,07/14/18 04:47:32,41, 305.1150,  75.3800,1010.9500, 261.4800,0
   578,07/14/18 04:48:12,41, 305.1310,  75.4800,1011.0500, 261.5200,0
   580,07/14/18 04:48:51,41, 305.3140,  77.2300,1011.0500, 261.5200,0
   582,07/14/18 04:51:09,41, 305.2010,  75.5300,1010.9500, 261.8900,0
   584,07/14/18 04:51:48,41, 305.1580,  75.1800,1010.9500, 261.1600,0
   586,07/14/18 04:52:27,41, 305.3420,  75.8600,1011.0500, 261.8900,0
   588,07/14/18 04:53:06,41, 305.2710,  74.4100,1011.0500, 261.7700,0
   590,07/14/18 04:53:46,41, 305.3140,  75.1500,1010.9500, 261.7700,0
   592,07/14/18 04:56:03,41, 305.3850,  77.0400,1010.9500, 261.2500,0
   594,07/14/18 04:56:42,41, 305.5210,  76.3400,1011.0500, 261.8400,0
   596,07/14/18 04:57:22,41, 305.5520,  74.3600,1011.0500, 262.2500,0
   598,07/14/18 04:58:01,41, 305.5100,  72.1300,1010.9500, 261.8800,0
   600,07/14/18 04:58:40,41, 305.6500,  74.7800,1010.9500, 262.5000,0
   602,07/14/18 05:00:58,41, 305.9310,  76.1200,1010.9500, 261.4700,0
   604,07/14/18 05:01:37,41, 305.9700,  76.1200,1010.9500, 261.9800,0
   606,07/14/18 05:02:17,41, 305.9860,  74.5800,1010.8500, 261.7600,0
   608,07/14/18 05:02:56,41, 305.9160,  73.1500,1010.8500, 261.7300,0
   610,07/14/18 05:03:35,41, 306.0290,  74.3600,1010.8500, 261.0500,0
   612,07/14/18 05:05:53,41, 306.2360,  73.6300,1010.9500, 261.4600,0
   614,07/14/18 05:06:32,41, 306.4900,  76.5200,1010.8500, 262.1000,0
   616,07/14/18 05:07:11,41, 306.2950,  72.7900,1010.8500, 262.2400,0
   618,07/14/18 05:07:50,41, 306.4200,  72.6700,1010.8500, 262.0000,0
   620,07/14/18 05:08:30,41, 306.4900,  74.3000,1010.8500, 262.8500,0
   622,07/14/18 05:10:48,41, 306.2090,  73.2500,1010.9500, 262.6700,0
   624,07/14/18 05:11:28,41, 306.2520,  72.8800,1010.8500, 262.6500,0
   626,07/14/18 05:12:07,41, 306.2240,  72.2000,1010.9500, 262.0200,0
   628,07/14/18 05:12:46,41, 306.1540,  71.5400,1010.8500, 262.1400,0
   630,07/14/18 05:13:26,41, 306.2360,  72.8100,1010.9500, 262.7700,0
   632,07/14/18 05:15:44,41, 306.5060,  73.7800,1010.8500, 262.4500,0
   634,07/14/18 05:16:23,41, 306.5170,  72.0800,1010.9500, 262.4700,0
   636,07/14/18 05:17:03,41, 306.4630,  72.3500,1010.8500, 262.4200,0
   638,07/14/18 05:17:42,41, 306.3770,  71.7600,1010.8500, 262.3900,0
   640,07/14/18 05:18:21,41, 306.3650,  70.2500,1010.9500, 261.9800,0
   642,07/14/18 05:20:39,41, 306.5600,  72.4600,1010.8500, 262.8300,0
   644,07/14/18 05:21:19,41, 306.7710,  73.6500,1010.8500, 262.6000,0
   646,07/14/18 05:21:59,41, 306.6850,  71.0200,1010.8500, 262.5400,0
   648,07/14/18 05:22:38,41, 306.7440,  71.7100,1010.9500, 262.8300,0
