Record,DateTime,300,Int.Vaporcm,Int.Liquidmm,CloudBasekm
   193,07/05/18 00:25:57,301,  8.806,  9.534,  0.350,
   199,07/05/18 00:26:57,301,  9.008,  8.892,  0.000,
   205,07/05/18 00:27:35,301,  9.039,  8.914,  0.000,
   211,07/05/18 00:28:14,301,  8.916,  8.706,  0.000,
   217,07/05/18 00:28:54,301,  8.971,  7.989,  1.200,
   223,07/05/18 00:29:33,301,  9.117,  7.058,  0.000,
   229,07/05/18 00:30:32,301,  9.133,  6.587,  0.000,
   235,07/05/18 00:31:11,301,  9.114,  6.763,  1.200,
   241,07/05/18 00:31:51,301,  9.044,  6.647,  1.200,
   247,07/05/18 00:32:31,301,  8.932,  6.491,  1.200,
   253,07/05/18 00:33:10,301,  8.941,  6.151,  1.100,
   259,07/05/18 00:34:10,301,  9.081,  5.574,  1.200,
   265,07/05/18 00:34:49,301,  9.088,  5.730,  1.200,
   271,07/05/18 00:35:29,301,  9.163,  5.828,  1.200,
   277,07/05/18 00:36:08,301,  9.158,  6.115,  0.000,
   283,07/05/18 00:36:48,301,  9.323,  6.045,  1.400,
   289,07/05/18 00:37:47,301,  9.230,  6.310,  1.200,
   295,07/05/18 00:38:27,301,  9.299,  6.393,  1.200,
   301,07/05/18 00:39:07,301,  9.290,  6.488,  1.200,
   307,07/05/18 00:39:46,301,  9.285,  5.932,  1.200,
   313,07/05/18 00:40:25,301,  9.312,  5.252,  1.400,
   319,07/05/18 00:41:25,301,  9.197,  4.609,  1.200,
   325,07/05/18 00:42:05,301,  9.069,  4.428,  1.200,
   331,07/05/18 00:42:44,301,  8.930,  4.357,  1.400,
   337,07/05/18 00:43:23,301,  9.016,  4.121,  1.200,
   343,07/05/18 00:44:03,301,  9.118,  3.912,  1.300,
   349,07/05/18 00:45:03,301,  9.360,  3.825,  1.300,
   355,07/05/18 00:45:42,301,  9.309,  4.110,  1.200,
   361,07/05/18 00:46:21,301,  9.400,  4.078,  1.200,
   367,07/05/18 00:47:00,301,  9.487,  3.850,  1.200,
   373,07/05/18 00:47:40,301,  9.409,  3.908,  1.300,
   379,07/05/18 00:48:39,301,  9.425,  3.996,  1.200,
   385,07/05/18 00:49:18,301,  9.219,  4.232,  1.200,
   391,07/05/18 00:49:57,301,  9.243,  4.134,  1.200,
   397,07/05/18 00:50:36,301,  9.268,  3.829,  1.200,
   403,07/05/18 00:51:15,301,  9.091,  3.974,  1.300,
   409,07/05/18 00:52:15,301,  8.997,  4.000,  1.200,
   415,07/05/18 00:52:54,301,  8.980,  3.873,  1.200,
   421,07/05/18 00:53:34,301,  8.888,  3.917,  1.200,
   427,07/05/18 00:54:13,301,  8.790,  4.073,  1.200,
   433,07/05/18 00:54:53,301,  8.902,  3.956,  1.200,
   439,07/05/18 00:55:52,301,  8.894,  4.156,  1.200,
   445,07/05/18 00:56:31,301,  8.835,  4.338,  1.400,
   451,07/05/18 00:57:11,301,  8.790,  4.238,  1.300,
   457,07/05/18 00:57:50,301,  9.030,  3.873,  1.300,
   463,07/05/18 00:58:29,301,  9.063,  3.852,  1.200,
   469,07/05/18 00:59:30,301,  9.093,  3.690,  1.400,
   475,07/05/18 01:00:09,301,  9.113,  3.751,  1.900,
   481,07/05/18 01:00:53,301,  8.943,  4.110,  1.300,
   487,07/05/18 01:01:33,301,  8.868,  4.228,  1.300,
   493,07/05/18 01:02:12,301,  8.763,  4.487,  1.400,
   499,07/05/18 01:03:11,301,  8.708,  4.542,  1.300,
   505,07/05/18 01:03:50,301,  8.726,  4.458,  1.300,
   511,07/05/18 01:04:30,301,  8.764,  4.314,  1.300,
   517,07/05/18 01:05:09,301,  8.669,  4.285,  1.300,
   523,07/05/18 01:05:48,301,  8.890,  3.853,  1.300,
   529,07/05/18 01:06:48,301,  9.040,  3.303,  1.400,
   535,07/05/18 01:07:27,301,  9.077,  3.083,  1.400,
   541,07/05/18 01:08:06,301,  8.986,  3.029,  1.700,
   547,07/05/18 01:08:46,301,  8.946,  2.971,  1.800,
   553,07/05/18 01:09:26,301,  8.917,  3.066,  1.700,
   559,07/05/18 01:10:26,301,  9.031,  3.087,  1.400,
   565,07/05/18 01:11:05,301,  8.976,  3.078,  1.700,
   571,07/05/18 01:11:44,301,  9.045,  2.824,  1.900,
   577,07/05/18 01:12:23,301,  8.936,  2.828,  1.700,
   583,07/05/18 01:13:03,301,  8.916,  2.581,  2.000,
   589,07/05/18 01:14:03,301,  8.765,  2.487,  2.000,
   595,07/05/18 01:14:42,301,  8.568,  2.357,  2.250,
   601,07/05/18 01:15:21,301,  8.448,  2.239,  2.250,
   607,07/05/18 01:16:01,301,  8.317,  2.305,  2.250,
   613,07/05/18 01:16:39,301,  8.182,  2.199,  2.000,
   619,07/05/18 01:17:39,301,  8.024,  1.980,  2.000,
   625,07/05/18 01:18:18,301,  7.891,  1.886,  1.800,
   631,07/05/18 01:18:57,301,  7.861,  1.842,  1.400,
   637,07/05/18 01:19:36,301,  7.685,  1.702,  1.800,
   643,07/05/18 01:20:17,301,  7.469,  1.641,  1.300,
   649,07/05/18 01:21:17,301,  7.306,  1.535,  1.200,
   655,07/05/18 01:21:56,301,  7.247,  1.453,  1.300,
   661,07/05/18 01:22:35,301,  7.143,  1.342,  1.300,
   667,07/05/18 01:23:14,301,  6.970,  1.277,  1.300,
   673,07/05/18 01:23:53,301,  6.923,  1.165,  1.300,
   679,07/05/18 01:26:11,301,  6.617,  1.403,  1.100,
   685,07/05/18 01:26:50,301,  6.623,  1.344,  1.100,
   691,07/05/18 01:27:29,301,  6.628,  1.276,  1.000,
   697,07/05/18 01:28:09,301,  6.475,  1.381,  0.900,
   703,07/05/18 01:28:48,301,  6.548,  1.191,  1.200,
   709,07/05/18 01:31:06,301,  6.443,  0.981,  0.800,
   715,07/05/18 01:31:45,301,  6.352,  1.042,  1.100,
   721,07/05/18 01:32:24,301,  6.311,  1.022,  0.900,
   727,07/05/18 01:33:03,301,  6.218,  0.983,  0.500,
   733,07/05/18 01:33:42,301,  6.190,  0.909,  0.900,
   739,07/05/18 01:36:00,301,  6.120,  0.613,  1.200,
   745,07/05/18 01:36:39,301,  6.102,  0.675,  1.200,
   751,07/05/18 01:37:18,301,  5.998,  0.822,  1.100,
   757,07/05/18 01:37:57,301,  5.999,  0.743,  1.200,
   763,07/05/18 01:38:36,301,  5.985,  0.787,  1.200,
   769,07/05/18 01:40:54,301,  5.879,  0.510,  1.100,
   775,07/05/18 01:41:34,301,  5.873,  0.387,  1.200,
   781,07/05/18 01:42:13,301,  5.949,  0.278,  1.300,
   787,07/05/18 01:42:52,301,  5.930,  0.340,  0.900,
   793,07/05/18 01:43:31,301,  5.884,  0.431,  0.500,
   799,07/05/18 01:45:49,301,  5.941,  0.513,  0.400,
   805,07/05/18 01:46:28,301,  5.949,  0.418,  0.500,
   811,07/05/18 01:47:07,301,  5.981,  0.315,  0.600,
   817,07/05/18 01:47:46,301,  5.899,  0.359,  0.700,
   823,07/05/18 01:48:25,301,  5.978,  0.349,  0.700,
   829,07/05/18 01:50:43,301,  5.818,  0.297,  1.500,
   835,07/05/18 01:51:22,301,  5.854,  0.238,  2.250,
   841,07/05/18 01:52:01,301,  5.820,  0.241,  2.250,
   847,07/05/18 01:52:40,301,  5.811,  0.230,  2.250,
   853,07/05/18 01:53:19,301,  5.778,  0.285,  2.500,
   859,07/05/18 01:55:37,301,  5.822,  0.249,  2.000,
   865,07/05/18 01:56:16,301,  5.900,  0.221,  2.250,
   871,07/05/18 01:56:55,301,  5.854,  0.196,  2.500,
   877,07/05/18 01:57:34,301,  5.951,  0.106,  2.000,
   883,07/05/18 01:58:13,301,  5.819,  0.254,  1.800,
   889,07/05/18 02:00:31,301,  5.912,  0.306,  1.900,
   895,07/05/18 02:01:10,301,  5.912,  0.282,  1.900,
   901,07/05/18 02:01:49,301,  5.771,  0.389,  2.000,
   907,07/05/18 02:02:28,301,  5.807,  0.362,  1.700,
   913,07/05/18 02:03:07,301,  5.870,  0.335,  2.000,
   919,07/05/18 02:05:25,301,  5.764,  0.235,  2.250,
   925,07/05/18 02:06:04,301,  5.788,  0.189,  1.900,
   931,07/05/18 02:06:43,301,  5.809,  0.220,  2.000,
   937,07/05/18 02:07:22,301,  5.852,  0.376,  1.900,
   943,07/05/18 02:08:01,301,  5.938,  0.529,  1.700,
   949,07/05/18 02:10:19,301,  5.923,  0.414,  1.900,
   955,07/05/18 02:10:58,301,  5.848,  0.462,  1.600,
   961,07/05/18 02:11:37,301,  5.913,  0.381,  1.900,
   967,07/05/18 02:12:16,301,  5.852,  0.370,  1.300,
   973,07/05/18 02:12:56,301,  5.876,  0.289,  1.600,
   979,07/05/18 02:15:14,301,  5.796,  0.392,  1.100,
   985,07/05/18 02:15:53,301,  5.826,  0.286,  1.000,
   991,07/05/18 02:16:32,301,  5.868,  0.243,  1.400,
   997,07/05/18 02:17:11,301,  5.865,  0.252,  1.000,
  1003,07/05/18 02:17:50,301,  5.839,  0.326,  1.200,
  1009,07/05/18 02:20:09,301,  5.847,  0.192,  1.600,
  1015,07/05/18 02:20:48,301,  5.768,  0.257,  2.000,
  1021,07/05/18 02:21:27,301,  5.757,  0.294,  2.250,
  1027,07/05/18 02:22:06,301,  5.862,  0.266,  2.000,
  1033,07/05/18 02:22:45,301,  5.865,  0.326,  2.000,
  1039,07/05/18 02:25:03,301,  5.804,  0.234,  2.500,
  1045,07/05/18 02:25:43,301,  5.783,  0.266,  1.700,
  1051,07/05/18 02:26:22,301,  5.795,  0.268,  2.250,
  1057,07/05/18 02:27:01,301,  5.799,  0.336,  2.000,
  1063,07/05/18 02:27:40,301,  5.827,  0.297,  2.000,
  1069,07/05/18 02:29:58,301,  5.840,  0.210,  2.250,
  1075,07/05/18 02:30:37,301,  5.839,  0.255,  2.250,
  1081,07/05/18 02:31:16,301,  5.821,  0.241,  2.250,
  1087,07/05/18 02:31:55,301,  5.844,  0.172,  2.000,
  1093,07/05/18 02:32:35,301,  5.845,  0.156,  1.900,
  1099,07/05/18 02:34:53,301,  5.877,  0.429,  1.900,
  1105,07/05/18 02:35:32,301,  5.817,  0.565,  2.000,
  1111,07/05/18 02:36:11,301,  5.800,  0.444,  1.900,
  1117,07/05/18 02:36:50,301,  5.784,  0.338,  1.800,
  1123,07/05/18 02:37:29,301,  5.734,  0.341,  1.700,
  1129,07/05/18 02:39:46,301,  5.895,  0.518,  2.250,
  1135,07/05/18 02:40:26,301,  5.849,  0.461,  2.000,
  1141,07/05/18 02:41:06,301,  5.739,  0.471,  1.600,
  1147,07/05/18 02:41:45,301,  5.740,  0.375,  2.000,
  1153,07/05/18 02:42:24,301,  5.753,  0.322,  2.500,
  1159,07/05/18 02:44:42,301,  5.856,  0.384,  1.900,
  1165,07/05/18 02:45:21,301,  5.788,  0.491,  1.800,
  1171,07/05/18 02:46:00,301,  5.800,  0.402,  1.900,
  1177,07/05/18 02:46:39,301,  5.794,  0.310,  2.250,
  1183,07/05/18 02:47:19,301,  5.728,  0.336,  2.000,
  1189,07/05/18 02:49:36,301,  5.835,  0.371,  1.800,
  1195,07/05/18 02:50:16,301,  5.786,  0.318,  1.900,
  1201,07/05/18 02:50:55,301,  5.773,  0.297,  2.000,
  1207,07/05/18 02:51:34,301,  5.678,  0.269,  2.500,
  1213,07/05/18 02:52:14,301,  5.828,  0.140,  2.750,
  1219,07/05/18 02:54:31,301,  5.798,  0.260,  1.800,
  1225,07/05/18 02:55:10,301,  5.749,  0.288,  2.250,
  1231,07/05/18 02:55:49,301,  5.744,  0.276,  2.500,
  1237,07/05/18 02:56:28,301,  5.787,  0.268,  2.250,
  1243,07/05/18 02:57:07,301,  5.796,  0.242,  2.000,
  1249,07/05/18 02:59:25,301,  5.691,  0.427,  2.500,
  1255,07/05/18 03:00:07,301,  5.848,  0.296,  2.500,
  1261,07/05/18 03:00:46,301,  5.744,  0.376,  2.250,
  1267,07/05/18 03:01:25,301,  5.841,  0.289,  2.250,
  1273,07/05/18 03:02:04,301,  5.821,  0.226,  2.250,
  1279,07/05/18 03:04:21,301,  5.724,  0.289,  2.250,
  1285,07/05/18 03:05:01,301,  5.874,  0.185,  2.000,
  1291,07/05/18 03:05:40,301,  5.730,  0.315,  1.900,
  1297,07/05/18 03:06:19,301,  5.806,  0.205,  1.900,
  1303,07/05/18 03:06:58,301,  5.822,  0.188,  2.250,
  1309,07/05/18 03:09:16,301,  5.788,  0.176,  2.500,
  1315,07/05/18 03:09:55,301,  5.730,  0.239,  2.750,
  1321,07/05/18 03:10:35,301,  5.713,  0.289,  2.500,
  1327,07/05/18 03:11:14,301,  5.845,  0.156,  2.250,
  1333,07/05/18 03:11:53,301,  5.825,  0.184,  3.000,
  1339,07/05/18 03:14:11,301,  5.885,  0.347,  2.250,
  1345,07/05/18 03:14:50,301,  5.860,  0.417,  2.750,
  1351,07/05/18 03:15:29,301,  5.831,  0.555,  2.500,
  1357,07/05/18 03:16:08,301,  5.785,  0.591,  2.750,
  1363,07/05/18 03:16:47,301,  5.903,  0.240,  2.750,
  1369,07/05/18 03:19:05,301,  5.889,  0.137,  0.900,
  1375,07/05/18 03:19:44,301,  5.787,  0.228,  0.700,
  1381,07/05/18 03:20:23,301,  5.823,  0.184,  1.700,
  1387,07/05/18 03:21:02,301,  5.793,  0.210,  3.000,
  1393,07/05/18 03:21:42,301,  5.800,  0.178,  2.750,
  1399,07/05/18 03:23:59,301,  5.762,  0.257,  1.600,
  1405,07/05/18 03:24:38,301,  5.908,  0.112,  1.800,
  1411,07/05/18 03:25:17,301,  5.679,  0.231,  2.500,
  1417,07/05/18 03:25:56,301,  5.777,  0.139,  3.000,
  1423,07/05/18 03:26:35,301,  5.808,  0.202,  2.500,
  1429,07/05/18 03:28:53,301,  5.923,  0.063,  2.750,
  1435,07/05/18 03:29:32,301,  5.810,  0.150,  2.750,
  1441,07/05/18 03:30:11,301,  5.857,  0.191,  2.250,
  1447,07/05/18 03:30:50,301,  5.836,  0.232,  2.750,
  1453,07/05/18 03:31:29,301,  5.854,  0.138,  2.750,
  1459,07/05/18 03:33:47,301,  5.811,  0.246,  2.000,
  1465,07/05/18 03:34:26,301,  5.854,  0.198,  2.250,
  1471,07/05/18 03:35:05,301,  5.835,  0.265,  1.700,
  1477,07/05/18 03:35:45,301,  5.715,  0.377,  1.700,
  1483,07/05/18 03:36:24,301,  5.817,  0.198,  2.500,
  1489,07/05/18 03:38:42,301,  5.817,  0.188,  2.500,
  1495,07/05/18 03:39:21,301,  5.810,  0.182,  3.000,
  1501,07/05/18 03:40:00,301,  5.747,  0.242,  3.000,
  1507,07/05/18 03:40:39,301,  5.794,  0.142,  2.750,
  1513,07/05/18 03:41:19,301,  5.816,  0.133,  3.000,
  1519,07/05/18 03:43:37,301,  5.773,  0.246,  2.250,
  1525,07/05/18 03:44:16,301,  5.894,  0.103,  2.500,
  1531,07/05/18 03:44:55,301,  5.813,  0.185,  2.500,
  1537,07/05/18 03:45:34,301,  5.871,  0.126,  3.000,
  1543,07/05/18 03:46:13,301,  5.690,  0.265,  2.750,
  1549,07/05/18 03:48:30,301,  5.812,  0.204,  2.750,
  1555,07/05/18 03:49:10,301,  5.773,  0.304,  2.750,
  1561,07/05/18 03:49:49,301,  5.883,  0.159,  2.250,
  1567,07/05/18 03:50:28,301,  5.844,  0.205,  2.750,
  1573,07/05/18 03:51:07,301,  5.778,  0.236,  2.000,
  1579,07/05/18 03:53:25,301,  5.821,  0.156,  2.750,
  1585,07/05/18 03:54:04,301,  5.741,  0.239,  2.000,
  1591,07/05/18 03:54:43,301,  5.790,  0.224,  2.250,
  1597,07/05/18 03:55:22,301,  5.855,  0.175,  2.000,
  1603,07/05/18 03:56:01,301,  5.763,  0.212,  2.500,
  1609,07/05/18 03:58:18,301,  5.784,  0.169,  2.500,
  1615,07/05/18 03:58:58,301,  5.868,  0.073,  2.750,
  1621,07/05/18 03:59:37,301,  5.744,  0.216,  2.250,
  1627,07/05/18 04:00:18,301,  5.788,  0.142,  2.750,
  1633,07/05/18 04:00:57,301,  5.740,  0.184,  2.000,
  1639,07/05/18 04:03:15,301,  5.731,  0.264,  1.800,
  1645,07/05/18 04:03:54,301,  5.805,  0.238,  1.700,
  1651,07/05/18 04:04:33,301,  5.869,  0.161,  2.250,
  1657,07/05/18 04:05:12,301,  5.853,  0.204,  1.800,
  1663,07/05/18 04:05:51,301,  5.764,  0.275,  1.800,
  1669,07/05/18 04:08:09,301,  5.809,  0.226,  1.800,
  1675,07/05/18 04:08:48,301,  5.719,  0.315,  2.000,
  1681,07/05/18 04:09:27,301,  5.825,  0.175,  2.750,
  1687,07/05/18 04:10:07,301,  5.845,  0.178,  2.000,
  1693,07/05/18 04:10:45,301,  5.790,  0.200,  2.500,
  1699,07/05/18 04:13:04,301,  5.757,  0.353,  0.400,
  1705,07/05/18 04:13:43,301,  5.777,  0.365,  0.400,
  1711,07/05/18 04:14:22,301,  5.787,  0.357,  0.350,
  1717,07/05/18 04:15:01,301,  5.804,  0.363,  0.400,
  1723,07/05/18 04:15:40,301,  5.826,  0.358,  0.400,
  1729,07/05/18 04:17:57,301,  5.917,  0.205,  0.800,
  1735,07/05/18 04:18:37,301,  5.851,  0.257,  0.800,
  1741,07/05/18 04:19:16,301,  5.895,  0.247,  0.450,
  1747,07/05/18 04:19:55,301,  5.796,  0.336,  0.400,
  1753,07/05/18 04:20:34,301,  5.813,  0.332,  1.000,
  1759,07/05/18 04:22:52,301,  5.770,  0.351,  1.300,
  1765,07/05/18 04:23:31,301,  5.791,  0.381,  0.600,
  1771,07/05/18 04:24:10,301,  5.915,  0.289,  0.300,
  1777,07/05/18 04:24:49,301,  5.863,  0.337,  0.300,
  1783,07/05/18 04:25:28,301,  5.855,  0.496,  0.250,
  1789,07/05/18 04:27:45,301,  5.943,  0.328,  0.400,
  1795,07/05/18 04:28:25,301,  5.751,  0.392,  0.200,
  1801,07/05/18 04:29:04,301,  5.856,  0.236,  0.400,
  1807,07/05/18 04:29:43,301,  5.843,  0.173,  1.200,
  1813,07/05/18 04:30:24,301,  5.734,  0.185,  1.000,
  1819,07/05/18 04:32:43,301,  5.793,  0.420,  0.400,
  1825,07/05/18 04:33:22,301,  5.834,  0.513,  0.350,
  1831,07/05/18 04:34:01,301,  5.810,  0.677,  0.200,
  1837,07/05/18 04:34:40,301,  5.797,  0.770,  0.300,
  1843,07/05/18 04:35:19,301,  5.771,  0.986,  0.300,
  1849,07/05/18 04:37:36,301,  5.845,  0.255,  0.300,
  1855,07/05/18 04:38:16,301,  5.747,  0.272,  0.350,
  1861,07/05/18 04:38:56,301,  5.873,  0.195,  0.600,
  1867,07/05/18 04:39:35,301,  5.820,  0.156,  1.300,
  1873,07/05/18 04:40:15,301,  5.670,  0.229,  1.200,
  1879,07/05/18 04:42:33,301,  5.774,  0.124,  2.250,
  1885,07/05/18 04:43:12,301,  5.748,  0.144,  3.250,
  1891,07/05/18 04:43:51,301,  5.674,  0.224,  2.000,
  1897,07/05/18 04:44:30,301,  5.729,  0.225,  0.700,
  1903,07/05/18 04:45:10,301,  5.762,  0.154,  1.700,
  1909,07/05/18 04:47:28,301,  5.751,  0.193,  0.450,
  1915,07/05/18 04:48:07,301,  5.649,  0.255,  0.700,
  1921,07/05/18 04:48:46,301,  5.782,  0.108,  4.250,
  1927,07/05/18 04:49:25,301,  5.669,  0.218,  0.600,
  1933,07/05/18 04:50:04,301,  5.758,  0.119,  2.250,
  1939,07/05/18 04:52:23,301,  5.612,  0.261,  1.500,
  1945,07/05/18 04:53:02,301,  5.710,  0.132,  2.500,
  1951,07/05/18 04:53:41,301,  5.718,  0.143,  2.000,
  1957,07/05/18 04:54:20,301,  5.712,  0.133,  2.500,
  1963,07/05/18 04:54:59,301,  5.560,  0.239,  2.750,
  1969,07/05/18 04:57:17,301,  5.685,  0.153,  2.000,
  1975,07/05/18 04:57:56,301,  5.700,  0.105,  2.750,
  1981,07/05/18 04:58:35,301,  5.748,  0.120,  2.500,
  1987,07/05/18 04:59:14,301,  5.665,  0.175,  1.900,
  1993,07/05/18 04:59:53,301,  5.774,  0.115,  2.000,
  1999,07/05/18 05:02:58,301,  5.682,  0.126,  2.250,
  2005,07/05/18 05:03:37,301,  5.583,  0.233,  1.900,
  2011,07/05/18 05:04:16,301,  5.731,  0.139,  1.700,
  2017,07/05/18 05:04:56,301,  5.679,  0.191,  2.000,
  2023,07/05/18 05:05:35,301,  5.703,  0.209,  2.000,
  2029,07/05/18 05:07:53,301,  5.725,  0.202,  1.200,
  2035,07/05/18 05:08:32,301,  5.697,  0.246,  2.000,
  2041,07/05/18 05:09:12,301,  5.773,  0.186,  1.800,
  2047,07/05/18 05:09:51,301,  5.681,  0.243,  2.000,
  2053,07/05/18 05:10:32,301,  5.610,  0.306,  1.800,
  2059,07/05/18 05:12:50,301,  5.646,  0.191,  2.250,
  2065,07/05/18 05:13:29,301,  5.635,  0.195,  2.500,
  2071,07/05/18 05:14:08,301,  5.753,  0.105,  2.500,
  2077,07/05/18 05:14:47,301,  5.716,  0.163,  1.500,
  2083,07/05/18 05:15:26,301,  5.628,  0.267,  2.000,
  2089,07/05/18 05:17:43,301,  5.798,  0.199,  0.600,
  2095,07/05/18 05:18:23,301,  5.798,  0.153,  1.800,
  2101,07/05/18 05:19:02,301,  5.656,  0.279,  1.300,
  2107,07/05/18 05:19:41,301,  5.711,  0.220,  1.800,
  2113,07/05/18 05:20:21,301,  5.707,  0.234,  1.100,
  2119,07/05/18 05:22:41,301,  5.633,  0.272,  1.400,
  2125,07/05/18 05:23:20,301,  5.629,  0.314,  0.500,
  2131,07/05/18 05:23:59,301,  5.710,  0.225,  0.450,
  2137,07/05/18 05:24:39,301,  5.817,  0.160,  0.400,
  2143,07/05/18 05:25:18,301,  5.766,  0.177,  0.800,
  2149,07/05/18 05:27:36,301,  5.631,  0.318,  1.700,
  2155,07/05/18 05:28:15,301,  5.793,  0.136,  2.000,
  2161,07/05/18 05:28:54,301,  5.776,  0.185,  1.600,
  2167,07/05/18 05:29:33,301,  5.773,  0.296,  1.100,
  2173,07/05/18 05:30:12,301,  5.800,  0.207,  1.800,
  2179,07/05/18 05:32:30,301,  5.694,  0.340,  1.500,
  2185,07/05/18 05:33:09,301,  5.719,  0.316,  0.900,
  2191,07/05/18 05:33:48,301,  5.696,  0.500,  0.350,
  2197,07/05/18 05:34:27,301,  5.823,  0.382,  0.300,
  2203,07/05/18 05:35:07,301,  5.773,  0.333,  1.400,
  2209,07/05/18 05:37:24,301,  5.807,  0.609,  0.800,
  2215,07/05/18 05:38:03,301,  5.838,  0.441,  0.350,
  2221,07/05/18 05:38:43,301,  5.808,  0.460,  0.500,
  2227,07/05/18 05:39:22,301,  5.693,  0.674,  0.300,
  2233,07/05/18 05:40:01,301,  5.740,  0.597,  0.400,
  2239,07/05/18 05:42:20,301,  5.782,  0.399,  1.000,
  2245,07/05/18 05:42:59,301,  5.809,  0.301,  1.300,
  2251,07/05/18 05:43:39,301,  5.755,  0.365,  0.900,
  2257,07/05/18 05:44:18,301,  5.710,  0.458,  0.350,
  2263,07/05/18 05:44:57,301,  5.778,  0.370,  0.300,
  2269,07/05/18 05:47:14,301,  5.909,  0.251,  1.100,
  2275,07/05/18 05:47:53,301,  5.811,  0.225,  1.200,
  2281,07/05/18 05:48:32,301,  5.724,  0.223,  1.200,
  2287,07/05/18 05:49:11,301,  5.780,  0.212,  1.600,
  2293,07/05/18 05:49:50,301,  5.731,  0.225,  1.200,
  2299,07/05/18 05:52:09,301,  5.781,  0.203,  1.600,
  2305,07/05/18 05:52:48,301,  5.768,  0.246,  1.400,
  2311,07/05/18 05:53:27,301,  5.671,  0.288,  1.700,
  2317,07/05/18 05:54:06,301,  5.807,  0.211,  1.400,
  2323,07/05/18 05:54:45,301,  5.757,  0.259,  1.300,
  2329,07/05/18 05:57:03,301,  5.671,  0.267,  1.600,
  2335,07/05/18 05:57:42,301,  5.663,  0.193,  2.000,
  2341,07/05/18 05:58:21,301,  5.622,  0.228,  1.300,
  2347,07/05/18 05:59:00,301,  5.665,  0.210,  1.800,
  2353,07/05/18 05:59:39,301,  5.728,  0.091,  2.500,
  2359,07/05/18 06:01:56,301,  5.713,  0.130,  2.000,
  2365,07/05/18 06:02:35,301,  5.626,  0.229,  2.000,
  2371,07/05/18 06:03:14,301,  5.659,  0.218,  1.900,
  2377,07/05/18 06:03:53,301,  5.651,  0.201,  1.800,
  2383,07/05/18 06:04:32,301,  5.643,  0.225,  1.900,
  2389,07/05/18 06:06:50,301,  5.639,  0.185,  2.250,
  2395,07/05/18 06:07:29,301,  5.643,  0.167,  2.250,
  2401,07/05/18 06:08:08,301,  5.672,  0.145,  3.000,
  2407,07/05/18 06:08:47,301,  5.664,  0.154,  2.250,
  2413,07/05/18 06:09:26,301,  5.662,  0.161,  2.500,
  2419,07/05/18 06:11:43,301,  5.682,  0.181,  2.000,
  2425,07/05/18 06:12:22,301,  5.697,  0.152,  2.500,
  2431,07/05/18 06:13:02,301,  5.647,  0.201,  2.000,
  2437,07/05/18 06:13:41,301,  5.639,  0.231,  2.000,
  2443,07/05/18 06:14:20,301,  5.678,  0.183,  1.600,
  2449,07/05/18 06:16:38,301,  5.629,  0.235,  2.500,
  2455,07/05/18 06:17:17,301,  5.761,  0.081,  2.500,
  2461,07/05/18 06:17:56,301,  5.747,  0.086,  2.750,
  2467,07/05/18 06:18:35,301,  5.667,  0.152,  3.250,
  2473,07/05/18 06:19:14,301,  5.713,  0.080,  2.750,
  2479,07/05/18 06:21:35,301,  5.646,  0.172,  1.200,
  2485,07/05/18 06:22:14,301,  5.680,  0.153,  1.000,
  2491,07/05/18 06:22:53,301,  5.673,  0.198,  1.300,
  2497,07/05/18 06:23:32,301,  5.537,  0.291,  1.400,
